date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Wednesday, Apr 18",boxscore,PIT,@,CIN,L,0,6,None,0-2,7, 2.0,Heusser,Strincevich,None,2:04,D,"1,467",--,None
"Thursday, Apr 19",boxscore,PIT,@,CIN,W,5,1,None,1-2,6, 1.5,Butcher,Beck,None,1:52,D,"1,106",+,None
"Friday, Apr 20",boxscore,PIT,None,CHC,W,5,4,None,2-2,3, 1.5,Sewell,Wyse,None,1:58,D,"9,449",++,None
"Saturday, Apr 21",boxscore,PIT,None,CHC,L,3,4,None,2-3,5, 2.5,Derringer,Roe,None,2:06,D,"3,891",-,None
"Sunday, Apr 22",boxscore,PIT,None,CHC,L,0,3,None,2-4,8, 3.0,Chipman,Ostermueller,None,1:51,D,None,--,None
"Sunday, Apr 22",boxscore,PIT,None,CHC,L,2,5,None,2-5,8, 3.0,Prim,Gerheauser,None,2:29,D,"27,690",---,None
"Friday, Apr 27",boxscore,PIT,@,CHC,L,3,7,None,2-6,7, 5.0,Derringer,Sewell,None,1:53,D,"4,655",----,None
"Saturday, Apr 28",boxscore,PIT,@,CHC,L,0,6,None,2-7,7, 5.0,Wyse,Butcher,None,1:54,D,"5,708",-----,None
"Sunday, Apr 29",boxscore,PIT,@,CHC,W,6,2,None,3-7,7, 3.5,Roe,Chipman,None,2:06,D,None,+,None
"Sunday, Apr 29",boxscore,PIT,@,CHC,W,5,4,None,4-7,7, 3.5,Strincevich,Comellas,Rescigno,2:27,D,"36,637",++,None
"Wednesday, May 2",boxscore,PIT,None,STL,L,2,4,None,4-8,7, 4.0,Brecheen,Sewell,None,1:50,N,"6,000",-,None
"Wednesday, May 2",boxscore,PIT,None,STL,W,11,1,None,5-8,7, 4.0,Butcher,Donnelly,None,2:00,D,"6,159",+,1945-05-01 (Rain)
"Sunday, May 6",boxscore,PIT,None,CIN,L,1,3,None,5-9,7, 5.5,Heusser,Butcher,None,2:00,D,None,-,None
"Sunday, May 6",boxscore,PIT,None,CIN,W,5,1,None,6-9,7, 5.5,Sewell,Walters,None,1:26,D,"10,157",+,None
"Wednesday, May 9",boxscore,PIT,@,BSN,W,9,5,None,7-9,5, 5.5,Roe,Tobin,Rescigno,2:10,D,"2,574",++,None
