date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Tuesday, Apr 8",boxscore,LAD,None,SDP,L,0,1,None,1-1,4, 0.5,Dravecky,Hershiser,None,2:11,N,"31,915",-,None
"Wednesday, Apr 9",boxscore,LAD,None,SDP,W,1,0,None,2-1,2, 0.5,Welch,Hawkins,None,1:59,N,"31,690",+,None
"Thursday, Apr 10",boxscore,LAD,None,SDP,L,2,3,None,2-2,2, 0.5,Thurmond,Honeycutt,Gossage,2:42,N,"50,387",-,None
"Friday, Apr 11",boxscore,LAD,None,SFG,L,8,9,12,2-3,4, 1.5,Robinson,Niedenfuer,Gott,4:18,N,"34,690",--,None
"Saturday, Apr 12",boxscore,LAD,None,SFG,L,6,7,11,2-4,5, 2.5,Minton,Powell,None,4:07,N,"43,945",---,None
"Sunday, Apr 13",boxscore,LAD,None,SFG,W,3,2,None,3-4,4, 1.5,Hershiser,Garrelts,None,2:52,D,"45,410",+,None
"Monday, Apr 14",boxscore,LAD,@,SDP,L-wo,3,4,11,3-5,6, 2.0,Lefferts,Vande Berg,None,3:13,N,"25,432",-,None
"Tuesday, Apr 15",boxscore,LAD,@,SDP,L-wo,1,2,12,3-6,6, 3.0,McCullers,Howell,None,3:52,N,"24,424",--,None
"Wednesday, Apr 16",boxscore,LAD,@,SDP,L-wo,1,2,None,3-7,6, 4.0,Gossage,Powell,None,2:23,N,"30,403",---,None
"Friday, Apr 18",boxscore,LAD,@,ATL,L,3,6,None,3-8,6, 4.0,Palmer,Valenzuela,Sutter,2:36,N,"28,181",----,None
"Saturday, Apr 19",boxscore,LAD,@,ATL,L,0,3,None,3-9,6, 5.0,Smith,Hershiser,None,2:24,D,"29,794",-----,None
"Sunday, Apr 20",boxscore,LAD,@,ATL,W,7,3,None,4-9,6, 5.0,Welch,Mahler,None,2:55,D,"26,570",+,None
"Monday, Apr 21",boxscore,LAD,@,SFG,L,1,5,None,4-10,6, 5.5,Mason,Honeycutt,None,2:27,N,"22,283",-,None
"Tuesday, Apr 22",boxscore,LAD,@,SFG,L,3,10,None,4-11,6, 6.5,Krukow,Powell,None,2:42,N,"22,408",--,None
"Wednesday, Apr 23",boxscore,LAD,@,SFG,W,6,4,None,5-11,6, 6.0,Valenzuela,Garrelts,None,2:48,D,"26,069",+,None
"Thursday, Apr 24",boxscore,LAD,None,ATL,W,6,3,None,6-11,6, 5.0,Hershiser,Mahler,Niedenfuer,3:04,N,"31,161",++,None
"Friday, Apr 25",boxscore,LAD,None,ATL,L,1,4,None,6-12,6, 6.0,Johnson,Welch,None,2:40,N,"36,700",-,None
"Saturday, Apr 26",boxscore,LAD,None,ATL,L,4,5,10,6-13,6, 7.0,Sutter,Vande Berg,Dedmon,3:28,N,"40,076",--,None
"Sunday, Apr 27",boxscore,LAD,None,ATL,W,7,4,None,7-13,6, 7.0,Reuss,Smith,Niedenfuer,2:31,D,"46,221",+,None
"Monday, Apr 28",boxscore,LAD,None,PIT,W,2,1,None,8-13,5, 6.5,Valenzuela,Kipper,None,2:18,N,"50,401",++,None
"Tuesday, Apr 29",boxscore,LAD,None,PIT,W,5,4,None,9-13,4, 5.5,Hershiser,Patterson,Howell,2:36,N,"30,342",+++,None
"Wednesday, Apr 30",boxscore,LAD,None,CHC,W,4,0,None,10-13,4, 5.5,Welch,Eckersley,None,2:08,N,"35,023",++++,None
"Thursday, May 1",boxscore,LAD,None,CHC,W,4,0,None,11-13,4, 5.0,Honeycutt,Hoffman,Niedenfuer,2:28,N,"36,590",+++++,None
"Friday, May 2",boxscore,LAD,None,STL,W,3,2,None,12-13,4, 5.0,Reuss,Tudor,Howell,2:53,N,"39,495",++++++,None
"Saturday, May 3",boxscore,LAD,None,STL,W,3,0,None,13-13,4, 4.0,Valenzuela,Conroy,None,2:31,N,"47,200",+++++++,None
"Sunday, May 4",boxscore,LAD,None,STL,L,1,3,None,13-14,4, 4.0,Forsch,Hershiser,Worrell,2:38,D,"45,445",-,None
"Tuesday, May 6",boxscore,LAD,@,CHC,L-wo,6,7,None,13-15,4, 4.0,Smith,Niedenfuer,None,2:50,D,"15,937",--,None
"Wednesday, May 7",boxscore,LAD,@,CHC,W,8,4,None,14-15,4, 3.5,Niedenfuer,Baller,None,3:08,D,"15,844",+,None
"Thursday, May 8",boxscore,LAD,@,CHC,L,5,6,None,14-16,4, 3.5,Sanderson,Reuss,Smith,3:13,D,"13,592",-,None
"Friday, May 9",boxscore,LAD,@,MON,L,4,8,None,14-17,4, 4.5,Reardon,Valenzuela,None,2:33,D,"10,878",--,None
"Saturday, May 10",boxscore,LAD,@,MON,L-wo,2,3,11,14-18,5, 5.5,Schatzeder,Howell,None,3:25,D,"21,241",---,None
"Sunday, May 11",boxscore,LAD,@,MON,L,3,4,None,14-19,5, 5.5,Hesketh,Welch,Reardon,3:01,D,"21,750",----,None
"Tuesday, May 13",boxscore,LAD,@,STL,W,6,5,13,15-19,5, 5.0,Honeycutt,Dayley,None,3:51,N,"40,727",+,None
"Wednesday, May 14",boxscore,LAD,@,STL,W,8,3,None,16-19,4, 5.0,Valenzuela,Conroy,None,2:58,D,"31,671",++,None
"Friday, May 16",boxscore,LAD,None,NYM,W-wo,4,3,11,17-19,4, 4.5,Howell,Orosco,None,3:26,N,"49,139",+++,None
"Saturday, May 17",boxscore,LAD,None,NYM,W,6,2,None,18-19,4, 4.5,Niedenfuer,Fernandez,None,2:57,D,"39,429",++++,None
"Sunday, May 18",boxscore,LAD,None,NYM,L,4,8,None,18-20,5, 4.5,Niemann,Reuss,None,3:02,D,"44,426",-,None
"Tuesday, May 20",boxscore,LAD,None,MON,W,4,0,None,19-20,5, 3.5,Valenzuela,Smith,None,2:22,N,"39,845",+,None
"Wednesday, May 21",boxscore,LAD,None,MON,W,6,1,None,20-20,5, 2.5,Hershiser,Tibbs,None,2:30,N,"30,623",++,None
"Thursday, May 22",boxscore,LAD,None,MON,L,2,5,None,20-21,5, 3.5,Hesketh,Welch,Reardon,2:43,N,"33,133",-,None
"Friday, May 23",boxscore,LAD,None,PHI,L,2,8,None,20-22,5, 3.5,Rawley,Reuss,None,2:28,N,"39,354",--,None
"Saturday, May 24",boxscore,LAD,None,PHI,W,6,0,None,21-22,5, 2.5,Valenzuela,Toliver,None,2:25,N,"47,725",+,None
