date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Wednesday, Apr 2",boxscore,CHC,@,PIT,L-wo,3,4,16,0-2,5, 2.0,Pimentel,Villanueva,None,5:55,N,"29,762",--,None
"Thursday, Apr 3",boxscore,CHC,@,PIT,W,3,2,None,1-2,3, 1.0,Hammel,Rodriguez,Strop,2:39,D,"11,418",+,None
"Friday, Apr 4",boxscore,CHC,None,PHI,L,2,7,None,1-3,4, 2.0,Hernandez,Wood,None,3:16,D,"38,283",-,None
"Saturday, Apr 5",boxscore,CHC,None,PHI,L,0,2,None,1-4,4, 2.0,Lee,Samardzija,Papelbon,2:53,D,"30,651",--,None
"Sunday, Apr 6",boxscore,CHC,None,PHI,W,8,3,None,2-4,4, 2.0,Villanueva,Burnett,None,3:14,D,"26,712",+,None
"Tuesday, Apr 8",boxscore,CHC,None,PIT,L,6,7,None,2-5,4, 3.0,Watson,Strop,Grilli,3:20,N,"26,177",-,None
"Wednesday, Apr 9",boxscore,CHC,None,PIT,W,7,5,None,3-5,4, 3.0,Hammel,Rodriguez,None,2:41,N,"28,247",+,None
"Thursday, Apr 10",boxscore,CHC,None,PIT,L,4,5,None,3-6,4, 4.0,Cole,Russell,Grilli,3:20,D,"25,502",-,None
"Friday, Apr 11",boxscore,CHC,@,STL,W,6,3,11,4-6,4, 4.0,Grimm,Rosenthal,Rondon,4:09,N,"43,903",+,None
"Saturday, Apr 12",boxscore,CHC,@,STL,L,4,10,None,4-7,4, 5.0,Wainwright,Villanueva,None,2:40,D,"45,302",-,None
"Sunday, Apr 13",boxscore,CHC,@,STL,L,4,6,None,4-8,4, 6.0,Wacha,Jackson,Rosenthal,3:10,D,"44,135",--,None
"Wednesday, Apr 16",boxscore,CHC,@,NYY,L,0,3,None,4-9,5, 6.5,Tanaka,Hammel,Kelley,2:41,D,"36,569",---,None
"Wednesday, Apr 16",boxscore,CHC,@,NYY,L,0,2,None,4-10,5, 6.5,Pineda,Wood,Warren,3:08,N,"40,073",----,2014-04-15 (Rain)
"Friday, Apr 18",boxscore,CHC,None,CIN,L,1,4,None,4-11,5, 7.0,Simon,Samardzija,Broxton,3:09,D,"28,699",-----,None
"Saturday, Apr 19",boxscore,CHC,None,CIN,W,8,4,None,5-11,5, 7.0,Jackson,Cingrani,None,3:20,D,"32,966",+,None
"Sunday, Apr 20",boxscore,CHC,None,CIN,L,2,8,None,5-12,5, 8.0,Bailey,Villanueva,None,3:50,D,"27,927",-,None
"Monday, Apr 21",boxscore,CHC,None,ARI,W,5,1,None,6-12,5, 8.0,Wood,Arroyo,None,2:40,N,"32,439",+,None
"Tuesday, Apr 22",boxscore,CHC,None,ARI,W,9,2,None,7-12,5, 7.0,Hammel,McCarthy,None,3:05,N,"35,381",++,None
"Wednesday, Apr 23",boxscore,CHC,None,ARI,L,5,7,None,7-13,5, 8.0,Cahill,Strop,Reed,3:11,D,"32,323",-,None
"Thursday, Apr 24",boxscore,CHC,None,ARI,L,2,5,None,7-14,5, 8.5,Bolsinger,Jackson,Reed,2:51,D,"33,085",--,None
"Friday, Apr 25",boxscore,CHC,@,MIL,L,2,5,None,7-15,5, 9.5,Garza,Villanueva,Rodriguez,3:12,N,"32,868",---,None
"Saturday, Apr 26",boxscore,CHC,@,MIL,L,3,5,None,7-16,5, 10.5,Estrada,Wood,Rodriguez,2:51,N,"40,008",----,None
"Sunday, Apr 27",boxscore,CHC,@,MIL,W,4,0,None,8-16,5, 9.5,Hammel,Peralta,None,2:47,D,"45,286",+,None
"Tuesday, Apr 29",boxscore,CHC,@,CIN,L,2,3,None,8-17,5, 11.0,Simon,Samardzija,Broxton,3:00,N,"17,579",-,None
"Wednesday, Apr 30",boxscore,CHC,@,CIN,W,9,4,None,9-17,5, 10.0,Jackson,Christiani,None,3:39,N,"21,847",+,None
"Friday, May 2",boxscore,CHC,None,STL,W,6,5,None,10-17,4, 9.5,Wood,Wainwright,Rondon,3:08,D,"28,160",++,None
"Saturday, May 3",boxscore,CHC,None,STL,W,3,0,None,11-17,4, 8.5,Schlitter,Wacha,Rondon,2:43,D,"37,874",+++,None
"Sunday, May 4",boxscore,CHC,None,STL,L,4,5,None,11-18,4, 8.5,Siegrist,Rondon,Rosenthal,3:14,N,"30,023",-,None
"Monday, May 5",boxscore,CHC,None,CHW,L,1,3,12,11-19,4, 9.5,Webb,Grimm,Lindstrom,3:51,N,"33,146",--,None
"Tuesday, May 6",boxscore,CHC,None,CHW,L,1,5,None,11-20,5, 9.5,Putnam,Ramirez,None,3:30,N,"34,305",---,None
"Wednesday, May 7",boxscore,CHC,@,CHW,L,3,8,None,11-21,5, 9.5,Danks,Wood,None,3:03,N,"21,075",----,None
"Thursday, May 8",boxscore,CHC,@,CHW,W,12,5,None,12-21,5, 9.0,Schlitter,Carroll,None,4:07,N,"26,332",+,None
"Friday, May 9",boxscore,CHC,@,ATL,L-wo,2,3,10,12-22,5, 9.0,Wood,Wright,None,3:07,N,"27,145",-,None
"Saturday, May 10",boxscore,CHC,@,ATL,L,0,2,None,12-23,5, 10.0,Santana,Schlitter,Kimbrel,2:19,N,"30,658",--,None
