date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Tuesday, Apr 4",boxscore,CLE,@,CHW,W,8,2,None,1-1,2, 0.5,Westbrook,Garcia,None,2:35,D,"37,591",+,None
"Wednesday, Apr 5",boxscore,CLE,@,CHW,W,4,3,11,2-1,2, 0.5,Graves,Cotts,Wickman,4:00,D,"33,586",++,None
"Friday, Apr 7",boxscore,CLE,None,MIN,W,11,6,None,3-1,2, 1.0,Byrd,Lohse,None,2:47,D,"42,445",+++,None
"Saturday, Apr 8",boxscore,CLE,None,MIN,W,3,0,None,4-1,2, 1.0,Johnson,Baker,Wickman,2:31,N,"25,107",++++,None
"Sunday, Apr 9",boxscore,CLE,None,MIN,W,3,2,None,5-1,1, Tied,Westbrook,Santana,Wickman,2:42,D,"23,311",+++++,None
"Tuesday, Apr 11",boxscore,CLE,None,SEA,W,9,5,None,6-1,1,up 1.0,Lee,Washburn,None,2:32,N,"17,559",++++++,None
"Wednesday, Apr 12",boxscore,CLE,None,SEA,L,9,11,None,6-2,1,up 1.0,Woods,Byrd,Guardado,3:06,N,"14,773",-,None
"Thursday, Apr 13",boxscore,CLE,None,SEA,L,5,9,None,6-3,1,up 1.0,Mateo,Sauerbeck,Putz,3:30,N,"24,638",--,None
"Friday, Apr 14",boxscore,CLE,@,DET,L,1,5,None,6-4,1, Tied,Rogers,Westbrook,None,2:25,N,"27,358",---,None
"Saturday, Apr 15",boxscore,CLE,@,DET,W,7,2,None,7-4,1,up 1.0,Hernandez,Bonderman,None,2:38,D,"30,107",+,None
"Sunday, Apr 16",boxscore,CLE,@,DET,L,0,1,None,7-5,1, Tied,Maroth,Lee,Rodney,2:18,D,"14,303",-,None
"Monday, Apr 17",boxscore,CLE,@,DET,W,10,2,None,8-5,1, Tied,Byrd,Robertson,None,2:22,D,"19,126",+,None
"Tuesday, Apr 18",boxscore,CLE,@,BAL,W,15,1,None,9-5,1, Tied,Johnson,Chen,None,2:54,N,"17,354",++,None
"Wednesday, Apr 19",boxscore,CLE,@,BAL,L,9,18,None,9-6,2, 1.0,Halama,Westbrook,None,3:36,N,"19,510",-,None
"Thursday, Apr 20",boxscore,CLE,@,BAL,L,4,9,None,9-7,2, 1.5,Bedard,Hernandez,None,2:35,D,"22,031",--,None
"Friday, Apr 21",boxscore,CLE,@,KCR,W,6,5,None,10-7,2, 1.5,Graves,Dessens,Wickman,3:15,N,"16,791",+,None
"Saturday, Apr 22",boxscore,CLE,@,KCR,L,5,11,None,10-8,3, 2.5,Wood,Byrd,None,2:54,N,"19,645",-,None
"Sunday, Apr 23",boxscore,CLE,@,KCR,L,1,5,None,10-9,3, 3.5,Affeldt,Johnson,None,2:38,D,"12,194",--,None
"Tuesday, Apr 25",boxscore,CLE,None,BOS,L,6,8,None,10-10,3, 4.0,Foulke,Mota,Papelbon,3:31,N,"18,438",---,None
"Wednesday, Apr 26",boxscore,CLE,None,BOS,W,7,1,None,11-10,3, 3.0,Lee,Wakefield,None,2:46,N,"21,575",+,None
"Thursday, Apr 27",boxscore,CLE,None,BOS,W,15,3,None,12-10,3, 2.5,Byrd,Beckett,None,3:27,N,"26,952",++,None
"Friday, Apr 28",boxscore,CLE,None,TEX,W,7,6,None,13-10,3, 2.5,Davis,Bauer,Wickman,3:20,N,"22,106",+++,None
"Saturday, Apr 29",boxscore,CLE,None,TEX,L,5,7,None,13-11,3, 3.5,Millwood,Hernandez,Otsuka,2:52,N,"37,496",-,None
"Sunday, Apr 30",boxscore,CLE,None,TEX,L,4,8,None,13-12,3, 4.5,Padilla,Davis,None,3:17,N,"22,989",--,None
"Monday, May 1",boxscore,CLE,None,CHW,L,6,8,None,13-13,3, 5.5,Vazquez,Lee,Jenks,3:44,N,"17,845",---,None
"Tuesday, May 2",boxscore,CLE,None,CHW,W,7,1,None,14-13,3, 4.5,Sabathia,Buehrle,None,2:38,D,"22,630",+,None
"Wednesday, May 3",boxscore,CLE,@,OAK,W,14,3,None,15-13,3, 4.5,Byrd,Haren,None,2:59,N,"18,248",++,None
"Thursday, May 4",boxscore,CLE,@,OAK,L,4,12,None,15-14,3, 5.5,Saarloos,Johnson,Gaudin,2:58,D,"14,695",-,None
"Friday, May 5",boxscore,CLE,@,SEA,W,9,4,None,16-14,3, 4.5,Westbrook,Soriano,None,3:19,N,"32,998",+,None
"Saturday, May 6",boxscore,CLE,@,SEA,L,1,4,None,16-15,3, 5.5,Pineiro,Lee,Putz,2:10,N,"28,672",-,None
"Sunday, May 7",boxscore,CLE,@,SEA,W,2,0,None,17-15,3, 5.5,Sabathia,Washburn,Wickman,2:18,D,"35,562",+,None
"Monday, May 8",boxscore,CLE,@,KCR,L,3,4,None,17-16,3, 6.0,Wood,Byrd,Burgos,2:41,N,"9,029",-,None
"Tuesday, May 9",boxscore,CLE,@,KCR,L,7,10,None,17-17,3, 7.0,Peralta,Graves,None,3:42,N,"14,784",--,None
"Wednesday, May 10",boxscore,CLE,@,KCR,L,8,10,None,17-18,3, 7.0,Burgos,Mota,None,2:50,D,"24,471",---,None
"Friday, May 12",boxscore,CLE,None,DET,L,4,5,None,17-19,3, 7.0,Rogers,Lee,Jones,2:37,N,"23,588",----,None
"Saturday, May 13",boxscore,CLE,None,DET,L,0,3,None,17-20,4, 7.0,Bonderman,Sabathia,Jones,2:26,N,"24,051",-----,None
"Sunday, May 14",boxscore,CLE,None,DET,L,2,3,None,17-21,4, 8.0,Maroth,Johnson,Rodney,2:46,D,"21,875",------,None
"Tuesday, May 16",boxscore,CLE,None,KCR,W-wo,6,4,None,18-21,3, 7.5,Davis,Burgos,None,2:49,N,"15,399",+,None
"Wednesday, May 17",boxscore,CLE,None,KCR,W,5,0,None,19-21,3, 7.5,Westbrook,Affeldt,None,2:09,N,"15,064",++,None
"Thursday, May 18",boxscore,CLE,None,KCR,W,6,5,None,20-21,3, 7.5,Lee,Hernandez,Wickman,3:10,D,"24,184",+++,None
"Friday, May 19",boxscore,CLE,None,PIT,W,4,1,None,21-21,3, 6.5,Sabathia,Duke,None,2:07,N,"32,499",++++,None
"Saturday, May 20",boxscore,CLE,None,PIT,L,6,9,None,21-22,3, 7.5,Snell,Johnson,Gonzalez,2:58,N,"30,799",-,None
"Sunday, May 21",boxscore,CLE,None,PIT,W-wo,3,2,10,22-22,3, 7.5,Wickman,Gonzalez,None,3:19,D,"31,589",+,None
