date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Wednesday, Apr 7",boxscore,NYY,@,CLE,L,2,4,None,1-1,2, 1.0,Plunk,Abbott,Lilliquist,2:42,N,"12,512",-,None
"Thursday, Apr 8",boxscore,NYY,@,CLE,L,5,15,None,1-2,5, 2.0,Bielecki,Militello,None,3:04,N,"13,834",--,None
"Friday, Apr 9",boxscore,NYY,@,CHW,W,11,6,None,2-2,4, 1.0,Wickman,Pall,None,3:16,D,"42,775",+,None
"Saturday, Apr 10",boxscore,NYY,@,CHW,W,12,0,None,3-2,3, 1.0,Key,Bolton,None,3:07,N,"28,926",++,None
"Sunday, Apr 11",boxscore,NYY,@,CHW,L,4,6,None,3-3,3, 1.0,McDowell,Monteleone,Hernandez,3:00,D,"21,047",-,None
"Monday, Apr 12",boxscore,NYY,None,KCR,W,4,1,None,4-3,2, 0.5,Abbott,Cone,None,2:16,D,"56,704",+,None
"Wednesday, Apr 14",boxscore,NYY,None,KCR,W,6,5,None,5-3,2, 1.0,Wickman,Gubicza,Farr,2:10,D,"21,810",++,None
"Thursday, Apr 15",boxscore,NYY,None,KCR,L,4,5,None,5-4,3, 2.0,DiPino,Farr,Montgomery,2:58,N,"14,091",-,None
"Friday, Apr 16",boxscore,NYY,None,TEX,W,5,3,None,6-4,2, 1.0,Monteleone,Lefferts,Habyan,2:41,N,"16,052",+,None
"Saturday, Apr 17",boxscore,NYY,None,TEX,L,0,9,None,6-5,4, 2.0,Brown,Abbott,None,2:41,D,"26,419",-,None
"Sunday, Apr 18",boxscore,NYY,None,TEX,L,2,12,None,6-6,4, 3.0,Leibrandt,Perez,None,2:56,D,"33,165",--,None
"Tuesday, Apr 20",boxscore,NYY,@,OAK,L-wo,7,9,10,6-7,4, 4.5,Gossage,Habyan,None,3:19,N,"20,456",---,None
"Wednesday, Apr 21",boxscore,NYY,@,OAK,W,5,3,None,7-7,3, 3.5,Monteleone,Honeycutt,Farr,2:43,N,"19,018",+,None
"Thursday, Apr 22",boxscore,NYY,@,OAK,W,5,1,None,8-7,3, 2.5,Militello,Darling,Kamieniecki,2:59,D,"21,765",++,None
"Friday, Apr 23",boxscore,NYY,@,SEA,L,3,6,None,8-8,3, 2.5,Hampton,Abbott,Charlton,2:48,N,"25,155",-,None
"Saturday, Apr 24",boxscore,NYY,@,SEA,W,1,0,11,9-8,3, 2.5,Howe,Swan,Farr,3:16,N,"52,814",+,None
"Sunday, Apr 25",boxscore,NYY,@,SEA,W,10,9,None,10-8,3, 2.5,Monteleone,Henry,Farr,3:32,D,"26,056",++,None
"Tuesday, Apr 27",boxscore,NYY,@,CAL,W,5,0,None,11-8,3, 2.0,Key,Finley,None,2:13,N,"24,261",+++,None
"Wednesday, Apr 28",boxscore,NYY,@,CAL,L-wo,2,3,None,11-9,4, 2.0,Langston,Abbott,None,2:23,N,"33,070",-,None
"Friday, Apr 30",boxscore,NYY,None,SEA,W,3,0,None,12-9,3, 2.5,Perez,Cummings,Farr,2:52,N,"17,697",+,None
"Saturday, May 1",boxscore,NYY,None,SEA,W,6,2,None,13-9,3, 1.5,Witt,Johnson,None,2:40,D,"27,199",++,None
"Sunday, May 2",boxscore,NYY,None,SEA,W-wo,3,2,10,14-9,3, 0.5,Habyan,DeLucia,None,3:22,D,"26,484",+++,None
"Monday, May 3",boxscore,NYY,None,OAK,L,2,4,None,14-10,3, 1.0,Welch,Abbott,Eckersley,2:55,N,"16,129",-,None
"Tuesday, May 4",boxscore,NYY,None,OAK,W,4,2,None,15-10,2, 1.0,Wickman,Hillegas,Farr,2:31,N,"14,467",+,None
"Wednesday, May 5",boxscore,NYY,None,CAL,L,2,6,None,15-11,3, 1.0,Farrell,Perez,Valera,2:36,N,"13,047",-,None
"Thursday, May 6",boxscore,NYY,None,CAL,L,1,3,None,15-12,3, 1.5,Sanderson,Howe,Frey,2:37,D,"20,024",--,None
"Friday, May 7",boxscore,NYY,@,DET,L-wo,6,7,12,15-13,4, 2.5,MacDonald,Kamieniecki,None,4:09,N,"20,992",---,None
"Saturday, May 8",boxscore,NYY,@,DET,W,10,8,11,16-13,3, 1.5,Farr,Johnson,None,4:30,N,"27,350",+,None
"Sunday, May 9",boxscore,NYY,@,DET,W,11,2,None,17-13,2, 0.5,Wickman,Doherty,None,3:05,D,"23,964",++,None
"Monday, May 10",boxscore,NYY,@,DET,L-wo,1,2,10,17-14,2, 1.5,MacDonald,Monteleone,None,3:21,N,"16,034",-,None
"Tuesday, May 11",boxscore,NYY,None,MIL,W,5,1,None,18-14,2, 1.5,Witt,Navarro,None,2:45,N,"15,267",+,None
"Wednesday, May 12",boxscore,NYY,None,MIL,L,1,4,None,18-15,3, 2.5,Wegman,Key,Henry,2:41,N,"14,087",-,None
"Thursday, May 13",boxscore,NYY,None,MIL,W,4,2,None,19-15,2, 1.5,Abbott,Eldred,Farr,2:25,N,"14,124",+,None
"Friday, May 14",boxscore,NYY,None,TOR,L,6,8,None,19-16,2, 2.5,Ward,Monteleone,None,3:34,N,"27,733",-,None
"Saturday, May 15",boxscore,NYY,None,TOR,W,4,3,None,20-16,2, 2.5,Perez,Leiter,Farr,2:30,D,"31,372",+,None
"Sunday, May 16",boxscore,NYY,None,TOR,L,6,12,None,20-17,2, 2.5,Stottlemyre,Witt,None,3:09,D,"31,583",-,None
"Monday, May 17",boxscore,NYY,@,MIN,W,11,5,None,21-17,2, 2.0,Key,Tapani,None,3:05,N,"18,651",+,None
"Tuesday, May 18",boxscore,NYY,@,MIN,W,5,3,None,22-17,2, 2.0,Abbott,Trombley,Farr,2:47,N,"28,813",++,None
"Wednesday, May 19",boxscore,NYY,@,MIN,W,11,6,None,23-17,2, 2.0,Monteleone,Erickson,None,2:57,D,"30,024",+++,None
"Friday, May 21",boxscore,NYY,@,BOS,L,2,7,None,23-18,2, 2.5,Dopson,Perez,None,2:59,N,"34,170",-,None
"Saturday, May 22",boxscore,NYY,@,BOS,W,7,3,None,24-18,2, 2.5,Witt,Clemens,None,3:26,D,"34,383",+,None
"Sunday, May 23",boxscore,NYY,@,BOS,L,2,5,None,24-19,2, 3.5,Harris,Key,Russell,2:32,N,"33,307",-,None
"Monday, May 24",boxscore,NYY,None,BAL,L,6,8,None,24-20,3, 3.5,Sutcliffe,Cook,Olson,3:22,N,"15,473",--,None
"Tuesday, May 25",boxscore,NYY,None,BAL,W,1,0,None,25-20,3, 3.5,Wickman,Moyer,Farr,2:35,N,"15,062",+,None
"Wednesday, May 26",boxscore,NYY,None,BAL,L,2,6,None,25-21,3, 4.5,Mussina,Perez,Olson,2:57,N,"16,203",-,None
"Thursday, May 27",boxscore,NYY,None,BAL,L,3,4,10,25-22,3, 5.0,Pennington,Farr,None,3:26,N,"15,299",--,None
"Friday, May 28",boxscore,NYY,None,CHW,W,4,0,None,26-22,2, 4.0,Key,McCaskill,None,2:32,N,"23,658",+,None
"Saturday, May 29",boxscore,NYY,None,CHW,W,8,2,None,27-22,2, 4.0,Abbott,Alvarez,None,2:58,D,"25,106",++,None
"Sunday, May 30",boxscore,NYY,None,CHW,W,6,3,None,28-22,2, 3.0,Wickman,McDowell,Farr,2:36,D,"28,306",+++,None
