date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Saturday, Apr 7",boxscore,TEX,None,CHW,L,3,4,None,1-1,2, 1.0,Thornton,Nathan,Santiago,2:36,N,"47,867",-,None
"Sunday, Apr 8",boxscore,TEX,None,CHW,W,5,0,None,2-1,2, 0.5,Harrison,Floyd,None,2:50,N,"45,368",+,None
"Monday, Apr 9",boxscore,TEX,None,SEA,W,11,5,None,3-1,1,up 0.5,Darvish,Noesi,None,3:12,N,"42,003",++,None
"Tuesday, Apr 10",boxscore,TEX,None,SEA,W,1,0,None,4-1,1,up 1.5,Feliz,Beavan,Nathan,2:23,N,"25,753",+++,None
"Wednesday, Apr 11",boxscore,TEX,None,SEA,L,3,4,None,4-2,1,up 0.5,Luetge,Nathan,League,3:20,N,"32,342",-,None
"Thursday, Apr 12",boxscore,TEX,None,SEA,W,5,3,None,5-2,1,up 1.5,Holland,Vargas,Adams,2:33,D,"31,513",+,None
"Friday, Apr 13",boxscore,TEX,@,MIN,W,4,1,None,6-2,1,up 2.0,Harrison,Swarzak,Ogando,2:28,N,"31,400",++,None
"Saturday, Apr 14",boxscore,TEX,@,MIN,W,6,2,None,7-2,1,up 2.5,Ross,Duensing,None,3:27,D,"35,854",+++,None
"Sunday, Apr 15",boxscore,TEX,@,MIN,W,4,3,None,8-2,1,up 2.5,Ross,Perkins,Nathan,2:48,D,"32,093",++++,None
"Tuesday, Apr 17",boxscore,TEX,@,BOS,W,18,3,None,9-2,1,up 3.5,Lewis,Lester,None,3:25,N,"38,229",+++++,None
"Wednesday, Apr 18",boxscore,TEX,@,BOS,W,6,3,None,10-2,1,up 3.5,Holland,Beckett,None,3:03,N,"37,967",++++++,None
"Thursday, Apr 19",boxscore,TEX,@,DET,W,10,3,None,11-2,1,up 4.5,Darvish,Wilk,None,3:44,N,"30,029",+++++++,None
"Saturday, Apr 21",boxscore,TEX,@,DET,W,10,4,None,12-2,1,up 5.5,Harrison,Porcello,None,2:34,D,"41,427",++++++++,None
"Saturday, Apr 21",boxscore,TEX,@,DET,L,2,3,None,12-3,1,up 5.5,Verlander,Feliz,Valverde,3:11,N,"35,001",-,2012-04-20 (Rain)
"Sunday, Apr 22",boxscore,TEX,@,DET,W,3,2,11,13-3,1,up 5.5,Ross,Weber,Nathan,3:38,D,"36,255",+,None
"Monday, Apr 23",boxscore,TEX,None,NYY,L,4,7,None,13-4,1,up 5.5,Sabathia,Holland,Rivera,2:49,N,"48,234",-,None
"Tuesday, Apr 24",boxscore,TEX,None,NYY,W,2,0,None,14-4,1,up 5.5,Darvish,Kuroda,Nathan,2:41,N,"47,085",+,None
"Wednesday, Apr 25",boxscore,TEX,None,NYY,W,7,3,None,15-4,1,up 5.5,Ross,Hughes,None,2:55,N,"47,942",++,None
"Friday, Apr 27",boxscore,TEX,None,TBR,L,4,8,None,15-5,1,up 4.5,Shields,Harrison,None,3:18,N,"47,496",-,None
"Saturday, Apr 28",boxscore,TEX,None,TBR,W,7,2,None,16-5,1,up 5.5,Lewis,Niemann,None,2:54,N,"49,197",+,None
"Sunday, Apr 29",boxscore,TEX,None,TBR,L,2,5,None,16-6,1,up 5.5,Price,Holland,Rodney,3:19,N,"43,475",-,None
"Monday, Apr 30",boxscore,TEX,@,TOR,W,4,1,None,17-6,1,up 6.5,Darvish,Drabek,Nathan,2:59,N,"21,945",+,None
"Tuesday, May 1",boxscore,TEX,@,TOR,L-wo,7,8,None,17-7,1,up 5.5,Cordero,Adams,None,2:56,N,"18,774",-,None
"Wednesday, May 2",boxscore,TEX,@,TOR,L,5,11,None,17-8,1,up 4.5,Romero,Harrison,None,2:45,D,"25,123",--,None
"Friday, May 4",boxscore,TEX,@,CLE,L,3,6,None,17-9,1,up 4.5,Gomez,Lewis,Perez,2:26,N,"16,147",---,None
"Saturday, May 5",boxscore,TEX,@,CLE,W,5,2,11,18-9,1,up 4.5,Ogando,Smith,Nathan,3:12,N,"21,307",+,None
"Sunday, May 6",boxscore,TEX,@,CLE,L,2,4,None,18-10,1,up 3.5,Jimenez,Darvish,Perez,2:49,D,"18,171",-,None
"Monday, May 7",boxscore,TEX,@,BAL,W,14,3,None,19-10,1,up 4.0,Harrison,Matusz,None,2:35,N,"11,938",+,None
"Tuesday, May 8",boxscore,TEX,@,BAL,W,10,3,None,20-10,1,up 4.0,Feliz,Arrieta,None,2:51,N,"11,263",++,None
"Thursday, May 10",boxscore,TEX,@,BAL,L,5,6,None,20-11,1,up 5.0,Chen,Lewis,Johnson,2:23,D,None,-,None
"Thursday, May 10",boxscore,TEX,@,BAL,W,7,3,None,21-11,1,up 5.0,Holland,Hunter,None,2:44,N,"19,250",+,2012-05-09 (Rain)
"Friday, May 11",boxscore,TEX,None,LAA,W,10,3,None,22-11,1,up 5.0,Darvish,Wilson,None,3:02,N,"48,201",++,None
"Saturday, May 12",boxscore,TEX,None,LAA,L,2,4,None,22-12,1,up 4.0,Carpenter,Harrison,Downs,2:54,D,"47,699",-,None
"Sunday, May 13",boxscore,TEX,None,LAA,W,13,6,None,23-12,1,up 5.0,Feliz,Weaver,None,3:27,N,"46,669",+,None
"Monday, May 14",boxscore,TEX,None,KCR,L,1,3,None,23-13,1,up 4.0,Chen,Feldman,Broxton,2:50,N,"38,702",-,None
"Tuesday, May 15",boxscore,TEX,None,KCR,L,4,7,None,23-14,1,up 4.0,Mazzaro,Lewis,None,2:41,N,"37,210",--,None
"Wednesday, May 16",boxscore,TEX,None,OAK,W,4,1,None,24-14,1,up 5.0,Darvish,Milone,Nathan,2:35,N,"46,370",+,None
"Thursday, May 17",boxscore,TEX,None,OAK,L,4,5,10,24-15,1,up 4.0,Cook,Adams,Fuentes,3:30,D,"47,182",-,None
"Friday, May 18",boxscore,TEX,@,HOU,W,4,1,None,25-15,1,up 5.0,Ross,Rodriguez,Nathan,3:07,N,"34,715",+,None
"Saturday, May 19",boxscore,TEX,@,HOU,L,5,6,None,25-16,1,up 5.0,Harrell,Holland,Myers,2:58,N,"42,673",-,None
"Sunday, May 20",boxscore,TEX,@,HOU,W,6,1,None,26-16,1,up 5.0,Lewis,Lyles,None,2:52,D,"35,873",+,None
"Monday, May 21",boxscore,TEX,@,SEA,L,1,6,None,26-17,1,up 4.0,Hernandez,Darvish,None,2:49,N,"18,672",-,None
"Tuesday, May 22",boxscore,TEX,@,SEA,W,3,1,None,27-17,1,up 5.0,Harrison,Noesi,Nathan,2:28,N,"15,604",+,None
"Wednesday, May 23",boxscore,TEX,@,SEA,L,3,5,None,27-18,1,up 5.0,Millwood,Feldman,League,2:56,D,"23,097",-,None
"Friday, May 25",boxscore,TEX,None,TOR,W,14,3,None,28-18,1,up 6.0,Holland,Morrow,None,3:17,N,"46,789",+,None
"Saturday, May 26",boxscore,TEX,None,TOR,W-wo,8,7,13,29-18,1,up 6.5,Tateyama,Frasor,None,4:38,D,"47,430",++,None
"Sunday, May 27",boxscore,TEX,None,TOR,W,12,6,None,30-18,1,up 6.5,Darvish,Drabek,None,2:48,D,"46,637",+++,None
"Monday, May 28",boxscore,TEX,None,SEA,W,4,2,None,31-18,1,up 6.5,Harrison,Delabar,Nathan,2:33,N,"41,384",++++,None
"Tuesday, May 29",boxscore,TEX,None,SEA,L,3,10,None,31-19,1,up 5.5,Vargas,Feldman,None,3:21,N,"34,531",-,None
"Wednesday, May 30",boxscore,TEX,None,SEA,L,8,21,None,31-20,1,up 5.5,Beavan,Holland,Iwakuma,3:18,N,"43,580",--,None
"Friday, Jun 1",boxscore,TEX,@,LAA,L,2,4,None,31-21,1,up 4.5,Williams,Lewis,Frieri,2:31,N,"40,080",---,None
"Saturday, Jun 2",boxscore,TEX,@,LAA,L,2,3,None,31-22,1,up 3.5,Cassevah,Darvish,Frieri,3:34,N,"44,227",----,None
"Sunday, Jun 3",boxscore,TEX,@,LAA,W,7,3,None,32-22,1,up 4.5,Harrison,Haren,None,3:09,D,"42,465",+,None
"Monday, Jun 4",boxscore,TEX,@,OAK,L,1,12,None,32-23,1,up 4.5,Parker,Feldman,None,2:37,N,"10,120",-,None
"Tuesday, Jun 5",boxscore,TEX,@,OAK,W,6,3,None,33-23,1,up 4.5,Holland,Blackley,Nathan,3:23,N,"11,861",+,None
"Wednesday, Jun 6",boxscore,TEX,@,OAK,L,0,2,None,33-24,1,up 4.5,Colon,Lewis,Fuentes,2:04,N,"15,044",-,None
"Thursday, Jun 7",boxscore,TEX,@,OAK,L,1,7,None,33-25,1,up 4.0,McCarthy,Darvish,None,2:31,D,"14,779",--,None
"Friday, Jun 8",boxscore,TEX,@,SFG,W,5,0,None,34-25,1,up 4.0,Harrison,Zito,None,2:33,N,"41,163",+,None
"Saturday, Jun 9",boxscore,TEX,@,SFG,L,2,5,None,34-26,1,up 3.0,Vogelsong,Feldman,Casilla,3:00,D,"41,704",-,None
