date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Wednesday, Apr 5",boxscore,MIA,@,WSN,L,4,6,None,0-2,5, 2.0,Roark,Straily,Treinen,3:06,N,"22,715",--,None
"Thursday, Apr 6",boxscore,MIA,@,WSN,W,4,3,10,1-2,3, 1.0,Phelps,Blanton,Ramos,3:26,N,"19,418",+,None
"Friday, Apr 7",boxscore,MIA,@,NYM,W,7,2,None,2-2,2, 1.0,Chen,Wheeler,None,3:06,N,"27,891",++,None
"Saturday, Apr 8",boxscore,MIA,@,NYM,W,8,1,None,3-2,1, Tied,Conley,Gsellman,None,3:25,N,"33,936",+++,None
"Sunday, Apr 9",boxscore,MIA,@,NYM,L,2,5,None,3-3,1, Tied,Syndergaard,Volquez,Reed,2:44,N,"27,420",-,None
"Tuesday, Apr 11",boxscore,MIA,None,ATL,W,8,4,None,4-3,3, 0.5,Straily,Colon,None,2:54,N,"36,519",+,None
"Wednesday, Apr 12",boxscore,MIA,None,ATL,L,4,5,None,4-4,3, 1.5,Vizcaino,Ramos,Johnson,2:51,N,"16,808",-,None
"Thursday, Apr 13",boxscore,MIA,None,NYM,L,8,9,16,4-5,3, 2.5,Robles,Conley,None,5:38,N,"23,192",--,None
"Friday, Apr 14",boxscore,MIA,None,NYM,W-wo,3,2,None,5-5,3, 1.5,Ramos,Edgin,None,3:26,N,"24,194",+,None
"Saturday, Apr 15",boxscore,MIA,None,NYM,W,5,4,None,6-5,2, 0.5,Tazawa,Salas,Ramos,2:30,N,"25,137",++,None
"Sunday, Apr 16",boxscore,MIA,None,NYM,W-wo,4,2,None,7-5,1, Tied,Phelps,Reed,None,2:58,D,"20,028",+++,None
"Monday, Apr 17",boxscore,MIA,@,SEA,L,1,6,None,7-6,2, 0.5,Miranda,Koehler,None,2:31,N,"16,990",-,None
"Tuesday, Apr 18",boxscore,MIA,@,SEA,W,5,0,None,8-6,2, 0.5,Chen,Gallardo,None,2:33,N,"16,126",+,None
"Wednesday, Apr 19",boxscore,MIA,@,SEA,L,5,10,None,8-7,2, 1.5,Hernandez,Volquez,None,3:32,D,"27,147",-,None
"Friday, Apr 21",boxscore,MIA,@,SDP,L,3,5,None,8-8,2, 3.0,Cahill,Phelps,None,2:28,N,"30,413",--,None
"Saturday, Apr 22",boxscore,MIA,@,SDP,W,6,3,11,9-8,2, 3.0,Ziegler,Torres,Ramos,3:13,N,"39,319",+,None
"Sunday, Apr 23",boxscore,MIA,@,SDP,W,7,3,None,10-8,2, 3.0,Koehler,Stammen,None,2:42,D,"26,070",++,None
"Wednesday, Apr 26",boxscore,MIA,@,PHI,L,4,7,None,10-9,2, 4.0,Velasquez,Chen,None,2:41,N,"26,191",-,None
"Thursday, Apr 27",boxscore,MIA,@,PHI,L,2,3,None,10-10,3, 5.0,Hellickson,Volquez,Neris,3:15,D,"22,180",--,None
"Friday, Apr 28",boxscore,MIA,None,PIT,L,2,12,None,10-11,3, 5.0,Taillon,Conley,None,3:31,N,"19,690",---,None
"Saturday, Apr 29",boxscore,MIA,None,PIT,L,0,4,None,10-12,3, 5.0,Nova,Straily,None,2:31,N,"33,152",----,None
"Sunday, Apr 30",boxscore,MIA,None,PIT,W,10,3,None,11-12,2, 5.0,McGowan,Williams,None,3:36,D,"26,245",+,None
"Monday, May 1",boxscore,MIA,None,TBR,L,2,4,None,11-13,3, 5.5,Farquhar,Ziegler,Colome,3:14,N,"16,096",-,None
"Tuesday, May 2",boxscore,MIA,None,TBR,L,1,3,None,11-14,3, 5.5,Cobb,Volquez,Colome,3:22,N,"16,011",--,None
"Wednesday, May 3",boxscore,MIA,@,TBR,W,10,6,None,12-14,2, 5.5,Conley,Pruitt,None,3:33,N,"12,285",+,None
"Thursday, May 4",boxscore,MIA,@,TBR,L,1,5,None,12-15,2, 6.5,Andriese,Straily,Colome,3:22,N,"10,118",-,None
"Friday, May 5",boxscore,MIA,@,NYM,L,7,8,None,12-16,3, 7.5,Blevins,Ziegler,Familia,3:14,N,"25,618",--,None
"Saturday, May 6",boxscore,MIA,@,NYM,L,3,11,None,12-17,3, 8.5,Gsellman,Despaigne,None,2:48,N,"33,339",---,None
"Sunday, May 7",boxscore,MIA,@,NYM,W,7,0,None,13-17,3, 7.5,Urena,Wilk,None,2:40,D,"39,197",+,None
"Monday, May 8",boxscore,MIA,None,STL,L,4,9,None,13-18,4, 7.5,Martinez,Conley,Socolovich,2:47,N,"16,750",-,None
"Tuesday, May 9",boxscore,MIA,None,STL,L,5,6,None,13-19,4, 7.5,Rosenthal,Ramos,Oh,2:56,N,"17,166",--,None
"Wednesday, May 10",boxscore,MIA,None,STL,L,5,7,None,13-20,4, 8.5,Tuivailala,Garcia,Oh,3:46,N,"18,614",---,None
"Friday, May 12",boxscore,MIA,None,ATL,L,4,8,None,13-21,4, 9.0,Foltynewicz,Urena,None,3:11,N,"20,052",----,None
"Saturday, May 13",boxscore,MIA,None,ATL,L,1,3,None,13-22,5, 10.0,Teheran,Volquez,Johnson,2:49,N,"26,692",-----,None
"Sunday, May 14",boxscore,MIA,None,ATL,W,3,1,None,14-22,4, 9.5,Barraclough,Dickey,Ramos,2:27,D,"17,277",+,None
"Monday, May 15",boxscore,MIA,None,HOU,L,2,7,None,14-23,5, 10.0,Musgrove,Tazawa,None,2:57,N,"16,448",-,None
"Tuesday, May 16",boxscore,MIA,None,HOU,L,2,12,None,14-24,5, 11.0,Keuchel,Koehler,None,3:00,N,"18,056",--,None
"Wednesday, May 17",boxscore,MIA,None,HOU,L,0,3,None,14-25,5, 11.0,McCullers,Urena,Giles,2:52,D,"24,699",---,None
"Thursday, May 18",boxscore,MIA,@,LAD,L,2,7,None,14-26,5, 11.0,Ryu,Volquez,Jansen,3:16,N,"41,717",----,None
"Friday, May 19",boxscore,MIA,@,LAD,L,2,7,None,14-27,5, 11.0,Wood,Nicolino,None,2:58,N,"45,034",-----,None
"Saturday, May 20",boxscore,MIA,@,LAD,W,10,6,None,15-27,5, 10.0,Straily,Urias,None,3:27,N,"52,850",+,None
"Sunday, May 21",boxscore,MIA,@,LAD,L,3,6,None,15-28,5, 11.0,McCarthy,Worley,None,2:46,D,"44,646",-,None
"Tuesday, May 23",boxscore,MIA,@,OAK,W,11,9,None,16-28,4, 11.0,Urena,Hahn,None,3:46,N,"12,835",+,None
"Wednesday, May 24",boxscore,MIA,@,OAK,L,1,4,None,16-29,4, 12.0,Gray,Volquez,Casilla,2:38,D,"19,738",-,None
