date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Tuesday, Apr 7",boxscore,CHC,@,HOU,L-wo,2,3,10,1-1,1, Tied,Brocail,Cotts,None,3:18,N,"31,121",-,None
"Wednesday, Apr 8",boxscore,CHC,@,HOU,W,11,6,None,2-1,1, Tied,Lilly,Moehler,None,3:14,N,"30,047",+,None
"Friday, Apr 10",boxscore,CHC,@,MIL,L-wo,3,4,None,2-2,2, 0.5,Villanueva,Gregg,None,3:13,D,"45,455",-,None
"Saturday, Apr 11",boxscore,CHC,@,MIL,W,6,5,None,3-2,2, 0.5,Heilman,Villanueva,Marmol,3:15,N,"43,768",+,None
"Sunday, Apr 12",boxscore,CHC,@,MIL,W,8,5,None,4-2,2, 0.5,Dempster,Suppan,None,3:23,N,"40,168",++,None
"Monday, Apr 13",boxscore,CHC,None,COL,W,4,0,None,5-2,2, 0.5,Lilly,Jimenez,None,3:03,D,"40,077",+++,None
"Wednesday, Apr 15",boxscore,CHC,None,COL,L,2,5,None,5-3,2, 1.0,Marquis,Harden,Grilli,2:47,D,"39,361",-,None
"Thursday, Apr 16",boxscore,CHC,None,STL,L,4,7,None,5-4,2, 2.0,Wainwright,Patton,Franklin,2:59,D,"38,909",--,None
"Friday, Apr 17",boxscore,CHC,None,STL,W,8,7,None,6-4,2, 1.0,Heilman,Perez,Marmol,2:39,D,"40,250",+,None
"Saturday, Apr 18",boxscore,CHC,None,STL,W-wo,7,5,11,7-4,1, Tied,Guzman,Reyes,None,3:50,D,"40,878",++,None
"Tuesday, Apr 21",boxscore,CHC,None,CIN,W,7,2,None,8-4,1, Tied,Harden,Owings,None,3:08,N,"38,403",+++,None
"Wednesday, Apr 22",boxscore,CHC,None,CIN,L,0,3,None,8-5,2, 1.0,Cueto,Lilly,Cordero,2:38,N,"38,738",-,None
"Thursday, Apr 23",boxscore,CHC,None,CIN,L,1,7,None,8-6,4, 2.0,Harang,Zambrano,None,2:42,D,"40,039",--,None
"Friday, Apr 24",boxscore,CHC,@,STL,L,3,4,None,8-7,4, 3.0,McClellan,Marmol,Franklin,2:34,N,"45,812",---,None
"Saturday, Apr 25",boxscore,CHC,@,STL,L,2,8,None,8-8,4, 4.0,Boggs,Marshall,None,2:50,D,"46,707",----,None
"Sunday, Apr 26",boxscore,CHC,@,STL,W,10,3,None,9-8,4, 3.0,Harden,Wellemeyer,None,2:57,D,"44,742",+,None
