date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Wednesday, Apr 5",boxscore,KCR,@,MIN,L,1,9,None,0-2,5, 2.5,Santiago,Kennedy,None,3:06,D,"15,171",--,None
"Thursday, Apr 6",boxscore,KCR,@,MIN,L,3,5,None,0-3,5, 3.0,Rogers,Minor,Kintzler,3:14,D,"16,078",---,None
"Friday, Apr 7",boxscore,KCR,@,HOU,W,5,1,None,1-3,5, 3.0,Vargas,Fiers,None,3:12,N,"30,491",+,None
"Saturday, Apr 8",boxscore,KCR,@,HOU,W,7,3,None,2-3,5, 2.0,Duffy,Gregerson,None,2:42,N,"35,373",++,None
"Sunday, Apr 9",boxscore,KCR,@,HOU,L-wo,4,5,12,2-4,5, 3.0,Devenski,Strahm,None,3:49,D,"32,411",-,None
"Monday, Apr 10",boxscore,KCR,None,OAK,L,0,2,None,2-5,5, 3.5,Cotton,Kennedy,Doolittle,2:50,D,"40,019",--,None
"Wednesday, Apr 12",boxscore,KCR,None,OAK,L,3,8,None,2-6,5, 4.0,Triggs,Hammel,None,3:07,N,"24,380",---,None
"Thursday, Apr 13",boxscore,KCR,None,OAK,W,3,1,None,3-6,5, 3.0,Vargas,Hahn,Herrera,2:39,N,"22,160",+,None
"Friday, Apr 14",boxscore,KCR,None,LAA,W,7,1,None,4-6,4, 3.0,Duffy,Ramirez,None,2:37,N,"26,838",++,None
"Saturday, Apr 15",boxscore,KCR,None,LAA,W,3,2,None,5-6,4, 2.0,Soria,Alvarez,Herrera,3:16,N,"24,162",+++,None
"Sunday, Apr 16",boxscore,KCR,None,LAA,W-wo,1,0,None,6-6,4, 2.0,Herrera,Parker,None,2:37,D,"27,950",++++,None
"Tuesday, Apr 18",boxscore,KCR,None,SFG,L,1,2,11,6-7,5, 2.0,Law,Alexander,Melancon,3:37,N,"20,863",-,None
"Wednesday, Apr 19",boxscore,KCR,None,SFG,W,2,0,None,7-7,2, 1.0,Vargas,Bumgarner,Herrera,2:28,N,"24,402",+,None
"Thursday, Apr 20",boxscore,KCR,@,TEX,L-wo,0,1,13,7-8,4, 1.0,Alvarez,Wood,None,3:47,N,"26,898",-,None
"Friday, Apr 21",boxscore,KCR,@,TEX,L,2,6,None,7-9,5, 2.0,Hamels,Karns,None,2:45,N,"31,320",--,None
"Saturday, Apr 22",boxscore,KCR,@,TEX,L-wo,1,2,None,7-10,5, 3.0,Bush,Wood,None,2:38,N,"41,446",---,None
"Sunday, Apr 23",boxscore,KCR,@,TEX,L,2,5,None,7-11,5, 3.0,Darvish,Hammel,Bush,3:00,D,"37,177",----,None
"Monday, Apr 24",boxscore,KCR,@,CHW,L,1,12,None,7-12,5, 3.5,Gonzalez,Vargas,None,2:47,N,"11,484",-----,None
"Tuesday, Apr 25",boxscore,KCR,@,CHW,L,5,10,None,7-13,5, 4.5,Jennings,Duffy,None,3:21,N,"14,591",------,None
"Wednesday, Apr 26",boxscore,KCR,@,CHW,L,2,5,None,7-14,5, 4.5,Quintana,Karns,Robertson,2:58,D,"18,218",-------,None
"Friday, Apr 28",boxscore,KCR,None,MIN,L,4,6,None,7-15,5, 5.5,Breslow,Soria,Kintzler,3:20,N,"27,911",--------,None
"Sunday, Apr 30",boxscore,KCR,None,MIN,L,5,7,None,7-16,5, 6.5,Hughes,Hammel,Kintzler,3:11,D,"32,685",---------,None
"Monday, May 1",boxscore,KCR,None,CHW,W,6,1,None,8-16,5, 5.5,Vargas,Covey,None,2:36,N,"20,148",+,None
