date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Saturday, Apr 10",boxscore,STL,None,CHC,L,3,4,None,1-1,3, 1.0,Bonham,Rasmussen,Knowles,2:11,D,"14,225",-,None
"Sunday, Apr 11",boxscore,STL,None,CHC,L,5,8,None,1-2,4, 1.5,Knowles,Curtis,None,3:01,D,"14,936",--,None
"Tuesday, Apr 13",boxscore,STL,@,PIT,L,4,14,None,1-3,5, 2.5,Reuss,Falcone,None,2:26,D,"40,937",---,None
"Thursday, Apr 15",boxscore,STL,@,PIT,L,3,9,None,1-4,6, 3.5,Rooker,McGlothen,Hernandez,2:37,D,"9,490",----,None
"Saturday, Apr 17",boxscore,STL,None,MON,W-wo,4,3,10,2-4,5, 3.0,Rasmussen,Scherman,None,2:31,D,"10,568",+,None
"Sunday, Apr 18",boxscore,STL,None,MON,W,2,1,None,3-4,4, 3.0,Denny,Warthen,Wallace,1:59,D,"7,121",++,None
"Monday, Apr 19",boxscore,STL,None,NYM,L,3,4,17,3-5,5, 3.5,Apodaca,Wallace,None,4:46,N,"4,859",-,None
"Tuesday, Apr 20",boxscore,STL,None,NYM,L,0,8,None,3-6,6, 3.5,Matlack,McGlothen,None,2:34,N,"7,260",--,None
"Wednesday, Apr 21",boxscore,STL,None,NYM,W,7,4,None,4-6,5, 2.5,Rasmussen,Lolich,Hrabosky,2:35,D,"7,213",+,None
"Friday, Apr 23",boxscore,STL,@,SDP,L,1,5,None,4-7,6, 2.5,Jones,Denny,None,1:47,N,"21,796",-,None
"Saturday, Apr 24",boxscore,STL,@,SDP,L-wo,3,4,None,4-8,6, 3.0,Metzger,Rasmussen,None,2:27,N,"50,569",--,None
"Sunday, Apr 25",boxscore,STL,@,SDP,W,3,1,None,5-8,5, 2.5,Curtis,Spillner,None,1:59,D,"15,256",+,None
"Monday, Apr 26",boxscore,STL,@,SFG,W,15,7,None,6-8,4, 2.0,Wallace,Minton,Hrabosky,2:56,D,"2,343",++,None
"Tuesday, Apr 27",boxscore,STL,@,SFG,W,7,1,None,7-8,4, 2.0,McGlothen,D'Acquisto,None,2:20,N,"5,091",+++,None
"Wednesday, Apr 28",boxscore,STL,@,SFG,W,4,2,16,8-8,3, 2.0,Proly,Caldwell,Frisella,3:56,D,"4,193",++++,None
"Thursday, Apr 29",boxscore,STL,@,LAD,L,0,4,None,8-9,3, 3.0,Sutton,Falcone,None,1:58,N,"19,627",-,None
