"date","boxscore","team","home_or_away","opponent","win_or_loss","runs","runs_allowed","innings","win_loss_record","rank","win","loss","save","time","day_or_night","attendance","streak","originally_scheduled","year","games_ahead","run_diff","r_so_far","ra_so_far","rd_so_far","wins_so_far","losses_so_far","record_so_far","attendance_so_far"
"Wednesday, Apr 16","boxscore","LAD","@","SFG","W",13,1,"None","1-1",4,"Podres","Monzant","None","3:03","N",22735,"+","None",1958,-0.5,12,13,1,12,1,0,1,22735
"Thursday, Apr 17","boxscore","LAD","@","SFG","L",4,7,"None","1-2",6,"Barclay","Newcombe","Grissom","2:50","D",12520,"-","None",1958,-1.5,-3,17,8,9,1,1,0.5,35255
"Friday, Apr 18","boxscore","LAD","None","SFG","W",6,5,"None","2-2",3,"Erskine","Worthington","Labine","3:00","D",78672,"+","None",1958,-1.5,1,23,13,10,2,1,0.666666666666667,113927
"Saturday, Apr 19","boxscore","LAD","None","SFG","L",4,11,"None","2-3",5,"Gomez","McDevitt","None","2:37","D",41303,"-","None",1958,-2.5,-7,27,24,3,2,2,0.5,155230
"Sunday, Apr 20","boxscore","LAD","None","SFG","L",2,12,"None","2-4",7,"Monzant","Drysdale","None","2:30","D",47234,"--","None",1958,-2.5,-10,29,36,-7,2,3,0.4,202464
"Tuesday, Apr 22","boxscore","LAD","None","CHC","W",4,2,"None","3-4",5,"Podres","Hobbie","Labine","2:38","N",39459,"+","None",1958,-1.5,2,33,38,-5,3,3,0.5,241923
"Wednesday, Apr 23","boxscore","LAD","None","CHC","L",6,7,"None","3-5",6,"Elston","Labine","Nichols","2:59","N",24368,"-","None",1958,-2.5,-1,39,45,-6,3,4,0.428571428571429,266291
"Thursday, Apr 24","boxscore","LAD","None","CHC","L",2,15,"None","3-6",7,"Fodge","Drysdale","None","2:43","D",10194,"--","None",1958,-3.5,-13,41,60,-19,3,5,0.375,276485
"Friday, Apr 25","boxscore","LAD","None","STL","W",5,3,"None","4-6",6,"Kipp","Barnes","Roebuck","2:38","N",59635,"+","None",1958,-3,2,46,63,-17,4,5,0.444444444444444,336120
"Saturday, Apr 26","boxscore","LAD","None","STL","L",4,6,"None","4-7",6,"McDaniel","McDevitt","Muffett","2:30","D",30795,"-","None",1958,-4,-2,50,69,-19,4,6,0.4,366915
"Sunday, Apr 27","boxscore","LAD","None","STL","W",10,3,"None","5-7",6,"Podres","Jones","None","2:22","D",44941,"+","None",1958,-3,7,60,72,-12,5,6,0.454545454545455,411856
"Tuesday, Apr 29","boxscore","LAD","None","PIT","L",1,7,"None","5-8",7,"Friend","Erskine","None","2:11","N",19778,"-","None",1958,-3.5,-6,61,79,-18,5,7,0.416666666666667,431634
"Wednesday, Apr 30","boxscore","LAD","None","PIT","L",1,3,"None","5-9",7,"Kline","Drysdale","None","2:12","N",13890,"--","None",1958,-4,-2,62,82,-20,5,8,0.384615384615385,445524
"Thursday, May 1","boxscore","LAD","None","PIT","L",3,8,"None","5-10",7,"Law","Newcombe","Blackburn","2:36","N",16503,"---","None",1958,-4.5,-5,65,90,-25,5,9,0.357142857142857,462027
"Friday, May 2","boxscore","LAD","None","PIT","W",9,5,"None","6-10",7,"Podres","Perez","Labine","2:48","N",22940,"+","None",1958,-4.5,4,74,95,-21,6,9,0.4,484967
"Saturday, May 3","boxscore","LAD","None","PIT","L",1,3,"None","6-11",7,"Friend","Kipp","Face","2:12","D",16288,"-","None",1958,-4.5,-2,75,98,-23,6,10,0.375,501255
"Sunday, May 4","boxscore","LAD","None","PHI","W",8,7,"None","7-11",6,"Bessent","Roberts","Roebuck","2:32","N",NA,"+","None",1958,-3.5,1,83,105,-22,7,10,0.411764705882353,NA
"Sunday, May 4","boxscore","LAD","None","PHI","W",15,2,"None","8-11",6,"McDevitt","Hacker","None","2:32","D",38453,"++","None",1958,-3.5,13,98,107,-9,8,10,0.444444444444444,NA
"Monday, May 5","boxscore","LAD","None","PHI","L",3,8,"None","8-12",7,"Semproch","Drysdale","None","2:20","N",18075,"-","None",1958,-4,-5,101,115,-14,8,11,0.421052631578947,NA
"Tuesday, May 6","boxscore","LAD","None","PHI","W-wo",7,6,"14","9-12",6,"Drysdale","Farrell","None","4:06","N",15799,"+","None",1958,-4,1,108,121,-13,9,11,0.45,NA
"Wednesday, May 7","boxscore","LAD","None","PHI","L",3,9,"None","9-13",7,"Simmons","Kipp","None","2:37","D",8192,"-","None",1958,-5,-6,111,130,-19,9,12,0.428571428571429,NA
"Friday, May 9","boxscore","LAD","@","SFG","L",3,11,"None","9-14",7,"Monzant","McDevitt","None","2:37","N",20653,"--","None",1958,-5.5,-8,114,141,-27,9,13,0.409090909090909,NA
"Saturday, May 10","boxscore","LAD","@","SFG","L-wo",2,3,"None","9-15",7,"Grissom","Podres","None","1:57","D",20774,"---","None",1958,-6.5,-1,116,144,-28,9,14,0.391304347826087,NA
"Monday, May 12","boxscore","LAD","None","SFG","L",3,12,"None","9-16",8,"Gomez","Drysdale","None","3:05","N",29770,"----","None",1958,-7.5,-9,119,156,-37,9,15,0.375,NA
"Tuesday, May 13","boxscore","LAD","None","SFG","L",9,16,"None","9-17",8,"Worthington","Kipp","Grissom","3:16","D",10507,"-----","None",1958,-8,-7,128,172,-44,9,16,0.36,NA
"Wednesday, May 14","boxscore","LAD","@","CHC","L",3,7,"None","9-18",8,"Brosnan","Erskine","None","2:15","D",5637,"------","None",1958,-8.5,-4,131,179,-48,9,17,0.346153846153846,NA
"Thursday, May 15","boxscore","LAD","@","CHC","W",4,2,"11","10-18",8,"Labine","Freeman","Roebuck","3:01","D",5526,"+","None",1958,-8,2,135,181,-46,10,17,0.37037037037037,NA
"Friday, May 16","boxscore","LAD","@","STL","L",0,2,"None","10-19",8,"Jones","Podres","None","2:00","N",15414,"-","None",1958,-8.5,-2,135,183,-48,10,18,0.357142857142857,NA
"Saturday, May 17","boxscore","LAD","@","STL","L",1,10,"None","10-20",8,"Jackson","Newcombe","None","2:14","D",10714,"--","None",1958,-9.5,-9,136,193,-57,10,19,0.344827586206897,NA
"Sunday, May 18","boxscore","LAD","@","STL","L",5,6,"None","10-21",8,"Barnes","Drysdale","Muffett","2:32","D",NA,"---","None",1958,-10,-1,141,199,-58,10,20,0.333333333333333,NA
"Sunday, May 18","boxscore","LAD","@","STL","W",4,0,"None","11-21",8,"Erskine","Mizell","None","2:04","D",26752,"+","None",1958,-10,4,145,199,-54,11,20,0.354838709677419,NA
"Tuesday, May 20","boxscore","LAD","@","MLN","W",6,3,"11","12-21",8,"Koufax","Conley","None","2:57","N",24523,"++","None",1958,-10,3,151,202,-51,12,20,0.375,NA
"Wednesday, May 21","boxscore","LAD","@","MLN","W",2,1,"None","13-21",8,"Drysdale","Rush","Labine","2:07","D",18842,"+++","None",1958,-10,1,153,203,-50,13,20,0.393939393939394,NA
"Friday, May 23","boxscore","LAD","@","CIN","L",1,4,"None","13-22",8,"Purkey","Podres","Jeffcoat","2:15","N",13399,"-","None",1958,-10.5,-3,154,207,-53,13,21,0.382352941176471,NA
"Saturday, May 24","boxscore","LAD","@","CIN","L",4,5,"None","13-23",8,"Klippstein","Newcombe","Lawrence","2:20","D",8222,"--","None",1958,-10.5,-1,158,212,-54,13,22,0.371428571428571,NA
"Monday, May 26","boxscore","LAD","@","PHI","W",2,1,"None","14-23",8,"Erskine","Roberts","None","2:11","N",12807,"+","None",1958,-11,1,160,213,-53,14,22,0.388888888888889,NA
"Tuesday, May 27","boxscore","LAD","@","PIT","L",3,5,"None","14-24",8,"Kline","Drysdale","Blackburn","2:18","N",15705,"-","None",1958,-11,-2,163,218,-55,14,23,0.378378378378378,NA
"Wednesday, May 28","boxscore","LAD","@","PIT","W",7,1,"None","15-24",8,"Koufax","Friend","None","2:22","N",14320,"+","None",1958,-11,6,170,219,-49,15,23,0.394736842105263,NA
"Friday, May 30","boxscore","LAD","@","CHC","L-wo",2,3,"None","15-25",8,"Elston","Podres","None","2:12","D",NA,"-","None",1958,-11,-1,172,222,-50,15,24,0.384615384615385,NA
"Friday, May 30","boxscore","LAD","@","CHC","L-wo",8,10,"None","15-26",8,"Mayer","Koufax","None","3:05","D",37799,"--","None",1958,-11,-2,180,232,-52,15,25,0.375,NA
"Saturday, May 31","boxscore","LAD","@","CHC","W",9,4,"None","16-26",8,"Kipp","Hobbie","None","2:50","D",16324,"+","None",1958,-10,5,189,236,-47,16,25,0.390243902439024,NA
"Sunday, Jun 1","boxscore","LAD","@","CHC","W",1,0,"None","17-26",8,"Williams","Drott","None","2:06","D",3674,"++","None",1958,-10,1,190,236,-46,17,25,0.404761904761905,NA
"Tuesday, Jun 3","boxscore","LAD","None","CIN","L",3,8,"None","17-27",8,"Lawrence","Koufax","None","2:40","N",24710,"-","None",1958,-10,-5,193,244,-51,17,26,0.395348837209302,NA
"Wednesday, Jun 4","boxscore","LAD","None","CIN","W",3,0,"None","18-27",8,"Podres","Klippstein","None","2:03","N",17829,"+","None",1958,-10,3,196,244,-48,18,26,0.409090909090909,NA
"Thursday, Jun 5","boxscore","LAD","None","CIN","L",4,8,"None","18-28",8,"Purkey","Erskine","None","2:19","D",8440,"-","None",1958,-10,-4,200,252,-52,18,27,0.4,NA
"Friday, Jun 6","boxscore","LAD","None","MLN","W-wo",4,3,"None","19-28",8,"Labine","McMahon","None","2:21","N",34639,"+","None",1958,-9,1,204,255,-51,19,27,0.41304347826087,NA
"Saturday, Jun 7","boxscore","LAD","None","MLN","W",5,2,"None","20-28",8,"Koufax","Burdette","Roebuck","2:42","N",59565,"++","None",1958,-9,3,209,257,-48,20,27,0.425531914893617,NA
"Sunday, Jun 8","boxscore","LAD","None","MLN","W",12,4,"None","21-28",7,"Podres","Conley","None","2:26","D",37122,"+++","None",1958,-8,8,221,261,-40,21,27,0.4375,NA
"Tuesday, Jun 10","boxscore","LAD","None","PHI","L",2,3,"None","21-29",8,"Semproch","Newcombe","None","2:22","N",19671,"-","None",1958,-7.5,-1,223,264,-41,21,28,0.428571428571429,NA
"Wednesday, Jun 11","boxscore","LAD","None","PHI","W",7,4,"None","22-29",7,"Drysdale","Hearn","None","2:19","N",16236,"+","None",1958,-7,3,230,268,-38,22,28,0.44,NA
"Thursday, Jun 12","boxscore","LAD","None","PHI","L",3,4,"None","22-30",8,"Farrell","Williams","None","2:31","D",9899,"-","None",1958,-8,-1,233,272,-39,22,29,0.431372549019608,NA
"Friday, Jun 13","boxscore","LAD","None","PIT","W-wo",5,4,"None","23-30",7,"Labine","Kline","None","2:30","N",27748,"+","None",1958,-8,1,238,276,-38,23,29,0.442307692307692,NA
"Saturday, Jun 14","boxscore","LAD","None","PIT","W",4,2,"None","24-30",7,"Podres","Friend","None","2:20","N",35345,"++","None",1958,-7,2,242,278,-36,24,29,0.452830188679245,NA
"Sunday, Jun 15","boxscore","LAD","None","PIT","L",1,12,"None","24-31",7,"Law","Newcombe","None","2:34","D",30752,"-","None",1958,-8,-11,243,290,-47,24,30,0.444444444444444,NA
"Tuesday, Jun 17","boxscore","LAD","@","PHI","L",6,9,"None","24-32",8,"Sanford","Labine","Farrell","3:05","N",16823,"--","None",1958,-9,-3,249,299,-50,24,31,0.436363636363636,NA
"Wednesday, Jun 18","boxscore","LAD","@","PHI","W",3,0,"None","25-32",7,"Williams","Roberts","None","2:44","N",11399,"+","None",1958,-8.5,3,252,299,-47,25,31,0.446428571428571,NA
"Thursday, Jun 19","boxscore","LAD","@","PHI","L",3,9,"None","25-33",8,"Semproch","Podres","None","2:02","N",13506,"-","None",1958,-8.5,-6,255,308,-53,25,32,0.43859649122807,NA
"Friday, Jun 20","boxscore","LAD","@","PIT","L",1,2,"None","25-34",8,"Witt","Koufax","None","2:13","N",21614,"--","None",1958,-9.5,-1,256,310,-54,25,33,0.431034482758621,NA
"Saturday, Jun 21","boxscore","LAD","@","PIT","L",7,11,"None","25-35",8,"Face","Roebuck","None","3:06","D",6633,"---","None",1958,-9.5,-4,263,321,-58,25,34,0.423728813559322,NA
"Sunday, Jun 22","boxscore","LAD","@","PIT","W",4,1,"None","26-35",8,"Kipp","Friend","Klippstein","2:28","D",NA,"+","None",1958,-8,3,267,322,-55,26,34,0.433333333333333,NA
"Sunday, Jun 22","boxscore","LAD","@","PIT","W",3,2,"10","27-35",8,"Koufax","Porterfield","None","2:55","D",30109,"++","None",1958,-8,1,270,324,-54,27,34,0.442622950819672,NA
"Monday, Jun 23","boxscore","LAD","@","CIN","L",1,6,"None","27-36",8,"Lawrence","Podres","None","2:07","N",7050,"-","None",1958,-9,-5,271,330,-59,27,35,0.435483870967742,NA
"Tuesday, Jun 24","boxscore","LAD","@","CIN","W",13,10,"10","28-36",8,"Koufax","Newcombe","None","3:39","N",NA,"+","None",1958,-8.5,3,284,340,-56,28,35,0.444444444444444,NA
"Tuesday, Jun 24","boxscore","LAD","@","CIN","W",7,2,"11","29-36",8,"Williams","Purkey","Koufax","3:39","N",20635,"++","1958-05-22 (Rain)",1958,-8.5,5,291,342,-51,29,35,0.453125,NA
"Thursday, Jun 26","boxscore","LAD","@","MLN","W",4,1,"None","30-36",8,"Drysdale","Burdette","None","2:09","N",23006,"+++","None",1958,-7,3,295,343,-48,30,35,0.461538461538462,NA
"Friday, Jun 27","boxscore","LAD","@","MLN","W",3,1,"None","31-36",8,"Koufax","Jay","None","2:19","N",32909,"++++","None",1958,-6,2,298,344,-46,31,35,0.46969696969697,NA
"Saturday, Jun 28","boxscore","LAD","@","MLN","L",3,7,"None","31-37",8,"Willey","Podres","None","2:43","D",30571,"-","None",1958,-7,-4,301,351,-50,31,36,0.462686567164179,NA
"Sunday, Jun 29","boxscore","LAD","@","MLN","L",6,10,"None","31-38",8,"Rush","Williams","Conley","2:29","D",33857,"--","None",1958,-8,-4,307,361,-54,31,37,0.455882352941176,NA
"Monday, Jun 30","boxscore","LAD","@","STL","L",2,4,"None","31-39",8,"McDaniel","Giallombardo","None","2:13","N",24826,"---","None",1958,-9,-2,309,365,-56,31,38,0.449275362318841,NA
"Tuesday, Jul 1","boxscore","LAD","@","STL","W",9,3,"None","32-39",8,"Koufax","Brosnan","Roebuck","2:35","N",24756,"+","None",1958,-9,6,318,368,-50,32,38,0.457142857142857,NA
"Thursday, Jul 3","boxscore","LAD","None","STL","L",2,4,"None","32-40",8,"Jones","Williams","Jackson","2:31","N",NA,"-","None",1958,-8,-2,320,372,-52,32,39,0.450704225352113,NA
"Thursday, Jul 3","boxscore","LAD","None","STL","W",3,2,"None","33-40",8,"Podres","Maglie","None","2:03","N",66485,"+","None",1958,-8,1,323,374,-51,33,39,0.458333333333333,NA
"Saturday, Jul 5","boxscore","LAD","None","CHC","L",1,7,"None","33-41",8,"Drabowsky","Klippstein","None","3:04","N",31940,"-","None",1958,-7,-6,324,381,-57,33,40,0.452054794520548,NA
"Sunday, Jul 6","boxscore","LAD","None","CHC","L",2,6,"None","33-42",8,"Drott","Drysdale","Elston","3:01","D",19025,"--","None",1958,-8,-4,326,387,-61,33,41,0.445945945945946,NA
"Wednesday, Jul 9","boxscore","LAD","None","MLN","W",10,3,"None","34-42",8,"Williams","Willey","None","2:24","N",32337,"+","None",1958,-7,7,336,390,-54,34,41,0.453333333333333,NA
"Thursday, Jul 10","boxscore","LAD","None","MLN","L",4,8,"None","34-43",8,"Burdette","Podres","None","2:46","N",40508,"-","None",1958,-8,-4,340,398,-58,34,42,0.447368421052632,NA
"Friday, Jul 11","boxscore","LAD","None","MLN","L",4,7,"None","34-44",8,"Jay","Klippstein","McMahon","3:02","D",11489,"--","None",1958,-9,-3,344,405,-61,34,43,0.441558441558442,NA
"Saturday, Jul 12","boxscore","LAD","None","CIN","W",4,3,"None","35-44",8,"Kipp","Lawrence","Labine","2:08","N",11740,"+","None",1958,-8,1,348,408,-60,35,43,0.448717948717949,NA
"Sunday, Jul 13","boxscore","LAD","None","CIN","W",3,0,"None","36-44",8,"Williams","Newcombe","Labine","2:20","D",NA,"++","None",1958,-6.5,3,351,408,-57,36,43,0.455696202531646,NA
"Sunday, Jul 13","boxscore","LAD","None","CIN","W",3,2,"None","37-44",8,"Giallombardo","Nuxhall","Labine","2:18","D",30318,"+++","None",1958,-6.5,1,354,410,-56,37,43,0.4625,NA
"Monday, Jul 14","boxscore","LAD","None","CIN","W",8,5,"None","38-44",8,"Podres","Purkey","Klippstein","2:07","D",8465,"++++","None",1958,-6.5,3,362,415,-53,38,43,0.469135802469136,NA
"Tuesday, Jul 15","boxscore","LAD","None","PIT","L",2,6,"None","38-45",8,"Kline","Drysdale","Gross","2:32","N",20827,"-","None",1958,-7.5,-4,364,421,-57,38,44,0.463414634146341,NA
"Wednesday, Jul 16","boxscore","LAD","None","PIT","L",4,7,"None","38-46",8,"Friend","Kipp","Face","2:32","N",19706,"--","None",1958,-8.5,-3,368,428,-60,38,45,0.457831325301205,NA
"Thursday, Jul 17","boxscore","LAD","None","PIT","W",5,3,"None","39-46",8,"Williams","Witt","Labine","2:41","N",18677,"+","None",1958,-8.5,2,373,431,-58,39,45,0.464285714285714,NA
"Friday, Jul 18","boxscore","LAD","None","PHI","W",8,6,"None","40-46",7,"Erskine","Sanford","Labine","2:55","N",24533,"++","None",1958,-7.5,2,381,437,-56,40,45,0.470588235294118,NA
"Saturday, Jul 19","boxscore","LAD","None","PHI","L",2,6,"None","40-47",8,"Roberts","Koufax","None","2:29","N",30962,"-","None",1958,-8.5,-4,383,443,-60,40,46,0.465116279069767,NA
"Sunday, Jul 20","boxscore","LAD","None","PHI","W",6,0,"None","41-47",6,"Podres","Simmons","None","1:54","D",17506,"+","None",1958,-8.5,6,389,443,-54,41,46,0.471264367816092,NA
"Wednesday, Jul 23","boxscore","LAD","@","PIT","L",3,11,"None","41-48",8,"Kline","Williams","None","2:28","N",NA,"-","None",1958,-10,-8,392,454,-62,41,47,0.465909090909091,NA
"Wednesday, Jul 23","boxscore","LAD","@","PIT","L",3,6,"None","41-49",8,"Friend","Labine","Face","2:17","N",18938,"--","1958-07-22 (Rain)",1958,-10,-3,395,460,-65,41,48,0.460674157303371,NA
"Thursday, Jul 24","boxscore","LAD","@","PIT","L",3,5,"None","41-50",8,"Witt","Williams","Face","2:28","D",7437,"---","None",1958,-10,-2,398,465,-67,41,49,0.455555555555556,NA
"Friday, Jul 25","boxscore","LAD","@","PHI","W",7,3,"None","42-50",8,"Labine","Hearn","Kipp","3:09","N",19171,"+","None",1958,-9.5,4,405,468,-63,42,49,0.461538461538462,NA
"Saturday, Jul 26","boxscore","LAD","@","PHI","W",10,4,"None","43-50",7,"Koufax","Sanford","None","2:38","N",18117,"++","None",1958,-8.5,6,415,472,-57,43,49,0.467391304347826,NA
"Sunday, Jul 27","boxscore","LAD","@","PHI","L",4,7,"None","43-51",8,"Roberts","Williams","None","2:30","D",NA,"-","None",1958,-10,-3,419,479,-60,43,50,0.462365591397849,NA
"Sunday, Jul 27","boxscore","LAD","@","PHI","L-wo",2,6,"10","43-52",8,"Hearn","Kipp","None","2:38","D",17666,"--","1958-05-25 (Rain)",1958,-10,-4,421,485,-64,43,51,0.457446808510638,NA
"Tuesday, Jul 29","boxscore","LAD","@","MLN","W",4,2,"None","44-52",8,"Drysdale","Jay","Klippstein","2:57","N",31596,"+","None",1958,-9.5,2,425,487,-62,44,51,0.463157894736842,NA
"Wednesday, Jul 30","boxscore","LAD","@","MLN","L",3,4,"None","44-53",8,"Spahn","Koufax","None","2:09","N",27057,"-","None",1958,-10,-1,428,491,-63,44,52,0.458333333333333,NA
"Thursday, Jul 31","boxscore","LAD","@","MLN","L",1,4,"None","44-54",8,"Pizarro","Williams","None","2:10","D",23000,"--","None",1958,-11,-3,429,495,-66,44,53,0.45360824742268,NA
"Friday, Aug 1","boxscore","LAD","@","CIN","W",6,2,"None","45-54",8,"Klippstein","Lawrence","None","2:52","N",8308,"+","None",1958,-11,4,435,497,-62,45,53,0.459183673469388,NA
"Saturday, Aug 2","boxscore","LAD","@","CIN","W",3,2,"None","46-54",8,"Williams","Nuxhall","Labine","2:33","D",5762,"++","None",1958,-11,1,438,499,-61,46,53,0.464646464646465,NA
"Sunday, Aug 3","boxscore","LAD","@","CIN","W",8,6,"10","47-54",7,"Labine","Lawrence","Klippstein","3:05","D",NA,"+++","None",1958,-12,2,446,505,-59,47,53,0.47,NA
"Sunday, Aug 3","boxscore","LAD","@","CIN","L",1,3,"None","47-55",7,"Kellner","Drysdale","None","2:00","D",20469,"-","None",1958,-12,-2,447,508,-61,47,54,0.465346534653465,NA
"Monday, Aug 4","boxscore","LAD","@","STL","L",2,3,"None","47-56",8,"Jackson","Podres","None","2:00","N",15910,"--","None",1958,-12,-1,449,511,-62,47,55,0.46078431372549,NA
"Tuesday, Aug 5","boxscore","LAD","@","STL","L",3,13,"None","47-57",8,"Muffett","McDevitt","None","2:38","N",11555,"---","None",1958,-13,-10,452,524,-72,47,56,0.456310679611651,NA
"Wednesday, Aug 6","boxscore","LAD","@","CHC","W",5,2,"None","48-57",8,"Williams","Briggs","Labine","2:25","D",10699,"+","None",1958,-13,3,457,526,-69,48,56,0.461538461538462,NA
"Thursday, Aug 7","boxscore","LAD","@","CHC","W",3,1,"None","49-57",8,"Koufax","Solis","Klippstein","2:25","D",9913,"++","None",1958,-13,2,460,527,-67,49,56,0.466666666666667,NA
"Friday, Aug 8","boxscore","LAD","None","SFG","W",6,3,"None","50-57",8,"Drysdale","Gomez","Klippstein","2:36","N",45098,"+++","None",1958,-12,3,466,530,-64,50,56,0.471698113207547,NA
"Saturday, Aug 9","boxscore","LAD","None","SFG","L",3,6,"None","50-58",8,"Antonelli","Podres","Grissom","2:47","N",46178,"-","None",1958,-12,-3,469,536,-67,50,57,0.467289719626168,NA
"Sunday, Aug 10","boxscore","LAD","None","SFG","L",8,12,"None","50-59",8,"Jones","Labine","Worthington","3:24","D",20831,"--","None",1958,-13.5,-4,477,548,-71,50,58,0.462962962962963,NA
"Tuesday, Aug 12","boxscore","LAD","None","CHC","L",3,9,"None","50-60",8,"Drott","McDevitt","Elston","3:01","N",17034,"---","None",1958,-13,-6,480,557,-77,50,59,0.458715596330275,NA
"Wednesday, Aug 13","boxscore","LAD","None","CHC","W-wo",6,5,"None","51-60",7,"Kipp","Elston","None","2:42","N",14296,"+","None",1958,-13.5,1,486,562,-76,51,59,0.463636363636364,NA
"Thursday, Aug 14","boxscore","LAD","None","CHC","W",7,3,"None","52-60",7,"Drysdale","Briggs","Labine","2:46","D",6195,"++","None",1958,-13.5,4,493,565,-72,52,59,0.468468468468468,NA
"Friday, Aug 15","boxscore","LAD","None","STL","W-wo",4,3,"11","53-60",5,"Labine","Jackson","None","2:58","N",NA,"+++","None",1958,-13,1,497,568,-71,53,59,0.473214285714286,NA
"Friday, Aug 15","boxscore","LAD","None","STL","W",5,3,"None","54-60",5,"Klippstein","Maglie","None","2:45","N",27738,"++++","None",1958,-13,2,502,571,-69,54,59,0.47787610619469,NA
"Sunday, Aug 17","boxscore","LAD","None","STL","L",7,12,"None","54-61",4,"Brosnan","Koufax","None","2:58","D",NA,"-","None",1958,-14.5,-5,509,583,-74,54,60,0.473684210526316,NA
"Sunday, Aug 17","boxscore","LAD","None","STL","W",9,3,"None","55-61",4,"McDevitt","Jones","None","2:30","D",27173,"+","None",1958,-14.5,6,518,586,-68,55,60,0.478260869565217,NA
"Tuesday, Aug 19","boxscore","LAD","None","MLN","W",4,1,"None","56-61",4,"Drysdale","Willey","None","2:07","N",NA,"++","None",1958,-12.5,3,522,587,-65,56,60,0.482758620689655,NA
"Tuesday, Aug 19","boxscore","LAD","None","MLN","W",7,2,"None","57-61",4,"Podres","Jay","None","2:36","N",42409,"+++","None",1958,-12.5,5,529,589,-60,57,60,0.487179487179487,NA
"Wednesday, Aug 20","boxscore","LAD","None","MLN","W",2,1,"None","58-61",4,"Williams","Spahn","Klippstein","2:10","N",27341,"++++","None",1958,-11.5,1,531,590,-59,58,60,0.491525423728814,NA
"Thursday, Aug 21","boxscore","LAD","None","MLN","L",0,4,"None","58-62",4,"Burdette","Koufax","None","2:19","N",30619,"-","None",1958,-12.5,-4,531,594,-63,58,61,0.487394957983193,NA
"Saturday, Aug 23","boxscore","LAD","None","MLN","W",10,1,"None","59-62",4,"Drysdale","Pizarro","None","2:17","D",20731,"+","None",1958,-11.5,9,541,595,-54,59,61,0.491666666666667,NA
"Sunday, Aug 24","boxscore","LAD","None","CIN","L",5,6,"None","59-63",4,"Pena","Klippstein","None","2:49","D",19724,"-","None",1958,-12.5,-1,546,601,-55,59,62,0.487603305785124,NA
"Monday, Aug 25","boxscore","LAD","None","CIN","W",4,2,"None","60-63",4,"Podres","Haddix","None","2:05","N",13722,"+","None",1958,-12.5,2,550,603,-53,60,62,0.491803278688525,NA
"Tuesday, Aug 26","boxscore","LAD","None","CIN","L",4,6,"None","60-64",4,"Newcombe","Koufax","Lawrence","2:44","N",19698,"-","None",1958,-13.5,-2,554,609,-55,60,63,0.48780487804878,NA
"Wednesday, Aug 27","boxscore","LAD","None","CIN","L",7,8,"None","60-65",4,"Nuxhall","Erskine","Jeffcoat","2:53","D",8744,"--","None",1958,-13.5,-1,561,617,-56,60,64,0.483870967741935,NA
"Friday, Aug 29","boxscore","LAD","@","SFG","W",4,1,"None","61-65",4,"Drysdale","Giel","None","2:44","N",18433,"+","None",1958,-13,3,565,618,-53,61,64,0.488,NA
"Saturday, Aug 30","boxscore","LAD","@","SFG","L",2,3,"None","61-66",5,"Gomez","McDevitt","Worthington","2:10","D",16905,"-","None",1958,-14.5,-1,567,621,-54,61,65,0.484126984126984,NA
"Saturday, Aug 30","boxscore","LAD","@","SFG","L",1,3,"None","61-67",5,"McCormick","Labine","None","1:50","N",9865,"--","1958-05-11 (Rain)",1958,-14.5,-2,568,624,-56,61,66,0.480314960629921,NA
"Sunday, Aug 31","boxscore","LAD","@","SFG","L",2,14,"None","61-68",5,"Miller","Koufax","None","2:30","D",20744,"---","None",1958,-15.5,-12,570,638,-68,61,67,0.4765625,NA
"Monday, Sep 1","boxscore","LAD","@","SFG","L",6,8,"None","61-69",6,"Jones","Labine","Worthington","2:34","D",14121,"----","None",1958,-16.5,-2,576,646,-70,61,68,0.472868217054264,NA
"Monday, Sep 1","boxscore","LAD","@","SFG","L-wo",5,6,"16","61-70",6,"McCormick","Podres","None","4:35","D",19800,"-----","None",1958,-16.5,-1,581,652,-71,61,69,0.469230769230769,NA
"Tuesday, Sep 2","boxscore","LAD","None","SFG","W",4,0,"None","62-70",6,"Drysdale","Monzant","None","2:28","N",22681,"+","None",1958,-16,4,585,652,-67,62,69,0.473282442748092,NA
"Wednesday, Sep 3","boxscore","LAD","None","SFG","W-wo",5,3,"None","63-70",6,"Koufax","Worthington","None","2:34","N",28016,"++","None",1958,-16,2,590,655,-65,63,69,0.477272727272727,NA
"Thursday, Sep 4","boxscore","LAD","None","SFG","L",3,13,"None","63-71",6,"Miller","Podres","None","2:36","D",12441,"-","None",1958,-17,-10,593,668,-75,63,70,0.473684210526316,NA
"Friday, Sep 5","boxscore","LAD","@","STL","W",2,1,"None","64-71",6,"Kipp","Mizell","Labine","2:39","N",10508,"+","None",1958,-16,1,595,669,-74,64,70,0.477611940298507,NA
"Saturday, Sep 6","boxscore","LAD","@","STL","L",2,3,"None","64-72",6,"Mabe","Drysdale","Brosnan","2:30","N",11505,"-","None",1958,-16,-1,597,672,-75,64,71,0.474074074074074,NA
"Sunday, Sep 7","boxscore","LAD","@","STL","W",7,5,"None","65-72",6,"Podres","Jackson","Labine","2:29","D",3987,"+","None",1958,-15.5,2,604,677,-73,65,71,0.477941176470588,NA
"Tuesday, Sep 9","boxscore","LAD","@","PHI","L",3,4,"None","65-73",6,"Sanford","Koufax","Meyer","2:40","N",8359,"-","None",1958,-16.5,-1,607,681,-74,65,72,0.474452554744526,NA
