date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Saturday, Apr 11",boxscore,CHC,None,NYM,W,3,1,None,1-1,2, 0.5,Tidrow,Hausman,None,2:37,D,"12,114",+,None
"Sunday, Apr 12",boxscore,CHC,None,NYM,L,1,2,None,1-2,5, 1.0,Allen,Eastwick,None,3:00,D,"7,475",-,None
"Wednesday, Apr 15",boxscore,CHC,@,MON,L,4,5,None,1-3,5, 2.0,Bahnsen,Tidrow,None,2:50,D,"30,003",--,None
"Thursday, Apr 16",boxscore,CHC,@,MON,L,0,7,None,1-4,5, 2.5,Sanderson,McGlothen,None,2:55,D,"11,602",---,None
"Friday, Apr 17",boxscore,CHC,@,PHI,L,2,6,None,1-5,6, 3.5,Christenson,Kravec,None,2:47,N,"21,948",----,None
"Saturday, Apr 18",boxscore,CHC,@,PHI,L-wo,3,4,10,1-6,6, 4.5,Carlton,Smith,None,2:50,N,"27,780",-----,None
"Sunday, Apr 19",boxscore,CHC,@,PHI,L,3,7,None,1-7,6, 5.5,Espinosa,Reuschel,None,1:57,D,"30,204",------,None
"Monday, Apr 20",boxscore,CHC,@,STL,L,1,6,None,1-8,6, 5.5,Forsch,McGlothen,Sutter,2:30,D,"10,454",-------,None
"Tuesday, Apr 21",boxscore,CHC,@,STL,L,0,8,None,1-9,6, 6.5,Rincon,Kravec,None,2:22,D,"11,559",--------,None
"Wednesday, Apr 22",boxscore,CHC,@,STL,L,0,3,None,1-10,6, 7.5,Sorensen,Krukow,None,2:17,D,"10,588",---------,None
"Friday, Apr 24",boxscore,CHC,None,PHI,L,4,6,None,1-11,6, 8.0,Carlton,Reuschel,Reed,2:23,D,"6,274",----------,None
"Saturday, Apr 25",boxscore,CHC,None,PHI,L,5,7,None,1-12,6, 9.0,Lyle,Tidrow,None,2:24,D,"10,990",-----------,None
"Sunday, Apr 26",boxscore,CHC,None,PHI,L,2,6,None,1-13,6, 10.5,Bystrom,Caudill,None,2:40,D,"10,093",------------,None
"Wednesday, Apr 29",boxscore,CHC,None,STL,W,6,1,None,2-13,6, 9.5,Krukow,Rincon,None,2:17,D,None,+,None
"Wednesday, Apr 29",boxscore,CHC,None,STL,T,2,2,11,2-13,6, 9.5,None,None,None,2:54,D,"4,067",+,1981-04-28 (Rain)
"Friday, May 1",boxscore,CHC,None,ATL,L,1,2,None,2-14,6, 10.5,Perry,Caudill,None,2:38,D,"2,656",-,None
"Saturday, May 2",boxscore,CHC,None,ATL,W,5,2,None,3-14,6, 9.5,Martz,Niekro,Tidrow,2:30,D,"16,936",+,None
"Sunday, May 3",boxscore,CHC,None,ATL,L,7,9,None,3-15,6, 10.5,Hanna,Kravec,Camp,2:59,D,"10,852",-,None
"Monday, May 4",boxscore,CHC,None,HOU,L,4,5,None,3-16,6, 10.5,Andujar,Krukow,Sambito,3:02,D,"2,941",--,None
"Tuesday, May 5",boxscore,CHC,None,HOU,L,3,4,None,3-17,6, 11.5,Smith,Smith,None,2:41,D,"2,092",---,None
"Wednesday, May 6",boxscore,CHC,None,HOU,W-wo,2,1,11,4-17,6, 10.5,Smith,LaCorte,None,3:27,D,"2,572",+,None
"Thursday, May 7",boxscore,CHC,None,HOU,L,0,6,None,4-18,6, 11.5,Knepper,Martz,None,2:40,D,"3,112",-,None
"Friday, May 8",boxscore,CHC,@,ATL,L-wo,3,4,11,4-19,6, 11.5,Mahler,Tidrow,None,3:11,N,"19,433",--,None
"Saturday, May 9",boxscore,CHC,@,ATL,W,7,3,None,5-19,6, 11.5,Reuschel,Walk,None,2:33,N,"14,365",+,None
"Sunday, May 10",boxscore,CHC,@,ATL,T,5,5,14,5-19,6, 11.0,None,None,None,3:46,D,"9,817",+,None
"Tuesday, May 12",boxscore,CHC,@,CIN,L-wo,1,2,None,5-20,6, 12.0,Soto,Tidrow,None,2:41,N,"12,016",-,None
"Wednesday, May 13",boxscore,CHC,@,CIN,L,3,8,None,5-21,6, 12.0,Seaver,Krukow,None,2:33,N,"12,528",--,None
"Thursday, May 14",boxscore,CHC,@,CIN,L,1,6,None,5-22,6, 13.0,Berenyi,Reuschel,None,2:26,N,"11,098",---,None
"Friday, May 15",boxscore,CHC,@,HOU,L,0,5,None,5-23,6, 13.0,Niekro,Caudill,None,2:16,N,"23,718",----,None
"Saturday, May 16",boxscore,CHC,@,HOU,L,1,6,None,5-24,6, 14.0,Ryan,Martz,Sambito,2:48,N,"43,726",-----,None
"Sunday, May 17",boxscore,CHC,@,HOU,L,1,6,None,5-25,6, 15.0,Knepper,Krukow,None,2:34,D,"34,068",------,None
"Tuesday, May 19",boxscore,CHC,None,CIN,L,0,5,None,5-26,6, 16.0,Seaver,Reuschel,Moskau,2:22,D,"5,896",-------,None
"Wednesday, May 20",boxscore,CHC,None,CIN,L,7,10,None,5-27,6, 16.0,Price,Smith,Hume,3:18,D,"5,914",--------,None
"Thursday, May 21",boxscore,CHC,None,CIN,W,5,1,None,6-27,6, 16.0,Martz,Pastore,None,2:08,D,"7,132",+,None
"Friday, May 22",boxscore,CHC,None,MON,L,3,6,None,6-28,6, 16.0,Lea,Krukow,None,2:26,D,"6,071",-,None
"Saturday, May 23",boxscore,CHC,None,MON,W,6,4,None,7-28,6, 16.0,Reuschel,Burris,Tidrow,2:28,D,"15,981",+,None
"Sunday, May 24",boxscore,CHC,None,MON,W,6,2,None,8-28,6, 15.0,Caudill,Sanderson,Tidrow,2:37,D,"10,821",++,None
"Monday, May 25",boxscore,CHC,None,PIT,W-wo,10,9,11,9-28,6, 14.0,Tidrow,Cruz,None,4:06,D,"18,506",+++,None
"Tuesday, May 26",boxscore,CHC,None,PIT,L,4,6,None,9-29,6, 14.0,Tekulve,Krukow,Romo,2:41,D,"6,988",-,None
"Wednesday, May 27",boxscore,CHC,None,PIT,L,2,3,None,9-30,6, 14.0,Perez,Reuschel,None,2:41,D,"6,970",--,None
"Thursday, May 28",boxscore,CHC,None,PIT,L,4,9,None,9-31,6, 14.5,Solomon,Caudill,None,3:06,D,"7,886",---,None
"Friday, May 29",boxscore,CHC,@,NYM,L,1,6,None,9-32,6, 15.5,Scott,Martz,None,2:58,N,"18,035",----,None
"Saturday, May 30",boxscore,CHC,@,NYM,W,10,3,None,10-32,6, 14.5,Krukow,Harris,None,3:07,D,"11,507",+,None
"Sunday, May 31",boxscore,CHC,@,NYM,L,2,3,None,10-33,6, 15.5,Jones,Reuschel,Falcone,1:50,D,"17,524",-,None
"Tuesday, Jun 2",boxscore,CHC,@,PIT,L,3,16,None,10-34,6, 17.0,Solomon,Caudill,None,2:53,N,"6,437",--,None
"Wednesday, Jun 3",boxscore,CHC,@,PIT,L,2,3,None,10-35,6, 17.0,Bibby,Martz,Romo,2:24,N,"5,003",---,None
"Thursday, Jun 4",boxscore,CHC,@,PIT,L-wo,4,5,10,10-36,6, 17.5,Tekulve,McGlothen,None,2:46,N,"6,740",----,None
"Friday, Jun 5",boxscore,CHC,None,LAD,W,4,3,None,11-36,6, 17.0,Reuschel,Reuss,Tidrow,2:23,D,"7,815",+,None
"Saturday, Jun 6",boxscore,CHC,None,LAD,W,11,5,None,12-36,6, 17.0,McGlothen,Valenzuela,None,2:58,D,"30,556",++,None
"Sunday, Jun 7",boxscore,CHC,None,LAD,L,0,7,None,12-37,6, 17.5,Welch,Martz,None,2:35,D,"20,024",-,None
"Tuesday, Jun 9",boxscore,CHC,None,SFG,W,2,1,None,13-37,6, 18.0,Krukow,Ripley,Tidrow,2:01,D,"4,735",+,None
"Wednesday, Jun 10",boxscore,CHC,None,SFG,W,7,4,None,14-37,6, 18.0,Reuschel,Alexander,Tidrow,2:38,D,"6,299",++,None
"Thursday, Jun 11",boxscore,CHC,None,SFG,W,6,1,None,15-37,6, 17.5,Martz,Griffin,None,2:32,D,"5,017",+++,None
"Monday, Aug 10",boxscore,CHC,None,NYM,L,5,7,13,15-38,6, 17.5,Miller,McGlothen,Harris,3:30,D,"7,551",-,None
"Tuesday, Aug 11",boxscore,CHC,None,NYM,L,2,4,None,15-39,6, 18.5,Searage,Smith,Allen,3:02,D,"10,250",--,None
"Wednesday, Aug 12",boxscore,CHC,None,NYM,L,4,7,10,15-40,6, 18.5,Allen,Tidrow,None,2:58,D,"8,372",---,None
"Thursday, Aug 13",boxscore,CHC,None,NYM,W,6,1,None,16-40,6, 18.0,Bird,Harris,Griffin,2:27,D,"7,412",+,None
"Saturday, Aug 15",boxscore,CHC,None,PIT,W-wo,4,3,15,17-40,6, 18.0,Martz,Scurry,None,4:57,D,"15,388",++,None
"Sunday, Aug 16",boxscore,CHC,None,PIT,L,3,4,11,17-41,6, 18.0,Tekulve,Smith,Jackson,3:19,D,None,-,None
"Sunday, Aug 16",boxscore,CHC,None,PIT,W,6,4,None,18-41,6, 18.0,Howell,Perez,Martz,2:29,D,"18,991",+,1981-08-14 (Rain)
