date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Wednesday, Apr 2",boxscore,NYM,None,CHC,W,4,1,None,1-1,3, 1.0,Leiter,Clement,Benitez,2:44,N,"20,594",+,None
"Thursday, Apr 3",boxscore,NYM,None,CHC,L,3,6,None,1-2,3, 2.0,Prior,Trachsel,None,2:53,D,"17,244",-,None
"Friday, Apr 4",boxscore,NYM,None,MON,W,4,0,None,2-2,2, 1.0,Cone,Ohka,None,2:43,N,"18,040",+,None
"Saturday, Apr 5",boxscore,NYM,None,MON,W,3,1,None,3-2,1, Tied,Glavine,Armas,Benitez,2:46,D,"36,817",++,None
"Sunday, Apr 6",boxscore,NYM,None,MON,L,5,8,None,3-3,2, 1.0,Stewart,Benitez,Biddle,3:02,D,"35,093",-,None
"Tuesday, Apr 8",boxscore,NYM,@,FLA,W,4,2,None,4-3,1, Tied,Leiter,Redman,Benitez,2:57,N,"10,103",+,None
"Wednesday, Apr 9",boxscore,NYM,@,FLA,L-wo,2,3,None,4-4,2, 1.0,Looper,Stanton,None,2:49,N,"10,052",-,None
"Thursday, Apr 10",boxscore,NYM,@,FLA,L-wo,3,4,None,4-5,3, 1.0,Spooneybarger,Benitez,None,3:08,N,"10,267",--,None
"Friday, Apr 11",boxscore,NYM,@,MON,L,0,10,None,4-6,4, 2.0,Ohka,Cone,None,2:45,N,"17,906",---,None
"Saturday, Apr 12",boxscore,NYM,@,MON,L,4,5,None,4-7,4, 3.0,Hernandez,Seo,Biddle,3:20,N,"18,264",----,None
"Sunday, Apr 13",boxscore,NYM,@,MON,L-wo,1,2,10,4-8,5, 4.0,Biddle,Stanton,None,3:00,D,"16,332",-----,None
"Monday, Apr 14",boxscore,NYM,@,MON,L,3,5,None,4-9,5, 5.0,Smith,Strickland,Biddle,3:07,D,"13,155",------,None
"Tuesday, Apr 15",boxscore,NYM,@,PIT,W,3,1,None,5-9,5, 4.0,Glavine,Fogg,Benitez,2:35,N,"14,728",+,None
"Wednesday, Apr 16",boxscore,NYM,@,PIT,L,3,6,None,5-10,5, 4.0,Suppan,Cone,None,2:42,N,"12,609",-,None
"Thursday, Apr 17",boxscore,NYM,@,PIT,W,7,2,None,6-10,5, 3.0,Seo,D'Amico,None,2:52,N,"11,299",+,None
"Friday, Apr 18",boxscore,NYM,None,FLA,W,6,3,None,7-10,5, 2.5,Weathers,Nunez,Benitez,3:19,N,"18,525",++,None
"Saturday, Apr 19",boxscore,NYM,None,FLA,L,5,6,None,7-11,5, 4.0,Looper,Benitez,None,4:01,D,"36,448",-,None
"Sunday, Apr 20",boxscore,NYM,None,FLA,W,7,4,None,8-11,5, 3.0,Glavine,Nunez,None,2:47,D,"26,245",+,None
"Tuesday, Apr 22",boxscore,NYM,None,HOU,L,2,6,None,8-12,5, 4.0,Redding,Cone,None,2:46,N,"31,733",-,None
"Wednesday, Apr 23",boxscore,NYM,None,HOU,W,4,2,None,9-12,5, 3.0,Leiter,Oswalt,Benitez,2:52,N,"20,322",+,None
"Thursday, Apr 24",boxscore,NYM,None,HOU,W,7,4,None,10-12,5, 3.0,Astacio,Miller,Benitez,2:44,N,"31,656",++,None
"Friday, Apr 25",boxscore,NYM,None,ARI,W,4,3,None,11-12,5, 3.0,Stanton,Villarreal,Benitez,2:53,N,"24,725",+++,None
