date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Thursday, Apr 14",boxscore,NYY,@,BOS,L,4,8,None,1-1,3, 1.0,Nixon,Grim,Kinder,2:32,D,"22,246",-,None
"Friday, Apr 15",boxscore,NYY,@,BOS,W,6,4,None,2-1,2, 1.0,Turley,Brewer,None,2:13,D,"8,770",+,None
"Saturday, Apr 16",boxscore,NYY,@,WSH,W,5,2,None,3-1,1, Tied,Byrne,Porterfield,Morgan,3:03,N,"13,586",++,None
"Sunday, Apr 17",boxscore,NYY,@,WSH,L,3,7,None,3-2,3, 1.5,Schmitz,Lopat,Shea,2:11,D,"11,062",-,None
"Monday, Apr 18",boxscore,NYY,@,BAL,W,6,0,None,4-2,3, 1.0,Ford,Moore,None,2:26,N,"35,372",+,None
"Wednesday, Apr 20",boxscore,NYY,None,BAL,L,3,6,None,4-3,3, 2.0,Palica,Grim,Moore,2:51,D,"4,725",-,None
"Thursday, Apr 21",boxscore,NYY,None,BAL,W,14,2,None,5-3,2, 1.0,Turley,Kretlow,None,2:36,D,"2,932",+,None
"Friday, Apr 22",boxscore,NYY,None,BOS,W,3,0,None,6-3,1, Tied,Ford,Sullivan,None,1:49,D,"7,241",++,None
"Saturday, Apr 23",boxscore,NYY,None,BOS,W,7,2,None,7-3,1, Tied,Kucks,Delock,Morgan,2:19,D,"17,634",+++,None
"Sunday, Apr 24",boxscore,NYY,None,BOS,L,0,1,None,7-4,1, Tied,Nixon,Lopat,None,2:12,D,"13,363",-,None
"Tuesday, Apr 26",boxscore,NYY,@,CHW,W,5,0,None,8-4,1,up 1.0,Turley,Fornieles,None,2:17,D,"12,297",+,None
"Wednesday, Apr 27",boxscore,NYY,@,CHW,L,4,13,None,8-5,1, Tied,Pierce,Ford,None,2:36,D,"10,043",-,None
"Thursday, Apr 28",boxscore,NYY,@,KCA,W,11,4,None,9-5,1,up 0.5,Larsen,Gray,None,3:15,N,"32,559",+,None
"Friday, Apr 29",boxscore,NYY,@,KCA,L,0,6,None,9-6,2, 0.5,Shantz,Kucks,None,2:22,N,"33,471",-,None
"Sunday, May 1",boxscore,NYY,@,DET,W,6,1,None,10-6,2, 0.5,Turley,Garver,None,2:46,D,"48,813",+,None
"Monday, May 2",boxscore,NYY,@,DET,L,1,7,None,10-7,4, 1.5,Gromek,Wiesler,None,2:00,D,"7,563",-,None
"Tuesday, May 3",boxscore,NYY,@,CLE,L,4,7,None,10-8,4, 2.5,Garcia,Lopat,Narleski,2:30,N,"24,813",--,None
"Wednesday, May 4",boxscore,NYY,@,CLE,W,11,5,None,11-8,4, 1.5,Morgan,Lemon,None,3:07,N,"27,160",+,None
"Friday, May 6",boxscore,NYY,@,BOS,W,6,0,None,12-8,4, 1.5,Turley,Sullivan,None,2:38,D,"7,033",++,None
"Saturday, May 7",boxscore,NYY,@,BOS,W,9,6,None,13-8,3, 1.5,Morgan,Delock,None,3:22,D,"29,925",+++,None
"Sunday, May 8",boxscore,NYY,@,BOS,W,5,0,None,14-8,2, 2.0,Grim,Nixon,Konstanty,2:17,D,"16,097",++++,None
"Tuesday, May 10",boxscore,NYY,None,CLE,L,6,9,None,14-9,3, 3.0,Lemon,Larsen,Mossi,3:18,N,"39,227",-,None
"Wednesday, May 11",boxscore,NYY,None,CLE,L,3,4,None,14-10,3, 4.0,Wynn,Turley,None,2:35,D,"16,012",--,None
"Friday, May 13",boxscore,NYY,None,DET,W,5,2,None,15-10,3, 3.0,Ford,Gromek,Morgan,2:02,D,"7,177",+,None
"Saturday, May 14",boxscore,NYY,None,DET,W-wo,7,6,None,16-10,3, 2.5,Konstanty,Hoeft,None,2:45,D,"18,577",++,None
"Sunday, May 15",boxscore,NYY,None,KCA,L,3,4,None,16-11,3, 2.5,Shantz,Lopat,None,2:27,D,None,-,None
"Sunday, May 15",boxscore,NYY,None,KCA,W,8,4,None,17-11,3, 2.5,Turley,Herbert,Konstanty,2:54,D,"36,324",+,None
"Tuesday, May 17",boxscore,NYY,None,CHW,W,1,0,None,18-11,3, 1.5,Ford,Pierce,None,2:16,N,"21,206",++,None
"Wednesday, May 18",boxscore,NYY,None,CHW,W,11,6,None,19-11,2, 1.5,Grim,Trucks,Morgan,2:47,D,"10,600",+++,None
"Friday, May 20",boxscore,NYY,None,BAL,W,7,5,None,20-11,2, 0.5,Turley,Kretlow,Morgan,3:20,N,"16,614",++++,None
"Saturday, May 21",boxscore,NYY,None,BAL,W,9,4,None,21-11,1,up 0.5,Kucks,Wilson,None,2:14,D,"11,479",+++++,None
"Sunday, May 22",boxscore,NYY,None,BAL,W,5,0,None,22-11,1,up 1.0,Lopat,Palica,None,1:46,D,None,++++++,None
"Sunday, May 22",boxscore,NYY,None,BAL,W,7,5,None,23-11,1,up 1.0,Sturdivant,Moore,Morgan,2:40,D,"25,409",+++++++,None
"Tuesday, May 24",boxscore,NYY,None,WSH,L,2,3,None,23-12,1,up 1.0,Stobbs,Sturdivant,None,2:56,N,"14,229",-,None
"Wednesday, May 25",boxscore,NYY,None,WSH,W,6,2,None,24-12,1,up 1.5,Turley,McDermott,None,2:32,D,"5,970",+,None
"Thursday, May 26",boxscore,NYY,None,WSH,W,8,4,None,25-12,1,up 2.5,Kucks,Schmitz,None,2:16,D,None,++,None
"Thursday, May 26",boxscore,NYY,None,WSH,W,7,3,None,26-12,1,up 2.5,Konstanty,Stone,None,2:42,D,"8,324",+++,1955-04-12 (Rain)
"Friday, May 27",boxscore,NYY,@,BAL,W,6,2,None,27-12,1,up 3.0,Ford,Palica,None,2:30,N,"21,150",++++,None
"Saturday, May 28",boxscore,NYY,@,BAL,W,3,2,None,28-12,1,up 3.0,Lopat,Rogovin,Morgan,2:36,N,"22,169",+++++,None
"Sunday, May 29",boxscore,NYY,@,BAL,W,1,0,None,29-12,1,up 3.0,Grim,Schallock,None,2:35,D,"20,900",++++++,None
"Monday, May 30",boxscore,NYY,@,WSH,L-wo,2,3,10,29-13,1,up 3.0,Porterfield,Turley,None,2:51,D,None,-,None
"Monday, May 30",boxscore,NYY,@,WSH,W,5,3,None,30-13,1,up 3.0,Byrne,Pascual,None,2:50,D,"24,070",+,None
"Wednesday, Jun 1",boxscore,NYY,@,KCA,W,3,1,None,31-13,1,up 3.0,Kucks,Herbert,Morgan,2:15,D,"16,503",++,None
"Wednesday, Jun 1",boxscore,NYY,@,KCA,W,6,1,None,32-13,1,up 3.0,Ford,Kellner,None,2:37,N,"28,359",+++,None
"Thursday, Jun 2",boxscore,NYY,@,KCA,W,12,6,None,33-13,1,up 3.0,Grim,Ceccarelli,Konstanty,3:12,N,"29,265",++++,None
"Friday, Jun 3",boxscore,NYY,@,CHW,L,2,3,None,33-14,1,up 3.0,Harshman,Turley,None,2:30,N,"40,020",-,None
"Saturday, Jun 4",boxscore,NYY,@,CHW,W,4,3,None,34-14,1,up 4.0,Lopat,Keegan,Morgan,2:54,D,"19,899",+,None
"Sunday, Jun 5",boxscore,NYY,@,CHW,L,3,5,None,34-15,1,up 4.0,Donovan,Byrne,None,2:38,D,None,-,None
"Sunday, Jun 5",boxscore,NYY,@,CHW,W,3,2,10,35-15,1,up 4.0,Morgan,Pierce,Konstanty,2:30,D,"37,561",+,None
"Monday, Jun 6",boxscore,NYY,@,DET,W,7,5,None,36-15,1,up 4.5,Kucks,Hoeft,Konstanty,2:30,D,"9,528",++,None
"Tuesday, Jun 7",boxscore,NYY,@,DET,L-wo,3,4,12,36-16,1,up 4.5,Garver,Sturdivant,None,2:40,D,"5,259",-,None
"Wednesday, Jun 8",boxscore,NYY,@,DET,L,1,3,None,36-17,1,up 4.5,Lary,Turley,None,3:04,N,"43,139",--,None
"Thursday, Jun 9",boxscore,NYY,@,DET,W,7,3,None,37-17,1,up 5.0,Konstanty,Gromek,None,2:16,D,"10,777",+,None
"Friday, Jun 10",boxscore,NYY,@,CLE,W,3,2,None,38-17,1,up 5.5,Byrne,Garcia,Konstanty,3:12,N,"35,614",++,None
"Saturday, Jun 11",boxscore,NYY,@,CLE,L-wo,6,7,None,38-18,1,up 4.5,Houtteman,Kucks,None,2:24,D,"22,413",-,None
"Sunday, Jun 12",boxscore,NYY,@,CLE,L,2,10,None,38-19,1,up 2.5,Wynn,Turley,None,2:32,D,None,--,None
"Sunday, Jun 12",boxscore,NYY,@,CLE,L,3,7,None,38-20,1,up 2.5,Lemon,Ford,Garcia,3:10,D,"69,532",---,None
"Tuesday, Jun 14",boxscore,NYY,None,DET,W-wo,7,6,10,39-20,1,up 2.5,Morgan,Zuverink,None,3:18,N,"21,024",+,None
