"date","boxscore","team","home_or_away","opponent","win_or_loss","runs","runs_allowed","innings","win_loss_record","rank","win","loss","save","time","day_or_night","attendance","streak","originally_scheduled","year","games_ahead","run_diff","r_so_far","ra_so_far","rd_so_far","wins_so_far","losses_so_far","win_loss_differential","record_so_far","attendance_so_far"
"Sunday, Apr 11","boxscore","ATL","None","HOU","W",5,0,"None","5-0",1,"Mahler","Ryan","None","2:14","D",11322,"+++++","None",1982,1.5,5,25,12,13,4,0,4,1,72024
"Monday, Apr 12","boxscore","ATL","@","CIN","W",6,1,"None","6-0",1,"Walk","Berenyi","None","2:16","N",11451,"++++++","None",1982,2.5,5,31,13,18,5,0,5,1,83475
"Tuesday, Apr 13","boxscore","ATL","@","CIN","W",8,5,"None","7-0",1,"Garber","Kern","None","2:59","N",11846,"+++++++","None",1982,2.5,3,39,18,21,6,0,6,1,95321
"Wednesday, Apr 14","boxscore","ATL","@","CIN","W",5,2,"10","8-0",1,"Camp","Kern","None","2:59","D",14217,"++++++++","None",1982,3.5,3,44,20,24,7,0,7,1,109538
"Friday, Apr 16","boxscore","ATL","@","HOU","W",5,3,"None","9-0",1,"McWilliams","Ryan","Camp","2:32","N",26513,"+++++++++","None",1982,4.5,2,49,23,26,8,0,8,1,136051
"Saturday, Apr 17","boxscore","ATL","@","HOU","W",2,1,"None","10-0",1,"Hanna","Niekro","Garber","2:52","N",33688,"++++++++++","None",1982,4.5,1,51,24,27,9,0,9,1,169739
"Sunday, Apr 18","boxscore","ATL","@","HOU","W",6,5,"None","11-0",1,"Hrabosky","Smith","Camp","2:57","N",29166,"+++++++++++","None",1982,4.5,1,57,29,28,10,0,10,1,198905
"Tuesday, Apr 20","boxscore","ATL","None","CIN","W",4,2,"None","12-0",1,"Bedrosian","Pastore","Garber","2:36","N",37268,"++++++++++++","None",1982,4,2,61,31,30,11,0,11,1,236173
"Wednesday, Apr 21","boxscore","ATL","None","CIN","W-wo",4,3,"None","13-0",1,"Camp","Shirley","None","2:44","N",22153,"+++++++++++++","None",1982,4,1,65,34,31,12,0,12,1,258326
"Thursday, Apr 22","boxscore","ATL","None","CIN","L",1,2,"None","13-1",1,"Berenyi","Walk","Hume","2:44","N",20701,"-","None",1982,3.5,-1,66,36,30,12,1,11,0.923076923076923,279027
"Friday, Apr 23","boxscore","ATL","None","SDP","L",3,6,"12","13-2",1,"Chiffer","Camp","None","3:16","N",37105,"--","None",1982,2.5,-3,69,42,27,12,2,10,0.857142857142857,316132
"Saturday, Apr 24","boxscore","ATL","None","SDP","L",4,6,"None","13-3",1,"Show","Garber","DeLeon","2:27","N",28447,"---","None",1982,1.5,-2,73,48,25,12,3,9,0.8,344579
"Monday, Apr 26","boxscore","ATL","None","PIT","L",4,6,"None","13-4",1,"Tekulve","McWilliams","None","2:24","N",9557,"----","None",1982,1,-2,77,54,23,12,4,8,0.75,354136
"Tuesday, Apr 27","boxscore","ATL","None","PIT","L",4,10,"None","13-5",1,"Griffin","Walk","None","2:44","N",6763,"-----","None",1982,0,-6,81,64,17,12,5,7,0.705882352941177,360899
"Wednesday, Apr 28","boxscore","ATL","None","PIT","W-wo",7,6,"10","14-5",1,"Camp","Scurry","None","3:11","N",6318,"+","None",1982,1,1,88,70,18,13,5,8,0.722222222222222,367217
"Thursday, Apr 29","boxscore","ATL","None","CHC","W",3,0,"None","15-5",1,"Garber","Jenkins","Camp","2:18","N",8802,"++","None",1982,1,3,91,70,21,14,5,9,0.736842105263158,376019
"Friday, Apr 30","boxscore","ATL","None","CHC","W",1,0,"None","16-5",1,"Bedrosian","Bird","Garber","2:00","N",19757,"+++","None",1982,2,1,92,70,22,15,5,10,0.75,395776
"Saturday, May 1","boxscore","ATL","None","CHC","L",1,5,"None","16-6",1,"Martz","Mahler","None","2:20","N",27094,"-","None",1982,1,-4,93,75,18,15,6,9,0.714285714285714,422870
"Sunday, May 2","boxscore","ATL","None","CHC","W",10,3,"None","17-6",1,"Walk","Larson","None","2:44","D",19494,"+","None",1982,2,7,103,78,25,16,6,10,0.727272727272727,442364
"Monday, May 3","boxscore","ATL","@","PIT","W",10,4,"None","18-6",1,"Niekro","Solomon","Garber","2:57","N",4636,"++","None",1982,3,6,113,82,31,17,6,11,0.739130434782609,447000
"Tuesday, May 4","boxscore","ATL","@","PIT","L",4,8,"None","18-7",1,"Robinson","Cowley","None","2:40","N",4836,"-","None",1982,2,-4,117,90,27,17,7,10,0.708333333333333,451836
"Wednesday, May 5","boxscore","ATL","@","PIT","L",2,4,"None","18-8",1,"Rhoden","Mahler","Tekulve","2:44","N",6595,"--","None",1982,1.5,-2,119,94,25,17,8,9,0.68,458431
"Friday, May 7","boxscore","ATL","@","STL","W",6,3,"10","19-8",1,"Garber","Martin","None","3:14","N",30276,"+","None",1982,3,3,125,97,28,18,8,10,0.692307692307692,488707
"Saturday, May 8","boxscore","ATL","@","STL","L-wo",7,8,"None","19-9",1,"Sutter","Camp","None","2:52","N",49062,"-","None",1982,3,-1,132,105,27,18,9,9,0.666666666666667,537769
"Sunday, May 9","boxscore","ATL","@","STL","W",3,0,"None","20-9",1,"Hanna","Andujar","Garber","2:42","D",25115,"+","None",1982,3,3,135,105,30,19,9,10,0.678571428571429,562884
"Tuesday, May 11","boxscore","ATL","@","CHC","L",4,6,"None","20-10",1,"Bird","Mahler","Hernandez","2:19","D",11876,"-","None",1982,3.5,-2,139,111,28,19,10,9,0.655172413793103,574760
"Wednesday, May 12","boxscore","ATL","@","CHC","W",6,3,"None","21-10",1,"Walk","Martz","Garber","2:45","D",11392,"+","None",1982,4,3,145,114,31,20,10,10,0.666666666666667,586152
"Thursday, May 13","boxscore","ATL","None","STL","L",9,10,"None","21-11",1,"Rincon","Dayley","Sutter","2:54","N",16244,"-","None",1982,4,-1,154,124,30,20,11,9,0.645161290322581,602396
"Friday, May 14","boxscore","ATL","None","STL","W-wo",2,1,"None","22-11",1,"Garber","Bair","None","2:14","N",28396,"+","None",1982,5,1,156,125,31,21,11,10,0.65625,630792
"Saturday, May 15","boxscore","ATL","None","STL","L",6,7,"10","22-12",1,"Sutter","Garber","Forsch","3:31","N",48433,"-","None",1982,4,-1,162,132,30,21,12,9,0.636363636363636,679225
"Sunday, May 16","boxscore","ATL","None","STL","W",5,2,"None","23-12",1,"Mahler","Mura","None","2:20","D",20478,"+","None",1982,4,3,167,134,33,22,12,10,0.647058823529412,699703
"Monday, May 17","boxscore","ATL","@","MON","L",0,4,"None","23-13",1,"Rogers","Walk","None","2:28","N",20107,"-","None",1982,3.5,-4,167,138,29,22,13,9,0.628571428571429,719810
"Tuesday, May 18","boxscore","ATL","@","MON","W",6,4,"None","24-13",1,"Niekro","Gullickson","Garber","2:49","N",19485,"+","None",1982,4.5,2,173,142,31,23,13,10,0.638888888888889,739295
"Wednesday, May 19","boxscore","ATL","@","MON","W",9,1,"None","25-13",1,"Dayley","Burris","None","2:44","N",11634,"++","None",1982,4.5,8,182,143,39,24,13,11,0.648648648648649,750929
"Friday, May 21","boxscore","ATL","None","PHI","W",7,6,"None","26-13",1,"Bedrosian","Lyle","None","2:39","N",28050,"+++","None",1982,5,1,189,149,40,25,13,12,0.657894736842105,778979
"Saturday, May 22","boxscore","ATL","None","PHI","L",2,5,"None","26-14",1,"Krukow","McWilliams","Farmer","2:12","D",25925,"-","None",1982,4,-3,191,154,37,25,14,11,0.641025641025641,804904
"Sunday, May 23","boxscore","ATL","None","PHI","L",1,2,"None","26-15",1,"Ruthven","Niekro","Farmer","2:14","D",27965,"--","None",1982,4,-1,192,156,36,25,15,10,0.625,832869
"Monday, May 24","boxscore","ATL","None","NYM","L",3,5,"None","26-16",1,"Zachry","Dayley","Allen","2:19","N",10388,"---","None",1982,3,-2,195,161,34,25,16,9,0.609756097560976,843257
"Tuesday, May 25","boxscore","ATL","None","NYM","W",10,2,"None","27-16",1,"Mahler","Scott","None","2:02","N",9581,"+","None",1982,3,8,205,163,42,26,16,10,0.619047619047619,852838
"Wednesday, May 26","boxscore","ATL","None","NYM","L",4,6,"None","27-17",1,"Swan","Camp","Allen","2:33","N",12460,"-","None",1982,3,-2,209,169,40,26,17,9,0.604651162790698,865298
"Saturday, May 29","boxscore","ATL","@","PHI","L",0,1,"None","27-18",1,"Ruthven","Niekro","None","1:55","D",26790,"--","None",1982,2.5,-1,209,170,39,26,18,8,0.590909090909091,892088
"Sunday, May 30","boxscore","ATL","@","PHI","L",2,6,"None","27-19",1,"Carlton","Mahler","None","2:21","D",35662,"---","None",1982,2.5,-4,211,176,35,26,19,7,0.577777777777778,927750
"Monday, May 31","boxscore","ATL","@","NYM","L",4,10,"None","27-20",1,"Puleo","Walk","None","3:06","D",21954,"----","None",1982,1.5,-6,215,186,29,26,20,6,0.565217391304348,949704
"Tuesday, Jun 1","boxscore","ATL","@","NYM","W",7,3,"None","28-20",1,"Dayley","Jones","None","2:46","D",9367,"+","None",1982,1.5,4,222,189,33,27,20,7,0.574468085106383,959071
"Wednesday, Jun 2","boxscore","ATL","@","NYM","W",3,1,"None","29-20",1,"Niekro","Falcone","Bedrosian","2:21","N",18652,"++","None",1982,1.5,2,225,190,35,28,20,8,0.583333333333333,977723
"Saturday, Jun 5","boxscore","ATL","None","MON","W",2,1,"None","30-20",1,"Mahler","Gullickson","Bedrosian","2:12","N",29391,"+++","None",1982,1.5,1,227,191,36,29,20,9,0.591836734693878,1007114
"Sunday, Jun 6","boxscore","ATL","None","MON","L",3,6,"None","30-21",1,"Reardon","McWilliams","None","3:02","D",18898,"-","None",1982,1.5,-3,230,197,33,29,21,8,0.58,1026012
"Monday, Jun 7","boxscore","ATL","@","LAD","W",4,3,"None","31-21",1,"Niekro","Welch","Bedrosian","2:48","N",44714,"+","None",1982,1.5,1,234,200,34,30,21,9,0.588235294117647,1070726
"Tuesday, Jun 8","boxscore","ATL","@","LAD","W",4,3,"None","32-21",1,"Hanna","Hooton","Garber","2:49","N",33153,"++","None",1982,1.5,1,238,203,35,31,21,10,0.596153846153846,1103879
"Wednesday, Jun 9","boxscore","ATL","@","LAD","W",11,5,"None","33-21",1,"Mahler","Stewart","None","2:43","N",39325,"+++","None",1982,2.5,6,249,208,41,32,21,11,0.60377358490566,1143204
"Friday, Jun 11","boxscore","ATL","@","SFG","W",5,3,"None","34-21",1,"Walk","Chris","Garber","2:39","N",21487,"++++","None",1982,2,2,254,211,43,33,21,12,0.611111111111111,1164691
"Saturday, Jun 12","boxscore","ATL","@","SFG","W",10,5,"None","35-21",1,"Niekro","Gale","Hrabosky","3:14","D",10569,"+++++","None",1982,2,5,264,216,48,34,21,13,0.618181818181818,1175260
"Sunday, Jun 13","boxscore","ATL","@","SFG","L",1,2,"None","35-22",1,"Martin","Dayley","Minton","2:22","D",NA,"-","None",1982,1.5,-1,265,218,47,34,22,12,0.607142857142857,NA
"Sunday, Jun 13","boxscore","ATL","@","SFG","W",5,1,"None","36-22",1,"Camp","Hammaker","Garber","2:31","D",27521,"+","None",1982,1.5,4,270,219,51,35,22,13,0.614035087719298,NA
"Monday, Jun 14","boxscore","ATL","@","HOU","L",0,9,"None","36-23",1,"Niekro","Mahler","None","2:28","N",17353,"-","None",1982,1.5,-9,270,228,42,35,23,12,0.603448275862069,NA
"Tuesday, Jun 15","boxscore","ATL","@","HOU","W",7,0,"None","37-23",1,"Walk","Knepper","None","2:41","N",17837,"+","None",1982,2.5,7,277,228,49,36,23,13,0.610169491525424,NA
"Wednesday, Jun 16","boxscore","ATL","@","HOU","W",5,4,"10","38-23",1,"Garber","Cappuzzello","None","2:51","N",18673,"++","None",1982,3.5,1,282,232,50,37,23,14,0.616666666666667,NA
"Friday, Jun 18","boxscore","ATL","None","SFG","W",8,3,"None","39-23",1,"Dayley","Martin","Camp","2:33","N",29247,"+++","None",1982,4.5,5,290,235,55,38,23,15,0.622950819672131,NA
"Saturday, Jun 19","boxscore","ATL","None","SFG","L",4,9,"None","39-24",1,"Lavelle","Garber","None","3:00","N",30497,"-","None",1982,3.5,-5,294,244,50,38,24,14,0.612903225806452,NA
"Sunday, Jun 20","boxscore","ATL","None","SFG","L",3,5,"None","39-25",1,"Laskey","Walk","Minton","2:37","D",18556,"--","None",1982,3.5,-2,297,249,48,38,25,13,0.603174603174603,NA
"Monday, Jun 21","boxscore","ATL","None","SFG","W-wo",7,6,"None","40-25",1,"Camp","Minton","None","2:47","N",10485,"+","None",1982,3.5,1,304,255,49,39,25,14,0.609375,NA
"Tuesday, Jun 22","boxscore","ATL","None","LAD","L",1,4,"None","40-26",1,"Stewart","Bedrosian","Howe","2:38","N",27137,"-","None",1982,3.5,-3,305,259,46,39,26,13,0.6,NA
"Wednesday, Jun 23","boxscore","ATL","None","LAD","W",7,2,"None","41-26",1,"Mahler","Valenzuela","None","2:13","N",33212,"+","None",1982,4.5,5,312,261,51,40,26,14,0.606060606060606,NA
"Thursday, Jun 24","boxscore","ATL","None","LAD","L",3,5,"None","41-27",1,"Reuss","Walk","Howe","2:58","N",31303,"-","None",1982,3.5,-2,315,266,49,40,27,13,0.597014925373134,NA
"Friday, Jun 25","boxscore","ATL","@","CIN","W",5,2,"None","42-27",1,"Niekro","Berenyi","Garber","2:23","N",20263,"+","None",1982,3.5,3,320,268,52,41,27,14,0.602941176470588,NA
"Saturday, Jun 26","boxscore","ATL","@","CIN","L",1,2,"None","42-28",1,"Seaver","Dayley","Hume","2:16","N",26561,"-","None",1982,2.5,-1,321,270,51,41,28,13,0.594202898550725,NA
"Sunday, Jun 27","boxscore","ATL","@","CIN","W",2,0,"14","43-28",1,"Garber","Hume","Hrabosky","3:38","D",31000,"+","None",1982,2.5,2,323,270,53,42,28,14,0.6,NA
"Monday, Jun 28","boxscore","ATL","None","HOU","L",2,6,"None","43-29",1,"Ryan","Mahler","None","2:35","N",12837,"-","None",1982,2.5,-4,325,276,49,42,29,13,0.591549295774648,NA
"Tuesday, Jun 29","boxscore","ATL","None","HOU","W-wo",6,5,"11","44-29",1,"Bedrosian","LaCoss","None","3:13","N",10483,"+","None",1982,2.5,1,331,281,50,43,29,14,0.597222222222222,NA
"Wednesday, Jun 30","boxscore","ATL","None","HOU","W-wo",5,4,"None","45-29",1,"Diaz","Knepper","None","2:21","N",10308,"++","None",1982,3,1,336,285,51,44,29,15,0.602739726027397,NA
"Friday, Jul 2","boxscore","ATL","None","CIN","W",6,4,"None","46-29",1,"Dayley","Seaver","Garber","2:39","N",32709,"+++","None",1982,3.5,2,342,289,53,45,29,16,0.608108108108108,NA
"Saturday, Jul 3","boxscore","ATL","None","CIN","W",4,2,"None","47-29",1,"Mahler","Soto","Garber","2:15","N",38103,"++++","None",1982,4.5,2,346,291,55,46,29,17,0.613333333333333,NA
"Sunday, Jul 4","boxscore","ATL","None","CIN","W",4,1,"None","48-29",1,"Walk","Shirley","Bedrosian","2:19","N",48905,"+++++","None",1982,4.5,3,350,292,58,47,29,18,0.618421052631579,NA
"Monday, Jul 5","boxscore","ATL","None","CHC","W",7,5,"None","49-29",1,"Hrabosky","Smith","Garber","2:41","N",19169,"++++++","None",1982,4.5,2,357,297,60,48,29,19,0.623376623376623,NA
"Tuesday, Jul 6","boxscore","ATL","None","CHC","L",2,7,"None","49-30",1,"Bird","Dayley","Hernandez","2:20","N",15108,"-","None",1982,3.5,-5,359,304,55,48,30,18,0.615384615384615,NA
"Wednesday, Jul 7","boxscore","ATL","None","STL","W",3,2,"None","50-30",1,"Camp","Andujar","Garber","2:50","N",20054,"+","None",1982,3.5,1,362,306,56,49,30,19,0.620253164556962,NA
"Thursday, Jul 8","boxscore","ATL","None","STL","L",2,5,"None","50-31",1,"Stuper","Mahler","Bair","2:15","N",23610,"-","None",1982,2.5,-3,364,311,53,49,31,18,0.6125,NA
"Friday, Jul 9","boxscore","ATL","None","PIT","W",6,4,"None","51-31",1,"Diaz","Rhoden","Bedrosian","2:32","N",28601,"+","None",1982,3,2,370,315,55,50,31,19,0.617283950617284,NA
"Saturday, Jul 10","boxscore","ATL","None","PIT","L",1,6,"None","51-32",1,"Robinson","Niekro","None","2:37","N",39444,"-","None",1982,3,-5,371,321,50,50,32,18,0.609756097560976,NA
"Sunday, Jul 11","boxscore","ATL","None","PIT","L",1,3,"None","51-33",1,"McWilliams","Dayley","Tekulve","2:28","N",19130,"--","None",1982,2,-2,372,324,48,50,33,17,0.602409638554217,NA
"Thursday, Jul 15","boxscore","ATL","@","CHC","W",11,4,"None","52-33",1,"Niekro","Jenkins","None","2:36","D",19336,"+","None",1982,3,7,383,328,55,51,33,18,0.607142857142857,NA
"Friday, Jul 16","boxscore","ATL","@","CHC","L-wo",3,4,"10","52-34",1,"Campbell","Garber","None","3:08","D",15624,"-","None",1982,3,-1,386,332,54,51,34,17,0.6,NA
"Saturday, Jul 17","boxscore","ATL","@","CHC","W",9,4,"None","53-34",1,"Walk","Noles","None","2:48","D",23302,"+","None",1982,4,5,395,336,59,52,34,18,0.604651162790698,NA
"Sunday, Jul 18","boxscore","ATL","@","CHC","W",4,2,"None","54-34",1,"Camp","Bird","None","2:02","D",15816,"++","None",1982,5,2,399,338,61,53,34,19,0.609195402298851,NA
"Monday, Jul 19","boxscore","ATL","@","STL","W",4,1,"None","55-34",1,"Niekro","Andujar","Garber","2:00","N",23000,"+++","None",1982,6,3,403,339,64,54,34,20,0.613636363636364,NA
"Tuesday, Jul 20","boxscore","ATL","@","STL","W",8,6,"None","56-34",1,"Cowley","Lahti","Bedrosian","3:11","N",20894,"++++","None",1982,6,2,411,345,66,55,34,21,0.617977528089888,NA
"Wednesday, Jul 21","boxscore","ATL","@","STL","L",0,8,"None","56-35",1,"Mura","Walk","None","2:11","N",19899,"-","None",1982,6,-8,411,353,58,55,35,20,0.611111111111111,NA
"Friday, Jul 23","boxscore","ATL","@","PIT","L",0,6,"None","56-36",1,"Rhoden","Camp","None","2:25","N",22722,"--","None",1982,5,-6,411,359,52,55,36,19,0.604395604395604,NA
"Saturday, Jul 24","boxscore","ATL","@","PIT","W",4,3,"None","57-36",1,"Niekro","Robinson","Garber","2:35","N",26790,"+","None",1982,6,1,415,362,53,56,36,20,0.608695652173913,NA
"Sunday, Jul 25","boxscore","ATL","@","PIT","L",0,8,"None","57-37",1,"Candelaria","Mahler","None","2:04","D",22565,"-","None",1982,5,-8,415,370,45,56,37,19,0.602150537634409,NA
"Tuesday, Jul 27","boxscore","ATL","None","SDP","W",9,2,"None","58-37",1,"Walk","Lollar","None","2:34","N",NA,"+","None",1982,7,7,424,372,52,57,37,20,0.606382978723404,NA
"Tuesday, Jul 27","boxscore","ATL","None","SDP","W-wo",8,6,"10","59-37",1,"Bedrosian","Lucas","None","3:03","N",32151,"++","1982-04-25 (Rain)",1982,7,2,432,378,54,58,37,21,0.610526315789474,NA
"Wednesday, Jul 28","boxscore","ATL","None","SDP","W",8,6,"None","60-37",1,"Niekro","Hawkins","Garber","2:34","N",22574,"+++","None",1982,8,2,440,384,56,59,37,22,0.614583333333333,NA
"Thursday, Jul 29","boxscore","ATL","None","SDP","W",6,2,"None","61-37",1,"Camp","Welsh","Diaz","2:17","N",26492,"++++","None",1982,9,4,446,386,60,60,37,23,0.618556701030928,NA
"Friday, Jul 30","boxscore","ATL","None","LAD","L",9,10,"None","61-38",1,"Forster","Bedrosian","Howe","3:10","N",NA,"-","None",1982,8.5,-1,455,396,59,60,38,22,0.612244897959184,NA
"Friday, Jul 30","boxscore","ATL","None","LAD","L",2,8,"None","61-39",1,"Welch","Cowley","None","2:41","N",47787,"--","None",1982,8.5,-6,457,404,53,60,39,21,0.606060606060606,NA
"Saturday, Jul 31","boxscore","ATL","None","LAD","L",0,3,"None","61-40",1,"Valenzuela","Perez","None","2:18","N",46694,"---","None",1982,7,-3,457,407,50,60,40,20,0.6,NA
"Sunday, Aug 1","boxscore","ATL","None","LAD","L",4,9,"None","61-41",1,"Stewart","Diaz","None","3:12","D",33957,"----","None",1982,6,-5,461,416,45,60,41,19,0.594059405940594,NA
"Monday, Aug 2","boxscore","ATL","None","SFG","W",7,3,"None","62-41",1,"Walk","Breining","Bedrosian","2:34","N",15018,"+","None",1982,7,4,468,419,49,61,41,20,0.598039215686274,NA
"Tuesday, Aug 3","boxscore","ATL","None","SFG","L",3,6,"None","62-42",1,"Minton","Garber","None","3:11","N",21489,"-","None",1982,6.5,-3,471,425,46,61,42,19,0.592233009708738,NA
"Wednesday, Aug 4","boxscore","ATL","None","SFG","L",2,3,"None","62-43",1,"Lavelle","Bedrosian","Minton","2:32","N",13607,"--","None",1982,5.5,-1,473,428,45,61,43,18,0.586538461538462,NA
"Thursday, Aug 5","boxscore","ATL","@","LAD","L-wo",2,3,"10","62-44",1,"Forster","Garber","None","3:03","N",49607,"---","None",1982,4.5,-1,475,431,44,61,44,17,0.580952380952381,NA
"Friday, Aug 6","boxscore","ATL","@","LAD","L-wo",4,5,"10","62-45",1,"Howe","Bedrosian","None","2:57","N",51423,"----","None",1982,3.5,-1,479,436,43,61,45,16,0.575471698113208,NA
"Saturday, Aug 7","boxscore","ATL","@","LAD","L-wo",6,7,"11","62-46",1,"Beckwith","Bedrosian","None","3:44","N",50473,"-----","None",1982,2.5,-1,485,443,42,61,46,15,0.570093457943925,NA
"Sunday, Aug 8","boxscore","ATL","@","LAD","L",0,2,"None","62-47",1,"Welch","Camp","Niedenfuer","2:09","D",51494,"------","None",1982,1.5,-2,485,445,40,61,47,14,0.564814814814815,NA
"Monday, Aug 9","boxscore","ATL","@","SFG","L",0,5,"None","62-48",1,"Barr","Perez","None","2:09","N",29846,"-------","None",1982,0.5,-5,485,450,35,61,48,13,0.559633027522936,NA
"Tuesday, Aug 10","boxscore","ATL","@","SFG","L",2,3,"None","62-49",2,"Laskey","Hrabosky","None","2:42","N",19390,"--------","None",1982,-0.5,-1,487,453,34,61,49,12,0.554545454545455,NA
"Wednesday, Aug 11","boxscore","ATL","@","SFG","L-wo",6,8,"12","62-50",2,"Breining","Diaz","None","3:42","D",22940,"---------","None",1982,-0.5,-2,493,461,32,61,50,11,0.54954954954955,NA
"Thursday, Aug 12","boxscore","ATL","@","SDP","L",2,8,"None","62-51",2,"Welsh","Walk","None","2:34","D",32540,"----------","None",1982,-1.5,-6,495,469,26,61,51,10,0.544642857142857,NA
"Friday, Aug 13","boxscore","ATL","@","SDP","L",4,7,"None","62-52",2,"Dravecky","Camp","None","2:32","N",33968,"-----------","None",1982,-2.5,-3,499,476,23,61,52,9,0.539823008849557,NA
"Saturday, Aug 14","boxscore","ATL","@","SDP","W",6,5,"None","63-52",2,"Moore","Eichelberger","Garber","2:48","N",36187,"+","None",1982,-1.5,1,505,481,24,62,52,10,0.543859649122807,NA
"Sunday, Aug 15","boxscore","ATL","@","SDP","L-wo",5,6,"10","63-53",2,"DeLeon","Bedrosian","None","2:45","D",21740,"-","None",1982,-1.5,-1,510,487,23,62,53,9,0.539130434782609,NA
"Tuesday, Aug 17","boxscore","ATL","None","MON","L",7,13,"None","63-54",2,"Lea","Walk","None","3:19","N",NA,"--","None",1982,-3,-6,517,500,17,62,54,8,0.53448275862069,NA
"Tuesday, Aug 17","boxscore","ATL","None","MON","L",2,3,"10","63-55",2,"Reardon","Mahler","Fryman","2:26","N",23184,"---","1982-06-04 (Wet grounds)",1982,-3,-1,519,503,16,62,55,7,0.52991452991453,NA
"Wednesday, Aug 18","boxscore","ATL","None","MON","L",2,12,"None","63-56",2,"Gullickson","Camp","None","2:21","N",12627,"----","None",1982,-4,-10,521,515,6,62,56,6,0.525423728813559,NA
"Thursday, Aug 19","boxscore","ATL","None","MON","W",5,4,"None","64-56",2,"Niekro","Fryman","Garber","2:19","N",12205,"+","None",1982,-3,1,526,519,7,63,56,7,0.529411764705882,NA
"Friday, Aug 20","boxscore","ATL","None","NYM","W-wo",2,1,"10","65-56",2,"Bedrosian","Zachry","None","2:48","N",33144,"++","None",1982,-3,1,528,520,8,64,56,8,0.533333333333333,NA
"Saturday, Aug 21","boxscore","ATL","None","NYM","W",6,5,"None","66-56",2,"Walk","Jones","Garber","2:43","N",41477,"+++","None",1982,-2,1,534,525,9,65,56,9,0.537190082644628,NA
"Sunday, Aug 22","boxscore","ATL","None","NYM","W",10,9,"None","67-56",2,"Diaz","Orosco","Garber","3:28","D",20466,"++++","None",1982,-1,1,544,534,10,66,56,10,0.540983606557377,NA
"Monday, Aug 23","boxscore","ATL","None","PHI","W-wo",4,3,"None","68-56",1,"Camp","Reed","None","2:14","N",16224,"+++++","None",1982,0,1,548,537,11,67,56,11,0.544715447154472,NA
"Tuesday, Aug 24","boxscore","ATL","None","PHI","W",9,7,"None","69-56",1,"Niekro","Carlton","Garber","2:36","N",22709,"++++++","None",1982,0,2,557,544,13,68,56,12,0.548387096774194,NA
"Wednesday, Aug 25","boxscore","ATL","None","PHI","L",9,11,"10","69-57",2,"Reed","Garber","None","3:15","N",23955,"-","None",1982,-1,-2,566,555,11,68,57,11,0.544,NA
"Friday, Aug 27","boxscore","ATL","@","NYM","W",9,8,"None","70-57",2,"Moore","Orosco","None","3:17","N",14133,"+","None",1982,-1,1,575,563,12,69,57,12,0.547619047619048,NA
"Saturday, Aug 28","boxscore","ATL","@","NYM","W",4,3,"None","71-57",2,"Camp","Scott","Garber","3:03","N",22017,"++","None",1982,-1,1,579,566,13,70,57,13,0.551181102362205,NA
"Sunday, Aug 29","boxscore","ATL","@","NYM","W",9,4,"None","72-57",1,"Niekro","Hausman","Bedrosian","2:55","D",34471,"+++","None",1982,0,5,588,570,18,71,57,14,0.5546875,NA
"Monday, Aug 30","boxscore","ATL","@","PHI","L",1,6,"None","72-58",1,"Ruthven","Perez","None","2:22","D",NA,"-","None",1982,0.5,-5,589,576,13,71,58,13,0.550387596899225,NA
"Monday, Aug 30","boxscore","ATL","@","PHI","W",11,9,"12","73-58",1,"Bedrosian","McGraw","Moore","4:13","D",43854,"+","1982-05-28 (Rain)",1982,0.5,2,600,585,15,72,58,14,0.553846153846154,NA
"Tuesday, Aug 31","boxscore","ATL","@","PHI","W",3,0,"None","74-58",1,"Boggs","Farmer","Garber","2:28","N",29380,"++","None",1982,0.5,3,603,585,18,73,58,15,0.557251908396947,NA
"Wednesday, Sep 1","boxscore","ATL","@","PHI","W",4,0,"None","75-58",1,"Camp","Krukow","Garber","2:33","N",24788,"+++","None",1982,1.5,4,607,585,22,74,58,16,0.560606060606061,NA
"Friday, Sep 3","boxscore","ATL","@","MON","W",4,3,"None","76-58",1,"Niekro","Lea","Bedrosian","2:56","N",28065,"++++","None",1982,2.5,1,611,588,23,75,58,17,0.56390977443609,NA
"Saturday, Sep 4","boxscore","ATL","@","MON","L",1,4,"None","76-59",1,"Sanderson","Perez","Reardon","2:38","N",32526,"-","None",1982,2.5,-3,612,592,20,75,59,16,0.559701492537313,NA
"Sunday, Sep 5","boxscore","ATL","@","MON","L-wo",1,2,"None","76-60",1,"Rogers","Garber","None","2:02","D",56807,"--","None",1982,1.5,-1,613,594,19,75,60,15,0.555555555555556,NA
"Monday, Sep 6","boxscore","ATL","None","SFG","L",2,8,"None","76-61",1,"Holland","Moore","Minton","2:55","N",9051,"---","None",1982,0.5,-6,615,602,13,75,61,14,0.551470588235294,NA
"Tuesday, Sep 7","boxscore","ATL","None","SFG","L",2,3,"None","76-62",2,"Barr","Camp","Minton","2:26","N",7523,"----","None",1982,-0.5,-1,617,605,12,75,62,13,0.547445255474453,NA
"Wednesday, Sep 8","boxscore","ATL","None","LAD","W-wo",12,11,"10","77-62",1,"Garber","Howe","None","3:35","N",24853,"+","None",1982,0.5,1,629,616,13,76,62,14,0.550724637681159,NA
"Thursday, Sep 9","boxscore","ATL","None","LAD","W",10,3,"None","78-62",1,"Mahler","Valenzuela","Bedrosian","2:29","N",35362,"++","None",1982,1.5,7,639,619,20,77,62,15,0.553956834532374,NA
