date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Wednesday, Apr 10",boxscore,KCR,None,TOR,L,0,1,10,1-1,4, 1.0,Caudill,Beckwith,Lavelle,2:52,N,"14,740",-,None
"Thursday, Apr 11",boxscore,KCR,None,TOR,L,3,4,10,1-2,4, 2.0,Caudill,Quisenberry,Acker,3:14,N,"17,798",--,None
"Saturday, Apr 13",boxscore,KCR,None,DET,L,1,3,None,1-3,5, 3.5,Morris,Black,None,2:35,D,"21,823",---,None
"Sunday, Apr 14",boxscore,KCR,None,DET,L,1,5,None,1-4,6, 4.5,Petry,Saberhagen,Hernandez,2:31,D,"24,447",----,None
"Tuesday, Apr 16",boxscore,KCR,None,BOS,W,2,0,None,2-4,5, 3.0,Jackson,Clemens,None,2:09,N,"16,886",+,None
"Wednesday, Apr 17",boxscore,KCR,None,BOS,W,6,1,None,3-4,5, 2.0,Leibrandt,Nipper,None,2:38,N,"18,685",++,None
"Thursday, Apr 18",boxscore,KCR,None,BOS,L,3,4,14,3-5,5, 2.5,Ojeda,Jones,None,4:11,N,"22,587",-,None
"Friday, Apr 19",boxscore,KCR,@,DET,W,9,2,None,4-5,5, 1.5,Saberhagen,Petry,None,2:35,N,"35,432",+,None
"Saturday, Apr 20",boxscore,KCR,@,DET,L-wo,3,4,None,4-6,5, 2.5,Hernandez,Quisenberry,None,2:30,D,"27,339",-,None
"Sunday, Apr 21",boxscore,KCR,@,DET,W,3,2,13,5-6,5, 1.5,Quisenberry,Berenguer,Gura,4:05,D,"30,168",+,None
"Monday, Apr 22",boxscore,KCR,@,TOR,W,2,0,None,6-6,4, 1.5,Leibrandt,Stieb,None,2:13,N,"20,281",++,None
"Tuesday, Apr 23",boxscore,KCR,@,TOR,W,7,6,None,7-6,3, 0.5,Beckwith,Caudill,Quisenberry,2:46,N,"18,491",+++,None
"Wednesday, Apr 24",boxscore,KCR,@,TOR,L,2,10,None,7-7,3, 1.5,Leal,Saberhagen,None,2:17,D,"18,006",-,None
"Friday, Apr 26",boxscore,KCR,@,BOS,L,2,5,None,7-8,4, 2.0,Clemens,Gubicza,None,2:40,N,"26,647",--,None
"Saturday, Apr 27",boxscore,KCR,@,BOS,W,5,4,None,8-8,3, 2.0,Quisenberry,Stanley,None,3:03,D,"24,430",+,None
"Sunday, Apr 28",boxscore,KCR,@,BOS,W,5,2,None,9-8,3, 2.0,Leibrandt,Boyd,Beckwith,2:43,D,"23,822",++,None
"Monday, Apr 29",boxscore,KCR,None,CLE,W,3,2,None,10-8,2, 2.0,Black,Heaton,Quisenberry,2:36,N,"19,295",+++,None
"Tuesday, Apr 30",boxscore,KCR,None,CLE,W,5,1,None,11-8,2, 2.0,Saberhagen,Roman,None,2:27,N,"16,282",++++,None
"Wednesday, May 1",boxscore,KCR,None,CLE,L,5,6,None,11-9,3, 2.0,Schulze,Gubicza,Waddell,3:23,N,"16,699",-,None
"Friday, May 3",boxscore,KCR,@,NYY,L,1,7,None,11-10,3, 2.5,Rasmussen,Jackson,None,2:36,N,"20,603",--,None
"Saturday, May 4",boxscore,KCR,@,NYY,L,2,5,None,11-11,3, 3.5,Guidry,Leibrandt,None,2:14,D,"22,532",---,None
"Sunday, May 5",boxscore,KCR,@,NYY,L,2,6,None,11-12,3, 4.5,Niekro,Black,Righetti,2:33,D,"50,209",----,None
"Tuesday, May 7",boxscore,KCR,None,BAL,L,2,4,None,11-13,4, 4.5,Dixon,Saberhagen,Stewart,2:14,N,"21,664",-----,None
"Wednesday, May 8",boxscore,KCR,None,BAL,W,9,8,None,12-13,4, 3.5,LaCoss,McGregor,None,2:54,N,"19,793",+,None
"Friday, May 10",boxscore,KCR,None,NYY,L,4,6,None,12-14,4, 4.5,Guidry,Leibrandt,Righetti,2:48,N,"34,000",-,None
"Saturday, May 11",boxscore,KCR,None,NYY,L,3,11,None,12-15,4, 5.5,Rasmussen,Black,None,2:35,D,"38,011",--,None
"Sunday, May 12",boxscore,KCR,None,NYY,W-wo,6,5,None,13-15,4, 4.5,Quisenberry,Righetti,None,3:04,D,"31,009",+,None
"Monday, May 13",boxscore,KCR,@,BAL,W,5,2,None,14-15,4, 4.0,Jackson,Davis,Quisenberry,2:41,N,"24,611",++,None
"Tuesday, May 14",boxscore,KCR,@,BAL,W,5,3,None,15-15,4, 3.0,Gubicza,McGregor,Quisenberry,2:32,N,"22,202",+++,None
"Wednesday, May 15",boxscore,KCR,@,CLE,W,5,1,None,16-15,4, 3.0,Leibrandt,Schulze,None,2:35,N,"4,169",++++,None
"Thursday, May 16",boxscore,KCR,@,CLE,W,7,1,None,17-15,4, 2.5,Black,Creel,None,2:25,N,"3,051",+++++,None
"Friday, May 17",boxscore,KCR,@,MIL,W,3,0,None,18-15,4, 1.5,Saberhagen,Darwin,None,2:14,N,"10,587",++++++,None
"Saturday, May 18",boxscore,KCR,@,MIL,L,2,7,None,18-16,4, 1.5,Haas,Jackson,None,2:28,D,"20,334",-,None
"Sunday, May 19",boxscore,KCR,@,MIL,L-wo,10,11,None,18-17,4, 2.5,Gibson,Quisenberry,None,3:37,D,"43,256",--,None
"Monday, May 20",boxscore,KCR,@,TEX,L-wo,7,8,None,18-18,4, 3.5,Schmidt,Beckwith,None,2:49,N,"18,945",---,None
"Tuesday, May 21",boxscore,KCR,@,TEX,W,5,0,None,19-18,4, 3.5,Black,Tanana,None,2:07,N,"14,018",+,None
"Wednesday, May 22",boxscore,KCR,@,TEX,W,6,3,None,20-18,3, 2.5,Saberhagen,Noles,Quisenberry,2:28,N,"15,447",++,None
"Friday, May 24",boxscore,KCR,None,CHW,W,8,4,None,21-18,2, 1.5,Jackson,Burns,Quisenberry,3:01,N,"32,599",+++,None
"Saturday, May 25",boxscore,KCR,None,CHW,W,3,0,None,22-18,2, 1.5,Leibrandt,Seaver,None,2:01,D,"25,920",++++,None
"Sunday, May 26",boxscore,KCR,None,CHW,W,3,2,None,23-18,2, 1.5,Black,James,Quisenberry,2:33,D,"32,563",+++++,None
"Monday, May 27",boxscore,KCR,None,TEX,W,4,2,None,24-18,2, 0.5,Saberhagen,Noles,Quisenberry,2:19,N,"30,803",++++++,None
"Tuesday, May 28",boxscore,KCR,None,TEX,L,1,6,None,24-19,2, 1.0,Hooton,Gubicza,None,2:39,N,"19,160",-,None
"Wednesday, May 29",boxscore,KCR,None,TEX,W,6,2,None,25-19,1, Tied,Jackson,Hough,Quisenberry,2:17,N,"20,692",+,None
"Thursday, May 30",boxscore,KCR,@,CHW,L,3,4,None,25-20,1, Tied,Seaver,Leibrandt,James,2:40,N,"16,041",-,None
"Friday, May 31",boxscore,KCR,@,CHW,L,3,8,None,25-21,2, 1.0,Bannister,Black,Nelson,2:39,N,"25,493",--,None
"Saturday, Jun 1",boxscore,KCR,@,CHW,L,7,8,None,25-22,2, 2.0,James,Jones,None,3:19,N,"32,398",---,None
"Sunday, Jun 2",boxscore,KCR,@,CHW,L,1,4,None,25-23,3, 2.0,Dotson,Gubicza,James,2:33,D,"23,153",----,None
"Tuesday, Jun 4",boxscore,KCR,None,MIL,W,4,3,None,26-23,2, 1.5,Leibrandt,Vuckovich,LaCoss,2:26,N,"18,788",+,None
"Wednesday, Jun 5",boxscore,KCR,None,MIL,L,2,10,None,26-24,2, 1.5,Higuera,Black,None,2:25,N,"18,666",-,None
"Friday, Jun 7",boxscore,KCR,@,CAL,W,6,0,None,27-24,2, 0.5,Saberhagen,Witt,None,2:26,N,"29,414",+,None
"Saturday, Jun 8",boxscore,KCR,@,CAL,W,4,1,None,28-24,1,up 0.5,Gubicza,Slaton,Quisenberry,2:19,N,"46,393",++,None
"Sunday, Jun 9",boxscore,KCR,@,CAL,L,0,1,None,28-25,2, 0.5,Romanick,Jackson,Moore,2:04,D,"41,973",-,None
"Monday, Jun 10",boxscore,KCR,@,OAK,L-wo,1,2,10,28-26,3, 1.5,Howell,Quisenberry,None,3:33,N,"16,500",--,None
"Tuesday, Jun 11",boxscore,KCR,@,OAK,L-wo,3,4,None,28-27,3, 2.0,Howell,Black,None,2:43,N,"7,201",---,None
"Wednesday, Jun 12",boxscore,KCR,@,OAK,W,3,2,14,29-27,3, 2.0,Jones,McCatty,None,4:19,N,"11,010",+,None
"Thursday, Jun 13",boxscore,KCR,@,SEA,W,4,3,None,30-27,3, 1.5,Gubicza,Wilkinson,Quisenberry,2:41,N,"8,691",++,None
"Friday, Jun 14",boxscore,KCR,@,SEA,L,5,13,None,30-28,3, 2.0,Wills,Jackson,None,3:10,N,"10,765",-,None
"Saturday, Jun 15",boxscore,KCR,@,SEA,L,1,2,None,30-29,3, 3.0,Young,Leibrandt,Vande Berg,2:34,N,"26,067",--,None
"Sunday, Jun 16",boxscore,KCR,@,SEA,L-wo,1,2,None,30-30,4, 3.0,Best,Beckwith,None,2:34,D,"14,103",---,None
"Monday, Jun 17",boxscore,KCR,None,MIN,W,10,3,None,31-30,3, 2.5,Saberhagen,Viola,None,2:15,N,"31,885",+,None
"Tuesday, Jun 18",boxscore,KCR,None,MIN,W,10,1,None,32-30,3, 2.5,Gubicza,Smithson,None,2:36,N,"21,662",++,None
"Wednesday, Jun 19",boxscore,KCR,None,MIN,W,3,2,None,33-30,3, 2.5,Jackson,Filson,Quisenberry,2:17,N,"22,033",+++,None
"Thursday, Jun 20",boxscore,KCR,None,MIN,L,8,11,None,33-31,3, 2.5,Eufemia,Beckwith,Whitehouse,3:32,N,"31,461",-,None
"Saturday, Jun 22",boxscore,KCR,None,SEA,L,1,2,None,33-32,4, 3.5,Swift,Saberhagen,Nunez,2:35,N,"35,959",--,None
