date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Saturday, Apr 7",boxscore,OAK,None,MIN,L,3,5,None,0-2,6, 2.0,Hands,Odom,Sanders,2:06,D,"7,246",--,None
"Sunday, Apr 8",boxscore,OAK,None,MIN,L,2,4,None,0-3,6, 3.0,Kaat,Holtzman,Corbin,2:06,D,"8,919",---,None
"Wednesday, Apr 11",boxscore,OAK,@,CHW,W,12,2,None,1-3,5, 2.5,Blue,Wood,None,2:34,D,"22,091",+,1973-04-10 (Cold)
"Thursday, Apr 12",boxscore,OAK,@,CHW,L,3,6,None,1-4,6, 2.5,Forster,Knowles,None,2:33,D,"3,837",-,None
"Friday, Apr 13",boxscore,OAK,@,MIN,L,4,8,None,1-5,6, 3.5,Kaat,Odom,Corbin,2:28,D,"13,040",--,None
"Saturday, Apr 14",boxscore,OAK,@,MIN,W,2,1,None,2-5,6, 3.5,Holtzman,Blyleven,None,2:15,D,"10,711",+,None
"Tuesday, Apr 17",boxscore,OAK,@,KCR,L-wo,4,5,14,2-6,6, 5.0,Garber,Pina,None,3:52,N,"22,119",-,None
"Wednesday, Apr 18",boxscore,OAK,@,KCR,W,7,6,None,3-6,5, 4.0,Pina,Dal Canton,None,2:59,N,"17,717",+,None
"Thursday, Apr 19",boxscore,OAK,@,KCR,L,8,16,None,3-7,6, 5.0,Splittorff,Odom,Garber,3:10,N,"17,441",-,None
"Friday, Apr 20",boxscore,OAK,None,CAL,W-wo,4,3,None,4-7,5, 4.0,Holtzman,Wright,None,1:49,N,"6,142",+,None
"Saturday, Apr 21",boxscore,OAK,None,CAL,L,2,4,None,4-8,5, 4.5,Singer,Blue,Allen,2:26,D,"7,161",-,None
"Sunday, Apr 22",boxscore,OAK,None,CAL,W-wo,3,2,10,5-8,5, 4.0,Pina,Perranoski,None,2:51,D,"7,442",+,None
"Monday, Apr 23",boxscore,OAK,None,CAL,L,0,4,None,5-9,5, 4.5,May,Odom,None,2:00,N,"14,752",-,None
"Tuesday, Apr 24",boxscore,OAK,None,CLE,W,4,0,None,6-9,5, 4.0,Holtzman,Perry,Pina,2:11,N,"4,119",+,None
"Wednesday, Apr 25",boxscore,OAK,None,CLE,L,0,1,None,6-10,5, 4.5,Tidrow,Fingers,None,2:15,N,"3,274",-,None
"Thursday, Apr 26",boxscore,OAK,None,CLE,W-wo,3,2,None,7-10,5, 3.5,Knowles,Johnson,None,2:25,N,"3,146",+,None
"Friday, Apr 27",boxscore,OAK,None,BAL,W-wo,4,3,12,8-10,5, 3.5,Pina,Watt,None,3:11,N,"5,971",++,None
"Saturday, Apr 28",boxscore,OAK,None,BAL,L,1,2,None,8-11,5, 4.5,Palmer,Holtzman,None,2:03,D,"6,380",-,None
"Sunday, Apr 29",boxscore,OAK,None,BAL,W,4,3,None,9-11,5, 3.5,Hunter,McNally,Fingers,1:55,D,"18,306",+,None
"Tuesday, May 1",boxscore,OAK,@,MIL,L-wo,3,4,None,9-12,5, 4.5,Colborn,Odom,None,2:24,N,"8,838",-,None
"Wednesday, May 2",boxscore,OAK,@,MIL,W,7,3,10,10-12,5, 4.5,Holtzman,Linzy,None,2:57,N,"5,557",+,None
"Friday, May 4",boxscore,OAK,@,CLE,W,11,4,None,11-12,5, 4.5,Hunter,Perry,None,3:05,N,"11,624",++,None
"Saturday, May 5",boxscore,OAK,@,CLE,L,5,6,None,11-13,5, 5.5,Johnson,Knowles,Farmer,2:52,N,"4,918",-,None
"Sunday, May 6",boxscore,OAK,@,CLE,W,12,0,None,12-13,5, 5.0,Holtzman,Tidrow,None,2:27,D,None,+,None
"Sunday, May 6",boxscore,OAK,@,CLE,W,7,3,None,13-13,5, 5.0,Blue,Strom,None,2:21,D,"18,062",++,None
"Monday, May 7",boxscore,OAK,@,BAL,L,2,8,None,13-14,5, 5.0,Alexander,Fingers,None,2:14,N,"6,076",-,None
"Wednesday, May 9",boxscore,OAK,@,BAL,W,4,3,10,14-14,4, 5.0,Hunter,McNally,Knowles,2:19,N,"7,618",+,None
"Thursday, May 10",boxscore,OAK,@,TEX,W,17,2,None,15-14,3, 5.0,Holtzman,Paul,Pina,2:28,N,"6,024",++,None
"Friday, May 11",boxscore,OAK,@,TEX,W,4,3,None,16-14,3, 5.0,Blue,Hand,Fingers,2:20,N,"18,529",+++,None
"Saturday, May 12",boxscore,OAK,@,TEX,W,4,2,None,17-14,3, 4.0,Odom,Broberg,Lindblad,2:50,N,"17,075",++++,None
"Sunday, May 13",boxscore,OAK,@,TEX,L,2,7,None,17-15,3, 4.0,Siebert,Hunter,Gogolewski,2:04,N,"7,194",-,None
