date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Tuesday, Apr 4",boxscore,ARI,None,SFG,L,4,8,None,1-1,2, 1.0,Cueto,Corbin,None,3:26,N,"19,378",-,None
"Wednesday, Apr 5",boxscore,ARI,None,SFG,W,8,6,None,2-1,1, Tied,Walker,Moore,Rodney,3:15,N,"14,675",+,None
"Thursday, Apr 6",boxscore,ARI,None,SFG,W,9,3,None,3-1,1, Tied,De La Rosa,Samardzija,None,3:00,N,"15,308",++,None
"Friday, Apr 7",boxscore,ARI,None,CLE,W,7,3,None,4-1,1, Tied,Miller,Tomlin,None,3:19,N,"22,443",+++,None
"Saturday, Apr 8",boxscore,ARI,None,CLE,W,11,2,None,5-1,1, Tied,Greinke,Bauer,None,3:15,N,"28,437",++++,None
"Sunday, Apr 9",boxscore,ARI,None,CLE,W,3,2,None,6-1,1,up 1.0,Corbin,Kluber,Rodney,3:02,D,"30,191",+++++,None
"Monday, Apr 10",boxscore,ARI,@,SFG,L,1,4,None,6-2,1,up 1.0,Moore,Walker,Melancon,2:38,D,"42,129",-,None
"Tuesday, Apr 11",boxscore,ARI,@,SFG,W,4,3,None,7-2,1,up 1.0,Ray,Samardzija,Rodney,3:18,N,"41,562",+,None
"Wednesday, Apr 12",boxscore,ARI,@,SFG,L,2,6,None,7-3,1,up 1.0,Cain,Miller,None,3:21,N,"41,656",-,None
"Friday, Apr 14",boxscore,ARI,@,LAD,L,1,7,None,7-4,1,up 0.5,Kershaw,Greinke,None,3:06,N,"49,438",--,None
"Saturday, Apr 15",boxscore,ARI,@,LAD,L,4,8,None,7-5,2, 0.5,Wood,Corbin,Jansen,3:03,N,"48,070",---,None
"Sunday, Apr 16",boxscore,ARI,@,LAD,W,3,1,None,8-5,2, 0.5,Walker,Hill,Rodney,3:22,D,"39,822",+,None
"Monday, Apr 17",boxscore,ARI,@,LAD,W,4,2,None,9-5,1, Tied,Hoover,Hatcher,Rodney,3:07,N,"35,448",++,None
"Tuesday, Apr 18",boxscore,ARI,@,SDP,W,11,2,None,10-5,1, Tied,Miller,Cosart,None,3:20,N,"19,869",+++,None
"Wednesday, Apr 19",boxscore,ARI,@,SDP,L,0,1,None,10-6,1, Tied,Chacin,Greinke,Maurer,2:13,N,"17,089",-,None
"Thursday, Apr 20",boxscore,ARI,@,SDP,L,1,4,None,10-7,2, 0.5,Richard,Corbin,Maurer,2:24,N,"17,831",--,None
"Friday, Apr 21",boxscore,ARI,None,LAD,W,13,5,None,11-7,2, 0.5,Bradley,Stripling,None,3:28,N,"27,018",+,None
"Saturday, Apr 22",boxscore,ARI,None,LAD,W,11,5,None,12-7,2, 0.5,Ray,Maeda,None,3:20,N,"36,294",++,None
"Sunday, Apr 23",boxscore,ARI,None,LAD,L,2,6,None,12-8,2, 1.5,McCarthy,Miller,None,2:54,D,"28,704",-,None
"Monday, Apr 24",boxscore,ARI,None,SDP,W,7,6,None,13-8,2, 1.5,Greinke,Chacin,Rodney,3:05,N,"14,758",+,None
"Tuesday, Apr 25",boxscore,ARI,None,SDP,W,9,3,None,14-8,2, 0.5,Corbin,Richard,None,3:02,N,"17,531",++,None
"Wednesday, Apr 26",boxscore,ARI,None,SDP,L,5,8,None,14-9,2, 0.5,Buchter,Rodney,Maurer,3:14,N,"12,215",-,None
"Thursday, Apr 27",boxscore,ARI,None,SDP,W,6,2,None,15-9,1,up 0.5,Walker,Weaver,None,2:21,N,"15,452",+,None
"Friday, Apr 28",boxscore,ARI,None,COL,L,1,3,None,15-10,2, 0.5,Freeland,Ray,Holland,2:53,N,"19,300",-,None
"Saturday, Apr 29",boxscore,ARI,None,COL,L,6,7,None,15-11,2, 1.5,Estevez,Rodney,Holland,3:38,N,"30,445",--,None
"Sunday, Apr 30",boxscore,ARI,None,COL,W-wo,2,0,13,16-11,2, 0.5,Delgado,Lyles,None,4:02,D,"23,613",+,None
"Tuesday, May 2",boxscore,ARI,@,WSN,W,6,3,None,17-11,1,up 0.5,McFarland,Roark,Rodney,3:48,N,"22,826",++,None
"Wednesday, May 3",boxscore,ARI,@,WSN,L,1,2,None,17-12,2, 0.5,Turner,Ray,None,2:52,N,"23,816",-,None
"Thursday, May 4",boxscore,ARI,@,WSN,L,2,4,None,17-13,2, 1.5,Scherzer,Shipley,Romero,3:18,D,"29,496",--,None
"Friday, May 5",boxscore,ARI,@,COL,W,6,3,None,18-13,2, 0.5,Greinke,Marquez,Rodney,2:56,N,"30,030",+,None
"Saturday, May 6",boxscore,ARI,@,COL,L,1,9,None,18-14,2, 1.5,Anderson,Corbin,Rusin,3:04,N,"36,165",-,None
"Sunday, May 7",boxscore,ARI,@,COL,L,2,5,None,18-15,2, 2.5,Chatwood,Walker,Holland,2:35,D,"39,175",--,None
"Tuesday, May 9",boxscore,ARI,None,DET,L,3,7,None,18-16,3, 3.0,Verlander,Ray,None,3:22,N,"20,445",---,None
"Wednesday, May 10",boxscore,ARI,None,DET,W,7,1,None,19-16,3, 3.0,Godley,Boyd,None,2:37,N,"18,897",+,None
"Thursday, May 11",boxscore,ARI,None,PIT,W,2,1,None,20-16,3, 3.0,Greinke,Cole,Rodney,2:34,N,"17,527",++,None
"Friday, May 12",boxscore,ARI,None,PIT,W,11,4,None,21-16,3, 2.0,Corbin,Glasnow,None,2:57,N,"21,911",+++,None
"Saturday, May 13",boxscore,ARI,None,PIT,L,3,4,None,21-17,3, 2.0,Williams,Walker,Watson,3:00,N,"31,673",-,None
"Sunday, May 14",boxscore,ARI,None,PIT,L,4,6,10,21-18,3, 3.0,Watson,Wilhelmsen,None,4:08,D,"34,088",--,None
"Monday, May 15",boxscore,ARI,None,NYM,W,7,3,None,22-18,3, 2.5,De La Rosa,Robles,None,3:02,N,"15,988",+,None
"Tuesday, May 16",boxscore,ARI,None,NYM,W,5,4,None,23-18,2, 2.5,Greinke,Milone,Rodney,2:52,N,"17,471",++,None
"Wednesday, May 17",boxscore,ARI,None,NYM,W-wo,5,4,11,24-18,2, 2.0,Wilhelmsen,Montero,None,3:30,D,"19,842",+++,None
"Friday, May 19",boxscore,ARI,@,SDP,W,10,1,None,25-18,2, 2.0,Walker,Weaver,Delgado,3:12,N,"22,187",++++,None
"Saturday, May 20",boxscore,ARI,@,SDP,W,9,1,None,26-18,2, 1.0,Ray,Perdomo,None,2:56,N,"29,969",+++++,None
"Sunday, May 21",boxscore,ARI,@,SDP,L,1,5,None,26-19,2, 2.0,Richard,Godley,None,2:16,D,"27,198",-,None
"Monday, May 22",boxscore,ARI,None,CHW,W,5,1,None,27-19,2, 2.0,Greinke,Gonzalez,None,2:39,N,"18,333",+,None
"Tuesday, May 23",boxscore,ARI,None,CHW,W,5,4,None,28-19,2, 2.0,Corbin,Covey,Rodney,2:56,N,"17,865",++,None
"Wednesday, May 24",boxscore,ARI,None,CHW,W,8,6,None,29-19,2, 2.0,Chafin,Quintana,Rodney,3:02,D,"18,002",+++,None
"Thursday, May 25",boxscore,ARI,@,MIL,W,4,0,None,30-19,2, 1.0,Ray,Davies,None,2:45,N,"30,081",++++,None
"Friday, May 26",boxscore,ARI,@,MIL,W,4,2,10,31-19,2, 1.0,McFarland,Peralta,Rodney,3:24,N,"25,391",+++++,None
"Saturday, May 27",boxscore,ARI,@,MIL,L,1,6,None,31-20,2, 1.0,Anderson,Greinke,None,2:52,D,"29,746",-,None
"Sunday, May 28",boxscore,ARI,@,MIL,L,5,9,None,31-21,3, 2.0,Nelson,Corbin,Barnes,3:08,D,"41,698",--,None
"Monday, May 29",boxscore,ARI,@,PIT,L-wo,3,4,None,31-22,3, 2.0,Watson,Bradley,None,3:02,D,"16,939",---,None
"Tuesday, May 30",boxscore,ARI,@,PIT,W,3,0,None,32-22,3, 1.5,Ray,Nova,None,2:10,N,"14,996",+,None
"Wednesday, May 31",boxscore,ARI,@,PIT,W,6,5,14,33-22,2, 0.5,McFarland,Marinez,None,4:40,D,"20,990",++,None
"Thursday, Jun 1",boxscore,ARI,@,MIA,W,3,2,None,34-22,1, Tied,Greinke,Barraclough,Rodney,3:00,N,"16,433",+++,None
"Friday, Jun 2",boxscore,ARI,@,MIA,L,5,7,None,34-23,2, 0.5,McGowan,Corbin,Ramos,3:00,N,"17,413",-,None
