"date","boxscore","team","home_or_away","opponent","win_or_loss","runs","runs_allowed","innings","win_loss_record","rank","win","loss","save","time","day_or_night","attendance","streak","originally_scheduled","year","games_ahead","run_diff","r_so_far","ra_so_far","rd_so_far","wins_so_far","losses_so_far","win_loss_differential","record_so_far","attendance_so_far"
"Wednesday, May 3","None","CIN","None","PIT","W",7,3,"None","1-1",3,"None","None","None","None","None",NA,"+","None",1882,-1,4,7,3,4,1,0,1,1,NA
"Thursday, May 4","None","CIN","None","PIT","W",19,10,"None","2-1",2,"None","None","None","None","None",NA,"++","None",1882,-1,9,26,13,13,2,0,2,1,NA
"Monday, May 8","None","CIN","None","PIT","L",0,2,"None","2-2",2,"None","None","None","None","None",NA,"-","1882-05-06 (Unknown reason)",1882,-0.5,-2,26,15,11,2,1,1,0.666666666666667,NA
"Saturday, May 13","None","CIN","None","LOU","L",1,11,"None","2-3",4,"None","None","None","None","None",NA,"--","None",1882,-1.5,-10,27,26,1,2,2,0,0.5,NA
"Tuesday, May 16","None","CIN","None","PIT","W",9,4,"None","3-3",2,"None","None","None","None","None",NA,"+","1882-05-16 (Site change)",1882,-1.5,5,36,30,6,3,2,1,0.6,NA
"Thursday, May 18","None","CIN","@","PIT","W",3,2,"None","4-3",2,"None","None","None","None","None",NA,"++","None",1882,-2,1,39,32,7,4,2,2,0.666666666666667,NA
"Friday, May 19","None","CIN","@","PIT","L",7,8,"None","4-4",3,"None","None","None","None","None",NA,"-","None",1882,-2,-1,46,40,6,4,3,1,0.571428571428571,NA
"Saturday, May 20","None","CIN","@","PIT","L",3,5,"None","4-5",4,"None","None","None","None","None",NA,"--","None",1882,-2.5,-2,49,45,4,4,4,0,0.5,NA
"Tuesday, May 23","None","CIN","@","BAL","W",12,8,"None","5-5",4,"None","None","None","None","None",NA,"+","None",1882,-2,4,61,53,8,5,4,1,0.555555555555556,NA
"Thursday, May 25","None","CIN","@","BAL","L",5,6,"None","5-6",4,"None","None","None","None","None",NA,"-","None",1882,-2.5,-1,66,59,7,5,5,0,0.5,NA
"Friday, May 26","None","CIN","@","BAL","W",8,4,"None","6-6",4,"None","None","None","None","None",NA,"+","None",1882,-2.5,4,74,63,11,6,5,1,0.545454545454545,NA
"Saturday, May 27","None","CIN","@","BAL","W",6,1,"None","7-6",3,"None","None","None","None","None",NA,"++","None",1882,-1.5,5,80,64,16,7,5,2,0.583333333333333,NA
"Monday, May 29","None","CIN","@","PHA","L",9,10,"None","7-7",3,"None","None","None","None","None",NA,"-","None",1882,-2.5,-1,89,74,15,7,6,1,0.538461538461538,NA
"Tuesday, May 30","None","CIN","@","PHA","W",10,5,"None","8-7",3,"None","None","None","None","None",NA,"+","None",1882,-1.5,5,99,79,20,8,6,2,0.571428571428571,NA
"Wednesday, May 31","None","CIN","@","PHA","L",1,10,"None","8-8",4,"None","None","None","None","None",NA,"-","None",1882,-2.5,-9,100,89,11,8,7,1,0.533333333333333,NA
"Thursday, Jun 1","None","CIN","@","PHA","L",0,3,"None","8-9",4,"None","None","None","None","None",NA,"--","None",1882,-3.5,-3,100,92,8,8,8,0,0.5,NA
"Friday, Jun 2","None","CIN","@","PHA","W",7,1,"None","9-9",4,"None","None","None","None","None",NA,"+","None",1882,-2.5,6,107,93,14,9,8,1,0.529411764705882,NA
"Tuesday, Jun 6","None","CIN","None","BAL","W",9,0,"None","10-9",4,"None","None","None","None","None",NA,"++","None",1882,-2.5,9,116,93,23,10,8,2,0.555555555555556,NA
"Wednesday, Jun 7","None","CIN","None","BAL","W",11,6,"None","11-9",2,"None","None","None","None","None",NA,"+++","1882-08-16 (Unknown reason)",1882,-2,5,127,99,28,11,8,3,0.578947368421053,NA
"Thursday, Jun 8","None","CIN","None","BAL","W",4,1,"None","12-9",2,"None","None","None","None","None",NA,"++++","None",1882,-1,3,131,100,31,12,8,4,0.6,NA
"Saturday, Jun 10","None","CIN","None","BAL","W",5,0,"None","13-9",2,"None","None","None","None","None",NA,"+++++","None",1882,-0.5,5,136,100,36,13,8,5,0.619047619047619,NA
"Tuesday, Jun 13","None","CIN","None","PHA","W",4,3,"None","14-9",1,"None","None","None","None","None",NA,"++++++","None",1882,0.5,1,140,103,37,14,8,6,0.636363636363636,NA
"Thursday, Jun 15","None","CIN","None","PHA","W",8,2,"None","15-9",1,"None","None","None","None","None",NA,"+++++++","None",1882,0.5,6,148,105,43,15,8,7,0.652173913043478,NA
"Saturday, Jun 17","None","CIN","None","PHA","W",5,0,"None","16-9",1,"None","None","None","None","None",NA,"++++++++","None",1882,0.5,5,153,105,48,16,8,8,0.666666666666667,NA
"Tuesday, Jun 20","None","CIN","None","PIT","W",6,1,"None","17-9",1,"None","None","None","None","None",NA,"+++++++++","None",1882,1,5,159,106,53,17,8,9,0.68,NA
"Thursday, Jun 22","None","CIN","None","PIT","W",5,2,"None","18-9",1,"None","None","None","None","None",NA,"++++++++++","None",1882,1,3,164,108,56,18,8,10,0.692307692307692,NA
"Friday, Jun 23","None","CIN","None","PIT","L",5,8,"None","18-10",1,"None","None","None","None","None",NA,"-","None",1882,0.5,-3,169,116,53,18,9,9,0.666666666666667,NA
"Saturday, Jun 24","None","CIN","None","PIT","W",21,4,"None","19-10",1,"None","None","None","None","None",NA,"+","None",1882,1.5,17,190,120,70,19,9,10,0.678571428571429,NA
"Wednesday, Jun 28","None","CIN","None","BAL","W",11,4,"None","20-10",1,"None","None","None","None","None",NA,"++","None",1882,1,7,201,124,77,20,9,11,0.689655172413793,NA
"Saturday, Jul 1","None","CIN","None","BAL","W",6,0,"None","21-10",1,"None","None","None","None","None",NA,"+++","None",1882,1,6,207,124,83,21,9,12,0.7,NA
"Sunday, Jul 2","None","CIN","@","LOU","W",2,1,"None","22-10",1,"None","None","None","None","None",NA,"++++","1882-09-01 (Unknown reason)",1882,1.5,1,209,125,84,22,9,13,0.709677419354839,NA
"Tuesday, Jul 4","None","CIN","None","PHA","L",1,6,"None","22-11",1,"None","None","None","None","None",NA,"-","None",1882,1.5,-5,210,131,79,22,10,12,0.6875,NA
"Thursday, Jul 6","None","CIN","@","PHA","W",10,1,"None","23-11",1,"None","None","None","None","None",NA,"+","None",1882,2,9,220,132,88,23,10,13,0.696969696969697,NA
"Friday, Jul 7","None","CIN","@","PHA","W",6,1,"None","24-11",1,"None","None","None","None","None",NA,"++","None",1882,3,5,226,133,93,24,10,14,0.705882352941177,NA
"Saturday, Jul 8","None","CIN","@","PHA","L",4,8,"None","24-12",1,"None","None","None","None","None",NA,"-","None",1882,3,-4,230,141,89,24,11,13,0.685714285714286,NA
"Tuesday, Jul 11","None","CIN","@","BAL","L",6,9,"None","24-13",1,"None","None","None","None","None",NA,"--","None",1882,2.5,-3,236,150,86,24,12,12,0.666666666666667,NA
"Thursday, Jul 13","None","CIN","@","BAL","W",1,0,"None","25-13",1,"None","None","None","None","None",NA,"+","None",1882,3,1,237,150,87,25,12,13,0.675675675675676,NA
"Friday, Jul 14","None","CIN","@","BAL","W",6,0,"None","26-13",1,"None","None","None","None","None",NA,"++","None",1882,3,6,243,150,93,26,12,14,0.684210526315789,NA
"Saturday, Jul 15","None","CIN","@","BAL","W",6,4,"None","27-13",1,"None","None","None","None","None",NA,"+++","None",1882,3,2,249,154,95,27,12,15,0.692307692307692,NA
"Wednesday, Jul 19","None","CIN","@","PIT","W",12,6,"None","28-13",1,"None","None","None","None","None",NA,"++++","1882-07-18 (Unknown reason)",1882,4,6,261,160,101,28,12,16,0.7,NA
"Thursday, Jul 20","None","CIN","@","PIT","L",2,3,"None","28-14",1,"None","None","None","None","None",NA,"-","None",1882,3,-1,263,163,100,28,13,15,0.682926829268293,NA
"Friday, Jul 21","None","CIN","@","PIT","W",2,0,"None","29-14",1,"None","None","None","None","None",NA,"+","None",1882,3,2,265,163,102,29,13,16,0.69047619047619,NA
"Saturday, Jul 22","None","CIN","@","PIT","W",3,2,"None","30-14",1,"None","None","None","None","None",NA,"++","None",1882,3,1,268,165,103,30,13,17,0.697674418604651,NA
"Saturday, Jul 29","None","CIN","None","STL","W",5,3,"None","31-14",1,"None","None","None","None","None",NA,"+++","1882-08-04 (Unknown reason)",1882,3.5,2,273,168,105,31,13,18,0.704545454545455,NA
"Tuesday, Aug 1","None","CIN","None","STL","L",0,1,"None","31-15",1,"None","None","None","None","None",NA,"-","None",1882,3.5,-1,273,169,104,31,14,17,0.688888888888889,NA
"Wednesday, Aug 2","None","CIN","None","STL","W",13,0,"None","32-15",1,"None","None","None","None","None",NA,"+","None",1882,4,13,286,169,117,32,14,18,0.695652173913043,NA
"Thursday, Aug 3","None","CIN","None","STL","W",8,3,"None","33-15",1,"None","None","None","None","None",NA,"++","None",1882,5,5,294,172,122,33,14,19,0.702127659574468,NA
"Saturday, Aug 5","None","CIN","None","STL","W",13,1,"None","34-15",1,"None","None","None","None","None",NA,"+++","None",1882,5.5,12,307,173,134,34,14,20,0.708333333333333,NA
"Sunday, Aug 6","None","CIN","@","STL","L",3,6,"None","34-16",1,"None","None","None","None","None",NA,"-","1882-08-07 (Unknown reason)",1882,5,-3,310,179,131,34,15,19,0.693877551020408,NA
"Tuesday, Aug 8","None","CIN","@","STL","W",5,2,"None","35-16",1,"None","None","None","None","None",NA,"+","None",1882,5,3,315,181,134,35,15,20,0.7,NA
"Thursday, Aug 10","None","CIN","@","STL","L",3,4,"None","35-17",1,"None","None","None","None","None",NA,"-","None",1882,5,-1,318,185,133,35,16,19,0.686274509803922,NA
"Saturday, Aug 12","None","CIN","@","STL","W",19,1,"None","36-17",1,"None","None","None","None","None",NA,"+","None",1882,5,18,337,186,151,36,16,20,0.692307692307692,NA
"Tuesday, Aug 15","None","CIN","None","BAL","W",10,1,"None","37-17",1,"None","None","None","None","None",NA,"++","None",1882,5.5,9,347,187,160,37,16,21,0.69811320754717,NA
"Saturday, Aug 19","None","CIN","None","BAL","W",9,1,"None","38-17",1,"None","None","None","None","None",NA,"+++","1882-08-17 (Unknown reason)",1882,5,8,356,188,168,38,16,22,0.703703703703704,NA
"Tuesday, Aug 22","None","CIN","None","PHA","W",7,3,"None","39-17",1,"None","None","None","None","None",NA,"++++","None",1882,5.5,4,363,191,172,39,16,23,0.709090909090909,NA
"Wednesday, Aug 23","None","CIN","None","PHA","W",3,2,"None","40-17",1,"None","None","None","None","None",NA,"+++++","None",1882,6.5,1,366,193,173,40,16,24,0.714285714285714,NA
"Friday, Aug 25","None","CIN","None","PHA","L",1,2,"None","40-18",1,"None","None","None","None","None",NA,"-","None",1882,5.5,-1,367,195,172,40,17,23,0.701754385964912,NA
"Saturday, Aug 26","None","CIN","None","PHA","W",2,0,"None","41-18",1,"None","None","None","None","None",NA,"+","None",1882,6.5,2,369,195,174,41,17,24,0.706896551724138,NA
"Sunday, Aug 27","None","CIN","@","LOU","W",3,0,"None","42-18",1,"None","None","None","None","None",NA,"++","1882-08-28 (Unknown reason)",1882,7,3,372,195,177,42,17,25,0.711864406779661,NA
"Tuesday, Aug 29","None","CIN","@","LOU","L",2,6,"None","42-19",1,"None","None","None","None","None",NA,"-","None",1882,7,-4,374,201,173,42,18,24,0.7,NA
"Thursday, Aug 31","None","CIN","@","LOU","L",2,3,"None","42-20",1,"None","None","None","None","None",NA,"--","None",1882,6.5,-1,376,204,172,42,19,23,0.688524590163934,NA
"Saturday, Sep 2","None","CIN","@","LOU","W",6,2,"None","43-20",1,"None","None","None","None","None",NA,"+","None",1882,7.5,4,382,206,176,43,19,24,0.693548387096774,NA
"Tuesday, Sep 5","None","CIN","@","STL","W",7,3,"None","44-20",1,"None","None","None","None","None",NA,"++","None",1882,8,4,389,209,180,44,19,25,0.698412698412698,NA
"Thursday, Sep 7","None","CIN","@","STL","W",4,1,"None","45-20",1,"None","None","None","None","None",NA,"+++","None",1882,8.5,3,393,210,183,45,19,26,0.703125,NA
"Saturday, Sep 9","None","CIN","@","STL","L",3,4,"None","45-21",1,"None","None","None","None","None",NA,"-","None",1882,8,-1,396,214,182,45,20,25,0.692307692307692,NA
"Sunday, Sep 10","None","CIN","@","STL","W",9,1,"None","46-21",1,"None","None","None","None","None",NA,"+","1882-09-04 (Unknown reason)",1882,8.5,8,405,215,190,46,20,26,0.696969696969697,NA
"Monday, Sep 11","None","CIN","None","LOU","L",0,2,"None","46-22",1,"None","None","None","None","None",NA,"-","None",1882,8,-2,405,217,188,46,21,25,0.686567164179104,NA
"Tuesday, Sep 12","None","CIN","None","LOU","L",4,10,"None","46-23",1,"None","None","None","None","None",NA,"--","None",1882,7.5,-6,409,227,182,46,22,24,0.676470588235294,NA
"Wednesday, Sep 13","None","CIN","None","LOU","W",3,1,"None","47-23",1,"None","None","None","None","None",NA,"+","1882-05-09 (Unknown reason)",1882,8.5,2,412,228,184,47,22,25,0.681159420289855,NA
"Thursday, Sep 14","None","CIN","None","LOU","W",12,2,"None","48-23",1,"None","None","None","None","None",NA,"++","1882-05-10 (Unknown reason)",1882,9.5,10,424,230,194,48,22,26,0.685714285714286,NA
"Friday, Sep 15","None","CIN","None","LOU","W",10,4,"None","49-23",1,"None","None","None","None","None",NA,"+++","None",1882,9.5,6,434,234,200,49,22,27,0.690140845070423,NA
"Saturday, Sep 16","None","CIN","None","LOU","W",6,1,"None","50-23",1,"None","None","None","None","None",NA,"++++","None",1882,10.5,5,440,235,205,50,22,28,0.694444444444444,NA
"Tuesday, Sep 19","None","CIN","None","STL","L",3,7,"None","50-24",1,"None","None","None","None","None",NA,"-","1882-09-17 (Unknown reason)",1882,10,-4,443,242,201,50,23,27,0.684931506849315,NA
"Friday, Sep 22","None","CIN","None","STL","L",4,5,"None","50-25",1,"None","None","None","None","None",NA,"--","1882-09-20 (Unknown reason)",1882,9.5,-1,447,247,200,50,24,26,0.675675675675676,NA
"Saturday, Sep 23","None","CIN","None","STL","W",4,1,"None","51-25",1,"None","None","None","None","None",NA,"+","None",1882,10,3,451,248,203,51,24,27,0.68,NA
"Sunday, Sep 24","None","CIN","@","LOU","W",14,3,"None","52-25",1,"None","None","None","None","None",NA,"++","1882-09-26 (Unknown reason)",1882,11,11,465,251,214,52,24,28,0.684210526315789,NA
"Monday, Sep 25","None","CIN","@","LOU","W",8,4,"None","53-25",1,"None","None","None","None","None",NA,"+++","None",1882,12,4,473,255,218,53,24,29,0.688311688311688,NA
"Wednesday, Sep 27","None","CIN","None","LOU","W",6,3,"None","54-25",1,"None","None","None","None","None",NA,"++++","1882-09-27 (Unknown reason; Site change)",1882,12.5,3,479,258,221,54,24,30,0.692307692307692,NA
"Thursday, Sep 28","None","CIN","None","LOU","W",1,0,"None","55-25",1,"None","None","None","None","None",NA,"+++++","1882-05-11 (Unknown reason)",1882,12.5,1,480,258,222,55,24,31,0.69620253164557,NA
"Wednesday, May 2","None","CIN","None","STL","W",12,1,"None","2-0",1,"None","None","None","None","None",NA,"++","None",1883,0,11,12,1,11,1,0,1,1,NA
"Thursday, May 3","None","CIN","None","STL","W",3,2,"None","3-0",1,"None","None","None","None","None",NA,"+++","None",1883,0.5,1,15,3,12,2,0,2,1,NA
"Saturday, May 5","None","CIN","None","LOU","W",4,2,"None","4-0",1,"None","None","None","None","None",NA,"++++","None",1883,1,2,19,5,14,3,0,3,1,NA
"Monday, May 7","None","CIN","None","LOU","L",2,5,"None","4-1",1,"None","None","None","None","None",NA,"-","None",1883,0,-3,21,10,11,3,1,2,0.75,NA
"Tuesday, May 8","None","CIN","None","LOU","L",3,4,"None","4-2",2,"None","None","None","None","None",NA,"--","None",1883,-1,-1,24,14,10,3,2,1,0.6,NA
"Thursday, May 10","None","CIN","@","COL","L",3,4,"None","4-3",3,"None","None","None","None","None",NA,"---","None",1883,-1.5,-1,27,18,9,3,3,0,0.5,NA
"Saturday, May 12","None","CIN","@","COL","W",7,6,"None","5-3",2,"None","None","None","None","None",NA,"+","None",1883,-2,1,34,24,10,4,3,1,0.571428571428571,NA
"Sunday, May 13","None","CIN","@","COL","W",7,0,"None","6-3",2,"None","None","None","None","None",NA,"++","None",1883,-1.5,7,41,24,17,5,3,2,0.625,NA
"Tuesday, May 15","None","CIN","@","STL","L",4,7,"None","6-4",2,"None","None","None","None","None",NA,"-","None",1883,-2.5,-3,45,31,14,5,4,1,0.555555555555556,NA
"Wednesday, May 16","None","CIN","@","STL","L",5,9,"None","6-5",3,"None","None","None","None","None",NA,"--","None",1883,-3.5,-4,50,40,10,5,5,0,0.5,NA
"Thursday, May 17","None","CIN","@","STL","W",6,3,"None","7-5",2,"None","None","None","None","None",NA,"+","None",1883,-3.5,3,56,43,13,6,5,1,0.545454545454545,NA
"Saturday, May 19","None","CIN","@","LOU","W",6,3,"None","8-5",2,"None","None","None","None","None",NA,"++","None",1883,-3.5,3,62,46,16,7,5,2,0.583333333333333,NA
"Thursday, May 24","None","CIN","None","COL","W",10,8,"None","9-5",2,"None","None","None","None","None",NA,"+++","None",1883,-4.5,2,72,54,18,8,5,3,0.615384615384615,NA
"Friday, May 25","None","CIN","None","COL","W",13,11,"None","10-5",2,"None","None","None","None","None",NA,"++++","None",1883,-3.5,2,85,65,20,9,5,4,0.642857142857143,NA
"Saturday, May 26","None","CIN","None","COL","W",6,0,"None","11-5",2,"None","None","None","None","None",NA,"+++++","None",1883,-3.5,6,91,65,26,10,5,5,0.666666666666667,NA
"Tuesday, May 29","None","CIN","@","PHA","L",1,2,"None","11-6",2,"None","None","None","None","None",NA,"-","None",1883,-4.5,-1,92,67,25,10,6,4,0.625,NA
"Wednesday, May 30","None","CIN","@","NYP","L",0,1,"None","11-7",2,"None","None","None","None","None",NA,"--","None",1883,-4.5,-1,92,68,24,10,7,3,0.588235294117647,NA
"Wednesday, May 30","None","CIN","@","PHA","W",10,8,"None","12-7",2,"None","None","None","None","None",NA,"+","None",1883,-4.5,2,102,76,26,11,7,4,0.611111111111111,NA
"Thursday, May 31","None","CIN","@","PHA","L",7,8,"None","12-8",2,"None","None","None","None","None",NA,"-","None",1883,-5.5,-1,109,84,25,11,8,3,0.578947368421053,NA
"Saturday, Jun 2","None","CIN","@","PIT","L",9,10,"None","12-9",3,"None","None","None","None","None",NA,"--","None",1883,-5.5,-1,118,94,24,11,9,2,0.55,NA
"Monday, Jun 4","None","CIN","@","PIT","W",12,8,"None","13-9",3,"None","None","None","None","None",NA,"+","None",1883,-5.5,4,130,102,28,12,9,3,0.571428571428571,NA
"Tuesday, Jun 5","None","CIN","@","PIT","W",3,2,"None","14-9",3,"None","None","None","None","None",NA,"++","None",1883,-5,1,133,104,29,13,9,4,0.590909090909091,NA
"Thursday, Jun 7","None","CIN","@","NYP","L",1,3,"None","14-10",3,"None","None","None","None","None",NA,"-","None",1883,-5.5,-2,134,107,27,13,10,3,0.565217391304348,NA
"Friday, Jun 8","None","CIN","@","NYP","W",8,7,"None","15-10",2,"None","None","None","None","None",NA,"+","None",1883,-5.5,1,142,114,28,14,10,4,0.583333333333333,NA
"Tuesday, Jun 12","None","CIN","@","BAL","W",9,3,"None","16-10",2,"None","None","None","None","None",NA,"++","None",1883,-4.5,6,151,117,34,15,10,5,0.6,NA
"Thursday, Jun 14","None","CIN","@","BAL","L",8,12,"None","16-11",4,"None","None","None","None","None",NA,"-","None",1883,-4,-4,159,129,30,15,11,4,0.576923076923077,NA
"Friday, Jun 15","None","CIN","@","BAL","W",11,3,"None","17-11",3,"None","None","None","None","None",NA,"+","1883-06-13 (Rain)",1883,-3.5,8,170,132,38,16,11,5,0.592592592592593,NA
"Monday, Jun 18","None","CIN","None","PHA","W",6,0,"None","18-11",4,"None","None","None","None","None",NA,"++","None",1883,-2.5,6,176,132,44,17,11,6,0.607142857142857,NA
"Tuesday, Jun 19","None","CIN","None","PHA","W",7,0,"None","19-11",4,"None","None","None","None","None",NA,"+++","None",1883,-1.5,7,183,132,51,18,11,7,0.620689655172414,NA
"Wednesday, Jun 20","None","CIN","None","PHA","W",11,1,"None","20-11",4,"None","None","None","None","None",NA,"++++","None",1883,-1,10,194,133,61,19,11,8,0.633333333333333,NA
"Thursday, Jun 21","None","CIN","None","PHA","L",5,14,"None","20-12",4,"None","None","None","None","None",NA,"-","None",1883,-1.5,-9,199,147,52,19,12,7,0.612903225806452,NA
"Saturday, Jun 23","None","CIN","None","PIT","W",7,2,"None","21-12",4,"None","None","None","None","None",NA,"+","None",1883,-1.5,5,206,149,57,20,12,8,0.625,NA
"Monday, Jun 25","None","CIN","None","PIT","L",1,2,"None","21-13",4,"None","None","None","None","None",NA,"-","None",1883,-2.5,-1,207,151,56,20,13,7,0.606060606060606,NA
"Tuesday, Jun 26","None","CIN","None","PIT","L",1,4,"None","21-14",4,"None","None","None","None","None",NA,"--","None",1883,-3.5,-3,208,155,53,20,14,6,0.588235294117647,NA
"Friday, Jun 29","None","CIN","None","NYP","W",4,2,"None","22-14",4,"None","None","None","None","None",NA,"+","None",1883,-3.5,2,212,157,55,21,14,7,0.6,NA
"Saturday, Jun 30","None","CIN","None","NYP","L",5,9,"None","22-15",4,"None","None","None","None","None",NA,"-","None",1883,-4.5,-4,217,166,51,21,15,6,0.583333333333333,NA
"Monday, Jul 2","None","CIN","None","NYP","L",3,4,"None","22-16",4,"None","None","None","None","None",NA,"--","None",1883,-5,-1,220,170,50,21,16,5,0.567567567567568,NA
"Tuesday, Jul 3","None","CIN","None","NYP","W",12,1,"None","23-16",4,"None","None","None","None","None",NA,"+","1883-06-28 (Rain)",1883,-4.5,11,232,171,61,22,16,6,0.578947368421053,NA
"Wednesday, Jul 4","None","CIN","None","BAL","W",14,2,"None","24-16",4,"None","None","None","None","None",NA,"++","None",1883,-4.5,12,246,173,73,23,16,7,0.58974358974359,NA
"Wednesday, Jul 4","None","CIN","None","BAL","L",7,8,"None","24-17",4,"None","None","None","None","None",NA,"-","None",1883,-4.5,-1,253,181,72,23,17,6,0.575,NA
"Friday, Jul 6","None","CIN","None","BAL","W",23,0,"None","25-17",4,"None","None","None","None","None",NA,"+","None",1883,-4,23,276,181,95,24,17,7,0.585365853658537,NA
"Saturday, Jul 7","None","CIN","None","BAL","W",4,3,"None","26-17",4,"None","None","None","None","None",NA,"++","None",1883,-4,1,280,184,96,25,17,8,0.595238095238095,NA
"Tuesday, Jul 10","None","CIN","@","LOU","L",0,4,"None","26-18",4,"None","None","None","None","None",NA,"-","None",1883,-4,-4,280,188,92,25,18,7,0.581395348837209,NA
"Wednesday, Jul 11","None","CIN","@","LOU","W",9,3,"None","27-18",4,"None","None","None","None","None",NA,"+","None",1883,-4,6,289,191,98,26,18,8,0.590909090909091,NA
"Thursday, Jul 12","None","CIN","@","LOU","W",11,2,"None","28-18",4,"None","None","None","None","None",NA,"++","None",1883,-3.5,9,300,193,107,27,18,9,0.6,NA
"Friday, Jul 13","None","CIN","@","LOU","W",3,1,"None","29-18",3,"None","None","None","None","None",NA,"+++","None",1883,-3,2,303,194,109,28,18,10,0.608695652173913,NA
"Saturday, Jul 14","None","CIN","None","LOU","W",9,3,"None","30-18",3,"None","None","None","None","None",NA,"++++","1883-05-20 (Unknown reason; Site change)",1883,-3,6,312,197,115,29,18,11,0.617021276595745,NA
"Sunday, Jul 15","None","CIN","@","STL","W",4,1,"None","31-18",3,"None","None","None","None","None",NA,"+++++","None",1883,-2.5,3,316,198,118,30,18,12,0.625,NA
"Tuesday, Jul 17","None","CIN","@","STL","L",4,5,"None","31-19",3,"None","None","None","None","None",NA,"-","None",1883,-3.5,-1,320,203,117,30,19,11,0.612244897959184,NA
"Wednesday, Jul 18","None","CIN","@","STL","L",3,5,"None","31-20",4,"None","None","None","None","None",NA,"--","None",1883,-4.5,-2,323,208,115,30,20,10,0.6,NA
"Thursday, Jul 19","None","CIN","@","STL","L",7,13,"None","31-21",4,"None","None","None","None","None",NA,"---","None",1883,-4.5,-6,330,221,109,30,21,9,0.588235294117647,NA
"Saturday, Jul 21","None","CIN","@","COL","L",1,6,"None","31-22",4,"None","None","None","None","None",NA,"----","None",1883,-5.5,-5,331,227,104,30,22,8,0.576923076923077,NA
"Sunday, Jul 22","None","CIN","@","COL","L",2,4,"None","31-23",4,"None","None","None","None","None",NA,"-----","None",1883,-6.5,-2,333,231,102,30,23,7,0.566037735849057,NA
"Wednesday, Jul 25","None","CIN","@","COL","W",8,1,"None","32-23",4,"None","None","None","None","None",NA,"+","1883-07-24 (Unknown reason)",1883,-6.5,7,341,232,109,31,23,8,0.574074074074074,NA
"Thursday, Jul 26","None","CIN","@","COL","W",8,2,"None","33-23",4,"None","None","None","None","None",NA,"++","None",1883,-5.5,6,349,234,115,32,23,9,0.581818181818182,NA
"Saturday, Jul 28","None","CIN","None","COL","W",8,3,"None","34-23",3,"None","None","None","None","None",NA,"+++","None",1883,-5.5,5,357,237,120,33,23,10,0.589285714285714,NA
"Monday, Jul 30","None","CIN","None","COL","W",17,4,"None","35-23",3,"None","None","None","None","None",NA,"++++","None",1883,-5,13,374,241,133,34,23,11,0.596491228070175,NA
"Tuesday, Jul 31","None","CIN","None","COL","W",3,1,"None","36-23",3,"None","None","None","None","None",NA,"+++++","None",1883,-4.5,2,377,242,135,35,23,12,0.603448275862069,NA
"Wednesday, Aug 1","None","CIN","None","COL","W",10,2,"None","37-23",3,"None","None","None","None","None",NA,"++++++","None",1883,-4.5,8,387,244,143,36,23,13,0.610169491525424,NA
"Friday, Aug 3","None","CIN","None","STL","W",4,3,"None","38-23",3,"None","None","None","None","None",NA,"+++++++","None",1883,-4.5,1,391,247,144,37,23,14,0.616666666666667,NA
"Saturday, Aug 4","None","CIN","None","STL","L",0,1,"None","38-24",3,"None","None","None","None","None",NA,"-","None",1883,-5.5,-1,391,248,143,37,24,13,0.60655737704918,NA
"Monday, Aug 6","None","CIN","None","STL","W",5,2,"None","39-24",3,"None","None","None","None","None",NA,"+","None",1883,-4.5,3,396,250,146,38,24,14,0.612903225806452,NA
"Tuesday, Aug 7","None","CIN","None","STL","W",6,3,"None","40-24",3,"None","None","None","None","None",NA,"++","None",1883,-4.5,3,402,253,149,39,24,15,0.619047619047619,NA
"Wednesday, Aug 8","None","CIN","None","LOU","W",8,1,"None","41-24",3,"None","None","None","None","None",NA,"+++","1883-05-22 (Unknown reason; Site change)",1883,-4,7,410,254,156,40,24,16,0.625,NA
"Thursday, Aug 9","None","CIN","None","LOU","W",5,0,"None","42-24",3,"None","None","None","None","None",NA,"++++","None",1883,-3,5,415,254,161,41,24,17,0.630769230769231,NA
"Friday, Aug 10","None","CIN","None","LOU","W",14,4,"None","43-24",3,"None","None","None","None","None",NA,"+++++","None",1883,-3,10,429,258,171,42,24,18,0.636363636363636,NA
"Saturday, Aug 11","None","CIN","None","LOU","L",1,2,"None","43-25",3,"None","None","None","None","None",NA,"-","None",1883,-3,-1,430,260,170,42,25,17,0.626865671641791,NA
"Monday, Aug 13","None","CIN","None","LOU","W",17,3,"None","44-25",3,"None","None","None","None","None",NA,"+","None",1883,-3,14,447,263,184,43,25,18,0.632352941176471,NA
"Thursday, Aug 16","None","CIN","@","NYP","L",1,3,"None","44-26",3,"None","None","None","None","None",NA,"-","None",1883,-3.5,-2,448,266,182,43,26,17,0.623188405797101,NA
"Friday, Aug 17","None","CIN","@","NYP","L",4,5,"None","44-27",3,"None","None","None","None","None",NA,"--","None",1883,-4.5,-1,452,271,181,43,27,16,0.614285714285714,NA
"Saturday, Aug 18","None","CIN","@","NYP","L",2,3,"None","44-28",3,"None","None","None","None","None",NA,"---","None",1883,-5.5,-1,454,274,180,43,28,15,0.605633802816901,NA
"Monday, Aug 20","None","CIN","@","NYP","L",1,9,"None","44-29",3,"None","None","None","None","None",NA,"----","None",1883,-6.5,-8,455,283,172,43,29,14,0.597222222222222,NA
"Tuesday, Aug 21","None","CIN","@","PHA","L",9,11,"None","44-30",3,"None","None","None","None","None",NA,"-----","None",1883,-7.5,-2,464,294,170,43,30,13,0.589041095890411,NA
