date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Thursday, Apr 5",boxscore,SEA,None,TOR,L,5,13,None,1-1,4, 1.0,Leal,Beattie,None,2:59,N,"5,399",-,None
"Friday, Apr 6",boxscore,SEA,None,MIL,W,6,3,None,2-1,2, 1.0,Young,Haas,Vande Berg,2:52,N,"8,635",+,None
"Saturday, Apr 7",boxscore,SEA,None,MIL,W,3,2,None,3-1,1, Tied,Langston,Tellmann,Vande Berg,2:59,N,"17,590",++,None
"Sunday, Apr 8",boxscore,SEA,None,MIL,W,5,4,None,4-1,1, Tied,Moore,Sutton,Beard,2:38,D,"8,129",+++,None
"Tuesday, Apr 10",boxscore,SEA,None,BOS,W,5,1,None,5-1,1,up 0.5,Beattie,Ojeda,Stanton,2:45,N,"7,657",++++,None
"Wednesday, Apr 11",boxscore,SEA,None,BOS,W,5,4,None,6-1,1,up 1.0,Young,Eckersley,Thomas,2:31,N,"9,120",+++++,None
"Friday, Apr 13",boxscore,SEA,@,MIN,L-wo,3,4,None,6-2,1,up 0.5,Davis,Stanton,None,2:49,N,"7,003",-,None
"Saturday, Apr 14",boxscore,SEA,@,MIN,L-wo,3,4,11,6-3,2, 0.5,Davis,Stoddard,None,2:38,D,"10,659",--,None
"Sunday, Apr 15",boxscore,SEA,@,MIN,W,5,4,None,7-3,1,up 0.5,Thomas,Walters,Beard,2:44,D,"10,273",+,None
"Monday, Apr 16",boxscore,SEA,None,OAK,L,6,9,None,7-4,2, 0.5,Warren,Young,Caudill,3:23,N,"13,912",-,None
"Tuesday, Apr 17",boxscore,SEA,None,OAK,L,2,6,None,7-5,2, 1.5,McCatty,Moore,Codiroli,3:12,N,"7,011",--,None
"Wednesday, Apr 18",boxscore,SEA,None,OAK,W-wo,5,4,None,8-5,2, 0.5,Mirabella,Atherton,None,3:04,D,"8,079",+,None
"Friday, Apr 20",boxscore,SEA,@,MIL,W,5,0,None,9-5,1,up 0.5,Beattie,Sutton,None,2:15,N,"12,998",++,None
"Saturday, Apr 21",boxscore,SEA,@,MIL,L,2,6,None,9-6,2, 0.5,Caldwell,Young,None,2:43,D,"19,359",-,None
"Monday, Apr 23",boxscore,SEA,@,TOR,L,5,8,None,9-7,2, 0.5,Stieb,Langston,Jackson,2:45,D,"13,330",--,None
"Tuesday, Apr 24",boxscore,SEA,@,TOR,W,4,2,None,10-7,1,up 0.5,Beard,Clancy,None,2:46,N,"12,398",+,None
"Wednesday, Apr 25",boxscore,SEA,@,BOS,L,1,2,None,10-8,2, 0.5,Hurst,Beattie,None,2:29,N,"11,748",-,None
"Thursday, Apr 26",boxscore,SEA,@,BOS,W,6,5,10,11-8,1,up 0.5,Vande Berg,Stanley,Mirabella,3:01,N,"14,092",+,None
"Friday, Apr 27",boxscore,SEA,@,CAL,L,3,9,None,11-9,3, 0.5,Romanick,Stoddard,None,2:32,N,"26,526",-,None
"Saturday, Apr 28",boxscore,SEA,@,CAL,L,1,10,None,11-10,3, 1.5,Zahn,Langston,None,2:28,D,"31,537",--,None
"Sunday, Apr 29",boxscore,SEA,@,CAL,W,9,6,10,12-10,3, 1.0,Thomas,LaCorte,None,3:44,D,"45,069",+,None
"Monday, Apr 30",boxscore,SEA,@,CAL,L,1,8,None,12-11,3, 1.5,Witt,Mirabella,None,2:27,N,"23,347",-,None
"Tuesday, May 1",boxscore,SEA,None,MIN,W,11,8,None,13-11,3, 1.5,Beard,Walters,None,3:20,N,"5,785",+,None
"Wednesday, May 2",boxscore,SEA,None,MIN,L,6,8,None,13-12,3, 1.5,Pashnick,Vande Berg,Davis,2:44,N,"6,209",-,None
"Thursday, May 3",boxscore,SEA,None,MIN,W,6,2,None,14-12,3, 1.0,Langston,Smithson,Beard,2:35,N,"5,456",+,None
"Friday, May 4",boxscore,SEA,None,CAL,L,1,4,None,14-13,3, 2.0,Zahn,Moore,None,2:29,N,"13,426",-,None
"Saturday, May 5",boxscore,SEA,None,CAL,L,1,3,None,14-14,3, 3.0,Witt,Beattie,None,2:34,N,"28,109",--,None
"Sunday, May 6",boxscore,SEA,None,CAL,W,3,1,None,15-14,2, 2.0,Vande Berg,John,Beard,2:35,D,"11,378",+,None
"Monday, May 7",boxscore,SEA,@,OAK,L-wo,5,6,None,15-15,4, 2.0,Caudill,Thomas,None,3:31,N,"17,041",-,None
"Tuesday, May 8",boxscore,SEA,@,OAK,L-wo,2,3,None,15-16,4, 2.0,Caudill,Beard,None,2:57,D,"8,071",--,None
"Wednesday, May 9",boxscore,SEA,@,OAK,W,4,1,None,16-16,4, 1.5,Stanton,Atherton,None,2:47,D,"9,786",+,None
"Friday, May 11",boxscore,SEA,@,NYY,W,4,3,17,17-16,2, 0.5,Thomas,Christiansen,None,5:02,N,"15,716",++,None
"Saturday, May 12",boxscore,SEA,@,NYY,W,5,0,None,18-16,2, 0.5,Beattie,Rawley,None,2:21,N,"15,370",+++,None
"Sunday, May 13",boxscore,SEA,@,NYY,L,0,7,None,18-17,3, 0.5,Shirley,Langston,None,2:48,D,"23,877",-,None
"Monday, May 14",boxscore,SEA,@,DET,L,5,7,None,18-18,3, 1.0,Lopez,Vande Berg,None,3:05,N,"18,830",--,None
"Tuesday, May 15",boxscore,SEA,@,DET,L,4,6,None,18-19,4, 1.5,Morris,Thomas,Hernandez,3:32,N,"21,782",---,None
"Wednesday, May 16",boxscore,SEA,@,DET,L,1,10,None,18-20,4, 1.5,Wilcox,Young,None,2:52,N,"22,001",----,None
"Friday, May 18",boxscore,SEA,@,BAL,L,1,4,None,18-21,4, 2.5,Davis,Beattie,None,2:21,N,"38,143",-----,None
"Saturday, May 19",boxscore,SEA,@,BAL,W,6,5,10,19-21,3, 2.5,Vande Berg,Martinez,None,3:05,N,"28,187",+,None
"Sunday, May 20",boxscore,SEA,@,BAL,L,1,5,None,19-22,4, 3.5,Flanagan,Moore,Martinez,2:55,D,"34,194",-,None
"Tuesday, May 22",boxscore,SEA,None,NYY,W,5,3,None,20-22,3, 2.5,Young,Rijo,Vande Berg,2:30,N,"9,978",+,None
"Wednesday, May 23",boxscore,SEA,None,NYY,L,0,3,None,20-23,3, 2.5,Rasmussen,Beattie,Righetti,2:16,N,"19,672",-,None
"Thursday, May 24",boxscore,SEA,None,NYY,L,0,2,None,20-24,4, 2.5,Niekro,Langston,Righetti,2:43,N,"9,600",--,None
"Friday, May 25",boxscore,SEA,None,DET,W,7,3,None,21-24,3, 2.5,Vande Berg,Wilcox,Mirabella,2:54,N,"15,722",+,None
"Saturday, May 26",boxscore,SEA,None,DET,W,9,5,None,22-24,3, 1.5,Moore,Berenguer,None,2:51,N,"41,342",++,None
"Sunday, May 27",boxscore,SEA,None,DET,W,6,1,None,23-24,2, 0.5,Young,Petry,None,2:50,D,"12,755",+++,None
"Monday, May 28",boxscore,SEA,None,BAL,L,4,7,None,23-25,3, 1.5,Davis,Beattie,None,2:41,N,"11,251",-,None
"Tuesday, May 29",boxscore,SEA,None,BAL,L,2,3,None,23-26,3, 2.5,Martinez,Mirabella,None,2:58,N,"6,849",--,None
"Wednesday, May 30",boxscore,SEA,None,BAL,L,2,8,None,23-27,3, 2.5,Boddicker,Vande Berg,None,2:11,D,"8,104",---,None
"Friday, Jun 1",boxscore,SEA,@,TEX,W,5,3,None,24-27,3, 2.5,Beard,Tobik,None,2:49,N,"12,556",+,None
"Saturday, Jun 2",boxscore,SEA,@,TEX,W,10,7,None,25-27,2, 2.5,Stoddard,Schmidt,Stanton,3:16,N,"17,807",++,None
"Sunday, Jun 3",boxscore,SEA,@,TEX,W,10,4,None,26-27,2, 2.5,Beattie,Tanana,Beard,2:37,N,"12,652",+++,None
"Monday, Jun 4",boxscore,SEA,@,KCR,W,7,1,None,27-27,2, 1.5,Langston,Saberhagen,None,2:23,N,"24,315",++++,None
"Tuesday, Jun 5",boxscore,SEA,@,KCR,L,3,4,None,27-28,2, 2.5,Gubicza,Vande Berg,Quisenberry,2:36,N,"16,933",-,None
"Wednesday, Jun 6",boxscore,SEA,@,KCR,L,2,5,None,27-29,2, 2.5,Leibrandt,Moore,Quisenberry,2:29,N,"17,635",--,None
"Thursday, Jun 7",boxscore,SEA,@,KCR,L,8,9,None,27-30,5, 2.5,Jackson,Beard,Quisenberry,3:04,N,"22,688",---,None
"Friday, Jun 8",boxscore,SEA,@,CLE,L,3,4,None,27-31,5, 3.0,Comer,Beattie,Camacho,2:44,N,"6,603",----,None
"Saturday, Jun 9",boxscore,SEA,@,CLE,L,7,8,None,27-32,5, 4.0,Frazier,Langston,Farr,3:08,D,"7,344",-----,None
"Sunday, Jun 10",boxscore,SEA,@,CLE,L,1,3,None,27-33,5, 4.5,Heaton,Vande Berg,Jeffcoat,2:21,D,None,------,None
"Sunday, Jun 10",boxscore,SEA,@,CLE,W,4,3,None,28-33,5, 4.5,Langston,Camacho,Stanton,3:17,D,"17,471",+,None
"Tuesday, Jun 12",boxscore,SEA,None,KCR,W-wo,3,2,10,29-33,3, 4.5,Moore,Saberhagen,None,2:53,N,"6,980",++,None
"Wednesday, Jun 13",boxscore,SEA,None,KCR,L,4,6,None,29-34,4, 4.5,Gura,Young,Quisenberry,2:46,N,"9,015",-,None
"Thursday, Jun 14",boxscore,SEA,None,KCR,W,4,1,None,30-34,3, 4.5,Beattie,Black,Stanton,2:17,D,"6,074",+,None
"Friday, Jun 15",boxscore,SEA,None,TEX,W-wo,4,3,10,31-34,3, 4.5,Nunez,McLaughlin,None,2:45,N,"8,335",++,None
"Saturday, Jun 16",boxscore,SEA,None,TEX,L,1,5,None,31-35,4, 5.5,Mason,Vande Berg,None,2:06,N,"14,583",-,None
"Sunday, Jun 17",boxscore,SEA,None,TEX,W-wo,5,2,None,32-35,4, 4.5,Stanton,Jones,None,2:46,D,"8,714",+,None
"Monday, Jun 18",boxscore,SEA,None,CHW,L,4,8,None,32-36,4, 4.5,Dotson,Young,None,2:38,N,"12,264",-,None
"Tuesday, Jun 19",boxscore,SEA,None,CHW,W,8,2,None,33-36,4, 3.5,Beattie,Burns,None,2:55,N,"8,803",+,None
"Wednesday, Jun 20",boxscore,SEA,None,CHW,L,4,5,None,33-37,4, 3.5,Hoyt,Langston,Agosto,2:52,N,"10,712",-,None
"Friday, Jun 22",boxscore,SEA,None,CLE,L,3,13,None,33-38,4, 4.5,Jeffcoat,Vande Berg,None,3:08,N,"7,479",--,None
"Saturday, Jun 23",boxscore,SEA,None,CLE,L,4,11,None,33-39,5, 4.5,Smith,Moore,None,3:04,N,"22,472",---,None
"Sunday, Jun 24",boxscore,SEA,None,CLE,L,0,5,None,33-40,5, 4.5,Blyleven,Stoddard,None,2:15,N,"6,225",----,None
"Monday, Jun 25",boxscore,SEA,@,CHW,W,6,1,None,34-40,5, 3.5,Beattie,Burns,None,2:38,N,"22,145",+,None
