date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Tuesday, Apr 4",boxscore,TBR,None,NYY,L,0,5,None,1-1,3, 0.5,Sabathia,Odorizzi,None,3:07,N,"19,366",-,None
"Wednesday, Apr 5",boxscore,TBR,None,NYY,W,4,1,None,2-1,3, 0.5,Cobb,Pineda,Colome,3:17,N,"12,737",+,None
"Thursday, Apr 6",boxscore,TBR,None,TOR,L,2,5,None,2-2,3, 1.0,Stroman,Snell,Grilli,2:56,N,"12,678",-,None
"Friday, Apr 7",boxscore,TBR,None,TOR,W,10,8,None,3-2,2, 1.0,Cedeno,Howell,Colome,3:53,N,"12,842",+,None
"Saturday, Apr 8",boxscore,TBR,None,TOR,W-wo,3,2,11,4-2,2, 1.0,Ramirez,Lawrence,None,3:55,N,"21,838",++,None
"Sunday, Apr 9",boxscore,TBR,None,TOR,W,7,2,None,5-2,1, Tied,Odorizzi,Estrada,None,2:57,D,"15,341",+++,None
"Monday, Apr 10",boxscore,TBR,@,NYY,L,1,8,None,5-3,2, 0.5,Pineda,Cobb,None,2:37,D,"46,955",-,None
"Wednesday, Apr 12",boxscore,TBR,@,NYY,L,4,8,None,5-4,2, 1.0,Mitchell,Diaz,Chapman,3:33,D,"38,002",--,None
"Thursday, Apr 13",boxscore,TBR,@,NYY,L,2,3,None,5-5,4, 2.0,Severino,Cedeno,Chapman,2:59,N,"34,772",---,None
"Friday, Apr 14",boxscore,TBR,@,BOS,W,10,5,None,6-5,3, 2.0,Archer,Porcello,None,3:37,N,"36,813",+,None
"Saturday, Apr 15",boxscore,TBR,@,BOS,L,1,2,None,6-6,4, 2.0,Sale,Hunter,Kimbrel,2:54,D,"36,686",-,None
"Sunday, Apr 16",boxscore,TBR,@,BOS,L,5,7,None,6-7,4, 3.0,Kelly,Farquhar,Kimbrel,3:46,D,"36,209",--,None
"Monday, Apr 17",boxscore,TBR,@,BOS,L,3,4,None,6-8,4, 3.5,Wright,Snell,Kimbrel,3:07,D,"37,318",---,None
"Tuesday, Apr 18",boxscore,TBR,None,DET,W,5,1,None,7-8,4, 2.5,Andriese,Fulmer,None,3:19,N,"16,265",+,None
"Wednesday, Apr 19",boxscore,TBR,None,DET,W-wo,8,7,None,8-8,4, 2.5,Pruitt,Rodriguez,None,3:44,N,"12,281",++,None
"Thursday, Apr 20",boxscore,TBR,None,DET,W,8,1,None,9-8,4, 2.5,Ramirez,Norris,None,3:02,D,"13,267",+++,None
"Friday, Apr 21",boxscore,TBR,None,HOU,L,3,6,None,9-9,4, 3.5,Feliz,Cobb,Giles,3:16,N,"17,683",-,None
"Saturday, Apr 22",boxscore,TBR,None,HOU,W,6,3,None,10-9,4, 3.5,Pruitt,Morton,Colome,3:05,N,"17,008",+,None
"Sunday, Apr 23",boxscore,TBR,None,HOU,L,4,6,10,10-10,4, 3.5,Gregerson,Garton,Giles,3:39,D,"15,548",-,None
"Monday, Apr 24",boxscore,TBR,@,BAL,L,3,6,None,10-11,4, 4.5,Givens,Archer,Brach,3:16,N,"11,142",--,None
"Tuesday, Apr 25",boxscore,TBR,@,BAL,W,2,0,None,11-11,4, 3.5,Whitley,Miley,Colome,2:52,N,"11,472",+,None
"Wednesday, Apr 26",boxscore,TBR,@,BAL,L-wo,4,5,11,11-12,4, 4.5,Asher,Colome,None,4:08,N,"16,289",-,None
"Friday, Apr 28",boxscore,TBR,@,TOR,W,7,4,None,12-12,4, 3.5,Pruitt,Grilli,Whitley,3:16,N,"36,256",+,None
"Saturday, Apr 29",boxscore,TBR,@,TOR,L,1,4,None,12-13,4, 4.5,Liriano,Andriese,Osuna,3:02,D,"42,419",-,None
"Sunday, Apr 30",boxscore,TBR,@,TOR,L,1,3,None,12-14,4, 4.5,Howell,Colome,Osuna,3:02,D,"42,986",--,None
