date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Tuesday, Apr 10",boxscore,MIL,None,CHW,L,3,5,None,0-2,6, 2.0,Radinsky,Filer,Thigpen,3:36,D,"50,294",--,None
"Friday, Apr 13",boxscore,MIL,@,BOS,W,9,5,None,1-2,5, 1.5,Crim,Murphy,None,3:40,N,"22,731",+,None
"Saturday, Apr 14",boxscore,MIL,@,BOS,L,3,4,None,1-3,6, 2.0,Clemens,August,Smith,3:12,D,"31,571",-,None
"Monday, Apr 16",boxscore,MIL,@,BOS,W,18,0,None,2-3,4, 1.5,Higuera,Boddicker,None,3:14,D,"35,478",+,None
"Tuesday, Apr 17",boxscore,MIL,@,TEX,L,2,6,None,2-4,4, 2.5,Brown,Fossas,Jeffcoat,3:09,N,"14,930",-,None
"Wednesday, Apr 18",boxscore,MIL,@,TEX,W,11,6,None,3-4,4, 1.5,Fossas,Moyer,None,3:55,N,"11,677",+,None
"Thursday, Apr 19",boxscore,MIL,@,TEX,W,11,0,None,4-4,4, 1.0,Bosio,Witt,None,2:42,N,"11,505",++,None
"Friday, Apr 20",boxscore,MIL,None,BOS,W,5,0,None,5-4,2, 1.0,Filer,Boddicker,Crim,2:05,N,"15,334",+++,None
"Saturday, Apr 21",boxscore,MIL,None,BOS,W,2,0,None,6-4,2, 1.0,Higuera,Hetzel,None,2:07,D,"19,391",++++,None
"Sunday, Apr 22",boxscore,MIL,None,BOS,L,2,4,11,6-5,2, 1.0,Smith,Plesac,None,3:39,D,"26,741",-,None
"Tuesday, Apr 24",boxscore,MIL,None,KCR,W,7,3,None,7-5,2, 1.5,Bosio,Dotson,None,2:29,N,"10,925",+,None
"Wednesday, Apr 25",boxscore,MIL,None,KCR,W,1,0,None,8-5,2, 1.5,Filer,Saberhagen,Plesac,2:13,N,"12,445",++,None
"Thursday, Apr 26",boxscore,MIL,None,KCR,W,3,2,None,9-5,2, 0.5,Knudson,Gubicza,Plesac,2:33,D,"11,817",+++,None
"Friday, Apr 27",boxscore,MIL,@,DET,W,9,6,None,10-5,1,up 0.5,Krueger,Morris,Crim,2:57,N,"14,389",++++,None
"Saturday, Apr 28",boxscore,MIL,@,DET,L,5,13,None,10-6,1,up 0.5,Tanana,August,None,3:04,N,"15,829",-,None
"Sunday, Apr 29",boxscore,MIL,@,DET,W,6,1,None,11-6,1,up 1.5,Bosio,Petry,None,2:57,D,"15,186",+,None
"Monday, Apr 30",boxscore,MIL,@,DET,W,6,1,None,12-6,1,up 1.5,Knudson,Robinson,None,2:42,N,"10,466",++,None
"Tuesday, May 1",boxscore,MIL,@,KCR,W,6,4,None,13-6,1,up 1.5,Higuera,Saberhagen,Plesac,2:44,N,"20,052",+++,None
"Thursday, May 3",boxscore,MIL,@,KCR,W,9,5,None,14-6,1,up 2.5,Navarro,Gubicza,Plesac,3:16,N,"21,620",++++,None
"Saturday, May 5",boxscore,MIL,None,MIN,L,5,9,None,14-7,1,up 2.0,Candelaria,Crim,None,3:06,N,"35,002",-,None
"Sunday, May 6",boxscore,MIL,None,MIN,L,0,4,None,14-8,1,up 1.0,Tapani,Higuera,None,2:25,D,"27,314",--,None
"Monday, May 7",boxscore,MIL,None,DET,W,5,4,None,15-8,1,up 1.0,Krueger,Morris,Plesac,2:39,N,"10,892",+,None
"Tuesday, May 8",boxscore,MIL,None,DET,W,7,5,None,16-8,1,up 2.0,Mirabella,Tanana,Plesac,3:04,N,"10,891",++,None
"Wednesday, May 9",boxscore,MIL,None,DET,L,1,2,8,16-9,1,up 1.0,Petry,Bosio,Henneman,2:43,D,"10,780",-,None
"Friday, May 11",boxscore,MIL,@,MIN,W,6,3,None,17-9,1,up 1.5,Wegman,Anderson,Plesac,2:36,N,"32,804",+,None
"Saturday, May 12",boxscore,MIL,@,MIN,L,2,5,None,17-10,1,up 1.0,Tapani,Knudson,Aguilera,2:52,N,"37,759",-,None
"Sunday, May 13",boxscore,MIL,@,MIN,L,6,8,None,17-11,1, Tied,Berenguer,Krueger,Aguilera,3:10,D,"24,123",--,None
"Tuesday, May 15",boxscore,MIL,None,CAL,L,3,8,None,17-12,2, 0.5,Langston,Bosio,None,3:00,N,"8,327",---,None
"Wednesday, May 16",boxscore,MIL,None,CAL,W,13,5,None,18-12,1,up 0.5,Higuera,Abbott,None,2:58,N,"12,461",+,None
"Thursday, May 17",boxscore,MIL,None,CAL,W,6,3,None,19-12,1,up 1.5,Mirabella,Fraser,Plesac,3:15,D,"18,612",++,None
"Friday, May 18",boxscore,MIL,None,OAK,W,5,0,None,20-12,1,up 2.5,Wegman,Moore,None,2:56,N,"23,580",+++,None
"Saturday, May 19",boxscore,MIL,None,OAK,L,1,9,None,20-13,1,up 1.5,Stewart,Filer,Nelson,2:44,N,"21,507",-,None
"Sunday, May 20",boxscore,MIL,None,OAK,W,5,2,None,21-13,1,up 2.5,Bosio,Sanderson,None,2:41,D,"39,301",+,None
"Monday, May 21",boxscore,MIL,None,SEA,L,4,9,None,21-14,1,up 1.5,Clark,Plesac,None,3:13,N,"12,456",-,None
"Tuesday, May 22",boxscore,MIL,None,SEA,W-wo,3,2,None,22-14,1,up 2.5,Knudson,Swift,None,2:54,D,"17,329",+,None
"Wednesday, May 23",boxscore,MIL,@,OAK,L,5,12,None,22-15,1,up 2.5,Moore,Wegman,None,2:46,N,"31,730",-,None
"Thursday, May 24",boxscore,MIL,@,OAK,L,1,13,None,22-16,1,up 1.5,Stewart,Filer,None,2:40,D,"27,091",--,None
"Friday, May 25",boxscore,MIL,@,CAL,L-wo,4,5,13,22-17,1,up 1.5,Fraser,Fossas,None,3:57,N,"26,925",---,None
"Saturday, May 26",boxscore,MIL,@,CAL,L,3,10,None,22-18,1,up 1.5,Blyleven,Knudson,None,2:43,N,"33,574",----,None
"Sunday, May 27",boxscore,MIL,@,CAL,L,3,7,None,22-19,1,up 0.5,Finley,Wegman,None,2:35,D,"35,466",-----,None
"Monday, May 28",boxscore,MIL,@,SEA,L,3,4,None,22-20,2, 0.5,Hanson,Navarro,Schooler,2:54,N,"22,495",------,None
"Tuesday, May 29",boxscore,MIL,@,SEA,W,5,3,None,23-20,2, 0.5,Crim,Jackson,Plesac,3:32,N,"8,210",+,None
"Wednesday, May 30",boxscore,MIL,@,SEA,L,1,2,None,23-21,2, 0.5,Clark,Bosio,Schooler,2:45,N,"10,481",-,None
"Friday, Jun 1",boxscore,MIL,@,TOR,W,7,1,None,24-21,1,up 0.5,Higuera,Stottlemyre,Crim,2:48,N,"49,698",+,None
"Saturday, Jun 2",boxscore,MIL,@,TOR,W,7,6,None,25-21,1,up 1.5,Fossas,Wells,Plesac,3:27,D,"49,553",++,None
"Sunday, Jun 3",boxscore,MIL,@,TOR,L,4,7,None,25-22,1,up 0.5,Stieb,Knudson,Henke,3:17,D,"49,702",-,None
"Monday, Jun 4",boxscore,MIL,None,BAL,L,4,6,None,25-23,2, 0.5,Price,Krueger,Olson,3:43,N,"12,022",--,None
