date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Wednesday, Apr 16",boxscore,SFG,None,LAD,L,1,13,None,1-1,4, 0.5,Podres,Monzant,None,3:03,N,"22,735",-,None
"Thursday, Apr 17",boxscore,SFG,None,LAD,W,7,4,None,2-1,2, 0.5,Barclay,Newcombe,Grissom,2:50,D,"12,520",+,None
"Friday, Apr 18",boxscore,SFG,@,LAD,L,5,6,None,2-2,3, 1.5,Erskine,Worthington,Labine,3:00,D,"78,672",-,None
"Saturday, Apr 19",boxscore,SFG,@,LAD,W,11,4,None,3-2,3, 1.5,Gomez,McDevitt,None,2:37,D,"41,303",+,None
"Sunday, Apr 20",boxscore,SFG,@,LAD,W,12,2,None,4-2,2, 0.5,Monzant,Drysdale,None,2:30,D,"47,234",++,None
"Tuesday, Apr 22",boxscore,SFG,None,STL,L,5,7,None,4-3,3, 0.5,McDaniel,Antonelli,Muffett,3:00,N,"22,786",-,None
"Wednesday, Apr 23",boxscore,SFG,None,STL,W-wo,8,7,None,5-3,2, 0.5,Grissom,Clark,None,3:01,D,"14,715",+,None
"Thursday, Apr 24",boxscore,SFG,None,STL,W-wo,6,5,None,6-3,2, 0.5,Crone,Muffett,None,3:20,D,"13,674",++,None
"Friday, Apr 25",boxscore,SFG,None,CHC,W,2,0,None,7-3,1,up 0.5,Monzant,Brosnan,None,2:05,N,"16,870",+++,None
"Saturday, Apr 26",boxscore,SFG,None,CHC,W,3,1,None,8-3,1,up 0.5,Antonelli,Hobbie,None,2:06,D,"19,284",++++,None
"Sunday, Apr 27",boxscore,SFG,None,CHC,L,4,5,None,8-4,1,up 0.5,Elston,Grissom,Rodriguez,2:36,D,"22,696",-,None
"Tuesday, Apr 29",boxscore,SFG,None,PHI,L,4,7,None,8-5,2, 0.5,Simmons,Monzant,Farrell,2:49,D,"6,801",--,None
"Wednesday, Apr 30",boxscore,SFG,None,PHI,W,10,1,None,9-5,1,up 0.5,Antonelli,Roberts,None,2:13,D,"7,886",+,None
"Thursday, May 1",boxscore,SFG,None,PHI,L,0,7,None,9-6,2, 0.5,Semproch,Gomez,None,2:10,D,"6,728",-,None
"Friday, May 2",boxscore,SFG,None,PHI,W,4,2,None,10-6,2, 0.5,McCormick,Sanford,Grissom,2:38,N,"13,486",+,None
