date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Wednesday, Apr 8",boxscore,OAK,@,MIN,L,1,4,None,0-2,6, 2.0,Viola,Plunk,Reardon,2:46,N,"12,577",--,None
"Thursday, Apr 9",boxscore,OAK,@,MIN,L-wo,4,5,None,0-3,7, 3.0,Berenguer,Howell,None,3:07,D,"11,586",---,None
"Friday, Apr 10",boxscore,OAK,None,CAL,L,4,6,None,0-4,7, 4.0,McCaskill,Stewart,Moore,3:01,N,"46,120",----,None
"Saturday, Apr 11",boxscore,OAK,None,CAL,L,3,6,None,0-5,7, 4.0,Fraser,Krueger,Lucas,3:39,D,"30,136",-----,None
"Sunday, Apr 12",boxscore,OAK,None,CAL,W,7,1,None,1-5,6, 4.0,Young,Witt,None,2:31,D,"37,162",+,None
"Monday, Apr 13",boxscore,OAK,None,MIN,W,6,3,None,2-5,5, 3.0,Howell,Frazier,None,3:08,N,"14,447",++,None
"Tuesday, Apr 14",boxscore,OAK,None,MIN,L,8,9,None,2-6,6, 4.0,Atherton,Codiroli,Reardon,3:43,N,"10,435",-,None
"Wednesday, Apr 15",boxscore,OAK,None,MIN,L,2,5,None,2-7,6, 5.0,Smithson,Stewart,Reardon,2:53,D,"17,182",--,None
"Thursday, Apr 16",boxscore,OAK,@,SEA,L,5,6,None,2-8,6, 5.5,Trujillo,Rijo,Nunez,2:27,N,"7,349",---,None
"Friday, Apr 17",boxscore,OAK,@,SEA,L,2,4,None,2-9,6, 5.5,Langston,Young,None,2:39,N,"12,168",----,None
"Saturday, Apr 18",boxscore,OAK,@,SEA,W,7,5,None,3-9,6, 5.5,Howell,Moore,None,3:15,N,"19,383",+,None
"Sunday, Apr 19",boxscore,OAK,@,SEA,L,1,8,None,3-10,6, 5.5,Bankhead,Codiroli,None,2:59,D,"8,036",-,None
"Monday, Apr 20",boxscore,OAK,@,CAL,W,10,5,None,4-10,6, 5.5,Stewart,Lucas,Howell,2:58,N,"26,821",+,None
"Tuesday, Apr 21",boxscore,OAK,@,CAL,L,5,8,None,4-11,6, 6.5,Cook,Eckersley,Fraser,3:46,N,"27,388",-,None
"Wednesday, Apr 22",boxscore,OAK,@,CAL,W,7,6,None,5-11,6, 5.5,Young,Witt,Howell,3:17,D,"30,157",+,None
"Friday, Apr 24",boxscore,OAK,None,SEA,L,3,6,None,5-12,6, 6.0,Moore,Krueger,None,3:08,N,"11,152",-,None
"Saturday, Apr 25",boxscore,OAK,None,SEA,W,7,3,None,6-12,6, 5.0,Stewart,Bankhead,Eckersley,2:59,D,"15,720",+,None
