date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Wednesday, Apr 7",boxscore,SEA,@,MIN,L,5,7,None,1-1,1, Tied,Erickson,Beattie,Corbett,2:50,N,"5,213",-,None
"Thursday, Apr 8",boxscore,SEA,@,MIN,L,1,4,None,1-2,5, 1.0,Havens,Nelson,Corbett,2:32,D,"10,412",--,None
"Friday, Apr 9",boxscore,SEA,@,OAK,L,3,5,None,1-3,7, 2.0,McCatty,Perry,Owchinko,2:44,N,"28,139",---,None
"Sunday, Apr 11",boxscore,SEA,@,OAK,W,6,3,16,2-3,7, 2.0,Caudill,McLaughlin,None,5:18,D,None,+,None
"Sunday, Apr 11",boxscore,SEA,@,OAK,L,1,3,None,2-4,7, 2.0,Langford,Moore,None,2:32,N,"19,003",-,None
"Tuesday, Apr 13",boxscore,SEA,@,CAL,L-wo,3,4,20,2-5,7, 3.0,Sanchez,Nelson,None,6:06,N,"33,574",--,None
"Wednesday, Apr 14",boxscore,SEA,@,CAL,L-wo,1,2,10,2-6,7, 4.0,Renko,Vande Berg,None,2:37,N,"23,905",---,None
"Thursday, Apr 15",boxscore,SEA,@,CAL,L,2,3,None,2-7,7, 5.0,Moreno,Perry,None,2:22,N,"22,410",----,None
"Friday, Apr 16",boxscore,SEA,None,OAK,W,5,0,None,3-7,7, 4.5,Bannister,Norris,None,2:33,N,"23,856",+,None
"Saturday, Apr 17",boxscore,SEA,None,OAK,L,3,10,None,3-8,7, 6.0,Keough,Moore,None,2:49,N,"29,379",-,None
"Sunday, Apr 18",boxscore,SEA,None,OAK,W-wo,4,3,None,4-8,7, 6.0,Vande Berg,Underwood,None,2:51,D,"8,960",+,None
"Monday, Apr 19",boxscore,SEA,None,CAL,L,1,3,None,4-9,7, 6.5,Witt,Nelson,Aase,2:43,N,"5,494",-,None
"Tuesday, Apr 20",boxscore,SEA,None,CAL,W,6,4,None,5-9,7, 5.5,Perry,Moreno,Stanton,2:48,N,"7,419",+,None
"Wednesday, Apr 21",boxscore,SEA,None,CAL,W,5,3,None,6-9,6, 4.5,Bannister,Renko,Caudill,2:38,N,"4,961",++,None
"Thursday, Apr 22",boxscore,SEA,None,MIN,W,8,4,None,7-9,6, 4.0,Moore,Redfern,Stanton,2:49,N,"4,601",+++,None
"Friday, Apr 23",boxscore,SEA,None,MIN,L,4,12,None,7-10,6, 5.0,Erickson,Nunez,None,2:53,N,"5,665",-,None
"Saturday, Apr 24",boxscore,SEA,None,MIN,W,3,2,None,8-10,6, 4.5,Vande Berg,Davis,Caudill,2:23,N,"18,651",+,None
"Sunday, Apr 25",boxscore,SEA,None,MIN,W-wo,5,4,11,9-10,4, 4.5,Caudill,Felton,None,3:19,D,"7,203",++,None
"Tuesday, Apr 27",boxscore,SEA,@,CLE,&H,7,4,11,10-10,4, 4.5,Caudill,Spillner,Vande Berg,3:43,N,"3,275",+++,None
"Wednesday, Apr 28",boxscore,SEA,@,CLE,L,1,6,None,10-11,4, 4.5,Barker,Moore,None,2:38,N,"3,889",-,None
"Thursday, Apr 29",boxscore,SEA,@,CLE,L,1,5,None,10-12,5, 5.5,Sorensen,Nelson,None,2:15,N,"3,984",--,None
"Friday, Apr 30",boxscore,SEA,@,NYY,W,6,3,None,11-12,5, 4.5,Perry,Gossage,Caudill,2:32,N,"20,121",+,None
"Saturday, May 1",boxscore,SEA,@,NYY,L,1,5,None,11-13,5, 5.5,Frazier,Beattie,None,2:46,N,"20,118",-,None
"Sunday, May 2",boxscore,SEA,@,NYY,L,2,4,None,11-14,5, 5.5,Guidry,Bannister,Gossage,2:31,D,"35,029",--,None
"Monday, May 3",boxscore,SEA,@,BAL,L,0,6,None,11-15,5, 6.5,Flanagan,Moore,None,2:21,N,"9,241",---,None
"Tuesday, May 4",boxscore,SEA,@,BAL,W,4,3,None,12-15,5, 5.5,Nelson,Stewart,Vande Berg,2:29,N,"8,040",+,None
"Thursday, May 6",boxscore,SEA,None,NYY,W,7,3,None,13-15,5, 4.5,Perry,Alexander,None,2:29,N,"27,369",++,None
"Friday, May 7",boxscore,SEA,None,NYY,W,5,2,None,14-15,5, 3.5,Bannister,Morgan,Caudill,2:37,N,"11,721",+++,None
"Saturday, May 8",boxscore,SEA,None,NYY,L,4,9,None,14-16,5, 4.5,Guidry,Beattie,Gossage,2:58,N,"36,716",-,None
"Sunday, May 9",boxscore,SEA,None,NYY,L,0,3,None,14-17,5, 5.5,John,Nelson,Gossage,2:13,N,"7,577",--,None
"Monday, May 10",boxscore,SEA,None,CLE,W,6,4,None,15-17,5, 5.5,Vande Berg,Sutcliffe,Caudill,3:11,N,"4,625",+,None
"Tuesday, May 11",boxscore,SEA,None,CLE,L,4,5,14,15-18,5, 5.5,Whitson,Caudill,None,4:20,N,"14,454",-,None
"Wednesday, May 12",boxscore,SEA,None,CLE,L,5,8,None,15-19,5, 6.5,Sutcliffe,Bannister,None,3:22,N,"4,691",--,None
"Thursday, May 13",boxscore,SEA,None,BAL,L,1,3,None,15-20,5, 7.5,Martinez,Beattie,None,2:46,N,"5,304",---,None
"Friday, May 14",boxscore,SEA,None,BAL,L,4,11,None,15-21,5, 7.5,Stewart,Nelson,Palmer,2:31,N,"6,489",----,None
