date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Thursday, Apr 2",boxscore,TOR,None,MIN,L,2,3,None,1-1,4, 1.0,Guardado,Escobar,Aguilera,2:48,N,"25,584",-,None
"Friday, Apr 3",boxscore,TOR,None,TEX,L,0,5,None,1-2,4, 1.5,Helling,Guzman,None,2:44,N,"25,509",--,None
"Saturday, Apr 4",boxscore,TOR,None,TEX,W,9,2,None,2-2,3, 1.5,Williams,Oliver,None,2:42,D,"30,156",+,None
"Sunday, Apr 5",boxscore,TOR,None,TEX,L,5,6,None,2-3,4, 2.5,Burkett,Risley,Wetteland,2:51,D,"28,106",-,None
"Tuesday, Apr 7",boxscore,TOR,@,MIN,L,2,12,None,2-4,4, 3.5,Tewksbury,Clemens,None,2:48,N,"8,421",--,None
"Wednesday, Apr 8",boxscore,TOR,@,MIN,W,9,6,None,3-4,3, 3.0,Hentgen,Hawkins,Myers,3:30,N,"8,532",+,None
"Thursday, Apr 9",boxscore,TOR,@,MIN,L,2,13,None,3-5,4, 4.0,Radke,Guzman,None,2:54,N,"9,075",-,None
"Friday, Apr 10",boxscore,TOR,@,TEX,L,3,4,None,3-6,5, 4.0,Helling,Plesac,Wetteland,2:57,N,"32,314",--,None
"Saturday, Apr 11",boxscore,TOR,@,TEX,W,9,8,None,4-6,5, 4.0,Almanzar,Oliver,Myers,3:27,N,"37,520",+,None
"Sunday, Apr 12",boxscore,TOR,@,TEX,L-wo,1,3,None,4-7,5, 5.0,Wetteland,Quantrill,None,2:37,D,"28,435",-,None
"Monday, Apr 13",boxscore,TOR,@,KCR,L,1,11,None,4-8,5, 5.5,Rusch,Hentgen,None,2:23,N,"11,749",--,None
"Tuesday, Apr 14",boxscore,TOR,@,KCR,W,5,1,None,5-8,5, 5.5,Guzman,Rapp,Quantrill,2:33,N,"11,194",+,None
"Wednesday, Apr 15",boxscore,TOR,@,KCR,L,3,7,None,5-9,5, 5.5,Haney,Williams,None,2:54,N,"11,316",-,None
"Friday, Apr 17",boxscore,TOR,None,CHW,W,6,1,None,6-9,5, 4.0,Clemens,Bere,None,2:58,N,"28,240",+,None
"Saturday, Apr 18",boxscore,TOR,None,CHW,W,9,4,None,7-9,5, 4.0,Hentgen,Navarro,None,2:45,D,"29,065",++,None
"Sunday, Apr 19",boxscore,TOR,None,CHW,W-wo,5,4,12,8-9,5, 3.0,Carpenter,Castillo,None,4:09,D,"31,265",+++,None
"Monday, Apr 20",boxscore,TOR,None,NYY,L,2,3,11,8-10,5, 4.0,Banks,Risley,Stanton,4:05,N,"26,385",-,None
"Tuesday, Apr 21",boxscore,TOR,None,NYY,L,3,5,10,8-11,5, 5.0,Stanton,Plesac,None,3:24,N,"27,192",--,None
"Wednesday, Apr 22",boxscore,TOR,None,NYY,L,1,9,None,8-12,5, 6.0,Pettitte,Clemens,None,2:50,N,"29,164",---,None
"Friday, Apr 24",boxscore,TOR,@,CHW,W,3,1,None,9-12,5, 6.0,Hentgen,Navarro,Myers,2:33,N,"14,198",+,None
"Saturday, Apr 25",boxscore,TOR,@,CHW,L,1,8,None,9-13,5, 7.0,Eyre,Guzman,None,2:41,N,"14,457",-,None
