date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Saturday, Apr 9",boxscore,DET,None,KCR,L,2,16,None,0-2,6, 1.5,Hassler,Bare,Leonard,3:00,D,"9,240",--,None
"Sunday, Apr 10",boxscore,DET,None,KCR,L,0,5,None,0-3,6, 2.5,Colborn,Ruhle,Gura,2:12,D,"7,804",---,None
"Monday, Apr 11",boxscore,DET,@,TOR,L,3,5,None,0-4,7, 3.0,Hargan,Hiller,None,2:09,D,"29,132",----,None
"Tuesday, Apr 12",boxscore,DET,@,TOR,W,6,1,None,1-4,6, 2.0,Roberts,Singer,None,2:19,D,"11,505",+,None
"Wednesday, Apr 13",boxscore,DET,@,TOR,L,6,7,None,1-5,6, 3.0,Lemanczyk,Arroyo,Willis,2:27,D,"12,113",-,None
"Thursday, Apr 14",boxscore,DET,@,TOR,L,3,5,None,1-6,7, 4.0,Garvin,Hiller,None,2:05,D,"13,369",--,None
"Friday, Apr 15",boxscore,DET,@,KCR,W,4,3,None,2-6,6, 3.0,Ruhle,Colborn,Foucault,2:27,N,"15,955",+,None
"Saturday, Apr 16",boxscore,DET,@,KCR,W,8,5,None,3-6,4, 3.0,Hiller,Mingori,None,2:33,N,"23,753",++,None
"Sunday, Apr 17",boxscore,DET,@,KCR,L,5,6,None,3-7,6, 4.0,Gura,Roberts,Littell,2:17,D,"15,868",-,None
"Monday, Apr 18",boxscore,DET,@,BOS,L,3,5,None,3-8,6, 4.5,Jenkins,Arroyo,Willoughby,2:26,D,"30,059",--,None
"Tuesday, Apr 19",boxscore,DET,@,BOS,L,3,11,None,3-9,6, 5.5,Stanley,Bare,None,2:28,N,"16,941",---,None
"Wednesday, Apr 20",boxscore,DET,@,BOS,W,3,2,None,4-9,6, 4.5,Ruhle,Tiant,Hiller,2:17,N,"20,289",+,None
"Thursday, Apr 21",boxscore,DET,@,BOS,W,8,0,None,5-9,6, 4.0,Rozema,Cleveland,None,2:10,D,"24,903",++,None
"Sunday, Apr 24",boxscore,DET,None,BAL,L,1,3,None,5-10,6, 4.5,Palmer,Roberts,None,2:04,D,"17,115",-,None
"Sunday, Apr 24",boxscore,DET,None,BAL,W,2,1,None,6-10,6, 4.5,Ruhle,Flanagan,Hiller,1:53,D,"17,115",+,None
"Tuesday, Apr 26",boxscore,DET,None,CHW,L,7,10,14,6-11,6, 4.5,LaGrow,Foucault,None,3:58,D,"6,396",-,None
"Wednesday, Apr 27",boxscore,DET,None,CHW,W,10,9,None,7-11,6, 4.5,Arroyo,Dal Canton,None,2:22,D,"5,868",+,None
"Friday, Apr 29",boxscore,DET,@,MIN,W,6,5,10,8-11,6, 4.5,Foucault,Johnson,Hiller,3:00,N,"10,240",++,None
"Saturday, Apr 30",boxscore,DET,@,MIN,L,3,7,None,8-12,6, 4.5,Zahn,Roberts,None,2:22,D,"9,596",-,None
"Sunday, May 1",boxscore,DET,@,MIN,L-wo,5,6,None,8-13,6, 5.0,Holly,Hiller,None,2:02,D,"8,637",--,None
"Tuesday, May 3",boxscore,DET,None,TEX,L,0,13,None,8-14,6, 6.5,Blyleven,Ruhle,None,2:14,N,"12,272",---,None
"Friday, May 6",boxscore,DET,None,MIL,W,5,2,None,9-14,6, 4.5,Roberts,Augustine,Foucault,2:13,N,"12,817",+,None
"Saturday, May 7",boxscore,DET,None,MIL,W,6,2,None,10-14,5, 4.5,Rozema,Travers,None,2:14,D,"15,391",++,None
"Sunday, May 8",boxscore,DET,None,MIL,L,4,7,None,10-15,5, 5.5,Haas,Ruhle,Castro,2:41,D,"27,783",-,None
"Tuesday, May 10",boxscore,DET,None,MIN,L,5,7,None,10-16,6, 6.0,Holly,Sykes,Burgmeier,2:22,N,"8,358",--,None
"Wednesday, May 11",boxscore,DET,None,MIN,W,8,3,None,11-16,6, 5.0,Roberts,Zahn,None,2:16,N,"7,893",+,None
"Thursday, May 12",boxscore,DET,@,MIL,W,9,1,None,12-16,6, 4.0,Rozema,Travers,None,2:26,N,"6,390",++,None
"Friday, May 13",boxscore,DET,@,MIL,L,3,9,None,12-17,6, 5.0,Haas,Ruhle,None,2:15,N,"12,153",-,None
"Saturday, May 14",boxscore,DET,@,MIL,W,3,2,None,13-17,5, 5.0,Arroyo,Cort,Hiller,2:23,D,"12,632",+,None
"Sunday, May 15",boxscore,DET,@,MIL,W,5,3,10,14-17,5, 5.0,Foucault,Slaton,None,2:28,D,None,++,None
"Sunday, May 15",boxscore,DET,@,MIL,L-wo,2,3,10,14-18,5, 5.0,Augustine,Roberts,None,2:18,D,"47,732",-,None
"Tuesday, May 17",boxscore,DET,@,TEX,L,1,3,None,14-19,5, 5.0,Alexander,Rozema,None,2:14,N,"10,826",--,None
"Wednesday, May 18",boxscore,DET,@,TEX,L,3,6,None,14-20,5, 5.5,Perry,Hiller,None,2:37,N,"10,090",---,None
"Friday, May 20",boxscore,DET,@,CHW,W,7,4,None,15-20,5, 5.0,Foucault,Brett,None,2:11,N,"17,225",+,None
"Saturday, May 21",boxscore,DET,@,CHW,W,3,2,None,16-20,5, 4.5,Arroyo,Barrios,None,2:26,N,"20,790",++,None
"Sunday, May 22",boxscore,DET,@,CHW,W,14,3,None,17-20,5, 4.0,Rozema,Wood,None,2:56,D,"31,030",+++,None
"Tuesday, May 24",boxscore,DET,None,CAL,L,1,2,None,17-21,5, 5.5,Ryan,Hiller,None,2:31,N,"14,194",-,None
"Wednesday, May 25",boxscore,DET,None,CAL,L,0,4,None,17-22,5, 6.0,Tanana,Roberts,None,2:21,N,"13,150",--,None
"Friday, May 27",boxscore,DET,None,SEA,L,1,2,None,17-23,6, 7.0,Abbott,Fidrych,Kekich,1:41,N,"44,207",---,None
"Saturday, May 28",boxscore,DET,None,SEA,L,1,3,None,17-24,6, 8.0,Pole,Rozema,Laxton,1:59,D,"15,820",----,None
"Sunday, May 29",boxscore,DET,None,SEA,L,4,6,None,17-25,6, 8.0,Thomas,Foucault,None,2:42,D,"11,778",-----,None
"Monday, May 30",boxscore,DET,None,OAK,L,3,6,None,17-26,6, 9.0,Ellis,Roberts,Coleman,2:30,N,"12,026",------,None
"Tuesday, May 31",boxscore,DET,None,OAK,W,5,2,None,18-26,6, 8.0,Hiller,Blue,Foucault,2:21,N,"7,067",+,None
"Wednesday, Jun 1",boxscore,DET,None,CLE,L,4,6,None,18-27,6, 8.0,Bibby,Fidrych,Monge,2:18,N,"17,718",-,None
"Thursday, Jun 2",boxscore,DET,None,CLE,W,4,2,None,19-27,6, 7.0,Rozema,Dobson,Foucault,2:28,N,"7,274",+,None
"Saturday, Jun 4",boxscore,DET,@,CAL,W,9,6,None,20-27,6, 7.0,Hiller,Ryan,None,2:56,N,"30,331",++,None
