date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Friday, Apr 15",boxscore,STL,@,CHC,L,4,11,None,0-2,7, 2.0,York,Kircher,None,2:09,D,500,--,None
"Monday, Apr 18",boxscore,STL,@,CIN,L,0,4,None,0-3,7, 3.0,Luque,May,None,1:50,D,"1,500",---,None
"Tuesday, Apr 19",boxscore,STL,@,CIN,W,6,1,None,1-3,6, 2.0,May,Marquard,None,1:40,D,"2,500",+,None
"Wednesday, Apr 20",boxscore,STL,@,CIN,L,4,5,None,1-4,7, 3.0,Rixey,Haines,None,1:44,D,"2,000",-,None
"Saturday, Apr 23",boxscore,STL,None,CHC,L,1,5,None,1-5,8, 4.0,York,May,None,1:58,D,"10,000",--,None
"Sunday, Apr 24",boxscore,STL,None,CHC,L,7,8,None,1-6,8, 5.0,Vaughn,Sherdel,None,2:00,D,None,---,None
"Monday, Apr 25",boxscore,STL,None,PIT,L,5,6,10,1-7,8, 6.0,Ponder,Pertica,None,1:55,D,None,----,None
"Wednesday, Apr 27",boxscore,STL,None,PIT,L,4,7,None,1-8,8, 7.0,Hamilton,May,Zinn,1:59,D,None,-----,None
"Friday, Apr 29",boxscore,STL,None,CIN,L,3,7,None,1-9,8, 8.0,Rixey,Sherdel,None,2:00,D,"3,000",------,None
"Saturday, Apr 30",boxscore,STL,None,CIN,W,3,1,None,2-9,8, 7.5,Pertica,Luque,None,1:42,D,"5,000",+,None
"Sunday, May 1",boxscore,STL,None,CIN,W,1,0,None,3-9,8, 7.5,Haines,Marquard,None,1:28,D,None,++,None
"Thursday, May 5",boxscore,STL,@,PIT,L,3,8,None,3-10,8, 9.0,Cooper,Pertica,None,1:25,D,None,-,None
"Friday, May 6",boxscore,STL,@,PIT,L,6,10,None,3-11,8, 10.0,Hamilton,Haines,Zinn,2:23,D,None,--,None
"Saturday, May 7",boxscore,STL,@,PIT,L,1,2,None,3-12,8, 11.0,Glazner,Sherdel,None,2:10,D,None,---,None
"Sunday, May 8",boxscore,STL,@,CHC,W,9,6,None,4-12,8, 10.0,Riviere,York,None,2:10,D,None,+,None
"Tuesday, May 10",boxscore,STL,@,NYG,W,7,6,None,5-12,7, 10.0,North,Sallee,None,2:10,D,"12,000",++,None
"Wednesday, May 11",boxscore,STL,@,NYG,L,1,4,None,5-13,7, 10.0,Toney,Doak,None,1:52,D,"10,000",-,None
"Thursday, May 12",boxscore,STL,@,NYG,L,5,7,None,5-14,7, 11.0,Sallee,Sherdel,None,2:00,D,"12,000",--,None
"Friday, May 13",boxscore,STL,@,NYG,L,1,5,6,5-15,7, 11.5,Ryan,Walker,None,1:35,D,"10,000",---,None
"Saturday, May 14",boxscore,STL,@,BRO,W,4,3,None,6-15,7, 11.5,Pertica,Ruether,None,1:47,D,"15,000",+,None
"Sunday, May 15",boxscore,STL,@,BRO,W,10,6,None,7-15,6, 11.0,Schupp,Smith,None,1:56,D,"27,000",++,None
"Monday, May 16",boxscore,STL,@,BRO,W,4,3,None,8-15,6, 10.0,Doak,Mitchell,None,1:42,D,"4,000",+++,None
"Tuesday, May 17",boxscore,STL,@,BRO,L,7,9,None,8-16,6, 11.0,Grimes,Haines,None,2:15,D,"4,000",-,None
"Wednesday, May 18",boxscore,STL,@,PHI,L,6,7,None,8-17,6, 12.0,Betts,Pertica,None,None,D,None,--,None
"Thursday, May 19",boxscore,STL,@,PHI,W,3,2,11,9-17,6, 12.0,Walker,Betts,None,2:35,D,None,+,None
"Friday, May 20",boxscore,STL,@,PHI,L,3,4,None,9-18,6, 13.0,Ring,Doak,None,1:48,D,None,-,None
"Saturday, May 21",boxscore,STL,@,PHI,W,13,3,None,10-18,6, 13.0,Haines,Baumgartner,None,1:58,D,None,+,None
"Tuesday, May 24",boxscore,STL,@,BSN,L,3,7,None,10-19,6, 13.5,Watson,Sherdel,Scott,1:42,D,None,-,None
