date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Tuesday, Apr 5",boxscore,ARI,None,COL,W,11,6,None,1-1,3, 1.0,Clippard,Bergman,None,3:14,N,"21,830",+,None
"Wednesday, Apr 6",boxscore,ARI,None,COL,L,3,4,None,1-2,4, 2.0,Chatwood,Corbin,McGee,2:39,D,"18,572",-,None
"Thursday, Apr 7",boxscore,ARI,None,CHC,L,6,14,None,1-3,4, 2.0,Lackey,De La Rosa,None,3:29,N,"24,656",--,None
"Friday, Apr 8",boxscore,ARI,None,CHC,W-wo,3,2,None,2-3,4, 2.0,Ziegler,Cahill,None,2:48,N,"27,539",+,None
"Saturday, Apr 9",boxscore,ARI,None,CHC,L,2,4,None,2-4,5, 2.0,Hendricks,Greinke,Rondon,2:46,N,"32,185",-,None
"Sunday, Apr 10",boxscore,ARI,None,CHC,L,3,7,None,2-5,5, 3.0,Arrieta,Miller,None,3:21,D,"33,258",--,None
"Tuesday, Apr 12",boxscore,ARI,@,LAD,W,4,2,None,3-5,4, 3.0,Clippard,Hatcher,Ziegler,3:00,D,"53,279",+,None
"Wednesday, Apr 13",boxscore,ARI,@,LAD,L,1,3,None,3-6,4, 3.0,Wood,De La Rosa,Jansen,3:12,N,"44,244",-,None
"Thursday, Apr 14",boxscore,ARI,@,LAD,L,2,5,None,3-7,4, 3.0,Howell,Delgado,Jansen,2:36,N,"40,879",--,None
"Friday, Apr 15",boxscore,ARI,@,SDP,W,3,2,None,4-7,4, 3.0,Hudson,Rodney,Ziegler,3:08,N,"28,955",+,None
"Saturday, Apr 16",boxscore,ARI,@,SDP,L-wo,3,5,14,4-8,4, 3.0,Perdomo,De La Rosa,None,5:25,N,"34,051",-,None
"Sunday, Apr 17",boxscore,ARI,@,SDP,W,7,3,None,5-8,4, 3.0,Corbin,Erlin,None,2:37,D,"30,520",+,None
