date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Tuesday, Apr 10",boxscore,LAD,@,SDP,W,1,0,None,2-0,1, Tied,Belcher,Show,None,2:26,N,"54,098",++,None
"Wednesday, Apr 11",boxscore,LAD,@,SDP,L,1,3,None,2-1,2, 1.0,Benes,Valenzuela,Lefferts,2:36,N,"29,872",-,None
"Thursday, Apr 12",boxscore,LAD,@,SDP,L,6,8,None,2-2,3, 1.5,Schiraldi,Aase,Lefferts,3:34,D,"37,204",--,None
"Friday, Apr 13",boxscore,LAD,@,HOU,W,6,1,None,3-2,2, 1.5,Morgan,Gullickson,None,2:35,N,"22,067",+,None
"Saturday, Apr 14",boxscore,LAD,@,HOU,L,3,7,None,3-3,3, 2.0,Andersen,Wetteland,Smith,2:54,D,"21,736",-,None
"Sunday, Apr 15",boxscore,LAD,@,HOU,W,5,4,10,4-3,3, 2.0,Howell,Kerfeld,None,3:05,D,"13,402",+,None
"Monday, Apr 16",boxscore,LAD,None,SFG,L,1,3,None,4-4,3, 3.0,LaCoss,Valenzuela,None,2:48,N,"26,954",-,1990-04-06 (Strike)
"Tuesday, Apr 17",boxscore,LAD,@,SFG,W,10,5,None,5-4,3, 3.0,Aase,Hammaker,None,3:30,N,"23,194",+,None
"Wednesday, Apr 18",boxscore,LAD,@,SFG,W,6,2,None,6-4,2, 3.0,Morgan,Gunderson,Crews,2:55,D,"22,022",++,None
"Thursday, Apr 19",boxscore,LAD,None,HOU,W,7,3,None,7-4,2, 2.5,Hershiser,Scott,None,2:25,N,"38,580",+++,None
"Friday, Apr 20",boxscore,LAD,None,HOU,L,2,4,None,7-5,2, 3.0,Deshaies,Belcher,Smith,2:19,N,"44,533",-,None
"Saturday, Apr 21",boxscore,LAD,None,HOU,L,5,6,None,7-6,2, 4.0,Agosto,Howell,Smith,2:58,N,"48,434",--,None
"Sunday, Apr 22",boxscore,LAD,None,HOU,W,2,0,None,8-6,2, 3.0,Martinez,Portugal,None,2:29,D,"40,520",+,None
"Tuesday, Apr 24",boxscore,LAD,None,STL,W,3,0,None,9-6,2, 2.0,Morgan,Magrane,None,2:23,N,"27,366",++,None
"Wednesday, Apr 25",boxscore,LAD,None,STL,L,1,5,None,9-7,3, 3.0,Smith,Hershiser,None,2:29,N,"32,584",-,None
"Thursday, Apr 26",boxscore,LAD,None,STL,L,1,7,None,9-8,3, 3.5,DeLeon,Belcher,None,2:54,N,"27,609",--,None
"Friday, Apr 27",boxscore,LAD,None,CHC,W,5,0,None,10-8,2, 3.5,Valenzuela,Nunez,None,2:26,N,"37,809",+,None
"Saturday, Apr 28",boxscore,LAD,None,CHC,W-wo,5,4,None,11-8,2, 3.5,Martinez,Williams,None,2:48,N,"45,791",++,None
"Sunday, Apr 29",boxscore,LAD,None,CHC,L,0,4,None,11-9,2, 3.5,Maddux,Morgan,None,2:13,N,"41,893",-,None
"Monday, Apr 30",boxscore,LAD,None,SFG,L,4,8,None,11-10,2, 4.5,Burkett,Wetteland,None,3:20,N,"25,152",--,1990-04-07 (Strike)
"Tuesday, May 1",boxscore,LAD,None,PIT,W,4,1,None,12-10,2, 3.5,Belcher,Terrell,None,2:44,N,"31,292",+,None
"Wednesday, May 2",boxscore,LAD,None,PIT,W,6,2,None,13-10,2, 2.5,Valenzuela,Smiley,None,2:22,N,"32,089",++,None
"Friday, May 4",boxscore,LAD,@,PHI,L,3,8,None,13-11,2, 4.0,Carman,Martinez,None,3:30,D,"8,926",-,None
"Saturday, May 5",boxscore,LAD,@,PHI,W,3,0,None,14-11,2, 4.0,Morgan,Howell,None,2:20,N,"25,290",+,None
"Sunday, May 6",boxscore,LAD,@,PHI,L,5,9,None,14-12,2, 5.0,Carman,Munoz,None,3:14,N,"38,167",-,None
"Tuesday, May 8",boxscore,LAD,@,MON,L,1,9,None,14-13,2, 6.0,Sampen,Belcher,Hall,3:00,N,"12,599",--,None
"Wednesday, May 9",boxscore,LAD,@,MON,L,3,5,None,14-14,2, 6.0,Gross,Valenzuela,Burke,2:55,N,"13,215",---,None
"Thursday, May 10",boxscore,LAD,@,MON,L,2,8,None,14-15,2, 7.0,Martinez,Martinez,None,3:01,D,"9,157",----,None
"Friday, May 11",boxscore,LAD,@,NYM,L,4,9,None,14-16,3, 8.0,Gooden,Morgan,None,3:08,N,"34,817",-----,None
"Saturday, May 12",boxscore,LAD,@,NYM,L,0,7,None,14-17,3, 8.0,Viola,Wetteland,None,2:25,D,"41,935",------,None
"Monday, May 14",boxscore,LAD,None,MON,W,3,2,None,15-17,3, 8.5,Valenzuela,Gross,Aase,2:49,N,"28,758",+,None
"Tuesday, May 15",boxscore,LAD,None,MON,W,3,2,None,16-17,2, 8.5,Martinez,Martinez,Crews,3:01,N,"24,308",++,None
