date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Wednesday, Apr 5",boxscore,TOR,@,BAL,L,1,3,None,0-2,5, 2.0,Bundy,Happ,Britton,2:23,N,"16,086",--,None
"Thursday, Apr 6",boxscore,TOR,@,TBR,W,5,2,None,1-2,4, 1.5,Stroman,Snell,Grilli,2:56,N,"12,678",+,None
"Friday, Apr 7",boxscore,TOR,@,TBR,L,8,10,None,1-3,4, 2.5,Cedeno,Howell,Colome,3:53,N,"12,842",-,None
"Saturday, Apr 8",boxscore,TOR,@,TBR,L-wo,2,3,11,1-4,4, 3.5,Ramirez,Lawrence,None,3:55,N,"21,838",--,None
"Sunday, Apr 9",boxscore,TOR,@,TBR,L,2,7,None,1-5,5, 3.5,Odorizzi,Estrada,None,2:57,D,"15,341",---,None
"Tuesday, Apr 11",boxscore,TOR,None,MIL,L,3,4,None,1-6,5, 3.5,Peralta,Happ,Feliz,3:31,N,"48,456",----,None
"Wednesday, Apr 12",boxscore,TOR,None,MIL,L,0,2,None,1-7,5, 4.5,Anderson,Stroman,Feliz,2:15,N,"29,919",-----,None
"Thursday, Apr 13",boxscore,TOR,None,BAL,L,1,2,None,1-8,5, 5.5,Gausman,Liriano,Britton,2:45,N,"32,957",------,None
"Friday, Apr 14",boxscore,TOR,None,BAL,L,4,6,None,1-9,5, 6.5,Miley,Sanchez,Britton,3:18,N,"39,547",-------,None
"Saturday, Apr 15",boxscore,TOR,None,BAL,W-wo,2,1,None,2-9,5, 5.5,Osuna,Wilson,None,2:39,D,"40,743",+,None
"Sunday, Apr 16",boxscore,TOR,None,BAL,L,4,11,None,2-10,5, 6.5,Bundy,Happ,None,3:30,D,"38,188",-,None
"Tuesday, Apr 18",boxscore,TOR,None,BOS,L,7,8,None,2-11,5, 6.5,Johnson,Stroman,None,3:48,N,"29,281",--,None
"Wednesday, Apr 19",boxscore,TOR,None,BOS,W,3,0,None,3-11,5, 6.5,Liriano,Porcello,Osuna,2:45,N,"30,842",+,None
"Thursday, Apr 20",boxscore,TOR,None,BOS,L,1,4,10,3-12,5, 7.5,Kimbrel,Grilli,None,3:07,D,"44,283",-,None
"Friday, Apr 21",boxscore,TOR,@,LAA,W,8,7,13,4-12,5, 7.5,Tepera,Chavez,Biagini,5:36,N,"40,176",+,None
"Saturday, Apr 22",boxscore,TOR,@,LAA,L,4,5,None,4-13,5, 8.5,Skaggs,Lawrence,Norris,2:35,N,"41,345",-,None
"Sunday, Apr 23",boxscore,TOR,@,LAA,W,6,2,None,5-13,5, 7.5,Stroman,Guerra,None,2:51,D,"35,034",+,None
"Monday, Apr 24",boxscore,TOR,@,LAA,L,1,2,None,5-14,5, 8.5,Chavez,Liriano,Norris,3:02,N,"25,304",-,None
"Tuesday, Apr 25",boxscore,TOR,@,STL,W,6,5,11,6-14,5, 7.5,Grilli,Socolovich,Tepera,3:46,N,"40,223",+,None
"Thursday, Apr 27",boxscore,TOR,@,STL,L-wo,4,8,11,6-15,5, 9.0,Bowman,Tepera,None,3:32,D,"40,099",-,None
"Thursday, Apr 27",boxscore,TOR,@,STL,L,4,6,None,6-16,5, 9.0,Wainwright,Lawrence,Rosenthal,2:56,N,"40,035",--,None
"Friday, Apr 28",boxscore,TOR,None,TBR,L,4,7,None,6-17,5, 9.0,Pruitt,Grilli,Whitley,3:16,N,"36,256",---,None
"Saturday, Apr 29",boxscore,TOR,None,TBR,W,4,1,None,7-17,5, 9.0,Liriano,Andriese,Osuna,3:02,D,"42,419",+,None
"Sunday, Apr 30",boxscore,TOR,None,TBR,W,3,1,None,8-17,5, 8.0,Howell,Colome,Osuna,3:02,D,"42,986",++,None
"Monday, May 1",boxscore,TOR,@,NYY,W,7,1,None,9-17,5, 8.0,Estrada,Severino,None,2:58,N,"25,566",+++,None
"Tuesday, May 2",boxscore,TOR,@,NYY,L,5,11,None,9-18,5, 8.0,Tanaka,Latos,None,3:31,N,"30,058",-,None
"Wednesday, May 3",boxscore,TOR,@,NYY,L,6,8,None,9-19,5, 9.0,Betances,Biagini,Chapman,3:39,N,"35,559",--,None
"Friday, May 5",boxscore,TOR,@,TBR,W,8,4,None,10-19,5, 9.0,Loup,Diaz,None,3:32,N,"12,461",+,None
"Saturday, May 6",boxscore,TOR,@,TBR,L,1,6,None,10-20,5, 10.0,Odorizzi,Estrada,None,2:42,D,"12,035",-,None
"Sunday, May 7",boxscore,TOR,@,TBR,W,2,1,None,11-20,5, 10.0,Tepera,Cobb,Osuna,2:46,D,"15,068",+,None
"Monday, May 8",boxscore,TOR,None,CLE,W,4,2,None,12-20,5, 10.0,Stroman,Bauer,Osuna,2:55,N,"40,014",++,None
"Tuesday, May 9",boxscore,TOR,None,CLE,L,0,6,None,12-21,5, 10.5,Carrasco,Bolsinger,None,2:46,N,"32,688",-,None
"Wednesday, May 10",boxscore,TOR,None,CLE,W-wo,8,7,None,13-21,5, 9.5,Osuna,Allen,None,3:31,N,"35,115",+,None
"Thursday, May 11",boxscore,TOR,None,SEA,W,7,2,None,14-21,5, 9.0,Estrada,De Jong,None,2:45,N,"29,120",++,None
"Friday, May 12",boxscore,TOR,None,SEA,W,4,0,None,15-21,5, 8.0,Biagini,Bergman,None,2:36,N,"32,865",+++,None
"Saturday, May 13",boxscore,TOR,None,SEA,W,7,2,None,16-21,5, 7.0,Leone,Vincent,None,3:25,D,"42,346",++++,None
"Sunday, May 14",boxscore,TOR,None,SEA,W-wo,3,2,None,17-21,5, 6.5,Tepera,Diaz,None,3:17,D,"42,030",+++++,None
"Monday, May 15",boxscore,TOR,None,ATL,L,6,10,None,17-22,5, 7.0,Colon,Bolsinger,None,3:15,N,"29,766",-,None
"Tuesday, May 16",boxscore,TOR,None,ATL,L,5,9,None,17-23,5, 8.0,Ramirez,Barnes,None,3:07,D,"34,431",--,None
"Wednesday, May 17",boxscore,TOR,@,ATL,L,4,8,None,17-24,5, 9.0,Foltynewicz,Biagini,None,2:59,N,"28,293",---,None
"Thursday, May 18",boxscore,TOR,@,ATL,W,9,0,None,18-24,5, 8.0,Stroman,Teheran,None,3:02,N,"25,419",+,None
"Friday, May 19",boxscore,TOR,@,BAL,L-wo,3,5,10,18-25,5, 8.0,Givens,Grilli,None,3:29,N,"31,916",-,None
"Saturday, May 20",boxscore,TOR,@,BAL,L,5,7,None,18-26,5, 8.5,Givens,Barnes,Brach,3:22,N,"45,416",--,None
"Sunday, May 21",boxscore,TOR,@,BAL,W,3,1,None,19-26,5, 8.0,Estrada,Miley,Osuna,2:31,D,"36,632",+,None
"Tuesday, May 23",boxscore,TOR,@,MIL,W,4,3,None,20-26,5, 7.5,Barnes,Nelson,Osuna,3:02,N,"30,742",++,None
"Wednesday, May 24",boxscore,TOR,@,MIL,W,8,4,None,21-26,5, 7.5,Stroman,Garza,None,2:51,D,"26,607",+++,None
"Friday, May 26",boxscore,TOR,None,TEX,W,7,6,None,22-26,5, 6.5,Loup,Griffin,Osuna,3:30,N,"40,754",++++,None
"Saturday, May 27",boxscore,TOR,None,TEX,W,3,1,None,23-26,5, 6.5,Estrada,Darvish,Osuna,3:16,D,"46,825",+++++,None
"Sunday, May 28",boxscore,TOR,None,TEX,L,1,3,None,23-27,5, 7.5,Cashner,Biagini,Bush,2:53,D,"46,188",-,None
"Monday, May 29",boxscore,TOR,None,CIN,W,17,2,None,24-27,5, 6.5,Stroman,Bonilla,None,3:06,N,"29,844",+,None
"Tuesday, May 30",boxscore,TOR,None,CIN,W,6,4,None,25-27,5, 6.5,Smith,Wood,Osuna,2:53,N,"32,747",++,None
"Wednesday, May 31",boxscore,TOR,None,CIN,W,5,4,None,26-27,5, 5.5,Grilli,Peralta,Osuna,2:53,D,"44,058",+++,None
"Thursday, Jun 1",boxscore,TOR,None,NYY,L,2,12,None,26-28,5, 6.5,Sabathia,Estrada,None,3:10,N,"37,722",-,None
"Friday, Jun 2",boxscore,TOR,None,NYY,W,7,5,None,27-28,5, 5.5,Liriano,Pineda,Osuna,3:13,N,"44,261",+,None
"Saturday, Jun 3",boxscore,TOR,None,NYY,L,0,7,None,27-29,5, 6.5,Montgomery,Biagini,None,3:00,D,"47,226",-,None
"Sunday, Jun 4",boxscore,TOR,None,NYY,W,3,2,None,28-29,4, 5.5,Smith,Clippard,Osuna,2:27,D,"46,782",+,None
"Monday, Jun 5",boxscore,TOR,@,OAK,L,3,5,None,28-30,5, 6.0,Manaea,Happ,Casilla,3:05,N,"12,890",-,None
"Tuesday, Jun 6",boxscore,TOR,@,OAK,L,1,4,None,28-31,5, 6.0,Hahn,Estrada,Casilla,2:45,N,"16,643",--,None
"Wednesday, Jun 7",boxscore,TOR,@,OAK,W,7,5,10,29-31,5, 6.0,Tepera,Montas,Osuna,3:20,D,"15,076",+,None
"Friday, Jun 9",boxscore,TOR,@,SEA,L,2,4,None,29-32,5, 7.5,Cloyd,Biagini,Diaz,2:53,N,"33,518",-,None
"Saturday, Jun 10",boxscore,TOR,@,SEA,W,4,2,None,30-32,5, 7.5,Stroman,Zych,Osuna,2:44,N,"45,480",+,None
"Sunday, Jun 11",boxscore,TOR,@,SEA,W,4,0,None,31-32,5, 7.5,Happ,Paxton,Osuna,3:01,D,"41,137",++,None
"Tuesday, Jun 13",boxscore,TOR,None,TBR,L,1,8,None,31-33,5, 8.0,Faria,Estrada,None,3:15,N,"39,404",-,None
"Wednesday, Jun 14",boxscore,TOR,None,TBR,W,7,6,None,32-33,5, 7.0,Smith,Alvarado,Osuna,3:07,N,"37,734",+,None
"Friday, Jun 16",boxscore,TOR,None,CHW,L,4,11,None,32-34,4, 6.5,Quintana,Biagini,None,3:05,N,"39,071",-,None
"Saturday, Jun 17",boxscore,TOR,None,CHW,L,2,5,None,32-35,5, 6.5,Pelfrey,Stroman,Robertson,2:44,D,"47,171",--,None
"Sunday, Jun 18",boxscore,TOR,None,CHW,W,7,3,None,33-35,5, 5.5,Happ,Swarzak,None,3:01,D,"46,599",+,None
"Monday, Jun 19",boxscore,TOR,@,TEX,W,7,6,None,34-35,4, 5.0,Beliveau,Bush,Osuna,3:48,N,"25,115",++,None
"Tuesday, Jun 20",boxscore,TOR,@,TEX,L,1,6,None,34-36,5, 5.5,Martinez,Liriano,None,3:06,N,"24,169",-,None
"Wednesday, Jun 21",boxscore,TOR,@,TEX,W,7,5,None,35-36,4, 5.0,Biagini,Ross,Osuna,3:20,N,"28,376",+,None
"Thursday, Jun 22",boxscore,TOR,@,TEX,L,4,11,None,35-37,4, 5.0,Perez,Stroman,None,3:07,D,"26,764",-,None
"Friday, Jun 23",boxscore,TOR,@,KCR,L-wo,4,5,None,35-38,4, 6.0,Soria,Loup,None,3:16,N,"38,848",--,None
"Saturday, Jun 24",boxscore,TOR,@,KCR,L,2,3,None,35-39,5, 6.0,Vargas,Estrada,Herrera,2:26,D,"26,938",---,None
"Sunday, Jun 25",boxscore,TOR,@,KCR,W,8,2,None,36-39,5, 5.0,Liriano,Alexander,None,3:21,D,"37,182",+,None
"Tuesday, Jun 27",boxscore,TOR,None,BAL,L,1,3,None,36-40,5, 6.5,Gausman,Biagini,Brach,3:00,N,"40,606",-,None
"Wednesday, Jun 28",boxscore,TOR,None,BAL,W,4,0,None,37-40,5, 5.5,Stroman,Miley,None,2:27,N,"38,847",+,None
"Thursday, Jun 29",boxscore,TOR,None,BAL,L,0,2,None,37-41,5, 6.5,Jimenez,Happ,Brach,2:20,N,"37,291",-,None
"Friday, Jun 30",boxscore,TOR,None,BOS,L,4,7,11,37-42,5, 7.5,Boyer,Loup,Kimbrel,4:44,N,"41,357",--,None
"Saturday, Jul 1",boxscore,TOR,None,BOS,L,1,7,None,37-43,5, 8.5,Sale,Liriano,None,2:54,D,"46,672",---,None
"Sunday, Jul 2",boxscore,TOR,None,BOS,L,1,15,None,37-44,5, 9.5,Pomeranz,Biagini,Abad,3:34,D,"46,696",----,None
"Monday, Jul 3",boxscore,TOR,@,NYY,L,3,6,None,37-45,5, 10.5,Tanaka,Stroman,None,3:11,N,"46,616",-----,None
"Tuesday, Jul 4",boxscore,TOR,@,NYY,W,4,1,None,38-45,5, 10.5,Happ,Sabathia,Osuna,3:08,D,"44,018",+,None
"Wednesday, Jul 5",boxscore,TOR,@,NYY,W,7,6,None,39-45,5, 9.5,Barnes,Betances,Osuna,3:28,D,"38,691",++,None
"Thursday, Jul 6",boxscore,TOR,None,HOU,W,7,4,None,40-45,4, 8.5,Liriano,McCullers,Osuna,3:18,N,"40,949",+++,None
"Friday, Jul 7",boxscore,TOR,None,HOU,L,2,12,None,40-46,4, 9.5,Morton,Sanchez,None,3:00,N,"37,332",-,None
"Saturday, Jul 8",boxscore,TOR,None,HOU,W,7,2,None,41-46,4, 8.5,Stroman,Fiers,None,2:44,D,"46,659",+,None
"Sunday, Jul 9",boxscore,TOR,None,HOU,L,1,19,None,41-47,5, 8.5,Peacock,Happ,None,3:24,D,"46,622",-,None
"Friday, Jul 14",boxscore,TOR,@,DET,W,7,2,None,42-47,4, 8.5,Sanchez,Verlander,None,3:48,N,"37,879",+,None
"Saturday, Jul 15",boxscore,TOR,@,DET,L,1,11,None,42-48,4, 8.5,Fulmer,Liriano,None,2:47,N,"40,036",-,None
"Sunday, Jul 16",boxscore,TOR,@,DET,L-wo,5,6,11,42-49,4, 9.0,Saupold,Beliveau,None,4:16,D,"37,173",--,None
"Monday, Jul 17",boxscore,TOR,@,BOS,W,4,3,None,43-49,4, 8.0,Tepera,Hembree,Osuna,3:18,N,"36,144",+,None
"Tuesday, Jul 18",boxscore,TOR,@,BOS,L-wo,4,5,15,43-50,5, 9.0,Velazquez,Bolsinger,None,4:59,N,"36,488",-,None
"Wednesday, Jul 19",boxscore,TOR,@,BOS,L,1,5,None,43-51,5, 10.0,Pomeranz,Sanchez,None,2:47,N,"37,360",--,None
"Thursday, Jul 20",boxscore,TOR,@,BOS,W,8,6,None,44-51,5, 9.0,Leone,Fister,Osuna,3:25,D,"37,094",+,None
"Friday, Jul 21",boxscore,TOR,@,CLE,L,3,13,None,44-52,5, 10.0,Bauer,Estrada,None,3:23,N,"34,284",-,None
"Saturday, Jul 22",boxscore,TOR,@,CLE,L-wo,1,2,10,44-53,5, 10.0,Shaw,Barnes,None,3:01,N,"34,569",--,None
"Sunday, Jul 23",boxscore,TOR,@,CLE,L,1,8,None,44-54,5, 10.0,Kluber,Happ,None,2:53,D,"30,701",---,None
"Monday, Jul 24",boxscore,TOR,None,OAK,W,4,2,None,45-54,5, 9.0,Liriano,Smith,Osuna,2:37,N,"39,613",+,None
"Tuesday, Jul 25",boxscore,TOR,None,OAK,W,4,1,None,46-54,5, 8.0,Valdez,Gray,Osuna,2:55,N,"40,624",++,None
"Wednesday, Jul 26",boxscore,TOR,None,OAK,W-wo,3,2,None,47-54,5, 8.0,Biagini,Casilla,None,2:51,N,"41,984",+++,None
"Thursday, Jul 27",boxscore,TOR,None,OAK,W-wo,8,4,10,48-54,5, 7.5,Osuna,Hendriks,None,3:28,D,"47,484",++++,None
"Friday, Jul 28",boxscore,TOR,None,LAA,L,2,7,None,48-55,5, 8.0,Bridwell,Happ,None,2:47,N,"39,828",-,None
"Saturday, Jul 29",boxscore,TOR,None,LAA,L,5,6,None,48-56,5, 9.0,Scribner,Osuna,Norris,2:52,D,"46,502",--,None
"Sunday, Jul 30",boxscore,TOR,None,LAA,W-wo,11,10,None,49-56,5, 8.0,Dermody,Norris,None,3:38,D,"46,852",+,None
"Monday, Jul 31",boxscore,TOR,@,CHW,L-wo,6,7,None,49-57,5, 9.0,Beck,Osuna,None,3:01,N,"13,023",-,None
"Tuesday, Aug 1",boxscore,TOR,@,CHW,W,8,4,None,50-57,5, 8.5,Stroman,Pelfrey,None,3:22,N,"14,622",+,None
"Wednesday, Aug 2",boxscore,TOR,@,CHW,W,5,1,None,51-57,5, 8.0,Happ,Holland,Osuna,3:15,D,"20,878",++,None
"Friday, Aug 4",boxscore,TOR,@,HOU,L,7,16,None,51-58,5, 9.5,Peacock,Valdez,None,3:05,N,"39,287",-,None
"Saturday, Aug 5",boxscore,TOR,@,HOU,W,4,3,10,52-58,5, 9.5,Tepera,Liriano,Osuna,3:16,N,"41,950",+,None
"Sunday, Aug 6",boxscore,TOR,@,HOU,L-wo,6,7,None,52-59,5, 10.5,Martes,Osuna,None,3:16,D,"36,300",-,None
"Tuesday, Aug 8",boxscore,TOR,None,NYY,W,4,2,None,53-59,5, 10.5,Happ,Sabathia,Osuna,2:50,N,"41,596",+,None
"Wednesday, Aug 9",boxscore,TOR,None,NYY,L,5,11,None,53-60,5, 11.5,Green,Tepesch,None,3:44,N,"39,554",-,None
"Thursday, Aug 10",boxscore,TOR,None,NYY,W,4,0,None,54-60,5, 11.0,Estrada,Gray,None,2:55,N,"43,212",+,None
"Friday, Aug 11",boxscore,TOR,None,PIT,L,2,4,None,54-61,5, 11.0,Taillon,Stroman,Vazquez,2:41,N,"35,965",-,None
"Saturday, Aug 12",boxscore,TOR,None,PIT,W,7,2,None,55-61,5, 11.0,Rowley,Williams,None,2:50,D,"46,179",+,None
"Sunday, Aug 13",boxscore,TOR,None,PIT,W,7,1,None,56-61,5, 11.0,Happ,Kuhl,None,2:51,D,"43,618",++,None
"Monday, Aug 14",boxscore,TOR,None,TBR,W,2,1,None,57-61,5, 10.0,Tepesch,Odorizzi,Osuna,2:54,N,"32,151",+++,None
"Tuesday, Aug 15",boxscore,TOR,None,TBR,L,4,6,None,57-62,5, 11.0,Snell,Estrada,Colome,3:13,N,"33,718",-,None
"Wednesday, Aug 16",boxscore,TOR,None,TBR,W,3,2,None,58-62,5, 11.0,Stroman,Faria,Osuna,3:10,N,"36,784",+,None
"Thursday, Aug 17",boxscore,TOR,None,TBR,W,5,3,None,59-62,3, 10.5,Leone,Hunter,Osuna,3:01,D,"46,855",++,None
"Friday, Aug 18",boxscore,TOR,@,CHC,L,4,7,None,59-63,4, 11.5,Arrieta,Happ,Davis,3:02,D,"41,814",-,None
"Saturday, Aug 19",boxscore,TOR,@,CHC,L,3,4,None,59-64,4, 11.5,Quintana,Barnes,Davis,3:09,D,"41,558",--,None
"Sunday, Aug 20",boxscore,TOR,@,CHC,L-wo,5,6,10,59-65,5, 12.5,Wilson,Osuna,None,3:44,D,"41,459",---,None
"Tuesday, Aug 22",boxscore,TOR,@,TBR,L,5,6,None,59-66,5, 13.0,Archer,Rowley,Colome,2:54,N,"11,948",----,None
"Wednesday, Aug 23",boxscore,TOR,@,TBR,W,7,6,None,60-66,5, 13.0,Tepera,Hunter,Osuna,3:13,N,"8,264",+,None
"Thursday, Aug 24",boxscore,TOR,@,TBR,L,0,2,None,60-67,5, 13.0,Cishek,Koehler,Colome,3:21,D,"10,133",-,None
"Friday, Aug 25",boxscore,TOR,None,MIN,L,1,6,None,60-68,5, 13.0,Colon,Happ,None,3:05,N,"37,525",--,None
"Saturday, Aug 26",boxscore,TOR,None,MIN,W,10,9,None,61-68,5, 12.0,Estrada,Gee,Osuna,3:04,D,"45,591",+,None
"Sunday, Aug 27",boxscore,TOR,None,MIN,L,2,7,None,61-69,5, 12.0,Gibson,Biagini,None,3:18,D,"42,478",-,None
"Monday, Aug 28",boxscore,TOR,None,BOS,L,5,6,None,61-70,5, 13.0,Pomeranz,Barnes,Kimbrel,3:23,N,"35,630",--,None
