"date","boxscore","team","home_or_away","opponent","win_or_loss","runs","runs_allowed","innings","win_loss_record","rank","win","loss","save","time","day_or_night","attendance","streak","originally_scheduled","year","games_ahead","run_diff","r_so_far","ra_so_far","rd_so_far","wins_so_far","losses_so_far","record_so_far","attendance_so_far"
"Tuesday, May 28","boxscore","BOS","@","PHA","W",4,1,"None","20-9",1,"Galehouse","Babich","None","2:10","N",27151,"+","None",1940,2,3,166,142,24,19,9,0.678571428571429,NA
"Wednesday, May 29","boxscore","BOS","@","PHA","W",8,3,"None","21-9",1,"Butland","Potter","None","2:10","D",4000,"++","None",1940,2,5,174,145,29,20,9,0.689655172413793,NA
"Thursday, May 30","boxscore","BOS","@","NYY","L",0,4,"None","21-10",1,"Ruffing","Grove","None","1:44","D",NA,"-","None",1940,1,-4,174,149,25,20,10,0.666666666666667,NA
"Thursday, May 30","boxscore","BOS","@","NYY","W",11,4,"None","22-10",1,"Hash","Sundra","None","2:10","D",82437,"+","None",1940,1,7,185,153,32,21,10,0.67741935483871,NA
"Saturday, Jun 1","boxscore","BOS","None","CHW","W",2,1,"None","23-10",1,"Harris","Knott","None","1:56","D",9500,"++","None",1940,2,1,187,154,33,22,10,0.6875,NA
"Sunday, Jun 2","boxscore","BOS","None","CHW","L",0,6,"None","23-11",1,"Lyons","Butland","None","1:59","D",NA,"-","None",1940,2,-6,187,160,27,22,11,0.666666666666667,NA
"Sunday, Jun 2","boxscore","BOS","None","CHW","W",10,8,"None","24-11",1,"Bagby","Smith","None","2:25","D",33500,"+","1940-05-02 (Rain)",1940,2,2,197,168,29,23,11,0.676470588235294,NA
"Monday, Jun 3","boxscore","BOS","None","CHW","L",4,7,"None","24-12",1,"Dietrich","Ostermueller","Brown","2:11","D",4000,"-","None",1940,1,-3,201,175,26,23,12,0.657142857142857,NA
"Tuesday, Jun 4","boxscore","BOS","None","SLB","L",3,5,"None","24-13",1,"Auker","Dickman","None","3:00","D",3100,"--","None",1940,0.5,-2,204,180,24,23,13,0.638888888888889,NA
"Wednesday, Jun 5","boxscore","BOS","None","SLB","L",3,4,"14","24-14",1,"Harris","Bagby","None","3:20","D",3200,"---","None",1940,0.5,-1,207,184,23,23,14,0.621621621621622,NA
"Thursday, Jun 6","boxscore","BOS","None","SLB","W",3,1,"None","25-14",1,"Grove","Bildilli","None","1:42","D",3100,"+","None",1940,0.5,2,210,185,25,24,14,0.631578947368421,NA
"Friday, Jun 7","boxscore","BOS","None","DET","L",1,7,"None","25-15",1,"Newhouser","Butland","None","2:14","D",1170,"-","None",1940,0.5,-6,211,192,19,24,15,0.615384615384615,NA
"Saturday, Jun 8","boxscore","BOS","None","DET","L",2,4,"None","25-16",2,"Gorsica","Galehouse","None","2:04","D",10900,"--","None",1940,-0.5,-2,213,196,17,24,16,0.6,NA
"Tuesday, Jun 11","boxscore","BOS","None","CLE","W",9,2,"None","26-16",1,"Wilson","Feller","None","2:20","None",NA,"+","None",1940,1,7,222,198,24,25,16,0.609756097560976,NA
"Wednesday, Jun 12","boxscore","BOS","None","CLE","W",9,5,"None","27-16",1,"Bagby","Milnar","None","None","None",NA,"++","None",1940,2,4,231,203,28,26,16,0.619047619047619,NA
"Friday, Jun 14","boxscore","BOS","@","CHW","W",5,1,"None","28-16",1,"Galehouse","Rigney","None","2:02","N",40104,"+++","None",1940,1.5,4,236,204,32,27,16,0.627906976744186,NA
"Saturday, Jun 15","boxscore","BOS","@","CHW","W",5,2,"None","29-16",1,"Hash","Dietrich","None","1:44","D",4835,"++++","None",1940,2,3,241,206,35,28,16,0.636363636363636,NA
"Sunday, Jun 16","boxscore","BOS","@","CHW","W",4,3,"12","30-16",1,"Bagby","Lyons","None","2:17","D",NA,"+++++","None",1940,2.5,1,245,209,36,29,16,0.644444444444444,NA
"Sunday, Jun 16","boxscore","BOS","@","CHW","W",14,5,"None","31-16",1,"Wilson","Knott","None","None","D",NA,"++++++","1940-05-15 (Rain)",1940,2.5,9,259,214,45,30,16,0.652173913043478,NA
"Tuesday, Jun 18","boxscore","BOS","@","SLB","L",7,11,"10","31-17",1,"Trotter","Bagby","None","2:32","D",1547,"-","None",1940,1.5,-4,266,225,41,30,17,0.638297872340426,NA
"Wednesday, Jun 19","boxscore","BOS","@","SLB","L",4,6,"None","31-18",1,"Lawson","Hash","None","1:50","D",1768,"--","None",1940,0.5,-2,270,231,39,30,18,0.625,NA
"Thursday, Jun 20","boxscore","BOS","@","SLB","L",1,2,"None","31-19",2,"Niggeling","Galehouse","None","1:36","D",4058,"---","None",1940,-1,-1,271,233,38,30,19,0.612244897959184,NA
"Thursday, Jun 20","boxscore","BOS","@","SLB","L",4,11,"None","31-20",2,"Kramer","Harris","None","2:36","D",4958,"----","1940-05-17 (Rain)",1940,-1,-7,275,244,31,30,20,0.6,NA
"Friday, Jun 21","boxscore","BOS","@","CLE","L",4,7,"None","31-21",2,"Milnar","Wilson","None","1:55","None",12000,"-----","None",1940,-2,-3,279,251,28,30,21,0.588235294117647,NA
"Saturday, Jun 22","boxscore","BOS","@","CLE","L",5,7,"None","31-22",3,"Harder","Bagby","Dobson","2:22","None",8000,"------","None",1940,-3,-2,284,258,26,30,22,0.576923076923077,NA
"Sunday, Jun 23","boxscore","BOS","@","CLE","L",1,4,"None","31-23",3,"Smith","Grove","None","1:58","None",NA,"-------","None",1940,-3,-3,285,262,23,30,23,0.566037735849057,NA
"Sunday, Jun 23","boxscore","BOS","@","CLE","W",2,0,"None","32-23",3,"Hash","Dobson","None","1:50","None",56659,"+","1940-05-23 (Rain)",1940,-3,2,287,262,25,31,23,0.574074074074074,NA
"Tuesday, Jun 25","boxscore","BOS","@","DET","W",11,7,"None","33-23",3,"Wilson","Rowe","None","2:09","D",NA,"++","None",1940,-4,4,298,269,29,32,23,0.581818181818182,NA
"Tuesday, Jun 25","boxscore","BOS","@","DET","L",1,5,"None","33-24",3,"Newhouser","Galehouse","None","1:58","D",26169,"-","1940-05-19 (Rain)",1940,-4,-4,299,274,25,32,24,0.571428571428571,NA
"Wednesday, Jun 26","boxscore","BOS","@","DET","W",3,1,"None","34-24",3,"Hash","Gorsica","None","1:58","D",8329,"+","None",1940,-3,2,302,275,27,33,24,0.578947368421053,NA
"Friday, Jun 28","boxscore","BOS","None","WSH","L",3,4,"10","34-25",3,"Leonard","Heving","None","2:24","D",6100,"-","None",1940,-3.5,-1,305,279,26,33,25,0.568965517241379,NA
"Saturday, Jun 29","boxscore","BOS","None","WSH","L",7,9,"None","34-26",3,"Hudson","Ostermueller","Krakauskas","2:20","D",5800,"--","None",1940,-4.5,-2,312,288,24,33,26,0.559322033898305,NA
"Sunday, Jun 30","boxscore","BOS","None","WSH","W",6,5,"None","35-26",3,"Grove","Hudlin","Heving","None","D",NA,"+","None",1940,-3.5,1,318,293,25,34,26,0.566666666666667,NA
"Sunday, Jun 30","boxscore","BOS","None","WSH","W",5,4,"None","36-26",3,"Wagner","Masterson","Heving","2:07","D",23000,"++","1940-04-22 (Snow)",1940,-3.5,1,323,297,26,35,26,0.573770491803279,NA
"Monday, Jul 1","boxscore","BOS","None","PHA","L",1,9,"None","36-27",3,"Potter","Bagby","None","2:00","D",2200,"-","None",1940,-3.5,-8,324,306,18,35,27,0.564516129032258,NA
"Tuesday, Jul 2","boxscore","BOS","None","PHA","L",3,4,"None","36-28",3,"Heusser","Galehouse","Dean","2:10","D",9200,"--","None",1940,-3,-1,327,310,17,35,28,0.555555555555556,NA
"Tuesday, Jul 2","boxscore","BOS","None","PHA","W",15,9,"None","37-28",3,"Harris","Caster","Hash","2:11","D",9200,"+","1940-04-20 (Rain)",1940,-3,6,342,319,23,36,28,0.5625,NA
"Wednesday, Jul 3","boxscore","BOS","None","PHA","W-wo",12,11,"None","38-28",3,"Heving","Potter","None","2:20","D",2400,"++","None",1940,-3,1,354,330,24,37,28,0.569230769230769,NA
"Thursday, Jul 4","boxscore","BOS","None","NYY","L",4,12,"None","38-29",3,"Chandler","Hash","None","2:20","D",NA,"-","None",1940,-4,-8,358,342,16,37,29,0.560606060606061,NA
"Thursday, Jul 4","boxscore","BOS","None","NYY","L",3,7,"None","38-30",3,"Russo","Dickman","None","2:01","D",29000,"--","None",1940,-4,-4,361,349,12,37,30,0.552238805970149,NA
"Friday, Jul 5","boxscore","BOS","@","WSH","W",9,4,"None","39-30",3,"Bagby","Masterson","None","2:14","D",6000,"+","None",1940,-3.5,5,370,353,17,38,30,0.558823529411765,NA
"Saturday, Jul 6","boxscore","BOS","@","WSH","W",5,3,"None","40-30",3,"Galehouse","Chase","Wilson","2:13","D",3500,"++","None",1940,-3.5,2,375,356,19,39,30,0.565217391304348,NA
"Sunday, Jul 7","boxscore","BOS","@","WSH","W",7,1,"None","41-30",3,"Grove","Leonard","None","1:47","D",NA,"+++","None",1940,-3.5,6,382,357,25,40,30,0.571428571428571,NA
"Sunday, Jul 7","boxscore","BOS","@","WSH","L",4,7,"None","41-31",3,"Monteagudo","Mustaikis","None","2:05","D",22000,"-","1940-04-17 (Wet grounds)",1940,-3.5,-3,386,364,22,40,31,0.563380281690141,NA
"Thursday, Jul 11","boxscore","BOS","None","CHW","W-wo",3,2,"13","42-31",3,"Dickman","Rigney","None","2:35","D",3700,"+","None",1940,-3,1,389,366,23,41,31,0.569444444444444,NA
"Saturday, Jul 13","boxscore","BOS","None","CHW","L",0,5,"None","42-32",3,"Lyons","Bagby","None","None","D",NA,"-","None",1940,-5,-5,389,371,18,41,32,0.561643835616438,NA
"Saturday, Jul 13","boxscore","BOS","None","CHW","L",0,7,"None","42-33",3,"Knott","Wilson","None","2:10","D",16700,"--","1940-07-12 (Rain)",1940,-5,-7,389,378,11,41,33,0.554054054054054,NA
"Sunday, Jul 14","boxscore","BOS","None","SLB","W",5,4,"11","43-33",3,"Dickman","Kennedy","None","2:25","D",NA,"+","None",1940,-3.5,1,394,382,12,42,33,0.56,NA
"Sunday, Jul 14","boxscore","BOS","None","SLB","W",7,3,"7","44-33",3,"Galehouse","Harris","None","2:00","D",17000,"++","1940-07-16 (Schedule change)",1940,-3.5,4,401,385,16,43,33,0.565789473684211,NA
"Monday, Jul 15","boxscore","BOS","None","SLB","W",10,6,"None","45-33",3,"Heving","Cox","None","2:13","D",2500,"+++","None",1940,-2.5,4,411,391,20,44,33,0.571428571428571,NA
"Wednesday, Jul 17","boxscore","BOS","None","DET","W",8,3,"None","46-33",2,"Ostermueller","Benton","None","2:32","D",32400,"++++","None",1940,-0.5,5,419,394,25,45,33,0.576923076923077,NA
"Wednesday, Jul 17","boxscore","BOS","None","DET","W",8,5,"None","47-33",2,"Bagby","Smith","Dickman","2:00","D",32400,"+++++","1940-06-09 (Rain)",1940,-0.5,3,427,399,28,46,33,0.582278481012658,NA
"Thursday, Jul 18","boxscore","BOS","None","DET","L",8,10,"11","47-34",3,"Seats","Wilson","Benton","3:12","D",5800,"-","None",1940,-1,-2,435,409,26,46,34,0.575,NA
"Friday, Jul 19","boxscore","BOS","None","DET","L",0,4,"None","47-35",3,"Bridges","Galehouse","None","1:59","D",13300,"--","None",1940,-2,-4,435,413,22,46,35,0.567901234567901,NA
"Saturday, Jul 20","boxscore","BOS","None","CLE","L",6,9,"None","47-36",3,"Harder","Johnson","Allen","2:17","None",10200,"---","None",1940,-3,-3,441,422,19,46,36,0.560975609756098,NA
"Sunday, Jul 21","boxscore","BOS","None","CLE","L",2,3,"None","47-37",3,"Feller","Bagby","None","2:34","None",NA,"----","None",1940,-5,-1,443,425,18,46,37,0.55421686746988,NA
"Sunday, Jul 21","boxscore","BOS","None","CLE","L",0,2,"8","47-38",3,"Dobson","Ostermueller","None","1:50","None",34600,"-----","1940-06-10 (Rain)",1940,-5,-2,443,427,16,46,38,0.547619047619048,NA
"Tuesday, Jul 23","boxscore","BOS","@","CHW","L",7,8,"None","47-39",3,"Appleton","Wilson","None","2:37","D",4810,"------","None",1940,-5,-1,450,435,15,46,39,0.541176470588235,NA
"Wednesday, Jul 24","boxscore","BOS","@","CHW","L",10,12,"None","47-40",3,"Dietrich","Galehouse","Rigney","2:17","D",4000,"-------","None",1940,-6,-2,460,447,13,46,40,0.534883720930233,NA
"Thursday, Jul 25","boxscore","BOS","@","CHW","L",4,6,"None","47-41",3,"Knott","Bagby","Brown","1:57","D",4581,"--------","None",1940,-7,-2,464,453,11,46,41,0.528735632183908,NA
"Friday, Jul 26","boxscore","BOS","@","SLB","W",14,7,"None","48-41",3,"Wilson","Mills","None","2:43","D",8567,"+","None",1940,-6,7,478,460,18,47,41,0.534090909090909,NA
"Saturday, Jul 27","boxscore","BOS","@","SLB","L",5,13,"None","48-42",3,"Kennedy","Ostermueller","None","2:13","D",1382,"-","None",1940,-7.5,-8,483,473,10,47,42,0.528089887640449,NA
"Sunday, Jul 28","boxscore","BOS","@","SLB","W",3,1,"None","49-42",3,"Johnson","Niggeling","Dickman","1:45","D",NA,"+","None",1940,-6,2,486,474,12,48,42,0.533333333333333,NA
"Sunday, Jul 28","boxscore","BOS","@","SLB","W",13,10,"None","50-42",3,"Bagby","Harris","None","2:27","D",6811,"++","1940-05-18 (Rain)",1940,-6,3,499,484,15,49,42,0.538461538461538,NA
"Tuesday, Jul 30","boxscore","BOS","@","CLE","L",1,2,"None","50-43",3,"Feller","Bagby","None","2:04","None",49238,"-","None",1940,-5.5,-1,500,486,14,49,43,0.532608695652174,NA
"Wednesday, Jul 31","boxscore","BOS","@","CLE","L",11,12,"None","50-44",3,"Zuber","Heving","Smith","2:14","None",NA,"--","None",1940,-6.5,-1,511,498,13,49,44,0.526881720430108,NA
"Thursday, Aug 1","boxscore","BOS","@","CLE","W",5,2,"None","51-44",3,"Ostermueller","Harder","None","2:44","None",6000,"+","None",1940,-6.5,3,516,500,16,50,44,0.531914893617021,NA
"Friday, Aug 2","boxscore","BOS","@","DET","W",12,9,"None","52-44",3,"Wilson","Seats","Heving","3:01","D",8693,"++","None",1940,-5.5,3,528,509,19,51,44,0.536842105263158,NA
"Saturday, Aug 3","boxscore","BOS","@","DET","L",4,6,"None","52-45",3,"Hutchinson","Bagby","Benton","2:16","D",NA,"-","None",1940,-7.5,-2,532,515,17,51,45,0.53125,NA
"Saturday, Aug 3","boxscore","BOS","@","DET","L",2,14,"None","52-46",3,"Gorsica","Hash","None","2:04","D",38150,"--","1940-06-24 (Rain)",1940,-7.5,-12,534,529,5,51,46,0.525773195876289,NA
"Sunday, Aug 4","boxscore","BOS","@","DET","W",7,3,"None","53-46",3,"Grove","Newhouser","None","2:23","D",27398,"+","None",1940,-6.5,4,541,532,9,52,46,0.530612244897959,NA
"Monday, Aug 5","boxscore","BOS","None","NYY","W",4,1,"None","54-46",3,"Ostermueller","Bonham","None","2:21","D",5100,"++","1940-04-25 (Rain)",1940,-6,3,545,533,12,53,46,0.535353535353535,NA
"Tuesday, Aug 6","boxscore","BOS","None","NYY","W",8,3,"None","55-46",3,"Heving","Chandler","None","2:16","D",7600,"+++","None",1940,-6,5,553,536,17,54,46,0.54,NA
"Wednesday, Aug 7","boxscore","BOS","None","NYY","W",10,7,"None","56-46",3,"Johnson","Hadley","Wilson","2:34","D",NA,"++++","None",1940,-6.5,3,563,543,20,55,46,0.544554455445545,NA
"Wednesday, Aug 7","boxscore","BOS","None","NYY","L",3,6,"None","56-47",3,"Russo","Wilson","None","2:29","D",32500,"-","1940-05-25 (Rain)",1940,-6.5,-3,566,549,17,55,47,0.53921568627451,NA
"Thursday, Aug 8","boxscore","BOS","None","NYY","W",6,5,"None","57-47",3,"Dickman","Hadley","None","2:05","D",15100,"+","None",1940,-6,1,572,554,18,56,47,0.543689320388349,NA
"Friday, Aug 9","boxscore","BOS","@","WSH","L",5,6,"None","57-48",3,"Carrasquel","Bagby","None","2:22","D",10000,"-","None",1940,-6,-1,577,560,17,56,48,0.538461538461538,NA
"Saturday, Aug 10","boxscore","BOS","@","WSH","W",3,0,"None","58-48",3,"Johnson","Chase","Wilson","2:10","D",8000,"+","None",1940,-6,3,580,560,20,57,48,0.542857142857143,NA
"Sunday, Aug 11","boxscore","BOS","@","WSH","L",1,2,"None","58-49",3,"Hudson","Grove","None","1:45","D",22000,"-","None",1940,-5.5,-1,581,562,19,57,49,0.537735849056604,NA
"Tuesday, Aug 13","boxscore","BOS","@","NYY","L",1,9,"None","58-50",3,"Russo","Bagby","None","2:55","D",NA,"--","None",1940,-7.5,-8,582,571,11,57,50,0.532710280373832,NA
"Tuesday, Aug 13","boxscore","BOS","@","NYY","L",8,19,"7","58-51",3,"Donald","Dickman","None","2:15","D",32172,"---","1940-05-31 (Rain)",1940,-7.5,-11,590,590,0,57,51,0.527777777777778,NA
"Wednesday, Aug 14","boxscore","BOS","@","NYY","L",3,8,"None","58-52",3,"Ruffing","Johnson","None","2:10","D",7187,"----","None",1940,-8.5,-5,593,598,-5,57,52,0.522935779816514,NA
"Thursday, Aug 15","boxscore","BOS","@","NYY","W",11,1,"None","59-52",3,"Heving","Bonham","None","1:55","D",7344,"+","None",1940,-8.5,10,604,599,5,58,52,0.527272727272727,NA
"Friday, Aug 16","boxscore","BOS","None","WSH","W",7,6,"10","60-52",3,"Wilson","Krakauskas","None","2:44","D",5500,"++","None",1940,-8.5,1,611,605,6,59,52,0.531531531531532,NA
"Saturday, Aug 17","boxscore","BOS","None","WSH","W",12,9,"None","61-52",3,"Terry","Leonard","Bagby","2:35","D",7800,"+++","None",1940,-7.5,3,623,614,9,60,52,0.535714285714286,NA
"Sunday, Aug 18","boxscore","BOS","None","WSH","W",4,2,"None","62-52",3,"Johnson","Chase","None","1:46","D",15700,"++++","None",1940,-7,2,627,616,11,61,52,0.539823008849557,NA
"Monday, Aug 19","boxscore","BOS","None","CLE","W",16,7,"None","63-52",3,"Heving","Dobson","None","2:19","None",7830,"+++++","None",1940,-6,9,643,623,20,62,52,0.543859649122807,NA
"Tuesday, Aug 20","boxscore","BOS","None","CLE","L",6,11,"None","63-53",3,"Feller","Dickman","Allen","2:45","None",20200,"-","None",1940,-7,-5,649,634,15,62,53,0.539130434782609,NA
"Wednesday, Aug 21","boxscore","BOS","None","CLE","L",2,4,"None","63-54",3,"Harder","Ostermueller","None","2:27","None",10600,"--","None",1940,-8,-2,651,638,13,62,54,0.53448275862069,NA
"Thursday, Aug 22","boxscore","BOS","None","DET","L",8,9,"10","63-55",3,"Hutchinson","Bagby","None","2:32","D",6600,"---","None",1940,-8,-1,659,647,12,62,55,0.52991452991453,NA
"Saturday, Aug 24","boxscore","BOS","None","DET","L",1,12,"None","63-56",4,"Bridges","Heving","None","2:12","D",NA,"----","None",1940,-7,-11,660,659,1,62,56,0.525423728813559,NA
"Saturday, Aug 24","boxscore","BOS","None","DET","W",8,7,"None","64-56",4,"Dickman","Trout","None","2:05","D",29209,"+","1940-08-23 (Wet grounds)",1940,-7,1,668,666,2,63,56,0.529411764705882,NA
"Sunday, Aug 25","boxscore","BOS","None","SLB","L",2,7,"None","64-57",4,"Niggeling","Ostermueller","None","2:30","D",NA,"-","None",1940,-6.5,-5,670,673,-3,63,57,0.525,NA
"Sunday, Aug 25","boxscore","BOS","None","SLB","W",17,3,"7","65-57",4,"Wilson","Mills","None","1:56","D",18600,"+","1940-08-27 (Schedule change)",1940,-6.5,14,687,676,11,64,57,0.528925619834711,NA
"Monday, Aug 26","boxscore","BOS","None","SLB","W",7,6,"None","66-57",4,"Bagby","Harris","None","2:13","D",2400,"++","None",1940,-6.5,1,694,682,12,65,57,0.532786885245902,NA
"Wednesday, Aug 28","boxscore","BOS","None","CHW","L",2,3,"None","66-58",4,"Dietrich","Heving","None","1:43","D",7600,"-","None",1940,-7,-1,696,685,11,65,58,0.528455284552846,NA
"Thursday, Aug 29","boxscore","BOS","None","CHW","W",4,3,"None","67-58",4,"Wilson","Rigney","None","2:17","D",5400,"+","None",1940,-6.5,1,700,688,12,66,58,0.532258064516129,NA
"Friday, Aug 30","boxscore","BOS","@","PHA","W",5,4,"None","68-58",4,"Heving","Heusser","None","2:10","D",5000,"++","None",1940,-6.5,1,705,692,13,67,58,0.536,NA
"Saturday, Aug 31","boxscore","BOS","@","PHA","W",10,6,"None","69-58",4,"Bagby","Caster","Dickman","2:10","D",4000,"+++","None",1940,-6.5,4,715,698,17,68,58,0.53968253968254,NA
"Monday, Sep 2","boxscore","BOS","@","WSH","L",0,1,"13","69-59",4,"Hudson","Grove","None","2:55","D",NA,"-","None",1940,-7,-1,715,699,16,68,59,0.535433070866142,NA
"Monday, Sep 2","boxscore","BOS","@","WSH","L",4,5,"6","69-60",4,"Chase","Fleming","None","1:30","D",23000,"--","None",1940,-7,-1,719,704,15,68,60,0.53125,NA
"Wednesday, Sep 4","boxscore","BOS","None","PHA","W",6,5,"10","70-60",4,"Heving","Heusser","None","2:33","D",5600,"+","None",1940,-5.5,1,725,709,16,69,60,0.534883720930233,NA
"Wednesday, Sep 4","boxscore","BOS","None","PHA","W",5,4,"11","71-60",4,"Ostermueller","Dean","None","2:41","D",5600,"++","1940-04-21 (Rain)",1940,-5.5,1,730,713,17,70,60,0.538461538461538,NA
"Thursday, Sep 5","boxscore","BOS","None","PHA","W",9,7,"None","72-60",4,"Johnson","Beckmann","None","2:08","D",6200,"+++","None",1940,-4.5,2,739,720,19,71,60,0.541984732824427,NA
"Saturday, Sep 7","boxscore","BOS","None","NYY","L",3,4,"None","72-61",4,"Russo","Heving","None","1:52","D",19000,"-","None",1940,-4,-1,742,724,18,71,61,0.537878787878788,NA
"Sunday, Sep 8","boxscore","BOS","None","NYY","L",4,9,"None","72-62",4,"Chandler","Ostermueller","None","2:48","D",33800,"--","None",1940,-5,-5,746,733,13,71,62,0.533834586466165,NA
"Tuesday, Sep 10","boxscore","BOS","@","DET","W",6,5,"13","73-62",4,"Grove","Benton","None","3:05","D",6634,"+","None",1940,-4,1,752,738,14,72,62,0.537313432835821,NA
"Wednesday, Sep 11","boxscore","BOS","@","DET","L",7,11,"None","73-63",4,"McKain","Heving","None","2:54","D",3966,"-","None",1940,-5,-4,759,749,10,72,63,0.533333333333333,NA
"Thursday, Sep 12","boxscore","BOS","@","CLE","L",1,8,"None","73-64",4,"Harder","Ostermueller","None","2:00","None",1000,"--","None",1940,-6,-7,760,757,3,72,64,0.529411764705882,NA
"Friday, Sep 13","boxscore","BOS","@","CLE","L",0,1,"None","73-65",5,"Milnar","Bagby","None","1:32","None",8000,"---","None",1940,-7,-1,760,758,2,72,65,0.525547445255474,NA
"Saturday, Sep 14","boxscore","BOS","@","CLE","W",6,1,"None","74-65",5,"Johnson","Allen","None","1:50","None",7000,"+","None",1940,-6,5,766,759,7,73,65,0.528985507246377,NA
"Sunday, Sep 15","boxscore","BOS","@","CHW","L",1,5,"None","74-66",5,"Lyons","Heving","None","1:40","D",NA,"-","None",1940,-7.5,-4,767,764,3,73,66,0.525179856115108,NA
"Sunday, Sep 15","boxscore","BOS","@","CHW","L",2,4,"10","74-67",5,"Rigney","Hash","None","1:53","D",39191,"--","1940-09-17 (Schedule change)",1940,-7.5,-2,769,768,1,73,67,0.521428571428571,NA
"Monday, Sep 16","boxscore","BOS","@","CHW","W",6,2,"None","75-67",5,"Wilson","Dietrich","None","1:53","D",2940,"+","None",1940,-7,4,775,770,5,74,67,0.524822695035461,NA
"Wednesday, Sep 18","boxscore","BOS","@","SLB","L",2,11,"None","75-68",5,"Harris","Grove","None","1:57","D",960,"-","None",1940,-8,-9,777,781,-4,74,68,0.52112676056338,NA
"Thursday, Sep 19","boxscore","BOS","@","SLB","L",1,2,"None","75-69",5,"Auker","Fleming","None","1:37","D",800,"--","None",1940,-9,-1,778,783,-5,74,69,0.517482517482518,NA
"Saturday, Sep 21","boxscore","BOS","@","NYY","L",4,5,"None","75-70",5,"Bonham","Wilson","None","2:02","D",13388,"---","None",1940,-10.5,-1,782,788,-6,74,70,0.513888888888889,NA
"Sunday, Sep 22","boxscore","BOS","@","NYY","L",3,6,"None","75-71",5,"Russo","Grove","None","1:50","D",27518,"----","None",1940,-10.5,-3,785,794,-9,74,71,0.510344827586207,NA
"Tuesday, Sep 24","boxscore","BOS","@","PHA","W",16,8,"None","76-71",5,"Heving","Heusser","None","1:55","D",NA,"+","None",1940,-9.5,8,801,802,-1,75,71,0.513698630136986,NA
"Tuesday, Sep 24","boxscore","BOS","@","PHA","W",4,3,"None","77-71",5,"Wilson","Beckmann","None","1:40","D",1500,"++","1940-05-27 (Rain)",1940,-9.5,1,805,805,0,76,71,0.517006802721088,NA
"Thursday, Sep 26","boxscore","BOS","None","WSH","L",5,6,"None","77-72",5,"Carrasquel","Bagby","None","2:01","D",1100,"-","None",1940,-11,-1,810,811,-1,76,72,0.513513513513513,NA
"Friday, Sep 27","boxscore","BOS","None","WSH","W",24,4,"None","78-72",5,"Ostermueller","Monteagudo","None","2:19","D",2200,"+","None",1940,-11,20,834,815,19,77,72,0.516778523489933,NA
"Saturday, Sep 28","boxscore","BOS","None","PHA","W",16,4,"None","79-72",5,"Heving","Dean","None","None","D",NA,"++","None",1940,-9.5,12,850,819,31,78,72,0.52,NA
"Saturday, Sep 28","boxscore","BOS","None","PHA","W",8,1,"None","80-72",5,"Wilson","Heusser","None","1:37","D",3200,"+++","1940-09-01 (Rain; Site change)",1940,-9.5,7,858,820,38,79,72,0.52317880794702,NA
"Sunday, Sep 29","boxscore","BOS","None","PHA","W",9,4,"None","81-72",4,"Fleming","Vaughan","None","1:45","D",NA,"++++","None",1940,-8,5,867,824,43,80,72,0.526315789473684,NA
"Sunday, Sep 29","boxscore","BOS","None","PHA","W",4,1,"8","82-72",4,"Rich","Marchildon","None","1:35","D",6800,"+++++","1940-09-25 (Wet grounds; Site change)",1940,-8,3,871,825,46,81,72,0.529411764705882,NA
"Wednesday, Apr 16","boxscore","BOS","None","WSH","W",8,7,"12","2-0",1,"Harris","Anderson","None","3:20","D",5200,"++","None",1941,0,1,8,7,1,1,0,1,5200
"Friday, Apr 18","boxscore","BOS","@","PHA","W",3,2,"None","3-0",1,"Hash","Knott","None","None","D",NA,"+++","None",1941,1.5,1,11,9,2,2,0,1,NA
"Saturday, Apr 19","boxscore","BOS","@","PHA","W",7,2,"None","4-0",1,"Dickman","Beckmann","None","2:05","D",8604,"++++","None",1941,1.5,5,18,11,7,3,0,1,NA
"Sunday, Apr 20","boxscore","BOS","@","WSH","W",14,8,"None","5-0",1,"Ryba","Hudson","Hash","2:43","D",18000,"+++++","None",1941,1.5,6,32,19,13,4,0,1,NA
"Monday, Apr 21","boxscore","BOS","@","WSH","L",5,6,"None","5-1",1,"Sundra","Wilson","None","2:10","D",3000,"-","None",1941,1,-1,37,25,12,4,1,0.8,NA
"Tuesday, Apr 22","boxscore","BOS","@","WSH","L",5,12,"None","5-2",1,"Masterson","Harris","None","2:20","D",2500,"--","None",1941,1,-7,42,37,5,4,2,0.666666666666667,NA
"Wednesday, Apr 23","boxscore","BOS","@","NYY","L-wo",2,4,"11","5-3",1,"Gomez","Wagner","None","2:30","D",10651,"---","None",1941,0,-2,44,41,3,4,3,0.571428571428571,NA
"Thursday, Apr 24","boxscore","BOS","@","NYY","L",3,6,"None","5-4",2,"Russo","Dickman","None","2:13","D",5360,"----","None",1941,-1,-3,47,47,0,4,4,0.5,NA
"Friday, Apr 25","boxscore","BOS","None","PHA","W",3,1,"None","6-4",2,"Newsome","Knott","None","1:46","D",2000,"+","None",1941,-1,2,50,48,2,5,4,0.555555555555556,NA
"Saturday, Apr 26","boxscore","BOS","None","PHA","W",8,7,"None","7-4",2,"Fleming","Ferrick","None","2:07","D",2600,"++","None",1941,-1,1,58,55,3,6,4,0.6,NA
"Tuesday, Apr 29","boxscore","BOS","@","DET","L",3,5,"None","7-5",4,"Gorsica","Grove","None","1:57","D",4696,"-","None",1941,-2,-2,61,60,1,6,5,0.545454545454545,NA
