"date","boxscore","team","home_or_away","opponent","win_or_loss","runs","runs_allowed","innings","win_loss_record","rank","win","loss","save","time","day_or_night","attendance","streak","originally_scheduled","year","games_ahead","run_diff","r_so_far","ra_so_far","rd_so_far","wins_so_far","losses_so_far","win_loss_differential","record_so_far","attendance_so_far"
"Wednesday, Apr 1","boxscore","ARI","None","COL","L",0,6,"None","0-2",5,"Thomson","Blair","None","2:46","N",43758,"--","None",1998,-2,-6,0,6,-6,0,1,-1,0,43758
"Thursday, Apr 2","boxscore","ARI","None","COL","L",4,6,"None","0-3",5,"Astacio","Anderson","Dipoto","2:53","N",42876,"---","None",1998,-3,-2,4,12,-8,0,2,-2,0,86634
"Friday, Apr 3","boxscore","ARI","None","SFG","L",3,8,"None","0-4",5,"Gardner","Suppan","None","2:43","N",45590,"----","None",1998,-3,-5,7,20,-13,0,3,-3,0,132224
"Saturday, Apr 4","boxscore","ARI","None","SFG","L",3,5,"None","0-5",5,"Darwin","Olson","Nen","2:51","D",47047,"-----","None",1998,-4,-2,10,25,-15,0,4,-4,0,179271
"Sunday, Apr 5","boxscore","ARI","None","SFG","W",3,2,"None","1-5",5,"Benes","Estes","Rodriguez","2:33","N",47593,"+","None",1998,-3,1,13,27,-14,1,4,-3,0.2,226864
"Tuesday, Apr 7","boxscore","ARI","@","LAD","L",1,9,"None","1-6",5,"Park","Blair","None","2:48","D",52424,"-","None",1998,-4,-8,14,36,-22,1,5,-4,0.166666666666667,279288
"Wednesday, Apr 8","boxscore","ARI","@","LAD","W",3,0,"None","2-6",5,"Anderson","Nomo","Rodriguez","2:16","N",37016,"+","None",1998,-4,3,17,36,-19,2,5,-3,0.285714285714286,316304
"Thursday, Apr 9","boxscore","ARI","@","LAD","L",2,7,"None","2-7",5,"Valdez","Suppan","None","2:38","N",39541,"-","None",1998,-5,-5,19,43,-24,2,6,-4,0.25,355845
"Friday, Apr 10","boxscore","ARI","@","SDP","L-wo",4,6,"None","2-8",5,"Miceli","Rodriguez","None","2:19","N",27243,"--","None",1998,-6,-2,23,49,-26,2,7,-5,0.222222222222222,383088
"Saturday, Apr 11","boxscore","ARI","@","SDP","L",0,7,"None","2-9",5,"Smith","Adamson","None","2:19","N",37753,"---","None",1998,-7,-7,23,56,-33,2,8,-6,0.2,420841
"Sunday, Apr 12","boxscore","ARI","@","SDP","L",2,4,"None","2-10",5,"Hamilton","Blair","Hoffman","2:03","D",26217,"----","None",1998,-8,-2,25,60,-35,2,9,-7,0.181818181818182,447058
"Monday, Apr 13","boxscore","ARI","@","SDP","L",0,1,"None","2-11",5,"Ashby","Anderson","None","1:59","D",36278,"-----","None",1998,-9,-1,25,61,-36,2,10,-8,0.166666666666667,483336
"Tuesday, Apr 14","boxscore","ARI","@","STL","L",5,15,"None","2-12",5,"Busby","Sodowsky","None","2:51","N",31477,"------","None",1998,-9,-10,30,76,-46,2,11,-9,0.153846153846154,514813
"Thursday, Apr 16","boxscore","ARI","@","STL","L",4,5,"None","2-13",5,"Stottlemyre","Adamson","Brantley","2:30","D",NA,"-------","None",1998,-9.5,-1,34,81,-47,2,12,-10,0.142857142857143,NA
"Thursday, Apr 16","boxscore","ARI","@","STL","W",8,2,"None","3-13",5,"Benes","Osborne","None","2:30","D",32039,"+","1998-04-15 (Rain)",1998,-9.5,6,42,83,-41,3,12,-9,0.2,NA
"Friday, Apr 17","boxscore","ARI","None","FLA","W",7,5,"None","4-13",5,"Springer","Darensbourg","Rodriguez","3:05","N",47401,"++","None",1998,-9.5,2,49,88,-39,4,12,-8,0.25,NA
"Saturday, Apr 18","boxscore","ARI","None","FLA","W",7,5,"None","5-13",5,"Manuel","Alfonseca","Rodriguez","2:27","D",46910,"+++","None",1998,-9.5,2,56,93,-37,5,12,-7,0.294117647058824,NA
"Sunday, Apr 19","boxscore","ARI","None","FLA","L",3,4,"None","5-14",5,"Meadows","Suppan","Stanifer","2:33","N",47339,"-","None",1998,-10,-1,59,97,-38,5,13,-8,0.277777777777778,NA
"Monday, Apr 20","boxscore","ARI","None","FLA","W",15,4,"None","6-14",5,"Sodowsky","Hernandez","None","3:27","N",45256,"+","None",1998,-9.5,11,74,101,-27,6,13,-7,0.315789473684211,NA
"Wednesday, Apr 22","boxscore","ARI","@","ATL","L",2,5,"None","6-15",5,"Smoltz","Benes","None","2:37","N",30952,"-","None",1998,-10,-3,76,106,-30,6,14,-8,0.3,NA
"Thursday, Apr 23","boxscore","ARI","@","ATL","L",1,3,"None","6-16",5,"Glavine","Blair","Wohlers","2:27","N",33013,"--","None",1998,-11,-2,77,109,-32,6,15,-9,0.285714285714286,NA
"Friday, Apr 24","boxscore","ARI","@","ATL","L-wo",5,6,"None","6-17",5,"Ligtenberg","Springer","None","2:54","N",41514,"---","None",1998,-11,-1,82,115,-33,6,16,-10,0.272727272727273,NA
"Saturday, Apr 25","boxscore","ARI","@","FLA","W",4,3,"11","7-17",5,"Brow","Darensbourg","Rodriguez","3:26","N",28710,"+","None",1998,-11,1,86,118,-32,7,16,-9,0.304347826086957,NA
"Sunday, Apr 26","boxscore","ARI","@","FLA","L",6,12,"None","7-18",5,"Ludwick","Adamson","None","3:00","D",24782,"-","None",1998,-11,-6,92,130,-38,7,17,-10,0.291666666666667,NA
"Monday, Apr 27","boxscore","ARI","None","ATL","L",5,6,"None","7-19",5,"Cather","Daal","Wohlers","2:59","N",47410,"--","1998-04-29 (Schedule change)",1998,-11,-1,97,136,-39,7,18,-11,0.28,NA
"Tuesday, Apr 28","boxscore","ARI","None","ATL","L",2,12,"None","7-20",5,"Glavine","Blair","None","2:54","N",47593,"---","None",1998,-12,-10,99,148,-49,7,19,-12,0.269230769230769,NA
"Friday, May 1","boxscore","ARI","@","MON","L",4,7,"None","7-21",5,"Vazquez","Anderson","Urbina","2:29","N",6952,"----","None",1998,-12.5,-3,103,155,-52,7,20,-13,0.259259259259259,NA
"Saturday, May 2","boxscore","ARI","@","MON","L-wo",4,5,"12","7-22",5,"Bennett","Springer","None","3:29","N",8026,"-----","None",1998,-13.5,-1,107,160,-53,7,21,-14,0.25,NA
"Sunday, May 3","boxscore","ARI","@","MON","L",1,4,"None","7-23",5,"Hermanson","Blair","None","2:24","D",10467,"------","None",1998,-13.5,-3,108,164,-56,7,22,-15,0.241379310344828,NA
"Monday, May 4","boxscore","ARI","@","NYM","W",4,2,"11","8-23",5,"Olson","Bohanon","None","3:52","N",18980,"+","None",1998,-13.5,2,112,166,-54,8,22,-14,0.266666666666667,NA
"Tuesday, May 5","boxscore","ARI","@","NYM","L",1,9,"None","8-24",5,"Mlicki","Daal","None","2:34","N",13205,"-","None",1998,-14.5,-8,113,175,-62,8,23,-15,0.258064516129032,NA
"Wednesday, May 6","boxscore","ARI","@","NYM","L",2,8,"None","8-25",5,"Rojas","Sodowsky","None","2:33","N",17681,"--","None",1998,-14.5,-6,115,183,-68,8,24,-16,0.25,NA
"Thursday, May 7","boxscore","ARI","@","PHI","L",1,4,"None","8-26",5,"Schilling","Benes","Leiter","2:36","N",13838,"---","None",1998,-14.5,-3,116,187,-71,8,25,-17,0.242424242424242,NA
"Friday, May 8","boxscore","ARI","@","PHI","L",4,6,"None","8-27",5,"Green","Olson","Leiter","3:11","N",13259,"----","None",1998,-15.5,-2,120,193,-73,8,26,-18,0.235294117647059,NA
"Sunday, May 10","boxscore","ARI","@","PHI","L",4,7,"None","8-28",5,"Winston","Suppan","Leiter","3:09","D",18520,"-----","None",1998,-15,-3,124,200,-76,8,27,-19,0.228571428571429,NA
"Monday, May 11","boxscore","ARI","None","CHC","L",2,4,"None","8-29",5,"Wood","Anderson","Beck","2:31","N",47129,"------","None",1998,-16,-2,126,204,-78,8,28,-20,0.222222222222222,NA
"Tuesday, May 12","boxscore","ARI","None","CHC","L",6,7,"None","8-30",5,"Adams","Rodriguez","Beck","3:07","N",45240,"-------","None",1998,-16.5,-1,132,211,-79,8,29,-21,0.216216216216216,NA
"Wednesday, May 13","boxscore","ARI","None","MIL","L",3,8,"None","8-31",5,"Juden","Blair","Wickman","3:19","N",40230,"--------","None",1998,-16.5,-5,135,219,-84,8,30,-22,0.210526315789474,NA
"Thursday, May 14","boxscore","ARI","None","MIL","W",4,1,"None","9-31",5,"Springer","Eldred","Olson","2:28","N",40204,"+","None",1998,-17,3,139,220,-81,9,30,-21,0.230769230769231,NA
"Friday, May 15","boxscore","ARI","None","PIT","W",6,1,"None","10-31",5,"Suppan","Cordova","None","2:21","N",43584,"++","None",1998,-17,5,145,221,-76,10,30,-20,0.25,NA
"Saturday, May 16","boxscore","ARI","None","PIT","L",3,6,"None","10-32",5,"Schmidt","Anderson","Loiselle","2:55","N",48167,"-","None",1998,-18,-3,148,227,-79,10,31,-21,0.24390243902439,NA
"Sunday, May 17","boxscore","ARI","None","PIT","W",8,2,"None","11-32",5,"Benes","Loaiza","None","2:45","N",44014,"+","None",1998,-18,6,156,229,-73,11,31,-20,0.261904761904762,NA
"Monday, May 18","boxscore","ARI","None","PIT","W",9,2,"None","12-32",5,"Blair","Lieber","None","2:20","D",41465,"++","None",1998,-17.5,7,165,231,-66,12,31,-19,0.27906976744186,NA
"Wednesday, May 20","boxscore","ARI","@","FLA","W",7,3,"None","13-32",5,"Daal","Larkin","Olson","2:47","N",17560,"+++","None",1998,-16.5,4,172,234,-62,13,31,-18,0.295454545454545,NA
"Thursday, May 21","boxscore","ARI","@","FLA","W",6,4,"None","14-32",5,"Telemaco","Darensbourg","Olson","2:51","D",15116,"++++","None",1998,-15.5,2,178,238,-60,14,31,-17,0.311111111111111,NA
"Friday, May 22","boxscore","ARI","None","LAD","L",0,5,"None","14-33",5,"Dreifort","Benes","None","2:06","N",48299,"-","None",1998,-16.5,-5,178,243,-65,14,32,-18,0.304347826086957,NA
"Saturday, May 23","boxscore","ARI","None","LAD","L",1,7,"None","14-34",5,"Martinez","Anderson","None","2:03","N",48369,"--","None",1998,-16.5,-6,179,250,-71,14,33,-19,0.297872340425532,NA
"Sunday, May 24","boxscore","ARI","None","LAD","W",8,5,"None","15-34",5,"Blair","Park","Olson","2:53","D",48682,"+","None",1998,-15.5,3,187,255,-68,15,33,-18,0.3125,NA
"Monday, May 25","boxscore","ARI","None","SDP","W",3,2,"None","16-34",5,"Springer","Ashby","Olson","2:12","N",45367,"++","None",1998,-14.5,1,190,257,-67,16,33,-17,0.326530612244898,NA
"Tuesday, May 26","boxscore","ARI","None","SDP","L",1,12,"None","16-35",5,"Brown","Suppan","None","2:21","N",41204,"-","None",1998,-15.5,-11,191,269,-78,16,34,-18,0.32,NA
"Wednesday, May 27","boxscore","ARI","None","SDP","L",4,6,"None","16-36",5,"Wall","Benes","Hoffman","3:14","N",42844,"--","None",1998,-16.5,-2,195,275,-80,16,35,-19,0.313725490196078,NA
"Thursday, May 28","boxscore","ARI","@","SFG","W",8,7,"None","17-36",5,"Anderson","Darwin","Olson","3:26","N",12066,"+","None",1998,-16,1,203,282,-79,17,35,-18,0.326923076923077,NA
"Friday, May 29","boxscore","ARI","@","SFG","L",1,3,"None","17-37",5,"Estes","Blair","Nen","2:17","N",16859,"-","None",1998,-16,-2,204,285,-81,17,36,-19,0.320754716981132,NA
"Saturday, May 30","boxscore","ARI","@","SFG","L",1,4,"None","17-38",5,"Hershiser","Daal","Nen","2:49","D",28185,"--","None",1998,-17,-3,205,289,-84,17,37,-20,0.314814814814815,NA
"Sunday, May 31","boxscore","ARI","@","SFG","L",4,7,"None","17-39",5,"Rueter","Suppan","None","2:46","D",35800,"---","None",1998,-18,-3,209,296,-87,17,38,-21,0.309090909090909,NA
"Monday, Jun 1","boxscore","ARI","@","COL","W",6,4,"None","18-39",5,"Benes","Kile","Olson","2:47","N",48020,"+","None",1998,-18,2,215,300,-85,18,38,-20,0.321428571428571,NA
"Tuesday, Jun 2","boxscore","ARI","@","COL","W",9,3,"None","19-39",5,"Anderson","Wright","None","2:49","N",47905,"++","None",1998,-17,6,224,303,-79,19,38,-19,0.333333333333333,NA
"Wednesday, Jun 3","boxscore","ARI","@","COL","L-wo",2,3,"None","19-40",5,"McElroy","Olson","None","2:11","N",46279,"-","None",1998,-17,-1,226,306,-80,19,39,-20,0.327586206896552,NA
"Thursday, Jun 4","boxscore","ARI","@","COL","L",2,5,"None","19-41",5,"Thomson","Daal","None","2:24","N",46295,"--","None",1998,-18,-3,228,311,-83,19,40,-21,0.322033898305085,NA
"Friday, Jun 5","boxscore","ARI","@","OAK","L-wo",1,2,"11","19-42",5,"Mohler","Springer","None","3:14","N",9082,"---","None",1998,-18,-1,229,313,-84,19,41,-22,0.316666666666667,NA
"Saturday, Jun 6","boxscore","ARI","@","OAK","L",5,10,"None","19-43",5,"Oquist","Benes","None","2:50","D",18458,"----","None",1998,-19,-5,234,323,-89,19,42,-23,0.311475409836066,NA
"Sunday, Jun 7","boxscore","ARI","@","OAK","W",12,4,"None","20-43",5,"Anderson","Candiotti","None","3:35","D",17420,"+","None",1998,-19,8,246,327,-81,20,42,-22,0.32258064516129,NA
"Tuesday, Jun 9","boxscore","ARI","None","ANA","L",8,10,"None","20-44",5,"Finley","Sodowsky","Percival","3:20","N",43074,"-","None",1998,-20.5,-2,254,337,-83,20,43,-23,0.317460317460317,NA
"Wednesday, Jun 10","boxscore","ARI","None","ANA","W",10,2,"None","21-44",5,"Daal","Hill","None","2:20","N",40819,"+","None",1998,-19.5,8,264,339,-75,21,43,-22,0.328125,NA
"Thursday, Jun 11","boxscore","ARI","None","ANA","L",5,10,"None","21-45",5,"Dickson","Wolcott","Percival","2:28","N",41954,"-","None",1998,-20,-5,269,349,-80,21,44,-23,0.323076923076923,NA
"Friday, Jun 12","boxscore","ARI","None","STL","L",4,9,"None","21-46",5,"Stottlemyre","Benes","None","2:41","N",48169,"--","None",1998,-21,-5,273,358,-85,21,45,-24,0.318181818181818,NA
"Saturday, Jun 13","boxscore","ARI","None","STL","W",7,4,"None","22-46",5,"Springer","Brantley","Olson","2:47","D",48172,"+","None",1998,-21,3,280,362,-82,22,45,-23,0.328358208955224,NA
"Sunday, Jun 14","boxscore","ARI","None","STL","L",0,2,"None","22-47",5,"Petkovsek","Blair","Bottenfield","2:23","D",48166,"-","None",1998,-22,-2,280,364,-84,22,46,-24,0.323529411764706,NA
"Tuesday, Jun 16","boxscore","ARI","@","CIN","W",5,1,"None","23-47",5,"Daal","Harnisch","None","2:19","N",15975,"+","None",1998,-22,4,285,365,-80,23,46,-23,0.333333333333333,NA
"Wednesday, Jun 17","boxscore","ARI","@","CIN","W",4,1,"None","24-47",5,"Benes","Remlinger","Olson","2:33","N",20029,"++","None",1998,-22,3,289,366,-77,24,46,-22,0.342857142857143,NA
"Thursday, Jun 18","boxscore","ARI","@","CIN","W",4,2,"None","25-47",5,"Anderson","Klingenbeck","Olson","2:16","D",21944,"+++","None",1998,-22,2,293,368,-75,25,46,-21,0.352112676056338,NA
"Friday, Jun 19","boxscore","ARI","@","STL","L",0,5,"None","25-48",5,"Petkovsek","Blair","None","2:21","N",44949,"-","None",1998,-23,-5,293,373,-80,25,47,-22,0.347222222222222,NA
"Saturday, Jun 20","boxscore","ARI","@","STL","L",2,4,"None","25-49",5,"Aybar","Banks","Croushore","3:00","N",47632,"--","None",1998,-23,-2,295,377,-82,25,48,-23,0.342465753424658,NA
"Sunday, Jun 21","boxscore","ARI","@","STL","L",4,5,"None","25-50",5,"Raggio","Sodowsky","Brantley","3:01","D",45517,"---","None",1998,-24,-1,299,382,-83,25,49,-24,0.337837837837838,NA
"Monday, Jun 22","boxscore","ARI","@","TEX","W",6,0,"None","26-50",5,"Benes","Burkett","None","2:31","N",37840,"+","None",1998,-24,6,305,382,-77,26,49,-23,0.346666666666667,NA
"Tuesday, Jun 23","boxscore","ARI","@","TEX","L",5,16,"None","26-51",5,"Sele","Anderson","None","2:45","N",31904,"-","None",1998,-24,-11,310,398,-88,26,50,-24,0.342105263157895,NA
"Wednesday, Jun 24","boxscore","ARI","None","TEX","L",2,3,"None","26-52",5,"Helling","Blair","Wetteland","2:37","N",44296,"--","None",1998,-24,-1,312,401,-89,26,51,-25,0.337662337662338,NA
"Thursday, Jun 25","boxscore","ARI","None","TEX","L",4,9,"None","26-53",5,"Van Poppel","Telemaco","None","2:33","N",44269,"---","None",1998,-25,-5,316,410,-94,26,52,-26,0.333333333333333,NA
"Friday, Jun 26","boxscore","ARI","None","SEA","W",13,8,"None","27-53",5,"Sodowsky","Spoljaric","None","2:56","N",49328,"+","None",1998,-25,5,329,418,-89,27,52,-25,0.341772151898734,NA
"Saturday, Jun 27","boxscore","ARI","None","SEA","L",4,6,"None","27-54",5,"Fassero","Benes","Slocumb","2:57","N",48488,"-","None",1998,-26,-2,333,424,-91,27,53,-26,0.3375,NA
"Sunday, Jun 28","boxscore","ARI","None","SEA","W-wo",3,2,"None","28-54",5,"Embree","Ayala","None","2:20","D",47968,"+","None",1998,-25,1,336,426,-90,28,53,-25,0.345679012345679,NA
"Tuesday, Jun 30","boxscore","ARI","@","CHC","W",5,4,"None","29-54",5,"Blair","Clark","Olson","2:58","N",39307,"++","None",1998,-24,1,341,430,-89,29,53,-24,0.353658536585366,NA
"Wednesday, Jul 1","boxscore","ARI","@","CHC","L",4,6,"None","29-55",5,"Wood","Telemaco","Beck","2:46","D",31002,"-","None",1998,-25,-2,345,436,-91,29,54,-25,0.349397590361446,NA
"Thursday, Jul 2","boxscore","ARI","@","CHC","L",2,3,"None","29-56",5,"Trachsel","Suppan","Beck","2:48","D",29268,"--","None",1998,-25,-1,347,439,-92,29,55,-26,0.345238095238095,NA
"Friday, Jul 3","boxscore","ARI","@","HOU","L",5,6,"None","29-57",5,"Reynolds","Benes","Wagner","2:56","N",34382,"---","None",1998,-26,-1,352,445,-93,29,56,-27,0.341176470588235,NA
"Saturday, Jul 4","boxscore","ARI","@","HOU","W",7,4,"None","30-57",5,"Anderson","Hampton","None","2:50","N",31477,"+","None",1998,-26,3,359,449,-90,30,56,-26,0.348837209302326,NA
"Sunday, Jul 5","boxscore","ARI","@","HOU","L",2,5,"None","30-58",5,"Bergman","Blair","Wagner","3:22","D",23607,"-","None",1998,-27,-3,361,454,-93,30,57,-27,0.344827586206897,NA
"Friday, Jul 10","boxscore","ARI","None","CIN","L",4,5,"None","30-59",5,"Tomko","Benes","None","2:51","N",45278,"--","None",1998,-26.5,-1,365,459,-94,30,58,-28,0.340909090909091,NA
"Saturday, Jul 11","boxscore","ARI","None","CIN","L",0,8,"None","30-60",5,"Remlinger","Blair","None","2:42","N",47323,"---","None",1998,-27.5,-8,365,467,-102,30,59,-29,0.337078651685393,NA
"Sunday, Jul 12","boxscore","ARI","None","CIN","L",3,5,"None","30-61",5,"Hudek","Anderson","None","2:39","N",42329,"----","None",1998,-28.5,-2,368,472,-104,30,60,-30,0.333333333333333,NA
"Monday, Jul 13","boxscore","ARI","None","HOU","W",5,3,"None","31-61",5,"Telemaco","Schourek","Olson","2:53","N",40007,"+","None",1998,-27.5,2,373,475,-102,31,60,-29,0.340659340659341,NA
"Tuesday, Jul 14","boxscore","ARI","None","HOU","L",2,4,"None","31-62",5,"Reynolds","Daal","Wagner","2:45","N",40419,"-","None",1998,-28.5,-2,375,479,-104,31,61,-30,0.33695652173913,NA
"Wednesday, Jul 15","boxscore","ARI","None","HOU","W-wo",9,8,"11","32-62",5,"Embree","Magnante","None","4:00","N",42229,"+","None",1998,-28.5,1,384,487,-103,32,61,-29,0.344086021505376,NA
"Friday, Jul 17","boxscore","ARI","None","COL","W",9,6,"None","33-62",5,"Blair","Astacio","Olson","2:56","N",46322,"++","None",1998,-28.5,3,393,493,-100,33,61,-28,0.351063829787234,NA
"Saturday, Jul 18","boxscore","ARI","None","COL","W",4,2,"None","34-62",5,"Anderson","Jones","Olson","2:27","N",48527,"+++","None",1998,-28.5,2,397,495,-98,34,61,-27,0.357894736842105,NA
"Sunday, Jul 19","boxscore","ARI","None","COL","W",6,4,"None","35-62",5,"Small","Munoz","Embree","2:50","N",45650,"++++","None",1998,-28.5,2,403,499,-96,35,61,-26,0.364583333333333,NA
"Monday, Jul 20","boxscore","ARI","@","SFG","L",3,5,"None","35-63",5,"Rodriguez","Chouinard","Nen","2:34","N",15550,"-","None",1998,-28.5,-2,406,504,-98,35,62,-27,0.360824742268041,NA
"Tuesday, Jul 21","boxscore","ARI","@","SFG","W",5,3,"None","36-63",5,"Benes","Hershiser","Olson","2:59","N",12433,"+","None",1998,-28.5,2,411,507,-96,36,62,-26,0.36734693877551,NA
"Wednesday, Jul 22","boxscore","ARI","@","SDP","L",3,9,"None","36-64",5,"Ashby","Blair","None","3:01","N",18780,"-","None",1998,-29.5,-6,414,516,-102,36,63,-27,0.363636363636364,NA
"Thursday, Jul 23","boxscore","ARI","@","SDP","L",0,3,"None","36-65",5,"Hamilton","Anderson","Hoffman","1:54","D",24278,"--","None",1998,-30.5,-3,414,519,-105,36,64,-28,0.36,NA
"Friday, Jul 24","boxscore","ARI","@","LAD","L",1,3,"None","36-66",5,"Park","Telemaco","Shaw","2:07","N",36150,"---","None",1998,-30.5,-2,415,522,-107,36,65,-29,0.356435643564356,NA
"Saturday, Jul 25","boxscore","ARI","@","LAD","W",5,3,"None","37-66",5,"Daal","Dreifort","Olson","2:45","N",38937,"+","None",1998,-30.5,2,420,525,-105,37,65,-28,0.362745098039216,NA
"Sunday, Jul 26","boxscore","ARI","@","LAD","L",3,5,"None","37-67",5,"Valdez","Benes","Shaw","2:42","N",37353,"-","None",1998,-31.5,-2,423,530,-107,37,66,-29,0.359223300970874,NA
"Monday, Jul 27","boxscore","ARI","None","CHC","L",2,6,"None","37-68",5,"Trachsel","Blair","None","2:39","N",46373,"--","None",1998,-32,-4,425,536,-111,37,67,-30,0.355769230769231,NA
"Tuesday, Jul 28","boxscore","ARI","None","CHC","W",7,5,"None","38-68",5,"Wolcott","Clark","Olson","2:28","N",47190,"+","None",1998,-31,2,432,541,-109,38,67,-29,0.361904761904762,NA
"Wednesday, Jul 29","boxscore","ARI","None","CHC","L",3,7,"None","38-69",5,"Wengert","Telemaco","Adams","2:49","N",46738,"-","None",1998,-31,-4,435,548,-113,38,68,-30,0.358490566037736,NA
"Thursday, Jul 30","boxscore","ARI","None","CHC","W",4,0,"None","39-69",5,"Daal","Tapani","None","2:14","D",46728,"+","None",1998,-31,4,439,548,-109,39,68,-29,0.364485981308411,NA
"Friday, Jul 31","boxscore","ARI","@","MIL","W",8,2,"None","40-69",5,"Benes","Juden","None","2:46","N",27274,"++","None",1998,-31,6,447,550,-103,40,68,-28,0.37037037037037,NA
"Saturday, Aug 1","boxscore","ARI","@","MIL","W",5,4,"None","41-69",5,"Banks","Fox","Olson","3:15","N",24370,"+++","None",1998,-30,1,452,554,-102,41,68,-27,0.376146788990826,NA
"Sunday, Aug 2","boxscore","ARI","@","MIL","L",2,7,"None","41-70",5,"Woodall","Anderson","None","2:29","D",29457,"-","None",1998,-31,-5,454,561,-107,41,69,-28,0.372727272727273,NA
"Monday, Aug 3","boxscore","ARI","@","CHC","W",6,5,"None","42-70",5,"Telemaco","Wengert","Olson","3:11","N",38551,"+","None",1998,-30,1,460,566,-106,42,69,-27,0.378378378378378,NA
"Tuesday, Aug 4","boxscore","ARI","@","CHC","L",0,2,"None","42-71",5,"Tapani","Daal","Beck","2:05","N",37539,"-","None",1998,-31,-2,460,568,-108,42,70,-28,0.375,NA
"Wednesday, Aug 5","boxscore","ARI","@","CHC","W",10,7,"None","43-71",5,"Benes","Wood","Olson","2:55","D",39664,"+","None",1998,-31,3,470,575,-105,43,70,-27,0.380530973451327,NA
"Friday, Aug 7","boxscore","ARI","@","MON","W",6,4,"None","44-71",5,"Anderson","Vazquez","Olson","2:39","N",9798,"++","None",1998,-30.5,2,476,579,-103,44,70,-26,0.385964912280702,NA
"Saturday, Aug 8","boxscore","ARI","@","MON","L",3,5,"None","44-72",5,"Hermanson","Telemaco","Urbina","2:36","N",10717,"-","None",1998,-31,-2,479,584,-105,44,71,-27,0.382608695652174,NA
"Sunday, Aug 9","boxscore","ARI","@","MON","L",2,8,"None","44-73",5,"Bennett","Wolcott","Kline","2:23","D",21804,"--","None",1998,-32,-6,481,592,-111,44,72,-28,0.379310344827586,NA
"Monday, Aug 10","boxscore","ARI","None","PHI","L",0,3,"None","44-74",5,"Schilling","Daal","None","2:08","N",41711,"---","None",1998,-32,-3,481,595,-114,44,73,-29,0.376068376068376,NA
"Tuesday, Aug 11","boxscore","ARI","None","PHI","W",7,3,"None","45-74",5,"Benes","Portugal","None","2:27","N",41298,"+","None",1998,-32,4,488,598,-110,45,73,-28,0.38135593220339,NA
"Wednesday, Aug 12","boxscore","ARI","None","PHI","L",4,7,"None","45-75",5,"Grace","Anderson","Leiter","2:24","N",41510,"-","None",1998,-33,-3,492,605,-113,45,74,-29,0.378151260504202,NA
"Friday, Aug 14","boxscore","ARI","None","NYM","L",2,3,"None","45-76",5,"Reed","Telemaco","Wendell","2:31","N",47562,"--","None",1998,-33.5,-1,494,608,-114,45,75,-30,0.375,NA
"Saturday, Aug 15","boxscore","ARI","None","NYM","L",4,5,"None","45-77",5,"Reynoso","Chouinard","Franco","2:57","N",48307,"---","None",1998,-34,-1,498,613,-115,45,76,-31,0.371900826446281,NA
"Sunday, Aug 16","boxscore","ARI","None","NYM","W",6,1,"None","46-77",5,"Daal","Nomo","None","2:49","N",44537,"+","None",1998,-33.5,5,504,614,-110,46,76,-30,0.377049180327869,NA
"Monday, Aug 17","boxscore","ARI","None","MON","W",6,1,"None","47-77",5,"Benes","Powell","None","2:22","N",39367,"++","None",1998,-33,5,510,615,-105,47,76,-29,0.382113821138211,NA
"Tuesday, Aug 18","boxscore","ARI","None","MON","L",1,7,"None","47-78",5,"Vazquez","Anderson","None","2:17","N",40012,"-","None",1998,-34,-6,511,622,-111,47,77,-30,0.379032258064516,NA
"Wednesday, Aug 19","boxscore","ARI","None","MON","L",2,8,"None","47-79",5,"Hermanson","Telemaco","None","2:27","D",39906,"--","None",1998,-34,-6,513,630,-117,47,78,-31,0.376,NA
"Thursday, Aug 20","boxscore","ARI","@","PHI","L",1,11,"None","47-80",5,"Schilling","Wolcott","None","2:40","N",NA,"---","None",1998,-34.5,-10,514,641,-127,47,79,-32,0.373015873015873,NA
"Thursday, Aug 20","boxscore","ARI","@","PHI","W",12,9,"11","48-80",5,"Embree","Bottalico","None","4:12","N",26216,"+","1998-05-09 (Rain)",1998,-34.5,3,526,650,-124,48,79,-31,0.377952755905512,NA
"Friday, Aug 21","boxscore","ARI","@","PHI","L",0,1,"None","48-81",5,"Portugal","Daal","Gomes","2:15","N",17144,"-","None",1998,-34.5,-1,526,651,-125,48,80,-32,0.375,NA
"Saturday, Aug 22","boxscore","ARI","@","NYM","L",4,9,"None","48-82",5,"Jones","Benes","None","3:00","D",42654,"--","None",1998,-34.5,-5,530,660,-130,48,81,-33,0.372093023255814,NA
"Sunday, Aug 23","boxscore","ARI","@","NYM","W",4,3,"None","49-82",5,"Anderson","Leiter","Olson","3:12","D",36039,"+","None",1998,-34.5,1,534,663,-129,49,81,-32,0.376923076923077,NA
"Monday, Aug 24","boxscore","ARI","@","NYM","W",9,5,"None","50-82",5,"Telemaco","Yoshii","Banks","3:00","D",29850,"++","None",1998,-34.5,4,543,668,-125,50,81,-31,0.381679389312977,NA
"Tuesday, Aug 25","boxscore","ARI","None","PIT","L",6,9,"None","50-83",5,"Lawrence","Sodowsky","Loiselle","3:12","N",38960,"-","None",1998,-35.5,-3,549,677,-128,50,82,-32,0.378787878787879,NA
"Wednesday, Aug 26","boxscore","ARI","None","PIT","L",3,4,"None","50-84",5,"Tabaka","Daal","Loiselle","3:12","N",39906,"--","None",1998,-36.5,-1,552,681,-129,50,83,-33,0.37593984962406,NA
