date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Tuesday, Apr 7",boxscore,LAA,@,SEA,W,2,0,None,1-1,2, 0.5,Wilson,Paxton,Street,2:13,N,"26,545",+,None
"Wednesday, Apr 8",boxscore,LAA,@,SEA,W,5,3,None,2-1,1, Tied,Shoemaker,Iwakuma,Street,2:48,N,"25,495",++,None
"Friday, Apr 10",boxscore,LAA,None,KCR,L,2,4,None,2-2,2, 0.5,Vargas,Santiago,Davis,3:16,N,"44,489",-,None
"Saturday, Apr 11",boxscore,LAA,None,KCR,L,4,6,None,2-3,3, 0.5,Guthrie,Weaver,Holland,2:41,N,"44,154",--,None
"Sunday, Apr 12",boxscore,LAA,None,KCR,L,2,9,None,2-4,5, 1.0,Ventura,Wilson,None,2:56,D,"37,060",---,None
"Monday, Apr 13",boxscore,LAA,@,TEX,W,6,3,None,3-4,2, 0.5,Shoemaker,Detwiler,Street,3:17,N,"18,401",+,None
"Tuesday, Apr 14",boxscore,LAA,@,TEX,L,2,8,None,3-5,3, 1.5,Martinez,Rucinski,None,2:57,N,"21,805",-,None
"Wednesday, Apr 15",boxscore,LAA,@,TEX,W,10,2,None,4-5,2, 0.5,Santiago,Ranaudo,None,3:13,D,"25,757",+,None
"Friday, Apr 17",boxscore,LAA,@,HOU,W,6,3,None,5-5,1,up 0.5,Ramos,Qualls,Street,2:57,N,"22,660",++,None
"Saturday, Apr 18",boxscore,LAA,@,HOU,L,0,4,None,5-6,2, 0.5,Keuchel,Wilson,None,2:38,N,"28,209",-,None
"Sunday, Apr 19",boxscore,LAA,@,HOU,L,3,4,None,5-7,3, 1.0,Feldman,Richards,Gregerson,3:20,D,"24,254",--,None
"Monday, Apr 20",boxscore,LAA,None,OAK,L,3,6,None,5-8,3, 2.0,Otero,Shoemaker,Clippard,2:57,N,"35,228",---,None
