date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Thursday, Apr 24",boxscore,CIN,None,STL,W,3,1,None,2-0,2, 0.5,Fisher,Sherdel,None,1:55,D,None,++,None
"Friday, Apr 25",boxscore,CIN,None,STL,W,5,1,None,3-0,1, Tied,Eller,Meadows,None,2:10,D,None,+++,None
"Saturday, Apr 26",boxscore,CIN,None,STL,W,5,1,None,4-0,1,up 0.5,Luque,Doak,None,2:03,D,None,++++,None
"Sunday, Apr 27",boxscore,CIN,None,PIT,W,4,1,None,5-0,1,up 1.0,Ruether,Hamilton,None,None,D,"11,000",+++++,None
"Tuesday, Apr 29",boxscore,CIN,None,PIT,W,8,1,None,6-0,1,up 1.5,Fisher,Cooper,None,None,D,None,++++++,None
"Thursday, May 1",boxscore,CIN,@,STL,W,6,3,None,7-0,1,up 2.0,Eller,Sherdel,None,2:07,D,None,+++++++,None
"Friday, May 2",boxscore,CIN,@,STL,L,1,8,None,7-1,1,up 1.0,Tuero,Ruether,None,2:03,D,None,-,None
"Saturday, May 3",boxscore,CIN,@,STL,W,7,2,None,8-1,1,up 1.0,Fisher,May,None,None,D,None,+,None
"Sunday, May 4",boxscore,CIN,None,CHC,W,8,1,None,9-1,1,up 1.0,Sallee,Weaver,None,1:24,D,"17,988",++,None
"Monday, May 5",boxscore,CIN,None,CHC,L,6,7,12,9-2,1,up 0.5,Carter,Bressler,None,None,D,None,-,None
"Tuesday, May 6",boxscore,CIN,None,CHC,L,0,7,None,9-3,2, 0.5,Vaughn,Ruether,None,None,D,None,--,None
"Friday, May 9",boxscore,CIN,@,CHC,W,1,0,None,10-3,2, 0.5,Fisher,Alexander,None,None,D,"5,000",+,None
"Saturday, May 10",boxscore,CIN,@,CHC,L,3,4,None,10-4,2, 1.0,Vaughn,Bressler,None,None,D,None,-,None
"Sunday, May 11",boxscore,CIN,None,STL,W,6,0,None,11-4,1, Tied,Eller,May,None,1:40,D,"5,500",+,None
"Tuesday, May 13",boxscore,CIN,@,BRO,L,3,4,11,11-5,2, 0.5,Pfeffer,Fisher,None,None,D,"7,000",-,None
"Wednesday, May 14",boxscore,CIN,@,BRO,L,0,7,None,11-6,3, 1.5,Grimes,Bressler,None,None,D,"5,000",--,None
"Thursday, May 15",boxscore,CIN,@,BRO,W,10,0,13,12-6,3, 0.5,Eller,Mamaux,None,None,D,"2,000",+,None
"Friday, May 16",boxscore,CIN,@,BRO,W,1,0,None,13-6,2, 0.5,Luque,Marquard,None,None,D,None,++,None
"Sunday, May 18",boxscore,CIN,@,NYG,L,0,5,None,13-7,3, 1.5,Benton,Sallee,None,None,D,"35,000",-,1919-05-17 (Rain)
"Monday, May 19",boxscore,CIN,@,NYG,W,6,4,10,14-7,2, 0.5,Luque,Barnes,None,None,D,"5,000",+,None
"Tuesday, May 20",boxscore,CIN,@,NYG,L,5,7,None,14-8,2, 1.5,Causey,Eller,Winters,None,D,None,-,None
"Friday, May 23",boxscore,CIN,@,BSN,W,10,4,None,15-8,2, 1.5,Luque,Keating,None,None,D,None,+,None
"Saturday, May 24",boxscore,CIN,@,BSN,L,1,4,None,15-9,3, 1.5,Nehf,Fisher,None,None,D,None,-,None
"Monday, May 26",boxscore,CIN,@,PHI,W,7,5,None,16-9,3, 2.0,Eller,Packard,Fisher,2:05,D,"7,000",+,None
"Tuesday, May 27",boxscore,CIN,@,PHI,L,1,4,None,16-10,3, 3.0,Woodward,Luque,None,None,D,None,-,None
"Wednesday, May 28",boxscore,CIN,@,PHI,W,6,5,None,17-10,2, 2.0,Fisher,Smith,Ring,None,D,None,+,None
"Thursday, May 29",boxscore,CIN,@,PIT,W,3,1,None,18-10,2, 2.0,Sallee,Mayer,None,None,D,None,++,None
"Friday, May 30",boxscore,CIN,@,PIT,L,3,9,None,18-11,2, 4.0,Miller,Ring,None,1:53,D,"6,000",-,None
"Friday, May 30",boxscore,CIN,@,PIT,L,2,3,None,18-12,2, 4.0,Cooper,Eller,None,2:06,D,"21,000",--,None
"Saturday, May 31",boxscore,CIN,@,PIT,L,5,10,None,18-13,2, 4.0,Hamilton,Luque,None,2:09,D,"7,000",---,None
"Sunday, Jun 1",boxscore,CIN,None,PIT,L,3,4,10,18-14,2, 4.5,Adams,Fisher,None,None,D,None,----,None
"Sunday, Jun 1",boxscore,CIN,None,PIT,W,10,2,None,19-14,2, 4.5,Ruether,Evans,None,None,D,"12,000",+,1919-04-28 (Rain)
"Monday, Jun 2",boxscore,CIN,@,STL,W,7,4,None,20-14,2, 5.0,Bressler,Meadows,None,None,D,None,++,None
"Wednesday, Jun 4",boxscore,CIN,@,STL,L,3,4,None,20-15,2, 4.5,Goodwin,Sallee,Tuero,None,D,None,-,None
"Thursday, Jun 5",boxscore,CIN,@,STL,L,0,1,None,20-16,2, 5.0,Doak,Mitchell,None,None,D,None,--,None
"Friday, Jun 6",boxscore,CIN,None,BRO,W,7,6,None,21-16,2, 4.0,Fisher,Pfeffer,Luque,1:33,D,None,+,None
"Saturday, Jun 7",boxscore,CIN,None,BRO,W,1,0,None,22-16,2, 4.0,Ruether,Smith,None,1:29,D,None,++,None
"Sunday, Jun 8",boxscore,CIN,None,BRO,W,4,1,5,23-16,2, 3.5,Eller,Grimes,None,1:46,D,None,+++,None
"Monday, Jun 9",boxscore,CIN,None,BRO,W,7,2,None,24-16,2, 3.0,Sallee,Marquard,None,1:37,D,None,++++,None
"Tuesday, Jun 10",boxscore,CIN,None,NYG,L,2,6,None,24-17,2, 4.0,Benton,Fisher,Dubuc,2:06,D,None,-,None
"Wednesday, Jun 11",boxscore,CIN,None,NYG,W,2,1,None,25-17,2, 3.0,Ruether,Schupp,None,1:48,D,None,+,None
"Thursday, Jun 12",boxscore,CIN,None,NYG,L,1,2,None,25-18,2, 4.0,Barnes,Eller,None,2:00,D,None,-,None
"Friday, Jun 13",boxscore,CIN,None,NYG,W,3,2,None,26-18,2, 3.0,Sallee,Causey,None,1:46,D,None,+,None
"Saturday, Jun 14",boxscore,CIN,None,BSN,W,9,6,None,27-18,2, 3.0,Fisher,Scott,Luque,2:23,D,None,++,None
"Wednesday, Jun 18",boxscore,CIN,None,PHI,W,4,1,None,28-18,2, 2.5,Eller,Packard,None,2:14,D,None,+++,None
"Thursday, Jun 19",boxscore,CIN,None,PHI,W,4,1,None,29-18,2, 2.5,Sallee,Rixey,None,None,D,None,++++,None
"Friday, Jun 20",boxscore,CIN,None,PHI,W,5,4,None,30-18,2, 2.5,Eller,Woodward,None,2:08,D,None,+++++,None
