date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Wednesday, Apr 5",boxscore,ARI,@,COL,W,4,2,None,1-1,1, Tied,Hernandez,Cook,Valverde,2:59,N,"18,553",+,None
"Thursday, Apr 6",boxscore,ARI,@,COL,W,12,5,None,2-1,1, Tied,Batista,Francis,None,3:09,N,"18,406",++,None
"Friday, Apr 7",boxscore,ARI,@,MIL,L,1,3,None,2-2,1, Tied,Bush,Ortiz,Turnbow,2:18,N,"25,737",-,None
"Saturday, Apr 8",boxscore,ARI,@,MIL,L-wo,4,5,None,2-3,4, 1.0,Kolb,Vizcaino,None,2:49,D,"29,226",--,None
"Sunday, Apr 9",boxscore,ARI,@,MIL,W,7,0,None,3-3,3, 1.0,Vargas,Capuano,None,3:00,D,"28,115",+,None
"Tuesday, Apr 11",boxscore,ARI,None,COL,L,5,6,None,3-4,4, 2.0,Cook,Hernandez,Fuentes,2:55,N,"37,355",-,None
"Wednesday, Apr 12",boxscore,ARI,None,COL,W,5,4,None,4-4,3, 1.0,Aquino,King,Valverde,2:42,N,"18,664",+,None
"Thursday, Apr 13",boxscore,ARI,None,COL,L,3,5,None,4-5,4, 2.0,Fogg,Ortiz,Fuentes,2:54,N,"18,745",-,None
"Friday, Apr 14",boxscore,ARI,None,HOU,W,5,1,None,5-5,3, 1.5,Webb,Pettitte,None,2:40,N,"24,512",+,None
"Saturday, Apr 15",boxscore,ARI,None,HOU,L,0,10,None,5-6,4, 2.0,Rodriguez,Vargas,None,2:47,N,"25,042",-,None
"Sunday, Apr 16",boxscore,ARI,None,HOU,L,5,8,None,5-7,4, 2.5,Springer,Hernandez,Lidge,3:16,D,"21,191",--,None
"Monday, Apr 17",boxscore,ARI,None,SFG,L,9,10,None,5-8,5, 3.5,Kline,Valverde,Worrell,3:28,N,"21,610",---,None
"Tuesday, Apr 18",boxscore,ARI,None,SFG,W,7,4,None,6-8,4, 2.5,Lyon,Morris,None,2:47,N,"23,255",+,None
"Wednesday, Apr 19",boxscore,ARI,None,SFG,W,10,3,None,7-8,3, 1.5,Webb,Cain,None,2:32,N,"23,083",++,None
"Thursday, Apr 20",boxscore,ARI,None,SFG,L,7,9,None,7-9,3, 2.5,Worrell,Medders,None,3:17,N,"23,792",-,None
"Friday, Apr 21",boxscore,ARI,@,LAD,L,3,6,None,7-10,5, 2.5,Perez,Hernandez,Baez,3:01,N,"44,294",--,None
"Saturday, Apr 22",boxscore,ARI,@,LAD,W,5,4,None,8-10,3, 2.5,Batista,Seo,Valverde,3:10,N,"51,878",+,None
"Sunday, Apr 23",boxscore,ARI,@,LAD,L,4,6,None,8-11,5, 2.5,Tomko,Ortiz,Baez,3:19,D,"48,394",-,None
"Monday, Apr 24",boxscore,ARI,@,SDP,W,4,1,None,9-11,4, 2.5,Webb,Park,Valverde,2:29,N,"19,718",+,None
"Tuesday, Apr 25",boxscore,ARI,@,SDP,W,7,0,None,10-11,3, 1.5,Vargas,Peavy,None,2:44,N,"21,281",++,None
"Wednesday, Apr 26",boxscore,ARI,@,SDP,W,3,2,None,11-11,3, 0.5,Hernandez,Williams,Valverde,2:50,D,"22,247",+++,None
"Friday, Apr 28",boxscore,ARI,@,SFG,L,2,10,None,11-12,3, 2.0,Schmidt,Batista,None,2:45,N,"39,561",-,None
"Saturday, Apr 29",boxscore,ARI,@,SFG,L-wo,2,3,None,11-13,4, 3.0,Benitez,Vizcaino,None,2:25,D,"38,187",--,None
"Sunday, Apr 30",boxscore,ARI,@,SFG,W,8,2,None,12-13,3, 3.0,Webb,Cain,None,2:28,D,"38,266",+,None
"Monday, May 1",boxscore,ARI,None,LAD,W,3,2,None,13-13,3, 2.0,Vargas,Penny,Valverde,2:37,N,"20,099",++,None
"Tuesday, May 2",boxscore,ARI,None,LAD,W,10,8,None,14-13,2, 1.0,Vizcaino,Saito,Valverde,3:37,N,"23,198",+++,None
"Wednesday, May 3",boxscore,ARI,None,CHC,W,5,1,None,15-13,2, 1.0,Batista,Maddux,Valverde,2:49,N,"25,331",++++,None
"Thursday, May 4",boxscore,ARI,None,CHC,W,6,0,None,16-13,1, Tied,Cruz,Hill,None,2:40,N,"24,552",+++++,None
"Friday, May 5",boxscore,ARI,None,CIN,W,7,1,None,17-13,1, Tied,Webb,Ramirez,None,2:15,N,"21,072",++++++,None
"Saturday, May 6",boxscore,ARI,None,CIN,W,3,1,None,18-13,1, Tied,Vargas,Arroyo,Valverde,2:32,N,"27,398",+++++++,None
"Sunday, May 7",boxscore,ARI,None,CIN,L,8,9,None,18-14,2, 1.0,Williams,Hernandez,Weathers,3:20,D,"27,707",-,None
"Tuesday, May 9",boxscore,ARI,@,PIT,L,0,3,None,18-15,2, 1.5,Snell,Batista,Gonzalez,2:20,N,"16,961",--,None
"Wednesday, May 10",boxscore,ARI,@,PIT,W,7,4,None,19-15,2, 0.5,Webb,Marte,Valverde,3:03,N,"14,509",+,None
"Friday, May 12",boxscore,ARI,@,STL,L,3,5,None,19-16,3, 0.5,Mulder,Cruz,Isringhausen,2:41,N,"41,085",-,None
"Saturday, May 13",boxscore,ARI,@,STL,L,1,9,None,19-17,3, 1.5,Marquis,Vargas,None,2:48,N,"40,585",--,None
"Sunday, May 14",boxscore,ARI,@,STL,W,7,6,None,20-17,3, 1.5,Vizcaino,Wainwright,Valverde,3:07,D,"40,891",+,None
"Monday, May 15",boxscore,ARI,None,SDP,W-wo,6,5,10,21-17,2, 0.5,Valverde,Cassidy,None,2:47,N,"19,838",++,None
"Tuesday, May 16",boxscore,ARI,None,SDP,W,5,2,None,22-17,1,up 0.5,Grimsley,Peavy,Valverde,2:44,N,"20,015",+++,None
"Wednesday, May 17",boxscore,ARI,None,SDP,L,10,14,None,22-18,2, 0.5,Thompson,Cruz,None,3:02,N,"18,012",-,None
