date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Tuesday, Apr 6",boxscore,CLE,@,MIN,L-wo,6,7,15,0-2,5, 2.0,Roa,Westbrook,None,5:00,N,"19,832",--,None
"Wednesday, Apr 7",boxscore,CLE,@,MIN,W,11,4,None,1-2,5, 2.0,Durbin,Lohse,None,3:07,N,"20,313",+,None
"Thursday, Apr 8",boxscore,CLE,@,KCR,W,6,1,None,2-2,2, 2.0,D'Amico,Affeldt,None,2:28,D,"14,671",++,None
"Friday, Apr 9",boxscore,CLE,@,KCR,L,1,3,None,2-3,5, 2.5,Grimsley,Cressend,Leskanic,3:07,N,"28,535",-,None
"Saturday, Apr 10",boxscore,CLE,@,KCR,L-wo,6,7,10,2-4,5, 2.5,Sullivan,Betancourt,None,3:08,D,"21,889",--,None
"Sunday, Apr 11",boxscore,CLE,@,KCR,L,3,5,None,2-5,5, 3.5,Sullivan,Jimenez,Leskanic,3:05,D,"16,933",---,None
"Monday, Apr 12",boxscore,CLE,None,MIN,W,6,3,None,3-5,5, 3.0,Lee,Lohse,None,2:39,D,"42,424",+,None
"Wednesday, Apr 14",boxscore,CLE,None,MIN,L,6,10,None,3-6,5, 3.5,Silva,D'Amico,Rincon,2:54,N,"14,237",-,None
"Thursday, Apr 15",boxscore,CLE,None,MIN,L,0,3,None,3-7,5, 3.5,Radke,Stanford,Nathan,2:35,N,"15,105",--,None
"Friday, Apr 16",boxscore,CLE,None,DET,W,10,3,None,4-7,5, 2.5,Sabathia,Cornejo,None,2:46,N,"18,507",+,None
"Saturday, Apr 17",boxscore,CLE,None,DET,L,1,6,None,4-8,5, 3.5,Maroth,Davis,None,2:54,D,"18,955",-,None
"Sunday, Apr 18",boxscore,CLE,None,DET,W,9,7,None,5-8,4, 3.5,Lee,Bonderman,Riske,3:01,D,"19,240",+,None
"Monday, Apr 19",boxscore,CLE,None,DET,L,4,10,None,5-9,4, 4.0,Levine,Betancourt,None,2:53,N,"13,650",-,None
"Tuesday, Apr 20",boxscore,CLE,None,KCR,L,5,15,None,5-10,5, 5.0,Anderson,Durbin,None,3:02,N,"13,563",--,None
"Thursday, Apr 22",boxscore,CLE,None,KCR,W,5,4,None,6-10,4, 4.5,Betancourt,Grimsley,Riske,2:46,D,"15,720",+,None
"Friday, Apr 23",boxscore,CLE,@,DET,L,3,17,None,6-11,4, 5.5,Bonderman,Davis,Yan,3:08,N,"22,008",-,None
"Saturday, Apr 24",boxscore,CLE,@,DET,L-wo,2,5,None,6-12,5, 5.5,Urbina,Stewart,None,3:00,D,"20,913",--,None
"Sunday, Apr 25",boxscore,CLE,@,DET,W,3,2,None,7-12,4, 5.5,Westbrook,Johnson,None,2:21,D,"17,253",+,None
"Tuesday, Apr 27",boxscore,CLE,@,CHW,W,11,7,10,8-12,4, 5.0,Betancourt,Adkins,None,3:53,N,"14,572",++,None
"Wednesday, Apr 28",boxscore,CLE,@,CHW,L-wo,8,9,None,8-13,4, 6.0,Jackson,Betancourt,None,2:55,D,"12,189",-,None
"Friday, Apr 30",boxscore,CLE,None,BAL,W,11,2,None,9-13,4, 6.0,Lee,Ponson,None,2:44,N,"18,782",+,None
"Saturday, May 1",boxscore,CLE,None,BAL,W-wo,3,2,13,10-13,4, 5.0,Durbin,DeJean,None,4:07,D,"17,275",++,None
"Monday, May 3",boxscore,CLE,None,BOS,W,2,1,None,11-13,4, 4.5,Westbrook,Schilling,Betancourt,2:52,N,"16,285",+++,None
"Tuesday, May 4",boxscore,CLE,None,BOS,W,7,6,None,12-13,3, 3.5,Davis,Lowe,Betancourt,2:50,N,"16,070",++++,None
"Wednesday, May 5",boxscore,CLE,None,BOS,L,5,9,None,12-14,3, 4.5,Arroyo,D'Amico,None,3:17,N,"17,370",-,None
"Thursday, May 6",boxscore,CLE,None,BOS,L,2,5,None,12-15,4, 5.0,Martinez,Sabathia,Foulke,2:37,N,"26,825",--,None
"Friday, May 7",boxscore,CLE,@,BAL,L-wo,2,3,10,12-16,4, 5.0,Julio,Durbin,None,3:10,N,"34,324",---,None
"Saturday, May 8",boxscore,CLE,@,BAL,L,7,10,None,12-17,4, 5.0,Parrish,Stewart,Julio,2:50,D,"30,687",----,None
"Sunday, May 9",boxscore,CLE,@,BAL,L,11,12,None,12-18,4, 5.0,Lopez,Riske,Julio,3:26,D,"35,778",-----,None
"Monday, May 10",boxscore,CLE,@,BOS,W,10,6,None,13-18,4, 4.5,Durbin,Kim,None,3:38,N,"35,257",+,None
"Tuesday, May 11",boxscore,CLE,@,BOS,L,3,5,None,13-19,4, 5.5,Embree,Jimenez,Foulke,2:32,N,"35,401",-,None
"Wednesday, May 12",boxscore,CLE,@,BOS,W,6,4,None,14-19,4, 5.5,Lee,Wakefield,None,2:49,N,"35,371",+,None
"Friday, May 14",boxscore,CLE,None,TBD,W-wo,8,7,10,15-19,4, 6.0,White,Carter,None,3:13,N,"19,796",++,None
"Saturday, May 15",boxscore,CLE,None,TBD,W,9,7,None,16-19,4, 6.0,Westbrook,Zambrano,None,2:55,D,"18,040",+++,None
"Sunday, May 16",boxscore,CLE,None,TBD,W,10,0,None,17-19,4, 5.0,Sabathia,Waechter,None,2:45,D,"19,499",++++,None
