date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Thursday, Apr 16",boxscore,BAL,@,CHW,W,4,3,None,2-0,1, Tied,McNally,Herbert,Miller,2:26,D,"4,037",++,None
"Friday, Apr 17",boxscore,BAL,None,NYY,W-wo,4,3,11,3-0,1,up 0.5,Miller,Bouton,None,3:07,D,"35,141",+++,None
"Saturday, Apr 18",boxscore,BAL,None,NYY,W-wo,2,1,12,4-0,1,up 1.0,Stock,Mikkelsen,None,3:11,D,"12,433",++++,None
"Sunday, Apr 19",boxscore,BAL,None,NYY,L,3,5,None,4-1,1,up 0.5,Daley,Pappas,Hamilton,2:42,D,"26,144",-,None
"Thursday, Apr 23",boxscore,BAL,None,BOS,L,1,3,None,4-2,1,up 0.5,Lamabe,Barber,Radatz,2:36,N,None,--,None
"Thursday, Apr 23",boxscore,BAL,None,BOS,W,1,0,None,5-2,1,up 0.5,Roberts,Morehead,None,2:21,N,"9,636",+,1964-04-22 (Rain)
"Saturday, Apr 25",boxscore,BAL,@,NYY,L,1,4,None,5-3,3, 1.0,Bouton,Pappas,Hamilton,2:06,D,"13,659",-,None
"Sunday, Apr 26",boxscore,BAL,@,NYY,L,4,5,None,5-4,3, 1.0,Reniff,Haddix,None,2:19,D,"18,988",--,None
"Tuesday, Apr 28",boxscore,BAL,@,BOS,L-wo,4,6,11,5-5,5, 1.0,Heffner,Miller,None,3:10,D,"2,085",---,None
"Wednesday, Apr 29",boxscore,BAL,@,BOS,W,4,2,None,6-5,4, 0.5,Stock,Morehead,Haddix,2:35,D,"1,199",+,None
"Saturday, May 2",boxscore,BAL,None,CLE,L,4,6,13,6-6,5, 2.0,Abernathy,Haddix,McMahon,4:00,D,"4,974",-,None
"Sunday, May 3",boxscore,BAL,None,CLE,W,5,2,None,7-6,5, 2.0,McNally,Grant,Miller,2:22,D,None,+,None
"Sunday, May 3",boxscore,BAL,None,CLE,L,0,3,None,7-7,5, 2.0,John,Roberts,None,1:34,D,"11,583",-,None
"Monday, May 4",boxscore,BAL,None,WSA,W,11,4,None,8-7,3, 2.0,Hall,Cheney,None,2:28,N,"3,199",+,None
"Tuesday, May 5",boxscore,BAL,None,WSA,W,2,1,None,9-7,3, 1.0,Bunker,Hannan,None,1:51,N,"4,599",++,None
"Wednesday, May 6",boxscore,BAL,@,CLE,L,5,7,None,9-8,3, 2.0,Bell,McCormick,Abernathy,2:55,N,"5,653",-,None
"Thursday, May 7",boxscore,BAL,@,CLE,L,4,9,None,9-9,4, 3.0,Grant,McNally,Abernathy,2:23,N,"3,962",--,None
"Friday, May 8",boxscore,BAL,@,DET,W,4,3,10,10-9,4, 2.5,Miller,Sherry,None,3:21,N,"9,305",+,None
"Saturday, May 9",boxscore,BAL,@,DET,W,7,6,None,11-9,4, 1.5,Haddix,Sherry,Hall,2:57,D,"4,431",++,None
"Sunday, May 10",boxscore,BAL,@,DET,W,2,1,None,12-9,3, 1.0,Pappas,Wickersham,Hall,2:28,D,None,+++,None
"Sunday, May 10",boxscore,BAL,@,DET,W,7,1,None,13-9,3, 1.0,Bunker,Rakow,None,2:19,D,"13,440",++++,None
"Monday, May 11",boxscore,BAL,@,WSA,L,4,6,None,13-10,3, 1.5,Daniels,McCormick,Kline,2:29,N,"3,813",-,None
"Tuesday, May 12",boxscore,BAL,@,WSA,W,5,0,None,14-10,3, 0.5,McNally,Stenhouse,None,2:17,N,"2,188",+,None
"Thursday, May 14",boxscore,BAL,@,WSA,L,1,4,None,14-11,4, 1.0,Narum,Roberts,None,1:55,N,"4,224",-,None
"Friday, May 15",boxscore,BAL,None,LAA,W,6,1,None,15-11,3, 0.5,Bunker,Chance,None,2:09,N,None,+,None
"Friday, May 15",boxscore,BAL,None,LAA,W,12,0,None,16-11,3, 0.5,Pappas,Lee,None,2:59,N,"15,392",++,None
"Saturday, May 16",boxscore,BAL,None,LAA,W,5,1,None,17-11,2, 0.5,Hall,Newman,Miller,2:14,N,"7,089",+++,None
"Sunday, May 17",boxscore,BAL,None,LAA,L,4,9,None,17-12,3, 0.5,Lee,Estrada,Chance,2:44,D,"5,442",-,None
"Tuesday, May 19",boxscore,BAL,None,KCA,W-wo,3,2,10,18-12,2, 0.5,Hall,Wyatt,None,2:43,N,"8,496",+,None
"Wednesday, May 20",boxscore,BAL,None,KCA,W,8,3,None,19-12,1, Tied,Pappas,Segui,None,2:14,N,"6,197",++,None
"Thursday, May 21",boxscore,BAL,None,KCA,W,7,6,None,20-12,1,up 0.5,Bunker,O'Donoghue,Miller,2:47,N,"8,996",+++,None
"Friday, May 22",boxscore,BAL,None,MIN,W-wo,6,5,None,21-12,1,up 0.5,Hall,Fischer,None,2:48,N,"14,009",++++,None
"Saturday, May 23",boxscore,BAL,None,MIN,L,1,5,None,21-13,2, 0.5,Stange,McNally,None,2:22,D,"7,336",-,None
"Sunday, May 24",boxscore,BAL,None,MIN,W,2,0,None,22-13,1,up 0.5,Roberts,Roland,None,2:15,D,None,+,None
"Sunday, May 24",boxscore,BAL,None,MIN,W-wo,7,6,None,23-13,1,up 0.5,Miller,Stange,None,3:02,D,"15,917",++,None
"Monday, May 25",boxscore,BAL,None,DET,L,3,5,None,23-14,2, 0.5,Rakow,Barber,None,2:47,N,"7,092",-,None
"Tuesday, May 26",boxscore,BAL,None,DET,W,2,1,None,24-14,1, Tied,Bunker,Lolich,Miller,2:21,N,"10,683",+,None
"Wednesday, May 27",boxscore,BAL,None,DET,L,3,6,None,24-15,2, 0.5,Rakow,McNally,None,2:39,N,"9,068",-,None
"Friday, May 29",boxscore,BAL,@,LAA,W,3,2,None,25-15,1, Tied,Roberts,Chance,Miller,2:33,N,"7,802",+,None
"Saturday, May 30",boxscore,BAL,@,LAA,W,6,0,None,26-15,1, Tied,Pappas,McBride,None,2:07,N,"7,258",++,None
"Sunday, May 31",boxscore,BAL,@,LAA,W,2,1,None,27-15,2, 0.5,Barber,Belinsky,Miller,2:25,D,"7,567",+++,None
"Monday, Jun 1",boxscore,BAL,@,KCA,W,8,4,None,28-15,1,up 0.5,Bunker,Monteagudo,Hall,2:31,N,"4,310",++++,None
"Tuesday, Jun 2",boxscore,BAL,@,KCA,W,4,0,None,29-15,1,up 1.5,McNally,Pena,None,2:13,N,"5,943",+++++,None
