date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Monday, Apr 21",None,PHI,@,NYG,L,3,5,None,1-1,2, 1.0,None,None,None,None,None,None,-,None
"Tuesday, Apr 22",None,PHI,@,NYG,W,7,3,None,2-1,1, Tied,None,None,None,None,None,None,+,None
"Wednesday, Apr 23",None,PHI,@,NYG,W,3,1,None,3-1,1, Tied,None,None,None,None,None,None,++,None
"Monday, Apr 28",None,PHI,@,BRO,L,0,10,None,3-2,3, 1.0,None,None,None,None,None,None,-,None
"Tuesday, Apr 29",None,PHI,None,NYG,W,5,4,None,4-2,1, Tied,None,None,None,None,None,None,+,None
"Wednesday, Apr 30",None,PHI,None,NYG,L,3,9,None,4-3,2, 0.5,None,None,None,None,None,None,-,None
"Friday, May 2",None,PHI,None,NYG,W,7,6,None,5-3,1, Tied,None,None,None,None,None,None,+,None
"Saturday, May 3",None,PHI,None,BSN,W,5,0,None,6-3,1,up 0.5,None,None,None,None,None,None,++,None
"Monday, May 5",None,PHI,None,BSN,W,6,5,None,7-3,1,up 1.0,None,None,None,None,None,None,+++,None
"Wednesday, May 7",None,PHI,None,BSN,W,5,4,None,8-3,1,up 1.5,None,None,None,None,None,None,++++,None
"Thursday, May 8",None,PHI,None,BSN,W,5,4,None,9-3,1,up 1.5,None,None,None,1:50,None,None,+++++,1890-05-06 (Rain)
"Friday, May 9",None,PHI,None,BRO,W,6,1,None,10-3,1,up 2.0,None,None,None,1:25,None,None,++++++,None
"Saturday, May 10",None,PHI,None,BRO,L,4,6,None,10-4,1,up 1.5,None,None,None,1:50,None,None,-,None
"Monday, May 12",None,PHI,None,BRO,L,7,17,None,10-5,1,up 1.0,None,None,None,None,None,None,--,None
"Tuesday, May 13",None,PHI,None,BRO,W,11,3,None,11-5,1,up 2.0,None,None,None,None,None,None,+,None
"Wednesday, May 14",None,PHI,@,BSN,L,7,14,None,11-6,1,up 1.5,None,None,None,2:10,None,None,-,None
"Friday, May 16",None,PHI,None,CIN,L,1,5,None,11-7,1,up 0.5,None,None,None,None,None,None,--,None
"Saturday, May 17",None,PHI,None,CIN,W,6,4,None,12-7,1,up 1.5,None,None,None,1:55,None,None,+,None
"Monday, May 19",None,PHI,None,CIN,L,6,9,None,12-8,1,up 0.5,None,None,None,None,None,None,-,None
"Tuesday, May 20",None,PHI,None,CHC,W,7,3,None,13-8,1,up 1.5,None,None,None,None,None,None,+,None
"Wednesday, May 21",None,PHI,None,CHC,W,4,3,None,14-8,1,up 2.0,None,None,None,None,None,None,++,None
"Thursday, May 22",None,PHI,None,CHC,L,4,5,None,14-9,1,up 1.0,None,None,None,None,None,None,-,None
"Friday, May 23",None,PHI,None,CHC,*T,8,10,None,14-9,1,up 1.5,None,None,None,2:20,None,None,-,None
"Saturday, May 24",None,PHI,None,PIT,W,9,6,None,15-9,1,up 1.5,None,None,None,1:35,None,None,+,None
"Tuesday, May 27",None,PHI,None,PIT,W,8,1,None,16-9,1,up 1.0,None,None,None,None,None,None,++,None
"Wednesday, May 28",None,PHI,None,PIT,W,12,10,None,17-9,1,up 1.5,None,None,None,2:15,None,None,+++,None
"Wednesday, May 28",None,PHI,None,PIT,W,7,2,None,18-9,1,up 1.5,None,None,None,None,None,None,++++,1890-05-26 (Rain)
"Thursday, May 29",None,PHI,None,CLV,W,8,7,None,19-9,1,up 1.5,None,None,None,None,None,None,+++++,None
"Friday, May 30",None,PHI,None,CLV,L,4,8,None,19-10,1,up 1.5,None,None,None,None,None,"1,395",-,None
"Friday, May 30",None,PHI,None,CLV,L,1,4,None,19-11,1,up 1.5,None,None,None,None,None,"5,524",--,None
"Saturday, May 31",None,PHI,None,CLV,W,8,3,None,20-11,1,up 1.5,None,None,None,None,None,None,+,None
"Monday, Jun 2",None,PHI,None,BSN,L,6,14,None,20-12,1,up 0.5,None,None,None,2:20,None,None,-,None
"Tuesday, Jun 3",None,PHI,None,BSN,W,6,4,None,21-12,1,up 0.5,None,None,None,None,None,None,+,None
"Wednesday, Jun 4",None,PHI,None,BSN,W,7,0,None,22-12,1,up 1.5,None,None,None,None,None,None,++,None
"Thursday, Jun 5",None,PHI,None,BRO,W,6,5,None,23-12,1,up 1.5,None,None,None,1:55,None,None,+++,None
"Saturday, Jun 7",None,PHI,None,BRO,L,3,4,None,23-13,1,up 0.5,None,None,None,1:45,None,None,-,None
"Saturday, Jun 7",None,PHI,None,BRO,W,4,1,None,24-13,1,up 0.5,None,None,None,1:30,None,None,+,1890-06-06 (Rain)
"Monday, Jun 9",None,PHI,None,NYG,W,6,1,None,25-13,1,up 0.5,None,None,None,1:45,None,None,++,None
"Tuesday, Jun 10",None,PHI,None,NYG,W,6,1,None,26-13,1,up 0.5,None,None,None,1:35,None,None,+++,None
"Wednesday, Jun 11",None,PHI,None,NYG,W,8,7,None,27-13,1,up 0.5,None,None,None,2:45,None,None,++++,None
"Saturday, Jun 14",None,PHI,@,BSN,L,5,8,None,27-14,2, 1.0,None,None,None,1:40,None,None,-,None
"Saturday, Jun 14",None,PHI,@,BSN,W,3,0,None,28-14,2, 1.0,None,None,None,1:35,None,None,+,1890-06-12 (Rain)
"Monday, Jun 16",None,PHI,@,BSN,L,0,10,None,28-15,2, 2.5,None,None,None,None,None,None,-,None
