date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Tuesday, Apr 7",boxscore,COL,@,ARI,W,3,0,None,1-1,2, 0.5,Jimenez,Haren,Street,2:41,N,"26,637",+,None
"Wednesday, Apr 8",boxscore,COL,@,ARI,W,9,2,None,2-1,1, Tied,Morales,Davis,None,2:39,D,"18,227",++,None
"Friday, Apr 10",boxscore,COL,None,PHI,W,10,3,None,3-1,1,up 0.5,Marquis,Hamels,None,2:34,D,"49,427",+++,None
"Saturday, Apr 11",boxscore,COL,None,PHI,L,4,8,None,3-2,2, 0.5,Myers,De La Rosa,None,3:01,N,"35,251",-,None
"Sunday, Apr 12",boxscore,COL,None,PHI,L,5,7,None,3-3,3, 1.5,Madson,Street,Lidge,3:16,D,"21,628",--,None
"Monday, Apr 13",boxscore,COL,@,CHC,L,0,4,None,3-4,3, 2.5,Lilly,Jimenez,None,3:03,D,"40,077",---,None
"Wednesday, Apr 15",boxscore,COL,@,CHC,W,5,2,None,4-4,3, 1.5,Marquis,Harden,Grilli,2:47,D,"39,361",+,None
"Friday, Apr 17",boxscore,COL,@,LAD,L,3,4,None,4-5,3, 3.0,Mota,Embree,Broxton,3:20,N,"45,145",-,None
"Saturday, Apr 18",boxscore,COL,@,LAD,L,5,9,None,4-6,3, 4.0,Billingsley,Cook,None,3:24,D,"36,765",--,None
"Sunday, Apr 19",boxscore,COL,@,LAD,L,2,14,None,4-7,3, 5.0,Elbert,Jimenez,None,3:06,D,"41,474",---,None
"Monday, Apr 20",boxscore,COL,@,ARI,L,3,6,None,4-8,4, 5.5,Garland,Marquis,Qualls,2:44,N,"25,788",----,None
"Tuesday, Apr 21",boxscore,COL,@,ARI,W,9,6,None,5-8,3, 4.5,Belisle,Gutierrez,Corpas,3:32,N,"25,411",+,None
"Wednesday, Apr 22",boxscore,COL,@,ARI,L,0,2,None,5-9,5, 4.5,Haren,De La Rosa,Qualls,2:46,D,"19,147",-,None
"Friday, Apr 24",boxscore,COL,None,LAD,L,5,6,None,5-10,5, 6.0,Kuo,Corpas,Broxton,3:45,N,"36,151",--,None
"Saturday, Apr 25",boxscore,COL,None,LAD,L,5,6,None,5-11,5, 7.0,McDonald,Jimenez,Troncoso,3:01,N,"31,476",---,None
"Sunday, Apr 26",boxscore,COL,None,LAD,W,10,4,None,6-11,5, 6.0,Marquis,Kershaw,None,2:42,D,"35,505",+,None
"Monday, Apr 27",boxscore,COL,None,SDP,W,12,7,None,7-11,5, 5.0,Rusch,Young,None,3:26,N,"18,246",++,None
"Tuesday, Apr 28",boxscore,COL,None,SDP,L,3,4,None,7-12,5, 6.0,Sanchez,Corpas,Bell,3:09,N,"19,346",-,None
"Wednesday, Apr 29",boxscore,COL,None,SDP,W,7,5,None,8-12,5, 5.0,Cook,Correia,Street,2:53,D,"20,289",+,None
"Friday, May 1",boxscore,COL,@,SFG,L,2,3,None,8-13,5, 6.5,Johnson,Jimenez,Wilson,2:40,N,"30,791",-,None
"Saturday, May 2",boxscore,COL,@,SFG,W,5,1,None,9-13,5, 6.5,Marquis,Cain,None,2:26,D,"30,166",+,None
"Sunday, May 3",boxscore,COL,@,SFG,L-wo,0,1,10,9-14,5, 7.5,Medders,Corpas,None,2:46,D,"30,650",-,None
"Monday, May 4",boxscore,COL,@,SDP,W,9,6,None,10-14,3, 7.5,Rusch,Moreno,Street,3:00,N,"14,717",+,None
"Tuesday, May 5",boxscore,COL,@,SDP,L-wo,1,2,10,10-15,4, 8.5,Bell,Daley,None,2:38,N,"13,646",-,None
"Wednesday, May 6",boxscore,COL,None,SFG,W,11,1,None,11-15,3, 8.5,Jimenez,Johnson,None,2:24,N,"22,105",+,None
"Thursday, May 7",boxscore,COL,None,SFG,L,3,8,None,11-16,4, 8.5,Cain,Marquis,None,2:56,D,"23,453",-,None
"Friday, May 8",boxscore,COL,None,FLA,L,3,8,None,11-17,4, 8.5,Nolasco,Hammel,None,3:17,N,"27,398",--,None
"Saturday, May 9",boxscore,COL,None,FLA,L,1,3,None,11-18,4, 9.5,Johnson,De La Rosa,Lindstrom,2:41,N,"28,227",---,None
"Sunday, May 10",boxscore,COL,None,FLA,W,3,2,None,12-18,3, 8.5,Cook,Volstad,Street,2:58,D,"30,197",+,None
"Tuesday, May 12",boxscore,COL,None,HOU,W,12,1,None,13-18,3, 7.5,Jimenez,Paulino,None,2:39,N,"23,233",++,None
"Wednesday, May 13",boxscore,COL,None,HOU,L,11,15,None,13-19,3, 8.5,Hampton,Marquis,None,3:13,N,"19,226",-,None
"Thursday, May 14",boxscore,COL,None,HOU,L,3,5,None,13-20,3, 9.5,Rodriguez,Hammel,Hawkins,2:54,D,"22,696",--,None
"Friday, May 15",boxscore,COL,@,PIT,W,3,1,None,14-20,3, 9.5,Embree,Capps,Street,2:41,N,"17,179",+,None
"Saturday, May 16",boxscore,COL,@,PIT,L,4,7,None,14-21,3, 9.5,Burnett,Belisle,Capps,2:44,N,"24,496",-,None
"Sunday, May 17",boxscore,COL,@,PIT,L,4,11,None,14-22,4, 10.5,Duke,Embree,None,2:56,D,"14,545",--,None
"Monday, May 18",boxscore,COL,@,ATL,W,5,1,None,15-22,4, 10.5,Marquis,Lowe,None,2:30,N,"15,364",+,None
"Tuesday, May 19",boxscore,COL,@,ATL,L,1,8,None,15-23,4, 11.5,Jurrjens,Hammel,None,2:46,N,"16,749",-,None
"Wednesday, May 20",boxscore,COL,@,ATL,L,4,12,None,15-24,5, 12.5,Vazquez,De La Rosa,None,3:17,N,"19,259",--,None
"Thursday, May 21",boxscore,COL,@,ATL,W,9,0,None,16-24,5, 12.0,Cook,Medlen,None,2:35,N,"25,481",+,None
"Friday, May 22",boxscore,COL,@,DET,L,3,4,None,16-25,5, 12.0,Porcello,Jimenez,Zumaya,2:26,N,"28,264",-,None
"Saturday, May 23",boxscore,COL,@,DET,W,4,3,None,17-25,5, 12.0,Marquis,Galarraga,Street,2:33,N,"37,035",+,None
"Sunday, May 24",boxscore,COL,@,DET,W,3,1,None,18-25,5, 11.0,Hammel,Willis,Street,2:39,D,"34,606",++,None
"Monday, May 25",boxscore,COL,None,LAD,L,6,16,None,18-26,5, 12.0,Ohman,De La Rosa,None,3:59,D,"37,024",-,None
"Tuesday, May 26",boxscore,COL,None,LAD,L,1,7,None,18-27,5, 13.0,Milton,Cook,None,3:13,N,"25,384",--,None
"Wednesday, May 27",boxscore,COL,None,LAD,L,6,8,None,18-28,5, 14.0,Kershaw,Jimenez,None,3:23,D,"22,271",---,None
"Friday, May 29",boxscore,COL,None,SDP,W,3,0,None,19-28,5, 13.5,Marquis,Young,Street,2:28,N,"23,239",+,None
"Saturday, May 30",boxscore,COL,None,SDP,W-wo,8,7,None,20-28,5, 12.5,Street,Bell,None,2:48,N,"32,064",++,None
"Sunday, May 31",boxscore,COL,None,SDP,L,2,5,None,20-29,5, 13.5,Gaudin,De La Rosa,Bell,2:49,D,"30,223",-,None
"Monday, Jun 1",boxscore,COL,@,HOU,L,1,4,None,20-30,5, 13.5,Oswalt,Cook,Hawkins,2:31,N,"24,016",--,None
"Tuesday, Jun 2",boxscore,COL,@,HOU,L-wo,2,3,11,20-31,5, 14.5,Ortiz,Fogg,None,3:55,N,"24,041",---,None
"Wednesday, Jun 3",boxscore,COL,@,HOU,L,4,6,None,20-32,5, 15.5,Byrdak,Marquis,Sampson,2:49,N,"22,032",----,None
"Thursday, Jun 4",boxscore,COL,@,HOU,W,10,3,None,21-32,5, 14.5,Hammel,Rodriguez,None,2:47,N,"26,671",+,None
"Friday, Jun 5",boxscore,COL,@,STL,W,11,4,None,22-32,5, 14.5,De La Rosa,Wainwright,None,3:13,N,"41,115",++,None
"Saturday, Jun 6",boxscore,COL,@,STL,W,10,1,None,23-32,5, 14.5,Cook,Wellemeyer,None,2:27,N,"44,002",+++,None
"Sunday, Jun 7",boxscore,COL,@,STL,W,7,2,None,24-32,5, 13.5,Jimenez,Pineiro,None,2:41,D,"42,288",++++,None
"Monday, Jun 8",boxscore,COL,@,STL,W,5,2,None,25-32,4, 13.0,Marquis,Thompson,Street,2:36,D,"36,748",+++++,None
"Tuesday, Jun 9",boxscore,COL,@,MIL,W,3,2,None,26-32,4, 13.0,Hammel,Coffey,Street,2:45,N,"32,464",++++++,None
