date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Wednesday, Apr 4",boxscore,KCR,None,NYY,L,3,4,None,1-1,4, 1.0,Niekro,Splittorff,Righetti,2:37,N,"14,408",-,None
"Thursday, Apr 5",boxscore,KCR,None,NYY,W,15,4,None,2-1,2, 0.5,Gura,Rawley,None,2:26,N,"18,171",+,None
"Friday, Apr 6",boxscore,KCR,None,CLE,L,0,2,None,2-2,3, 1.5,Blyleven,Gubicza,Frazier,2:37,N,"17,390",-,None
"Sunday, Apr 8",boxscore,KCR,None,CLE,W,5,4,None,3-2,3, 1.0,Black,Frazier,Quisenberry,2:37,D,"13,146",+,None
"Tuesday, Apr 10",boxscore,KCR,@,BAL,L,3,6,None,3-3,3, 2.0,McGregor,Splittorff,Davis,2:20,N,"18,000",-,None
"Wednesday, Apr 11",boxscore,KCR,@,BAL,W,5,2,None,4-3,3, 2.0,Gura,Boddicker,Quisenberry,2:19,N,"19,886",+,None
"Friday, Apr 13",boxscore,KCR,None,MIL,W,6,3,None,5-3,3, 1.0,Black,Cocanower,Quisenberry,2:28,N,"14,447",++,None
"Saturday, Apr 14",boxscore,KCR,None,MIL,L,4,8,None,5-4,4, 1.5,Sutton,Huismann,Fingers,3:11,N,"14,549",-,None
"Sunday, Apr 15",boxscore,KCR,None,MIL,L,2,3,None,5-5,4, 2.0,Caldwell,Quisenberry,Fingers,2:30,D,"16,056",--,None
"Wednesday, Apr 18",boxscore,KCR,@,DET,L-wo,3,4,10,5-6,4, 2.5,Hernandez,Beckwith,None,3:02,N,"12,310",---,None
"Thursday, Apr 19",boxscore,KCR,@,DET,W,5,2,None,6-6,4, 2.0,Saberhagen,Petry,Quisenberry,2:27,D,"12,100",+,1984-04-17 (Rain)
"Friday, Apr 20",boxscore,KCR,@,CLE,W,6,4,None,7-6,3, 1.5,Gura,Heaton,Quisenberry,2:41,D,"6,655",++,None
"Saturday, Apr 21",boxscore,KCR,@,CLE,L,2,3,None,7-7,4, 2.0,Blyleven,Jackson,Camacho,2:36,D,"7,276",-,None
"Tuesday, Apr 24",boxscore,KCR,@,NYY,L,0,4,None,7-8,4, 2.0,Niekro,Black,None,2:08,D,"15,237",--,None
"Wednesday, Apr 25",boxscore,KCR,None,BAL,W-wo,3,2,None,8-8,4, 1.5,Quisenberry,Martinez,None,2:33,N,"15,716",+,None
